timeunit,storageCost,interestRate,compidx0lt2,compidx0lt2l1,compidx0lt2l2,compidx0lt2l4,compidx0lt2l8,compidx1lt2,compidx2lt2,compidx3lt2,compidx4lt2,compidx4lt2l1,compidx4lt2l2,compidx4lt2l4,compidx4lt2l8,compidx5lt2,compidx6lt2,compidx6lt2l1,compidx6lt2l2,compidx6lt2l4,compidx6lt2l8,compidx7lt2,compidx8lt2,compidx8lt2l1,compidx8lt2l2,compidx8lt2l4,compidx8lt2l8,compidx9lt2,compidx10lt2,compidx10lt2l1,compidx10lt2l2,compidx10lt2l4,compidx10lt2l8,compidx11lt2,compidx12lt2,compidx12lt2l1,compidx12lt2l2,compidx12lt2l4,compidx12lt2l8,compidx13lt2,compidx14lt2,compidx14lt2l1,compidx14lt2l2,compidx14lt2l4,compidx14lt2l8,compidx15lt2,compidx0lt6,compidx0lt6l1,compidx0lt6l2,compidx0lt6l4,compidx0lt6l8,compidx1lt6,compidx2lt6,compidx3lt6,compidx4lt6,compidx4lt6l1,compidx4lt6l2,compidx4lt6l4,compidx4lt6l8,compidx5lt6,compidx6lt6,compidx6lt6l1,compidx6lt6l2,compidx6lt6l4,compidx6lt6l8,compidx7lt6,compidx8lt6,compidx8lt6l1,compidx8lt6l2,compidx8lt6l4,compidx8lt6l8,compidx9lt6,compidx10lt6,compidx10lt6l1,compidx10lt6l2,compidx10lt6l4,compidx10lt6l8,compidx11lt6,compidx12lt6,compidx12lt6l1,compidx12lt6l2,compidx12lt6l4,compidx12lt6l8,compidx13lt6,compidx14lt6,compidx14lt6l1,compidx14lt6l2,compidx14lt6l4,compidx14lt6l8,compidx15lt6,compidx0lt10,compidx0lt10l1,compidx0lt10l2,compidx0lt10l4,compidx0lt10l8,compidx1lt10,compidx2lt10,compidx3lt10,compidx4lt10,compidx4lt10l1,compidx4lt10l2,compidx4lt10l4,compidx4lt10l8,compidx5lt10,compidx6lt10,compidx6lt10l1,compidx6lt10l2,compidx6lt10l4,compidx6lt10l8,compidx7lt10,compidx8lt10,compidx8lt10l1,compidx8lt10l2,compidx8lt10l4,compidx8lt10l8,compidx9lt10,compidx10lt10,compidx10lt10l1,compidx10lt10l2,compidx10lt10l4,compidx10lt10l8,compidx11lt10,compidx12lt10,compidx12lt10l1,compidx12lt10l2,compidx12lt10l4,compidx12lt10l8,compidx13lt10,compidx14lt10,compidx14lt10l1,compidx14lt10l2,compidx14lt10l4,compidx14lt10l8,compidx15lt10,compidx0lt20,compidx0lt20l1,compidx0lt20l2,compidx0lt20l4,compidx0lt20l8,compidx1lt20,compidx2lt20,compidx3lt20,compidx4lt20,compidx4lt20l1,compidx4lt20l2,compidx4lt20l4,compidx4lt20l8,compidx5lt20,compidx6lt20,compidx6lt20l1,compidx6lt20l2,compidx6lt20l4,compidx6lt20l8,compidx7lt20,compidx8lt20,compidx8lt20l1,compidx8lt20l2,compidx8lt20l4,compidx8lt20l8,compidx9lt20,compidx10lt20,compidx10lt20l1,compidx10lt20l2,compidx10lt20l4,compidx10lt20l8,compidx11lt20,compidx12lt20,compidx12lt20l1,compidx12lt20l2,compidx12lt20l4,compidx12lt20l8,compidx13lt20,compidx14lt20,compidx14lt20l1,compidx14lt20l2,compidx14lt20l4,compidx14lt20l8,compidx15lt20,compidx0lt30,compidx0lt30l1,compidx0lt30l2,compidx0lt30l4,compidx0lt30l8,compidx1lt30,compidx2lt30,compidx3lt30,compidx4lt30,compidx4lt30l1,compidx4lt30l2,compidx4lt30l4,compidx4lt30l8,compidx5lt30,compidx6lt30,compidx6lt30l1,compidx6lt30l2,compidx6lt30l4,compidx6lt30l8,compidx7lt30,compidx8lt30,compidx8lt30l1,compidx8lt30l2,compidx8lt30l4,compidx8lt30l8,compidx9lt30,compidx10lt30,compidx10lt30l1,compidx10lt30l2,compidx10lt30l4,compidx10lt30l8,compidx11lt30,compidx12lt30,compidx12lt30l1,compidx12lt30l2,compidx12lt30l4,compidx12lt30l8,compidx13lt30,compidx14lt30,compidx14lt30l1,compidx14lt30l2,compidx14lt30l4,compidx14lt30l8,compidx15lt30,sku1,sku1l1,sku1l2,sku1l4,sku1l8,sku2,sku9,sku10,sku10l1,sku10l2,sku10l4,sku10l8,sku11,sku11l1,sku11l2,sku11l4,sku11l8,sku12,sku12l1,sku12l2,sku12l4,sku12l8,sku13,sku13l1,sku13l2,sku13l4,sku13l8,sku14,sku14l1,sku14l2,sku14l4,sku14l8,sku15,sku15l1,sku15l2,sku15l4,sku15l8,sku16,sku16l1,sku16l2,sku16l4,sku16l8,demandseg1,demandseg1l1,demandseg1l2,demandseg1l4,demandseg1l8,demandseg2,demandseg2l1,demandseg2l2,demandseg2l4,demandseg2l8,demandseg3,demandseg3l1,demandseg3l2,demandseg3l4,demandseg3l8,target_LBL,target_MTLp2,target_MTLp3,target_MTLp4,target_MTLp5,target_MTLp6,target_MTLp7,target_MTLp8,target_MTLp9,target_MTLp10,target_MTLp11,target_MTLp12,target_MTLp13,target_MTLp14,target_MTLp15,target_MTLp16
59,37,8,528.66,528.708,528.512,528.837,528.249,844.613,682.216,848.435,143.49,149.268,147.646,143.427,150.858,135.191,142.771,149.743,147.057,142.388,144.482,135.67,54.909,54.933,57.983,55.779,56.901,111.652,56.279,54.506,56.955,58.866,56.158,112.735,172.718,174.473,191.947,279.006,193.431,218.711,167.029,169.941,182.788,242.091,191.617,221.867,507.304,508.713,509.162,507.874,515.147,796.0,604.947,799.0,140.968,139.449,136.0,160.014,137.0,131.986,132.828,139.555,136.0,165.148,130.0,128.0,51.0,53.021,53.696,52.589,56.754,114.595,51.723,51.0,52.661,53.0,51.432,110.346,189.167,185.333,198.698,237.0,235.857,209.842,179.884,181.964,199.79,247.902,215.969,205.0,505.584,503.0,509.496,509.247,503.0,844.146,587.633,902.359,151.474,151.0,169.468,180.0,175.18,137.502,143.635,149.0,173.894,182.0,176.699,132.384,57.388,56.79,57.0,58.745,62.288,125.0,52.0,54.168,54.942,61.614,58.66,126.0,209.581,206.0,218.773,236.233,247.323,209.804,189.065,186.233,192.0,247.718,239.512,227.397,508.911,508.246,510.0,505.944,501.299,964.457,628.414,1067.734,174.297,175.035,184.306,185.637,176.371,132.245,168.125,171.966,187.054,189.963,181.384,131.221,63.991,63.601,63.594,64.507,64.101,137.68,63.735,64.261,66.954,66.981,63.276,139.831,238.62,230.97,233.06,240.805,239.939,269.716,213.472,213.237,218.402,235.0,228.423,252.879,507.056,504.0,509.742,504.896,507.0,1001.185,619.509,1062.133,176.948,176.0,185.279,186.0,177.904,148.474,170.53,172.0,186.806,188.0,179.553,138.616,63.797,63.417,63.0,64.15,64.298,140.0,68.859,69.0,71.689,71.0,65.943,140.0,237.663,233.054,232.39,229.0,236.145,273.116,211.76,211.569,213.0,224.529,216.866,260.301,1202,1202,1202,1202,1202,1324,1446,1330,1330,1330,1330,1330,1344,1344,1344,1356,1348,1527,1527,1527,1527,1527,1655,1655,1655,1655,1655,1858,1858,1858,1858,1858,1742,1742,1718,1747,1825,1805,1805,1787,1820,1908,32,43,37,42,29,25,31,35,48,36,89,91,91,94,95,0.00916,0.00885,0.00929,0.00952,0.00965,0.00976,0.01007,0.01006,0.00911,0.00884,0.00972,0.00904,0.00937,0.00897,0.00999,0.00983
168,38,8,524.0,562.0,530.0,562.0,555.0,890.0,529.0,778.0,132.0,133.0,132.0,132.0,131.0,610.0,128.0,129.0,128.0,129.0,129.0,332.0,357.0,315.0,368.0,255.0,245.0,118.0,372.0,428.0,363.0,367.0,345.0,111.0,162.0,154.0,154.0,154.0,154.0,216.0,154.0,154.0,154.0,154.0,154.0,234.0,578.983,566.0,569.0,594.853,586.761,1236.812,507.822,759.904,128.366,130.658,131.066,129.895,133.379,322.0,126.349,127.497,126.0,126.044,134.863,266.0,180.787,171.579,176.055,154.225,127.09,104.874,154.0,166.776,184.796,153.0,180.599,105.6,207.528,213.629,213.66,202.0,179.201,212.516,151.0,151.0,152.035,154.711,152.448,213.789,542.114,541.101,538.715,547.643,533.28,1225.489,505.974,763.335,128.763,128.577,128.692,134.112,134.38,282.549,127.192,127.425,127.081,128.13,133.157,248.354,127.994,128.04,132.172,122.263,114.25,103.377,129.439,136.188,135.076,133.911,140.669,104.364,190.39,191.585,194.016,195.736,190.257,261.434,151.915,153.963,154.392,155.128,154.199,241.135,518.67,524.325,522.145,528.329,517.297,1169.115,520.805,756.0,136.515,138.579,142.19,144.0,150.0,275.124,128.079,127.0,126.0,127.13,126.0,244.871,115.368,111.0,114.0,108.0,108.079,106.0,120.511,118.189,114.0,114.0,113.0,128.0,170.0,174.0,179.62,182.412,182.0,294.0,151.0,154.176,153.0,153.0,151.0,274.599,556.983,561.261,560.265,564.51,557.91,1225.782,597.43,821.861,162.073,160.148,161.806,161.793,166.625,291.438,138.908,139.264,138.863,138.751,146.103,253.423,128.985,127.432,132.177,122.264,119.629,126.059,136.13,137.615,135.263,129.987,128.921,133.901,183.953,184.856,187.072,189.294,193.423,331.568,164.996,165.915,165.726,166.119,166.641,283.116,1478,1478,1478,1478,1478,1469,1676,1919,1697,1955,1955,1955,1131,1131,1131,1111,1147,1266,1266,1266,1262,1280,1876,1876,1876,1876,1876,2030,2030,2654,2654,2654,1270,1276,1278,1292,1620,1376,1376,1376,1376,1443,94,60,82,86,97,40,33,45,52,52,32,28,25,29,25,0.0102,0.01231,0.0071,0.00717,0.01053,0.01195,0.00875,0.00864,0.01453,0.0135,0.00823,0.00853,0.01076,0.0109,0.00746,0.00782
182,28,10,556.027,550.175,525.946,552.406,559.21,826.737,599.96,816.589,136.702,137.326,135.699,143.477,136.966,391.7,141.237,140.081,141.483,153.501,148.791,296.394,132.315,132.508,148.019,124.957,117.871,110.502,125.283,117.794,130.827,115.248,117.574,110.872,162.67,167.64,169.465,171.031,168.947,220.842,165.606,162.126,163.608,168.845,165.118,211.821,584.969,607.0,536.254,521.0,518.309,787.252,641.003,790.0,128.677,129.196,131.172,136.797,128.0,322.7,132.0,132.201,134.0,137.633,128.654,264.348,114.824,114.416,112.0,109.087,107.0,104.672,109.675,106.744,116.158,105.0,108.322,107.0,153.959,158.356,159.064,165.48,158.318,214.129,164.486,155.925,162.081,162.0,161.927,201.635,559.949,560.0,552.445,512.0,534.0,774.203,701.685,761.649,129.254,129.425,132.305,135.759,133.372,280.465,130.005,136.342,143.0,136.0,130.489,257.081,106.029,108.705,113.869,106.0,103.955,104.077,105.674,104.8,105.22,97.654,104.0,110.0,152.845,153.84,155.118,162.247,155.027,207.04,172.0,155.711,158.421,155.945,158.408,201.0,674.089,676.45,673.476,650.095,619.57,782.75,773.784,763.464,131.705,132.179,132.81,131.372,127.939,264.749,138.324,136.6,137.285,130.467,126.137,247.0,99.0,98.0,101.892,100.606,99.249,105.127,99.953,99.721,100.194,93.925,95.0,104.621,153.0,160.07,162.437,158.286,152.796,213.555,156.313,153.638,157.595,153.132,151.639,204.622,653.105,652.0,641.614,629.053,638.347,773.723,722.916,808.0,130.324,131.384,133.639,132.955,133.0,242.141,138.453,138.913,139.016,128.643,131.917,221.911,84.022,85.096,89.227,88.187,89.132,108.341,87.805,87.612,89.993,85.245,85.569,103.925,162.109,166.71,170.866,158.276,157.366,221.627,161.327,159.947,162.086,157.372,161.0,203.0,1041,1041,1041,1118,1118,1118,1303,1452,1452,1426,1845,1845,1546,1620,1620,1620,1620,1698,1698,1698,1747,1759,1690,1666,1666,1735,1768,1910,1895,1895,1880,1921,1758,1758,1758,1760,1784,1894,1894,1894,1894,1950,29,31,31,33,53,104,118,129,108,106,41,22,26,38,36,0.0084,0.00828,0.00791,0.00806,0.00808,0.00785,0.00721,0.00743,0.01041,0.01102,0.011,0.01107,0.01031,0.01104,0.01,0.01037
36,35,8,1060.181,1056.296,1040.417,989.206,894.162,1121.582,781.614,859.065,137.183,135.655,135.357,135.234,140.299,144.399,131.436,133.55,137.002,135.197,137.562,145.7,61.794,59.037,57.356,67.093,59.218,120.421,57.921,57.488,55.542,59.831,56.079,152.548,159.744,163.425,174.04,175.133,176.535,239.91,155.838,161.039,170.759,168.051,168.949,253.426,1021.341,1028.199,1015.416,983.552,913.508,1177.753,925.903,813.79,133.955,132.939,129.944,129.623,136.566,145.35,131.087,129.871,131.833,131.846,136.0,136.0,73.705,73.0,62.973,66.45,65.097,136.187,69.622,69.0,57.044,56.999,63.571,177.977,153.579,158.476,159.7,164.875,164.0,279.0,184.771,190.637,191.0,178.744,161.0,229.0,990.079,997.791,998.1,985.01,907.857,1184.913,956.0,830.783,130.0,130.197,128.234,131.539,131.502,140.853,137.975,134.352,133.605,137.0,140.21,138.976,88.0,75.588,74.209,78.201,72.0,154.105,82.0,70.512,67.394,71.319,68.0,182.0,167.675,172.0,161.908,156.0,165.99,283.556,216.967,223.0,210.204,210.0,183.796,282.42,871.131,875.221,879.788,896.444,928.959,1157.434,782.101,962.471,129.751,130.148,126.019,127.292,129.647,129.0,152.541,148.318,148.749,153.791,158.668,135.291,80.985,74.753,72.807,76.355,79.678,149.021,79.513,70.779,67.732,71.346,75.254,154.966,181.869,183.424,176.037,181.793,205.291,296.372,210.241,210.8,207.016,210.317,210.344,289.559,839.64,833.596,830.332,819.832,838.742,1097.23,739.0,963.453,129.0,130.903,132.51,146.861,138.106,133.7,151.0,146.333,146.893,150.0,155.0,136.611,81.0,72.796,71.564,74.354,73.586,145.0,79.0,70.786,68.493,69.873,70.595,144.0,182.292,184.0,171.583,174.0,192.873,282.0,200.719,202.0,194.118,196.0,200.159,276.0,1419,1419,1419,1419,1470,1522,1271,1409,1425,1425,1429,1429,1373,1373,1373,1373,1430,1517,1517,1517,1517,1563,1434,1472,1472,1632,1632,1587,1620,1601,1726,1721,1633,1633,1639,1688,1734,1722,1722,1722,1828,1871,69,76,70,71,77,29,35,32,31,29,98,69,79,70,81,0.01057,0.01089,0.0109,0.01062,0.01095,0.01143,0.01115,0.01126,0.01027,0.01064,0.0102,0.01006,0.00886,0.00938,0.00933,0.00953
126,36,6,629.42,599.613,574.831,567.896,600.637,1005.302,700.955,1526.262,142.175,144.544,141.186,139.511,170.195,160.613,228.877,213.938,218.685,238.844,216.854,160.181,68.929,68.311,55.654,60.412,55.219,193.819,64.714,64.188,59.829,58.71,58.442,171.377,174.169,176.134,172.987,180.611,180.302,219.871,171.582,175.864,173.604,176.529,183.46,223.365,592.0,544.283,519.0,528.881,555.963,922.0,703.938,1400.7,138.864,149.122,147.168,146.669,174.896,151.437,204.491,189.649,199.814,225.693,208.913,153.279,65.111,66.0,51.422,58.567,50.275,182.666,60.835,61.0,56.407,55.113,51.859,161.084,156.45,156.187,150.0,164.421,166.141,209.77,155.928,158.319,155.354,161.18,167.817,207.763,615.665,598.0,536.803,537.6,528.405,998.283,735.433,1391.649,162.539,170.106,171.315,175.888,194.174,131.8,199.35,193.742,193.336,215.847,214.022,176.132,53.0,53.935,52.0,58.0,51.805,162.227,52.0,53.317,51.0,55.0,51.528,184.299,158.041,156.092,152.747,159.806,160.759,204.888,162.145,160.98,157.408,162.141,165.92,206.358,648.18,611.634,572.743,540.407,546.984,979.22,713.073,1372.751,177.034,177.94,176.395,179.888,193.193,139.084,208.012,200.042,193.678,198.088,195.054,187.485,54.316,55.0,51.0,55.437,51.656,161.553,54.226,55.0,51.0,54.95,51.332,169.648,162.832,156.34,155.593,156.756,162.187,213.0,172.093,165.5,166.968,180.859,197.899,213.0,644.0,631.17,589.298,554.701,542.0,959.407,695.288,1347.683,171.199,170.729,169.349,170.242,183.431,130.652,199.011,189.622,187.681,185.809,185.824,187.444,55.352,54.914,54.075,54.115,51.094,149.998,52.0,52.388,52.342,53.98,51.069,160.242,172.382,164.942,162.36,160.871,158.246,217.712,175.207,174.971,176.104,181.328,189.0,214.677,1042,1042,1226,1156,940,1117,1284,1503,1389,1309,1217,1134,1443,1278,1493,1387,1172,1480,1399,1492,1491,1226,1893,1790,1742,1699,1643,1861,2023,1968,1968,1775,2098,2098,1927,1950,1814,2190,2133,2151,2005,2009,92,92,117,106,109,79,77,69,86,69,100,91,122,84,74,0.00985,0.01095,0.00915,0.00979,0.01075,0.01069,0.01116,0.01124,0.01163,0.01165,0.01183,0.01167,0.01165,0.01281,0.01246,0.01222
184,29,10,519.0,542.0,518.0,518.0,517.0,841.0,519.0,816.0,136.0,147.0,136.0,147.0,131.0,142.0,135.0,131.0,138.0,146.0,129.0,141.0,53.0,52.0,52.0,57.0,52.0,112.0,55.0,52.0,52.0,52.0,52.0,112.0,161.0,163.0,176.0,174.0,171.0,232.0,157.0,166.0,167.0,174.0,166.0,219.0,510.127,520.78,514.556,509.162,509.82,914.182,673.0,779.452,130.434,131.0,131.431,130.0,126.0,128.0,130.294,130.628,131.005,129.0,129.217,128.716,51.0,50.309,51.111,51.948,50.0,105.753,50.964,50.24,50.982,50.202,50.109,107.145,153.477,157.817,156.966,161.507,154.936,212.808,156.345,156.796,155.0,165.804,155.0,211.341,506.087,510.522,511.537,506.856,521.2,1023.946,674.633,777.046,130.32,137.187,135.502,135.104,129.184,130.856,130.334,127.0,130.366,128.425,127.144,129.582,50.709,50.305,50.742,51.559,50.825,105.0,51.361,50.769,50.887,50.489,50.466,105.508,152.958,154.528,156.66,162.359,154.421,208.028,156.0,152.889,153.0,161.997,156.582,209.6,506.757,507.839,509.692,506.176,501.0,1011.102,630.605,774.219,129.39,135.782,134.0,134.439,137.243,137.0,129.227,128.035,128.59,128.07,127.0,128.897,50.0,51.362,51.318,52.0,51.296,104.0,51.0,50.0,50.0,51.067,50.558,105.965,152.0,151.0,154.0,158.0,152.75,205.0,151.397,151.0,159.074,165.114,157.778,210.018,550.999,553.069,554.528,555.208,569.858,1014.704,650.527,830.547,139.205,144.311,142.564,143.767,143.02,147.529,139.728,138.029,138.648,138.037,138.525,138.785,54.542,54.608,55.246,55.376,54.71,112.543,55.248,54.404,54.423,54.471,54.55,112.681,165.867,165.319,168.108,169.98,166.432,223.855,166.651,167.455,172.304,175.233,172.312,222.082,878,878,878,904,918,946,946,1004,1004,1004,1004,1049,1008,1008,1001,1008,1053,1060,1063,1054,1060,1116,1132,1132,1132,1132,1117,1177,1177,1168,1149,1149,1181,1181,1179,1179,1200,1216,1225,1222,1238,1267,31,25,34,33,34,53,48,50,44,40,70,67,73,75,49,0.00643,0.00647,0.00641,0.00647,0.00796,0.0078,0.00781,0.00801,0.00775,0.00783,0.00772,0.00785,0.00703,0.007,0.00696,0.00699
16,26,9,1000.0,600.0,1000.0,1089.0,1028.0,899.0,523.0,840.0,135.0,134.0,137.0,142.0,141.0,182.0,133.0,133.0,134.0,243.0,140.0,240.0,94.0,56.0,100.0,106.0,120.0,105.0,96.0,106.0,104.0,100.0,74.0,112.0,186.0,266.0,259.0,167.0,251.0,240.0,163.0,161.0,300.0,300.0,300.0,240.0,986.382,835.003,967.257,985.855,1022.452,1148.125,672.853,1151.339,172.0,168.166,192.826,188.781,205.0,228.179,145.275,154.0,147.119,211.704,185.254,223.259,98.304,79.921,98.434,102.692,109.419,156.0,96.148,98.551,97.376,99.253,93.571,157.0,232.18,271.558,268.807,230.769,267.77,348.982,212.423,197.014,221.877,274.977,307.991,346.661,956.551,919.252,940.319,900.924,981.074,1250.311,745.631,1177.0,167.686,173.643,196.537,208.366,219.0,228.905,157.981,162.0,154.0,200.82,198.987,206.0,94.954,85.498,94.705,95.846,98.993,160.861,92.45,90.611,88.0,96.66,92.95,151.895,235.32,261.081,262.427,250.742,277.003,346.0,242.97,213.131,230.128,241.0,295.97,321.0,928.953,891.756,904.204,896.182,871.708,1221.492,713.406,1089.587,161.709,165.397,173.21,181.463,193.904,213.138,167.624,162.255,164.101,177.921,189.002,212.922,90.374,85.256,86.519,89.291,84.932,151.502,86.556,85.981,85.0,85.0,86.822,147.0,224.342,240.69,235.764,226.218,251.136,304.746,229.716,225.026,230.754,240.069,240.253,299.565,821.882,816.017,854.509,849.401,799.376,1115.377,664.159,1005.588,153.864,155.207,158.664,167.585,174.567,189.3,156.306,157.5,156.584,166.743,178.348,186.967,80.387,77.828,78.469,81.523,77.561,135.174,78.98,79.176,76.851,75.751,74.806,132.005,205.437,213.679,215.538,215.465,221.079,279.993,211.513,208.477,206.327,221.18,221.599,281.366,1684,1684,1664,1797,1797,1731,1584,1687,1714,1731,1767,1879,1623,1659,1636,1698,1867,1719,1761,1768,1791,1941,2077,2069,2032,2059,2191,2177,2177,2160,2249,2382,2114,2132,2134,2173,2294,2217,2217,2217,2258,2254,106,96,80,82,81,128,125,116,112,127,74,73,83,75,72,0.01349,0.01339,0.01334,0.01297,0.01314,0.01284,0.01234,0.01227,0.01286,0.01312,0.01257,0.01285,0.01282,0.01284,0.01255,0.0125
110,33,10,559.167,552.48,567.565,565.886,574.837,866.957,569.639,863.541,241.388,233.117,237.974,252.713,244.777,140.979,330.362,326.853,319.894,265.279,246.923,140.779,65.157,60.158,57.455,59.871,57.882,116.755,56.026,55.79,56.711,56.702,55.755,166.154,271.234,267.375,273.995,296.897,299.888,412.921,198.543,197.276,221.353,223.4,214.239,427.344,511.058,500.0,516.974,511.596,512.98,794.056,528.395,785.416,210.349,201.0,219.094,239.765,239.146,132.969,310.102,306.0,302.735,253.239,228.676,133.592,60.674,56.293,54.211,58.44,54.0,107.367,52.282,52.225,52.422,53.371,51.0,159.104,248.242,241.551,244.0,288.0,279.989,376.0,187.988,192.09,205.0,210.0,197.376,394.0,509.0,508.189,508.0,507.589,502.66,780.103,531.209,750.0,237.0,218.228,217.616,221.414,245.366,134.186,280.0,280.914,272.719,253.58,230.994,135.16,65.774,58.867,57.478,55.377,54.775,105.923,52.096,54.133,54.42,53.714,51.664,158.988,263.971,251.455,252.445,267.097,288.0,372.93,197.317,198.477,207.164,207.0,213.0,393.535,509.454,507.82,505.66,509.242,502.582,771.0,519.047,759.059,238.52,231.164,230.0,223.956,225.254,129.561,266.009,268.063,263.0,249.583,221.096,130.539,83.855,79.0,61.715,57.557,55.48,112.0,54.885,58.592,67.385,65.194,61.907,163.0,265.034,258.619,259.601,268.143,256.943,370.146,227.241,223.77,223.057,219.796,210.433,384.6,511.0,508.243,507.061,507.072,504.438,794.492,523.634,767.049,219.717,217.575,216.0,219.0,215.957,129.42,253.39,250.538,249.385,235.544,218.557,134.083,81.689,77.276,71.857,67.0,54.148,121.901,54.322,59.617,67.624,67.345,66.609,158.94,252.446,251.718,253.32,259.194,254.737,339.0,222.974,221.861,224.456,221.15,211.844,358.0,1211,1211,1156,1131,1131,1406,993,1254,1259,1219,1124,1190,1060,1060,1045,1088,1044,1339,1272,1299,1280,1299,1288,1354,1341,1301,1308,1456,1466,1538,1461,1397,1409,1409,1381,1410,1388,1688,1689,1594,1591,1582,49,57,67,47,47,69,70,62,62,73,106,103,91,72,117,0.01018,0.01097,0.01021,0.01107,0.00997,0.01068,0.01027,0.01091,0.0083,0.00975,0.0084,0.01016,0.00817,0.0089,0.00824,0.00952
68,46,9,1064.999,1140.916,1140.011,1120.366,1106.522,1677.725,743.903,1296.327,198.311,214.277,211.768,193.538,186.668,161.978,131.644,135.06,133.827,143.832,134.609,302.053,57.515,58.093,61.553,64.154,77.024,114.722,63.248,62.151,61.037,56.568,68.049,107.607,170.317,167.875,164.124,161.984,168.79,233.194,172.454,169.125,164.623,167.275,155.115,390.853,987.883,1060.169,1047.727,1027.226,973.477,1525.29,675.663,1254.782,186.246,206.952,203.816,181.452,172.575,147.642,125.78,131.188,128.472,140.185,128.101,275.0,52.332,51.918,52.184,50.227,60.455,99.593,61.95,60.816,59.545,53.797,64.041,99.236,155.248,153.0,151.557,150.316,154.733,233.881,158.74,155.0,151.683,149.411,144.498,360.122,989.0,1007.0,1017.296,989.0,959.588,1489.423,747.777,1188.711,187.3,190.0,200.26,184.257,187.652,165.0,142.508,145.0,148.572,157.611,151.39,264.071,50.0,50.331,50.305,48.772,50.0,99.572,63.0,65.663,64.718,61.334,65.0,98.983,150.523,151.933,152.343,158.225,153.447,273.476,157.663,154.811,154.194,157.12,150.0,343.455,957.922,983.571,980.244,941.512,922.866,1351.874,852.133,1266.079,184.825,184.095,185.636,181.0,178.0,195.838,166.772,166.254,167.353,167.0,166.0,254.73,50.0,50.627,50.549,49.087,53.808,99.761,66.0,66.606,65.715,65.02,68.646,98.218,151.414,151.396,150.236,151.151,151.0,300.64,154.727,153.988,153.546,153.377,154.0,318.0,899.708,904.04,906.0,883.436,857.343,1264.083,855.259,1211.539,179.919,180.134,179.753,175.34,176.405,187.651,172.146,175.809,176.393,176.883,171.796,233.197,49.486,49.091,48.772,50.0,47.607,98.061,66.895,66.923,66.631,66.0,67.338,107.0,152.647,153.097,153.86,154.192,168.147,299.147,164.446,164.895,165.98,167.871,167.321,315.014,1681,1417,1813,1581,1414,1678,1382,1440,1585,1495,1547,1574,1715,1439,1484,1354,1506,1680,1447,1593,1563,1802,1796,1784,2048,1733,1901,1875,1863,1951,1925,1820,1777,1953,1654,1898,1874,1908,2176,2176,2247,1931,83,89,103,76,82,107,120,92,123,86,89,91,69,87,98,0.01324,0.01218,0.01253,0.01276,0.01174,0.01254,0.01299,0.01188,0.01246,0.01168,0.01292,0.01018,0.01144,0.0113,0.0118,0.01193
213,25,9,598.084,650.594,653.185,677.75,663.982,863.943,583.184,883.33,148.704,157.399,163.778,156.847,150.177,148.441,146.279,153.783,158.607,150.274,137.082,144.969,90.528,97.537,102.899,105.897,110.97,166.459,89.617,97.071,96.146,99.953,107.407,164.375,178.193,186.434,191.165,181.587,168.919,238.462,180.477,185.849,194.261,182.14,170.579,236.438,515.98,500.0,502.0,522.0,528.382,767.251,513.626,778.302,128.339,125.0,131.0,128.0,124.909,127.41,128.305,125.0,131.0,128.0,126.0,127.982,71.825,71.0,80.0,85.0,88.0,131.203,73.802,74.0,76.0,79.0,84.053,131.451,155.11,150.0,159.0,156.0,154.0,212.249,156.37,150.0,161.0,155.0,155.0,213.881,605.303,599.48,582.323,567.533,565.0,851.746,585.28,861.461,147.007,141.743,140.676,132.986,125.0,143.804,147.169,142.203,141.086,133.049,126.0,146.161,82.575,80.741,81.599,78.847,78.0,146.127,82.351,82.271,80.63,77.822,77.0,149.084,175.534,171.76,168.428,157.932,152.0,233.631,174.695,170.097,169.417,157.767,153.0,233.664,935.987,951.769,877.462,857.419,708.474,1196.031,924.465,1254.212,224.818,203.879,205.819,179.028,152.35,201.892,222.709,203.965,205.493,177.67,152.547,215.408,125.025,113.837,116.345,104.082,83.511,243.263,121.782,119.901,117.599,101.166,85.486,220.047,259.012,258.378,242.156,214.474,184.838,346.098,249.116,246.015,249.431,212.902,180.204,339.049,1442.936,1508.851,1385.25,1384.482,1111.921,1796.341,1415.73,1900.482,350.985,315.937,326.701,277.055,233.047,307.704,343.49,313.323,323.075,271.179,233.612,328.285,197.742,180.124,189.127,170.277,133.144,395.125,192.879,191.382,191.656,162.053,137.343,343.409,394.182,401.954,372.079,323.986,279.998,532.12,376.066,380.074,393.987,322.512,261.542,513.788,1655,1625,1244,969,1591,1952,1498,1756,1728,1772,1712,1682,1702,1617,1492,1079,1470,1896,1896,1854,1321,1511,1926,1865,1846,1746,1746,2041,1796,1796,2090,2090,2523,1950,1950,2168,1563,2577,1953,1554,1589,1589,66,59,61,87,69,70,80,70,88,102,56,73,60,45,49,0.01085,0.01105,0.01522,0.01493,0.01174,0.01283,0.01426,0.01338,0.01318,0.01368,0.01313,0.01482,0.01253,0.01266,0.01434,0.00657
