timeunit,storageCost,interestRate,compidx0lt2,compidx0lt2l1,compidx0lt2l2,compidx0lt2l4,compidx0lt2l8,compidx1lt2,compidx2lt2,compidx3lt2,compidx4lt2,compidx4lt2l1,compidx4lt2l2,compidx4lt2l4,compidx4lt2l8,compidx5lt2,compidx6lt2,compidx6lt2l1,compidx6lt2l2,compidx6lt2l4,compidx6lt2l8,compidx7lt2,compidx8lt2,compidx8lt2l1,compidx8lt2l2,compidx8lt2l4,compidx8lt2l8,compidx9lt2,compidx10lt2,compidx10lt2l1,compidx10lt2l2,compidx10lt2l4,compidx10lt2l8,compidx11lt2,compidx12lt2,compidx12lt2l1,compidx12lt2l2,compidx12lt2l4,compidx12lt2l8,compidx13lt2,compidx14lt2,compidx14lt2l1,compidx14lt2l2,compidx14lt2l4,compidx14lt2l8,compidx15lt2,compidx0lt6,compidx0lt6l1,compidx0lt6l2,compidx0lt6l4,compidx0lt6l8,compidx1lt6,compidx2lt6,compidx3lt6,compidx4lt6,compidx4lt6l1,compidx4lt6l2,compidx4lt6l4,compidx4lt6l8,compidx5lt6,compidx6lt6,compidx6lt6l1,compidx6lt6l2,compidx6lt6l4,compidx6lt6l8,compidx7lt6,compidx8lt6,compidx8lt6l1,compidx8lt6l2,compidx8lt6l4,compidx8lt6l8,compidx9lt6,compidx10lt6,compidx10lt6l1,compidx10lt6l2,compidx10lt6l4,compidx10lt6l8,compidx11lt6,compidx12lt6,compidx12lt6l1,compidx12lt6l2,compidx12lt6l4,compidx12lt6l8,compidx13lt6,compidx14lt6,compidx14lt6l1,compidx14lt6l2,compidx14lt6l4,compidx14lt6l8,compidx15lt6,compidx0lt10,compidx0lt10l1,compidx0lt10l2,compidx0lt10l4,compidx0lt10l8,compidx1lt10,compidx2lt10,compidx3lt10,compidx4lt10,compidx4lt10l1,compidx4lt10l2,compidx4lt10l4,compidx4lt10l8,compidx5lt10,compidx6lt10,compidx6lt10l1,compidx6lt10l2,compidx6lt10l4,compidx6lt10l8,compidx7lt10,compidx8lt10,compidx8lt10l1,compidx8lt10l2,compidx8lt10l4,compidx8lt10l8,compidx9lt10,compidx10lt10,compidx10lt10l1,compidx10lt10l2,compidx10lt10l4,compidx10lt10l8,compidx11lt10,compidx12lt10,compidx12lt10l1,compidx12lt10l2,compidx12lt10l4,compidx12lt10l8,compidx13lt10,compidx14lt10,compidx14lt10l1,compidx14lt10l2,compidx14lt10l4,compidx14lt10l8,compidx15lt10,compidx0lt20,compidx0lt20l1,compidx0lt20l2,compidx0lt20l4,compidx0lt20l8,compidx1lt20,compidx2lt20,compidx3lt20,compidx4lt20,compidx4lt20l1,compidx4lt20l2,compidx4lt20l4,compidx4lt20l8,compidx5lt20,compidx6lt20,compidx6lt20l1,compidx6lt20l2,compidx6lt20l4,compidx6lt20l8,compidx7lt20,compidx8lt20,compidx8lt20l1,compidx8lt20l2,compidx8lt20l4,compidx8lt20l8,compidx9lt20,compidx10lt20,compidx10lt20l1,compidx10lt20l2,compidx10lt20l4,compidx10lt20l8,compidx11lt20,compidx12lt20,compidx12lt20l1,compidx12lt20l2,compidx12lt20l4,compidx12lt20l8,compidx13lt20,compidx14lt20,compidx14lt20l1,compidx14lt20l2,compidx14lt20l4,compidx14lt20l8,compidx15lt20,compidx0lt30,compidx0lt30l1,compidx0lt30l2,compidx0lt30l4,compidx0lt30l8,compidx1lt30,compidx2lt30,compidx3lt30,compidx4lt30,compidx4lt30l1,compidx4lt30l2,compidx4lt30l4,compidx4lt30l8,compidx5lt30,compidx6lt30,compidx6lt30l1,compidx6lt30l2,compidx6lt30l4,compidx6lt30l8,compidx7lt30,compidx8lt30,compidx8lt30l1,compidx8lt30l2,compidx8lt30l4,compidx8lt30l8,compidx9lt30,compidx10lt30,compidx10lt30l1,compidx10lt30l2,compidx10lt30l4,compidx10lt30l8,compidx11lt30,compidx12lt30,compidx12lt30l1,compidx12lt30l2,compidx12lt30l4,compidx12lt30l8,compidx13lt30,compidx14lt30,compidx14lt30l1,compidx14lt30l2,compidx14lt30l4,compidx14lt30l8,compidx15lt30,sku1,sku1l1,sku1l2,sku1l4,sku1l8,sku2,sku9,sku10,sku10l1,sku10l2,sku10l4,sku10l8,sku11,sku11l1,sku11l2,sku11l4,sku11l8,sku12,sku12l1,sku12l2,sku12l4,sku12l8,sku13,sku13l1,sku13l2,sku13l4,sku13l8,sku14,sku14l1,sku14l2,sku14l4,sku14l8,sku15,sku15l1,sku15l2,sku15l4,sku15l8,sku16,sku16l1,sku16l2,sku16l4,sku16l8,demandseg1,demandseg1l1,demandseg1l2,demandseg1l4,demandseg1l8,demandseg2,demandseg2l1,demandseg2l2,demandseg2l4,demandseg2l8,demandseg3,demandseg3l1,demandseg3l2,demandseg3l4,demandseg3l8,target_LBL,target_MTLp2,target_MTLp3,target_MTLp4,target_MTLp5,target_MTLp6,target_MTLp7,target_MTLp8,target_MTLp9,target_MTLp10,target_MTLp11,target_MTLp12,target_MTLp13,target_MTLp14,target_MTLp15,target_MTLp16
9,45,12,1011.0,1000.0,1023.0,1050.0,965.0,1542.0,1059.0,1397.0,223.0,250.0,250.0,254.0,181.0,256.0,261.0,257.0,191.0,259.0,315.0,261.0,101.0,102.0,102.0,110.0,112.0,167.0,56.0,54.0,54.0,106.0,55.0,138.0,163.0,180.0,180.0,300.0,174.0,225.0,254.0,274.0,300.0,273.0,300.0,222.0,987.305,994.99,1004.124,973.286,972.545,1483.778,1017.571,1422.671,227.364,240.594,241.725,242.804,230.898,243.674,243.379,238.329,215.92,244.001,262.129,255.985,99.308,100.336,101.098,106.41,102.171,174.54,70.685,72.45,76.552,94.55,88.852,170.066,227.093,240.073,225.746,274.868,271.705,289.868,262.296,272.898,284.594,283.23,294.799,317.317,944.611,974.24,993.222,947.081,908.962,1440.19,966.751,1340.0,226.101,238.022,241.447,245.0,228.009,222.0,242.609,238.447,230.012,246.001,252.556,244.642,95.808,97.003,97.789,100.724,99.213,171.847,80.534,82.446,83.156,89.705,86.137,181.663,263.966,271.167,237.471,261.0,260.405,304.852,248.129,254.123,266.149,270.583,278.298,313.649,821.524,826.632,838.451,848.935,1981.02,1299.259,851.699,1252.775,203.97,211.454,214.45,220.374,521.668,205.908,208.553,212.04,210.357,215.662,575.412,204.063,82.153,82.901,82.92,84.071,218.063,149.0,79.471,79.691,79.085,82.23,190.999,160.838,232.0,232.832,232.033,244.399,566.068,310.483,223.433,230.426,233.848,237.209,584.306,293.368,771.445,771.767,771.875,773.317,3554.767,1180.148,776.237,1143.07,195.074,198.431,199.402,199.776,948.511,189.142,191.724,193.34,190.217,194.17,1054.463,187.519,71.827,75.616,75.714,77.738,395.984,141.022,71.903,71.124,70.744,73.718,342.501,149.484,213.765,215.169,215.758,218.981,1012.38,280.446,207.051,215.355,217.573,217.762,1043.829,274.572,1796,1796,1739,1739,1764,1905,1835,1903,1903,1873,1836,1963,1916,1916,1864,1766,1810,1960,1960,1997,1941,1991,2256,2276,2236,2321,2505,2384,2342,2414,2472,2525,2361,2361,2255,2406,2459,2473,2473,2560,2560,2636,75,84,69,59,58,127,114,114,101,101,86,87,95,86,115,0.01453,0.01373,0.01445,0.01412,0.01429,0.01353,0.0142,0.01429,0.01414,0.0139,0.01411,0.01365,0.01421,0.0143,0.01414,0.01422
204,48,10,558.0,542.0,541.0,537.0,580.0,834.0,556.0,817.0,148.0,147.0,139.0,152.0,150.0,146.0,148.0,147.0,139.0,144.0,146.0,144.0,56.0,57.0,54.0,56.0,54.0,120.0,54.0,54.0,55.0,55.0,56.0,119.0,160.0,164.0,174.0,164.0,174.0,217.0,164.0,173.0,174.0,177.0,178.0,224.0,549.616,531.405,528.471,520.571,517.0,1068.679,562.964,778.397,139.0,142.669,145.074,131.0,130.0,132.729,139.0,143.967,141.853,132.668,129.0,132.832,57.066,52.0,52.559,56.137,69.0,106.227,53.632,51.0,51.0,51.512,54.335,104.0,152.869,155.934,162.47,161.337,155.0,204.45,154.936,155.0,168.928,165.545,157.103,207.203,542.435,531.0,514.86,513.482,516.168,1149.461,589.757,773.288,139.364,142.0,139.0,128.0,131.704,134.144,140.509,142.0,146.187,129.62,130.757,129.0,57.641,55.678,55.165,51.0,62.621,113.0,54.798,51.839,51.961,51.09,53.077,115.312,153.612,153.818,158.936,164.064,153.853,206.01,160.145,162.398,165.0,153.0,154.642,209.227,592.456,572.017,553.138,531.626,513.759,1171.993,633.322,880.453,150.247,147.709,142.094,134.3,127.414,151.063,152.865,148.713,144.534,135.549,129.45,154.889,60.863,58.113,55.931,52.655,55.651,126.418,59.018,56.762,56.504,52.67,51.842,126.22,174.34,171.02,167.191,157.792,153.15,242.249,180.252,173.999,172.018,158.983,153.706,238.655,889.158,868.289,845.192,666.556,621.749,1673.055,917.481,1279.998,221.824,223.33,215.151,171.057,156.995,220.061,225.097,224.163,214.601,167.837,155.347,219.755,92.147,89.265,85.431,66.43,64.691,188.81,89.294,87.43,86.261,66.385,62.258,185.269,252.464,249.828,249.537,200.04,186.269,369.079,259.757,256.445,260.613,201.06,186.349,358.321,846,846,846,846,846,923,835,942,942,942,931,931,939,939,903,903,903,984,984,1034,1034,1034,1103,1103,1103,1103,1103,1163,1163,1183,1183,1183,1195,1195,1200,1176,1188,1249,1249,1251,1251,1251,39,40,35,43,44,21,27,38,30,27,40,30,44,62,45,0.00687,0.00687,0.00691,0.00701,0.00788,0.00852,0.00818,0.00863,0.00699,0.00716,0.00729,0.00711,0.00678,0.00684,0.00703,0.007
76,49,7,620.978,610.263,677.128,635.443,645.726,1367.057,639.618,924.453,199.272,196.298,197.998,199.516,179.618,242.264,147.725,147.04,145.283,141.521,135.317,315.333,105.492,108.082,108.133,110.196,110.659,151.079,63.538,67.639,67.819,75.843,87.123,146.178,166.252,163.431,168.994,161.382,164.111,218.942,159.506,157.176,160.221,157.617,162.646,227.735,626.662,613.999,649.329,635.423,650.746,1298.095,602.136,875.815,183.092,183.289,188.0,189.288,163.625,220.632,136.251,136.9,136.0,131.137,125.677,281.735,89.0,97.923,98.379,100.757,101.448,131.759,50.0,57.462,55.714,60.457,84.036,148.0,161.326,156.0,166.218,156.919,151.306,204.426,152.723,150.0,156.744,157.759,163.125,209.183,718.0,711.002,712.205,675.629,722.075,1251.137,624.0,976.55,163.911,160.214,167.0,180.691,172.909,218.315,132.154,131.124,140.974,134.143,131.358,268.212,88.184,89.055,90.451,94.213,99.554,133.665,57.608,58.044,57.18,62.166,80.0,157.098,178.0,180.986,182.453,180.929,161.796,211.37,159.0,159.201,163.301,181.882,179.023,200.716,739.0,730.654,721.383,684.856,734.806,1189.084,663.69,1075.918,167.861,168.139,169.045,172.434,175.579,201.57,164.648,163.33,161.631,156.724,171.672,250.109,83.0,82.0,81.098,82.0,94.841,142.759,73.0,75.0,70.538,73.0,81.565,153.076,193.013,193.504,193.359,192.911,191.024,257.278,193.318,194.053,198.388,200.587,190.367,208.288,729.076,717.951,705.651,677.25,713.443,1158.259,647.025,1024.0,159.0,162.712,164.094,167.814,172.672,189.982,170.0,167.695,168.695,166.729,174.265,228.731,76.441,76.272,75.983,76.896,84.778,145.33,72.846,73.08,72.834,74.054,81.136,149.734,195.108,195.41,196.563,196.752,193.945,258.581,192.77,194.244,197.642,203.784,199.204,214.0,1197,1197,1197,1197,1141,1159,1078,1129,1129,1129,1181,1215,1216,1216,1216,1257,1281,1207,1207,1231,1257,1331,1450,1401,1347,1477,1480,1417,1446,1402,1492,1460,1470,1478,1478,1601,1597,1485,1434,1471,1660,1660,73,50,77,74,54,26,44,37,23,40,25,25,22,22,27,0.00886,0.00874,0.00888,0.00859,0.00946,0.00942,0.00958,0.00926,0.00854,0.00831,0.00875,0.00853,0.00907,0.00865,0.00909,0.00872
157,35,8,1276.305,1276.243,1280.55,1205.018,1506.62,1043.175,2734.74,1285.036,144.549,146.774,142.76,139.441,138.826,137.541,152.868,151.367,151.833,148.513,144.92,146.102,56.627,56.498,58.766,54.112,55.745,107.009,56.933,56.29,58.951,52.785,58.099,109.609,163.484,161.118,170.971,161.666,172.507,213.34,185.831,189.426,181.16,175.682,183.843,229.432,1122.272,1124.433,1109.982,1060.82,1275.074,1047.99,1674.0,1348.595,133.926,136.209,137.9,133.349,130.716,127.222,137.735,135.995,136.824,131.935,129.0,128.64,56.0,53.841,54.749,51.9,52.0,122.33,54.345,55.517,58.269,52.585,53.033,104.861,155.0,157.269,162.1,153.842,160.0,202.0,168.535,173.094,164.0,156.689,168.226,210.465,1056.174,1050.0,1052.391,1031.215,1105.0,1149.306,1386.02,1463.797,140.0,137.88,137.287,128.767,131.014,125.395,131.72,135.386,133.273,131.546,127.977,126.708,55.0,51.0,53.399,52.0,52.081,141.0,53.084,54.016,54.408,52.361,52.257,103.01,154.84,151.0,160.309,155.0,157.114,202.523,189.15,187.222,179.778,174.0,164.003,221.158,1010.777,1004.642,1000.295,995.738,1052.685,1187.839,1177.75,1338.251,133.154,132.749,132.342,127.227,127.687,125.509,158.201,155.973,153.143,146.774,136.446,125.157,52.934,52.897,59.146,58.335,54.917,136.828,55.622,57.518,58.787,64.683,61.903,102.064,153.777,152.906,155.077,153.729,154.252,202.926,203.259,199.933,197.397,191.856,186.346,248.551,970.0,958.076,953.423,964.351,1000.0,1100.071,1112.318,1247.495,129.924,129.0,130.625,127.538,128.936,125.511,158.37,157.0,154.717,152.491,141.683,125.616,57.46,57.0,61.811,61.0,59.244,132.0,53.675,54.983,54.0,63.843,62.747,105.887,156.81,155.817,155.811,153.0,155.0,202.507,195.594,194.898,194.545,192.404,187.978,248.707,1742,1742,1742,1838,1910,1767,1930,2024,2024,2047,2058,1983,2003,2003,1960,1960,2079,2199,2286,2217,2097,2154,1932,1931,1931,1980,1989,2041,2015,2015,2070,2047,2039,2041,2041,2024,2148,2135,2175,2175,2201,2209,72,93,68,96,91,95,94,91,89,87,106,91,89,90,85,0.01271,0.0117,0.01188,0.01228,0.01086,0.01105,0.01091,0.011,0.01224,0.01348,0.01318,0.01422,0.01143,0.01139,0.01182,0.01183
172,38,8,568.0,603.0,543.0,524.0,562.0,899.0,561.0,779.0,146.0,146.0,144.0,132.0,132.0,453.0,146.0,145.0,144.0,128.0,129.0,329.0,429.0,389.0,366.0,357.0,255.0,104.0,398.0,348.0,352.0,372.0,367.0,104.0,170.0,174.0,173.0,162.0,154.0,234.0,171.0,175.0,173.0,154.0,154.0,234.0,566.76,569.973,573.472,578.983,594.853,1259.599,529.329,756.0,138.494,136.0,134.0,128.366,129.895,327.795,132.831,135.767,132.012,126.349,126.044,266.0,196.564,177.374,153.0,180.787,154.225,101.952,168.695,150.0,175.722,154.0,153.0,103.414,168.777,170.847,166.875,207.528,202.0,278.362,160.922,158.0,159.768,151.0,154.711,220.504,535.1,537.203,536.074,542.114,547.643,1191.151,527.995,756.694,130.449,132.817,130.868,128.763,134.112,288.202,132.314,132.487,129.69,127.192,128.13,253.549,136.518,133.545,130.511,127.994,122.263,101.682,133.89,129.317,132.557,129.439,133.911,102.942,170.153,171.39,171.674,190.39,195.736,273.132,158.175,157.464,157.414,151.915,155.128,242.941,508.587,521.313,517.555,518.67,528.329,1192.0,534.0,759.499,142.187,143.0,134.235,136.515,144.0,253.0,128.0,131.0,128.0,128.079,127.13,237.541,119.114,116.597,115.065,115.368,108.0,104.0,117.732,115.154,115.705,120.511,114.0,120.0,166.239,165.0,164.836,170.0,182.412,316.0,154.0,156.0,156.0,151.0,153.0,259.0,557.094,562.499,557.295,556.983,564.51,1204.259,605.671,823.547,158.351,161.505,160.494,162.073,161.793,270.682,139.392,140.947,138.407,138.908,138.751,249.485,135.029,132.558,130.748,128.985,122.264,121.501,136.085,131.877,136.225,136.13,129.987,130.469,180.306,180.854,180.23,183.953,189.294,325.633,167.462,168.827,168.599,164.996,166.119,273.022,1478,1478,1478,1478,1478,1469,1533,1819,1794,1871,1919,1955,1070,1073,1131,1131,1111,1266,1266,1266,1266,1262,1876,1876,1876,1876,1876,2030,2030,2030,2030,2654,1255,1255,1270,1270,1292,1376,1376,1376,1376,1376,106,89,106,94,86,39,34,52,40,52,20,26,19,32,29,0.0092,0.01102,0.0071,0.00734,0.00995,0.01044,0.00843,0.00851,0.01233,0.01296,0.00825,0.0086,0.01077,0.00998,0.00745,0.00785
215,45,11,500.0,539.377,577.08,601.203,570.492,750.0,500.0,750.0,125.0,136.553,158.615,165.905,159.945,140.0,125.0,135.302,155.866,155.772,142.05,125.0,50.0,54.351,58.046,60.082,56.946,100.0,50.0,54.105,57.166,60.029,57.483,100.0,150.0,163.387,180.54,188.226,186.118,200.0,150.0,161.96,176.907,179.772,167.841,200.0,533.021,523.508,512.497,500.0,500.0,810.266,535.89,813.67,134.474,133.319,132.408,129.0,129.0,154.285,134.873,133.846,133.034,128.0,130.0,150.519,53.64,52.632,51.427,50.0,50.0,108.039,53.53,52.538,51.18,50.0,50.0,107.474,161.716,160.039,159.987,151.0,150.0,214.681,162.165,160.417,160.491,151.0,150.0,215.706,590.348,582.698,572.219,546.832,508.499,898.794,597.024,905.275,147.944,146.134,147.53,140.046,128.318,185.859,147.879,146.068,147.53,138.925,128.51,177.043,59.868,59.044,57.83,54.048,50.157,120.999,59.579,58.752,56.253,54.026,50.158,120.224,179.289,177.069,175.366,162.884,150.05,241.236,180.105,177.649,175.596,162.527,152.435,243.262,845.817,851.738,845.145,827.069,698.121,1289.717,869.44,1336.742,209.863,211.763,220.847,219.099,173.75,280.29,207.912,209.502,217.97,208.626,166.717,277.633,88.547,89.798,89.415,78.294,66.905,178.602,86.585,87.4,78.999,77.913,65.776,174.585,257.797,261.256,266.716,237.491,201.382,369.746,259.129,261.838,266.545,235.868,199.427,374.528,1251.368,1283.88,1290.554,1297.403,1170.378,1903.462,1289.69,1988.93,309.288,318.725,342.075,356.495,280.121,411.557,305.084,312.892,333.958,327.815,258.787,430.873,133.419,138.553,139.726,120.731,105.43,266.399,128.35,132.123,117.718,119.756,101.219,258.378,382.529,397.117,415.822,373.149,321.471,567.94,382.744,395.196,412.169,364.391,306.835,571.475,558,558,558,590,988,882,874,957,957,957,957,1379,1749,876,876,876,1270,730,730,730,985,1582,1881,2545,1452,1695,1695,2452,2452,1860,1786,1861,2188,2188,2188,1513,2005,2796,2796,2205,2209,2203,25,34,23,26,39,27,33,36,53,48,96,90,86,96,83,0.00824,0.00834,0.00822,0.00816,0.01389,0.00995,0.01405,0.01349,0.00745,0.00741,0.00733,0.00732,0.01355,0.00708,0.0128,0.01165
112,37,8,983.026,945.951,1025.887,1042.38,1008.99,1698.565,593.605,1728.067,245.2,237.551,234.583,233.169,267.889,208.376,140.6,141.956,140.506,140.898,146.259,143.122,56.903,57.741,59.058,54.698,82.848,194.536,86.614,86.786,91.997,92.404,95.353,211.416,178.623,174.101,171.612,165.625,170.661,282.214,169.57,172.519,171.874,193.862,173.855,220.808,894.284,855.0,952.085,987.07,940.702,1561.295,589.462,1615.0,232.147,223.386,219.0,217.995,250.0,193.45,125.0,127.612,125.0,127.756,134.307,134.214,51.136,50.657,50.555,48.128,78.678,167.0,73.385,75.111,83.608,87.26,91.676,190.0,173.347,167.112,163.0,152.405,156.497,271.019,161.386,165.834,164.0,184.992,154.614,202.787,904.425,900.525,911.0,978.683,970.176,1542.425,660.625,1553.219,240.828,233.846,236.34,231.521,250.0,190.0,125.817,125.741,126.115,126.222,125.0,128.0,50.701,51.115,51.366,51.242,76.539,176.309,69.65,70.831,71.0,84.447,87.9,196.72,201.47,199.811,194.832,190.951,173.922,290.254,157.92,170.777,179.504,199.481,167.569,202.718,888.095,871.58,884.349,929.549,938.637,1467.973,568.451,1490.692,232.0,230.0,235.784,237.878,249.058,199.0,128.0,125.0,126.0,126.341,129.0,169.0,50.218,50.761,52.601,58.609,79.377,165.82,72.292,73.392,74.339,79.911,82.232,182.472,223.0,226.028,224.209,219.781,217.898,284.573,178.822,185.312,200.95,211.57,207.463,201.113,841.113,840.197,855.145,874.989,897.347,1302.803,642.721,1336.592,218.523,218.683,222.667,222.37,235.271,187.802,127.459,126.799,127.643,126.994,128.914,178.46,50.597,50.212,49.403,52.0,78.728,152.098,71.711,72.077,73.15,75.0,75.598,171.405,215.0,218.186,217.0,219.775,218.628,282.949,186.0,187.065,188.0,213.267,206.67,203.0,1293,1332,1462,1351,1395,1534,1129,1262,1212,1262,1209,1229,1190,1190,1319,1225,1154,1263,1263,1251,1339,1618,1953,1953,1953,1910,2034,2113,2113,2113,2349,2361,2096,1940,1940,2104,2104,2003,2198,2198,2040,2512,112,95,111,94,82,40,54,56,59,59,90,86,74,80,90,0.01137,0.01127,0.01038,0.01036,0.01317,0.01283,0.01127,0.01123,0.00882,0.00926,0.00954,0.00963,0.01065,0.01123,0.01081,0.01085
118,46,9,827.576,992.379,983.316,973.975,1013.428,1282.2,942.877,1084.698,141.1,138.282,138.176,135.813,139.125,282.752,140.05,138.217,137.256,134.969,135.729,326.733,54.231,54.316,53.495,55.223,54.881,110.565,54.991,57.176,57.004,57.309,63.395,108.434,171.082,170.758,170.002,169.746,163.113,283.614,170.798,170.105,168.726,169.674,160.368,226.613,801.0,921.309,913.18,907.069,874.857,1185.484,898.168,1004.115,129.059,127.207,127.005,125.0,130.716,257.802,129.002,127.187,126.847,125.0,128.93,294.276,50.0,50.463,50.118,52.046,50.76,101.619,50.612,50.458,49.817,51.635,58.307,100.648,156.936,156.518,155.142,155.057,150.191,291.556,156.844,156.297,154.782,155.126,150.385,205.857,893.173,907.158,901.638,912.502,863.581,1213.868,936.0,1042.963,125.0,125.67,125.588,125.0,126.0,254.862,125.0,125.555,125.38,125.432,127.0,271.42,50.178,50.098,50.498,50.801,50.0,100.564,50.517,49.942,49.542,49.664,50.0,100.0,152.056,151.691,152.15,151.461,152.078,281.279,154.299,152.125,152.7,152.479,154.514,200.538,861.449,879.791,874.0,926.08,919.865,1150.0,939.299,1079.731,126.242,125.76,125.302,125.207,127.452,252.273,127.206,126.043,125.187,125.232,126.68,256.977,50.069,50.0,50.489,50.761,50.292,100.311,50.799,50.189,50.585,51.425,47.057,101.167,151.499,151.337,151.771,151.122,151.452,289.0,152.694,151.628,151.561,153.217,152.484,254.0,785.839,811.275,824.077,885.296,895.0,1147.754,890.554,1075.256,126.586,126.0,125.187,126.203,127.033,244.776,129.0,125.877,125.402,127.243,126.856,246.542,50.116,50.038,50.017,50.0,50.468,101.419,51.167,50.704,49.913,50.584,59.056,102.034,153.076,152.579,151.901,151.0,151.303,287.295,153.0,153.346,153.035,153.0,154.33,272.988,1331,1319,1326,1277,1298,1343,1416,1577,1516,1683,1609,1597,1442,1427,1497,1498,1545,1902,1589,1837,1719,1678,1625,1608,1608,1608,1608,1727,1727,1727,1727,1773,1718,1718,1718,1718,1718,1814,1854,1854,1854,1854,74,64,83,73,67,37,38,41,52,48,29,42,40,40,25,0.0106,0.0105,0.01037,0.01036,0.01005,0.01014,0.00975,0.00998,0.01109,0.01178,0.01054,0.01126,0.01,0.01008,0.00982,0.01016
145,29,8,564.565,589.479,582.776,649.906,589.323,833.594,593.773,821.766,206.358,207.926,211.579,215.244,218.652,178.08,163.07,163.83,196.031,205.071,211.659,137.531,84.834,83.695,82.537,87.115,89.0,120.301,55.43,55.55,50.869,54.993,66.369,189.715,217.172,213.996,212.494,218.543,218.353,232.236,169.961,169.398,169.244,172.526,169.174,231.773,562.931,585.984,583.284,620.305,546.485,761.95,545.052,758.674,183.56,186.078,194.272,202.174,205.879,177.0,158.329,159.199,181.072,185.424,194.962,125.0,79.663,76.528,75.199,78.244,83.708,109.0,51.339,52.037,50.993,65.722,69.61,179.0,200.257,197.252,194.0,205.628,205.01,212.722,154.593,152.408,150.0,155.894,151.615,211.237,622.821,631.852,640.0,686.126,578.842,757.697,523.683,750.0,168.0,178.139,176.0,190.0,206.907,184.365,179.0,176.513,179.0,194.037,189.862,126.185,88.591,86.981,80.824,76.213,77.0,124.061,51.355,52.21,51.239,72.029,83.0,182.25,194.0,194.0,196.083,206.316,210.416,220.62,150.0,150.0,157.707,153.749,150.789,201.652,695.0,705.0,703.399,693.0,657.921,869.712,527.308,761.951,163.737,171.724,172.043,176.405,185.13,171.0,190.106,190.125,193.128,197.116,198.747,127.801,83.503,83.101,82.564,83.0,78.169,147.931,51.086,51.393,51.474,63.465,77.027,166.417,207.312,206.505,207.649,206.453,200.908,248.127,154.237,154.625,154.752,150.681,153.37,202.799,684.741,687.325,687.437,695.0,683.0,859.0,542.064,799.375,160.373,161.66,161.0,166.363,170.689,167.21,178.0,180.315,187.547,192.845,207.759,130.563,77.88,79.016,78.542,78.944,76.016,139.165,50.199,51.477,51.61,58.39,76.034,152.584,205.959,204.343,204.351,205.537,206.376,237.0,160.208,160.16,160.961,161.71,165.16,214.0,1040,1027,1069,1062,1028,1124,902,985,961,1024,1018,1056,1005,1020,1008,1082,1080,1107,1107,1107,1107,1107,1235,1235,1235,1235,1235,1217,1217,1217,1217,1201,1309,1309,1309,1309,1309,1363,1363,1363,1363,1363,87,96,92,97,88,41,43,36,50,38,21,32,30,27,35,0.00837,0.00829,0.00856,0.0083,0.00764,0.00765,0.00746,0.0076,0.00759,0.00765,0.00773,0.00777,0.007,0.00702,0.00717,0.00714
172,49,10,605.181,599.739,598.601,568.475,518.723,1514.943,544.612,1293.704,144.649,151.382,176.318,140.58,139.21,135.537,154.878,154.679,188.55,186.33,156.961,152.814,56.413,56.628,56.876,53.473,53.102,114.962,56.589,56.832,57.173,54.351,52.889,113.379,413.252,441.498,458.012,396.079,409.357,408.904,396.994,372.358,410.17,412.81,667.96,405.225,571.795,533.0,572.261,532.695,501.0,1330.385,538.255,1290.405,181.0,195.612,220.925,179.032,161.844,132.183,156.041,157.018,177.239,175.625,137.753,133.524,54.329,54.745,54.801,54.86,51.414,105.909,52.0,54.1,53.675,52.304,51.467,109.084,352.32,347.0,368.836,329.0,344.773,398.0,329.949,320.088,347.394,358.872,431.512,370.471,722.0,670.95,671.349,624.33,570.466,1199.259,523.686,1260.591,200.013,207.623,214.0,215.108,206.0,132.321,169.09,181.812,183.518,182.018,157.172,129.626,52.0,54.0,55.0,54.888,51.04,106.0,53.194,53.485,53.0,52.0,51.094,110.0,319.0,333.792,331.27,321.652,319.609,376.774,315.746,309.299,313.788,363.274,385.0,362.0,759.944,754.47,757.214,734.147,691.836,1248.886,549.118,1187.884,198.533,202.522,205.263,209.088,204.903,127.25,175.53,180.52,182.059,184.828,172.745,127.74,52.481,52.804,52.163,54.839,51.706,103.159,53.929,54.137,53.687,51.206,51.325,104.182,310.051,315.599,314.795,311.896,309.537,353.942,299.072,299.409,303.438,329.854,336.054,330.0,723.504,722.0,716.478,699.0,689.76,1135.772,567.089,1070.847,178.868,181.0,192.711,191.0,192.247,127.772,170.109,172.0,174.232,173.541,167.399,128.461,57.0,56.494,55.869,55.94,56.223,110.0,51.95,52.0,52.069,52.62,51.262,105.529,302.0,302.593,299.744,303.21,298.579,323.0,271.312,272.609,276.0,277.137,308.0,302.009,1407,1407,1369,1433,1516,1238,1347,1145,1145,1173,1198,1398,1466,1481,1481,1542,1673,1317,1317,1320,1348,1425,1920,1956,1956,2098,2116,1690,1800,1800,1800,1852,2013,2206,2206,2206,2248,1706,1775,1775,2041,2041,50,46,52,68,70,82,86,75,92,93,52,51,47,44,55,0.01089,0.00937,0.01024,0.00943,0.01194,0.01054,0.01129,0.01022,0.01073,0.00868,0.0109,0.00903,0.01133,0.01,0.01169,0.00978
