timeunit,storageCost,interestRate,compidx0lt2,compidx0lt2l1,compidx0lt2l2,compidx0lt2l4,compidx0lt2l8,compidx1lt2,compidx2lt2,compidx3lt2,compidx4lt2,compidx4lt2l1,compidx4lt2l2,compidx4lt2l4,compidx4lt2l8,compidx5lt2,compidx6lt2,compidx6lt2l1,compidx6lt2l2,compidx6lt2l4,compidx6lt2l8,compidx7lt2,compidx8lt2,compidx8lt2l1,compidx8lt2l2,compidx8lt2l4,compidx8lt2l8,compidx9lt2,compidx10lt2,compidx10lt2l1,compidx10lt2l2,compidx10lt2l4,compidx10lt2l8,compidx11lt2,compidx12lt2,compidx12lt2l1,compidx12lt2l2,compidx12lt2l4,compidx12lt2l8,compidx13lt2,compidx14lt2,compidx14lt2l1,compidx14lt2l2,compidx14lt2l4,compidx14lt2l8,compidx15lt2,compidx0lt6,compidx0lt6l1,compidx0lt6l2,compidx0lt6l4,compidx0lt6l8,compidx1lt6,compidx2lt6,compidx3lt6,compidx4lt6,compidx4lt6l1,compidx4lt6l2,compidx4lt6l4,compidx4lt6l8,compidx5lt6,compidx6lt6,compidx6lt6l1,compidx6lt6l2,compidx6lt6l4,compidx6lt6l8,compidx7lt6,compidx8lt6,compidx8lt6l1,compidx8lt6l2,compidx8lt6l4,compidx8lt6l8,compidx9lt6,compidx10lt6,compidx10lt6l1,compidx10lt6l2,compidx10lt6l4,compidx10lt6l8,compidx11lt6,compidx12lt6,compidx12lt6l1,compidx12lt6l2,compidx12lt6l4,compidx12lt6l8,compidx13lt6,compidx14lt6,compidx14lt6l1,compidx14lt6l2,compidx14lt6l4,compidx14lt6l8,compidx15lt6,compidx0lt10,compidx0lt10l1,compidx0lt10l2,compidx0lt10l4,compidx0lt10l8,compidx1lt10,compidx2lt10,compidx3lt10,compidx4lt10,compidx4lt10l1,compidx4lt10l2,compidx4lt10l4,compidx4lt10l8,compidx5lt10,compidx6lt10,compidx6lt10l1,compidx6lt10l2,compidx6lt10l4,compidx6lt10l8,compidx7lt10,compidx8lt10,compidx8lt10l1,compidx8lt10l2,compidx8lt10l4,compidx8lt10l8,compidx9lt10,compidx10lt10,compidx10lt10l1,compidx10lt10l2,compidx10lt10l4,compidx10lt10l8,compidx11lt10,compidx12lt10,compidx12lt10l1,compidx12lt10l2,compidx12lt10l4,compidx12lt10l8,compidx13lt10,compidx14lt10,compidx14lt10l1,compidx14lt10l2,compidx14lt10l4,compidx14lt10l8,compidx15lt10,compidx0lt20,compidx0lt20l1,compidx0lt20l2,compidx0lt20l4,compidx0lt20l8,compidx1lt20,compidx2lt20,compidx3lt20,compidx4lt20,compidx4lt20l1,compidx4lt20l2,compidx4lt20l4,compidx4lt20l8,compidx5lt20,compidx6lt20,compidx6lt20l1,compidx6lt20l2,compidx6lt20l4,compidx6lt20l8,compidx7lt20,compidx8lt20,compidx8lt20l1,compidx8lt20l2,compidx8lt20l4,compidx8lt20l8,compidx9lt20,compidx10lt20,compidx10lt20l1,compidx10lt20l2,compidx10lt20l4,compidx10lt20l8,compidx11lt20,compidx12lt20,compidx12lt20l1,compidx12lt20l2,compidx12lt20l4,compidx12lt20l8,compidx13lt20,compidx14lt20,compidx14lt20l1,compidx14lt20l2,compidx14lt20l4,compidx14lt20l8,compidx15lt20,compidx0lt30,compidx0lt30l1,compidx0lt30l2,compidx0lt30l4,compidx0lt30l8,compidx1lt30,compidx2lt30,compidx3lt30,compidx4lt30,compidx4lt30l1,compidx4lt30l2,compidx4lt30l4,compidx4lt30l8,compidx5lt30,compidx6lt30,compidx6lt30l1,compidx6lt30l2,compidx6lt30l4,compidx6lt30l8,compidx7lt30,compidx8lt30,compidx8lt30l1,compidx8lt30l2,compidx8lt30l4,compidx8lt30l8,compidx9lt30,compidx10lt30,compidx10lt30l1,compidx10lt30l2,compidx10lt30l4,compidx10lt30l8,compidx11lt30,compidx12lt30,compidx12lt30l1,compidx12lt30l2,compidx12lt30l4,compidx12lt30l8,compidx13lt30,compidx14lt30,compidx14lt30l1,compidx14lt30l2,compidx14lt30l4,compidx14lt30l8,compidx15lt30,sku1,sku1l1,sku1l2,sku1l4,sku1l8,sku2,sku9,sku10,sku10l1,sku10l2,sku10l4,sku10l8,sku11,sku11l1,sku11l2,sku11l4,sku11l8,sku12,sku12l1,sku12l2,sku12l4,sku12l8,sku13,sku13l1,sku13l2,sku13l4,sku13l8,sku14,sku14l1,sku14l2,sku14l4,sku14l8,sku15,sku15l1,sku15l2,sku15l4,sku15l8,sku16,sku16l1,sku16l2,sku16l4,sku16l8,demandseg1,demandseg1l1,demandseg1l2,demandseg1l4,demandseg1l8,demandseg2,demandseg2l1,demandseg2l2,demandseg2l4,demandseg2l8,demandseg3,demandseg3l1,demandseg3l2,demandseg3l4,demandseg3l8,target_LBL,target_MTLp2,target_MTLp3,target_MTLp4,target_MTLp5,target_MTLp6,target_MTLp7,target_MTLp8,target_MTLp9,target_MTLp10,target_MTLp11,target_MTLp12,target_MTLp13,target_MTLp14,target_MTLp15,target_MTLp16
156,37,8,594.886,567.423,553.144,546.727,527.026,856.085,537.559,786.918,146.202,150.096,144.883,144.295,175.809,143.67,146.731,143.755,147.808,139.871,142.55,135.126,57.841,55.166,58.66,54.634,54.93,144.46,59.408,55.919,59.518,56.648,57.054,113.682,195.741,189.762,185.227,175.156,196.173,217.328,184.713,179.997,178.083,171.545,185.59,216.025,587.0,526.394,517.445,537.796,517.106,789.684,515.207,769.161,136.682,140.871,134.0,128.553,156.844,129.338,146.006,146.89,148.0,145.456,133.946,130.126,52.918,51.638,54.598,52.097,53.572,137.6,55.831,55.736,60.142,63.0,52.0,108.468,173.0,177.802,170.704,182.086,209.55,205.0,198.0,199.725,203.848,204.837,188.391,203.757,589.373,509.718,502.0,510.379,521.0,755.147,568.0,757.0,153.155,156.007,153.641,150.0,158.449,126.0,145.411,144.0,147.803,141.0,135.0,127.0,54.0,53.092,53.668,56.0,52.283,137.95,55.0,53.585,53.619,58.169,52.849,113.812,202.913,205.299,208.0,197.39,221.0,205.919,217.99,219.393,222.0,229.896,208.699,202.0,516.705,505.293,501.777,506.782,512.623,757.846,578.824,796.184,155.776,157.021,157.602,157.887,165.391,125.771,151.393,151.469,154.737,152.146,149.295,126.116,51.975,52.131,52.171,51.141,50.0,134.392,52.903,52.401,51.956,50.996,51.61,121.903,218.979,219.869,219.698,214.259,235.49,223.817,229.486,230.601,232.255,240.002,208.45,230.982,513.46,505.973,501.0,522.001,539.564,768.241,613.489,807.404,154.203,154.748,154.72,155.622,162.846,126.0,151.506,152.0,155.783,154.0,154.0,126.0,51.0,51.895,52.01,51.42,50.975,128.93,52.0,52.699,52.731,53.256,54.679,117.689,215.546,216.195,217.0,216.139,232.0,229.611,214.083,214.0,225.039,225.0,212.893,232.15,1004,994,994,998,996,1028,1031,1082,1090,1090,1099,1173,1113,1142,1142,1175,1197,1128,1154,1154,1235,1230,1250,1250,1250,1226,1226,1273,1273,1273,1276,1270,1307,1307,1307,1335,1339,1349,1349,1349,1379,1379,84,78,69,76,83,34,27,35,30,29,28,18,36,31,26,0.00809,0.00811,0.00811,0.00794,0.00791,0.00762,0.00804,0.00766,0.00846,0.00808,0.00857,0.00792,0.0079,0.0074,0.00752,0.00734
33,45,11,1079.661,1089.386,1059.277,1024.88,910.934,874.811,948.949,796.383,140.34,147.152,140.767,147.672,145.823,147.43,155.961,201.112,168.926,143.9,181.674,150.542,67.695,86.799,82.424,70.751,76.124,108.979,63.644,80.388,79.781,60.577,97.52,108.143,159.664,163.225,164.176,197.549,163.001,337.423,158.676,162.045,163.002,175.052,166.601,251.344,1032.68,1033.473,1013.643,998.482,884.107,836.0,898.958,769.582,129.0,151.975,155.243,147.0,136.429,151.511,168.335,190.491,182.0,170.685,156.0,141.0,72.333,83.505,79.614,71.883,76.5,106.228,76.039,83.794,82.235,72.162,88.867,107.72,151.0,159.244,160.905,188.035,158.0,338.096,157.684,157.0,170.118,169.27,158.47,286.365,1005.131,1019.824,1007.215,985.0,838.973,925.168,882.695,820.599,156.79,158.913,155.0,155.293,136.0,170.0,180.224,185.0,187.68,181.0,162.784,180.199,78.862,84.871,83.289,78.647,83.557,114.663,89.791,92.0,86.732,77.9,82.0,108.621,156.316,156.282,153.0,172.426,157.663,348.0,165.0,182.256,179.241,172.121,162.451,332.089,933.499,955.082,952.334,943.926,892.253,1046.881,815.0,994.915,185.698,188.572,187.511,190.619,165.945,174.335,180.544,183.332,192.414,190.731,167.325,178.789,79.6,80.0,81.725,81.656,85.234,129.341,81.243,82.605,83.0,81.234,84.08,123.654,163.585,183.473,185.778,193.956,173.267,349.239,188.19,203.239,201.786,199.043,180.568,316.947,834.956,861.324,857.056,846.0,832.619,1046.572,777.329,958.622,174.932,175.205,173.0,180.493,168.0,173.0,166.118,167.0,175.134,173.0,171.315,167.968,73.525,73.902,73.653,73.994,79.753,125.0,78.565,79.0,76.896,75.454,76.0,124.341,170.0,182.981,183.38,191.258,178.259,321.192,189.709,192.0,195.262,194.43,189.0,302.482,1469,1469,1450,1482,1488,1660,1478,1760,1685,1715,1715,1827,1592,1522,1635,1635,1613,1798,1735,1761,1761,1754,1504,1504,1499,1519,1549,1702,1702,1704,1716,1758,1515,1550,1550,1550,1549,1772,1772,1774,1780,1803,83,81,60,78,71,95,87,78,75,56,31,45,36,42,41,0.01159,0.01261,0.01122,0.01213,0.00974,0.01018,0.0087,0.0102,0.01171,0.01263,0.01147,0.01269,0.00919,0.0098,0.00882,0.0098
45,27,8,821.317,830.839,832.179,829.842,821.044,1109.232,585.927,949.696,200.527,197.807,197.161,215.679,207.255,239.25,261.151,268.602,271.477,263.161,233.245,258.003,139.804,124.86,124.967,132.858,130.747,111.883,133.664,125.704,124.406,120.226,122.112,121.772,255.099,251.662,266.666,270.038,278.031,301.221,172.525,167.241,176.324,185.684,202.112,331.509,742.936,753.199,730.0,751.847,735.0,1012.375,514.0,909.843,178.53,178.653,181.095,203.0,199.3,202.0,242.724,254.237,254.14,249.0,223.786,244.436,131.0,108.489,107.0,118.68,118.041,102.306,129.0,115.932,114.657,109.83,110.777,112.419,221.864,220.0,227.657,244.791,265.999,270.207,152.936,148.769,154.992,173.486,203.892,310.905,766.625,765.0,749.158,731.181,743.556,944.286,520.534,1040.635,165.877,161.517,163.18,193.616,206.65,220.0,234.473,237.711,233.033,229.202,229.216,247.0,112.913,103.0,101.0,108.0,107.681,103.559,113.36,107.0,108.0,106.0,104.857,127.953,217.065,212.648,208.0,208.0,257.15,293.0,161.602,153.983,152.0,165.0,220.452,358.0,766.426,771.135,762.525,739.0,745.041,1096.759,655.982,1106.927,181.571,181.0,178.728,186.06,184.0,221.69,224.169,222.0,229.09,218.573,214.0,239.945,107.948,101.895,101.688,103.849,104.0,119.962,107.356,103.842,103.893,102.805,102.0,143.628,232.0,232.755,230.752,225.896,230.134,295.777,192.693,191.356,191.861,199.59,215.324,342.256,747.137,744.519,741.0,719.006,731.654,1072.865,683.242,1087.797,183.304,181.292,181.08,183.0,178.466,206.255,214.067,213.201,211.728,205.0,203.823,219.373,98.02,97.0,96.369,95.387,97.0,127.278,102.574,101.879,101.834,98.881,98.0,145.258,223.673,223.809,223.423,221.798,228.519,292.844,203.638,201.482,203.063,206.78,211.353,325.291,1396,1396,1464,1385,1642,1544,1214,1449,1420,1441,1589,1483,1226,1226,1305,1314,1292,1440,1440,1440,1423,1421,1856,1856,1813,1706,1807,1916,1896,1896,2153,1838,1651,1651,1651,1635,1633,1671,1671,1671,1662,1704,91,82,103,82,83,51,64,75,77,93,28,29,22,24,15,0.01171,0.01197,0.00988,0.00994,0.01106,0.01117,0.00944,0.00977,0.01084,0.01101,0.00917,0.00974,0.01083,0.01124,0.00917,0.00906
194,41,8,588.045,619.077,611.265,620.594,564.466,1695.751,568.421,933.899,154.123,152.005,151.197,147.095,155.82,153.206,152.786,157.029,152.582,147.976,149.179,155.452,66.451,64.961,67.861,65.717,59.66,252.485,61.846,60.447,58.306,58.615,60.093,238.376,193.975,195.918,190.749,185.112,181.417,239.109,199.632,203.026,183.849,183.91,181.729,233.195,512.0,540.717,532.625,531.769,511.0,1528.434,503.944,816.933,134.187,130.0,132.235,128.354,136.144,136.981,132.157,137.159,131.805,128.641,133.89,138.483,56.547,55.082,58.04,61.073,52.0,222.705,54.619,53.23,52.689,50.0,53.0,212.646,168.475,170.155,165.406,166.584,159.73,215.285,170.24,173.826,164.01,162.231,158.363,213.816,525.342,521.322,519.691,513.079,518.057,1506.964,534.834,760.882,131.548,129.553,128.0,126.546,133.0,143.911,133.882,133.203,129.403,126.953,134.0,136.741,56.0,53.013,54.0,54.686,60.307,201.213,53.0,51.178,51.0,54.41,54.517,202.073,161.0,159.263,152.317,150.0,158.0,215.791,163.0,165.021,152.262,150.0,158.0,209.821,521.081,513.776,515.708,512.421,507.738,1316.497,506.3,812.249,127.0,127.972,126.141,125.645,129.338,135.062,128.0,129.24,126.811,125.86,127.667,139.15,51.421,51.592,54.061,59.197,62.211,159.0,53.325,53.0,55.0,60.375,52.372,169.527,157.026,155.17,154.101,156.242,154.204,210.067,165.748,161.366,157.597,154.0,158.509,206.304,582.181,566.436,559.208,528.64,509.663,1343.116,554.325,864.646,140.758,138.846,136.166,133.402,128.783,156.578,150.8,149.628,145.517,139.573,132.454,147.226,59.827,58.503,59.067,59.834,59.0,185.523,58.99,58.997,57.51,56.543,53.313,172.158,177.492,174.221,170.17,167.043,155.677,230.646,197.105,192.705,169.676,164.004,156.887,219.11,960,928,933,930,892,1039,886,1018,1073,1002,1013,980,1232,1232,1177,1202,1178,1420,1420,1363,1383,1387,1318,1289,1289,1282,1225,1344,1328,1324,1329,1357,1709,1806,1813,1843,1694,1965,1965,2095,1784,1834,53,58,48,43,50,80,96,80,70,67,93,111,104,87,91,0.0076,0.00785,0.00909,0.00992,0.01311,0.01222,0.01305,0.01329,0.00748,0.0079,0.00908,0.01011,0.00823,0.00795,0.01042,0.00993
19,26,9,1018.0,1035.0,1033.0,600.0,1057.0,922.0,552.0,835.0,144.0,147.0,147.0,134.0,138.0,153.0,139.0,147.0,147.0,133.0,145.0,220.0,98.0,119.0,107.0,56.0,108.0,111.0,104.0,101.0,97.0,106.0,97.0,111.0,167.0,160.0,165.0,266.0,166.0,220.0,161.0,170.0,165.0,161.0,255.0,227.0,996.571,1013.081,1003.093,835.003,982.706,1230.673,714.169,1139.146,164.573,164.735,161.973,168.166,185.164,223.0,159.992,163.001,159.0,154.0,204.0,228.095,97.979,103.202,100.0,79.921,103.854,144.413,101.174,99.97,96.38,98.551,98.414,147.043,210.278,221.468,232.0,271.558,243.133,310.654,268.0,265.613,245.113,197.014,278.102,299.52,959.934,979.442,969.473,919.252,899.0,1279.777,698.0,1073.0,165.48,164.279,157.418,173.643,200.367,225.403,167.0,170.322,161.295,162.0,195.637,232.554,101.228,101.942,98.952,85.498,95.845,151.166,98.94,96.894,93.851,90.611,96.624,156.185,211.482,218.272,226.133,261.081,257.281,311.118,268.177,269.402,260.174,213.131,247.935,313.782,947.222,943.143,934.86,891.756,848.47,1227.205,710.586,1057.406,166.856,160.688,157.449,165.397,179.903,206.054,169.006,172.882,167.196,162.255,178.499,216.806,93.715,94.239,91.885,85.256,88.041,140.139,95.98,90.715,88.684,85.981,86.749,145.0,211.289,211.627,213.0,240.69,227.0,296.0,229.248,235.277,231.917,225.026,241.632,314.194,865.092,860.058,839.275,816.017,779.313,1130.742,672.231,985.485,179.403,160.952,152.659,155.207,167.039,186.848,178.214,178.471,159.042,157.5,171.308,198.811,85.354,84.668,81.619,77.828,81.438,130.737,86.607,84.266,79.775,79.176,75.095,148.843,202.801,202.049,200.34,213.679,217.643,311.513,235.882,216.844,214.732,208.477,220.021,316.76,1609,1652,1647,1684,1797,1704,1517,1681,1696,1708,1714,1801,1601,1626,1626,1659,1758,1738,1738,1738,1761,1775,2029,2034,2026,2069,2136,2100,2100,2114,2177,2320,2082,2082,2114,2132,2161,2163,2163,2217,2217,2305,90,102,121,96,86,135,97,119,125,132,75,80,69,73,90,0.01356,0.01321,0.01304,0.01288,0.01275,0.01259,0.0122,0.01218,0.01261,0.0129,0.0128,0.01281,0.01273,0.01252,0.01223,0.01227
57,48,10,592.0,588.0,617.0,610.0,599.0,795.0,543.0,897.0,145.0,147.0,150.0,146.0,137.0,140.0,130.0,136.0,152.0,150.0,148.0,157.0,60.0,60.0,54.0,60.0,56.0,115.0,62.0,54.0,54.0,60.0,56.0,130.0,177.0,164.0,163.0,166.0,184.0,212.0,177.0,161.0,169.0,163.0,198.0,219.0,692.824,706.428,715.0,646.914,720.327,901.334,583.27,1112.993,146.126,154.184,157.052,158.546,141.865,186.898,143.76,143.482,148.919,145.49,146.263,164.666,77.97,79.0,68.998,67.0,71.847,130.981,65.109,66.04,72.408,65.851,67.119,173.03,163.599,156.349,172.486,183.21,207.583,247.041,166.405,168.442,169.059,168.297,236.0,256.0,738.718,738.677,735.872,670.912,785.083,916.22,664.106,1173.331,138.049,156.963,162.057,182.773,179.004,173.147,157.874,159.766,162.538,160.174,155.531,169.944,77.978,77.289,70.88,69.958,73.348,145.704,68.96,68.4,72.679,72.425,74.137,179.986,168.532,152.0,182.586,191.699,219.2,252.376,178.039,180.71,183.73,175.996,224.498,266.601,754.0,760.763,744.378,707.0,720.345,932.724,647.293,1166.838,147.0,151.0,156.0,171.0,166.574,168.0,156.0,160.0,165.0,157.0,162.0,179.979,66.0,68.938,68.0,69.0,76.0,158.0,71.0,70.0,73.0,74.0,71.0,166.852,187.309,184.0,194.0,190.0,216.258,254.612,186.833,186.395,190.351,188.865,208.581,279.816,809.027,802.746,791.511,776.451,774.338,1006.742,703.614,1223.873,165.272,169.485,173.581,180.843,176.942,183.156,175.008,177.153,176.365,173.931,169.305,189.572,71.53,72.562,70.563,71.08,73.815,169.911,74.449,73.982,75.982,78.34,76.375,165.007,220.637,213.941,213.399,215.479,221.577,287.584,201.948,199.718,204.329,204.142,219.234,288.967,1160,1160,1164,1172,1172,1199,1008,1090,1090,1078,1078,1089,1095,1095,1095,1104,1106,1168,1168,1176,1176,1155,1737,1737,1737,1737,1807,1795,1795,1795,1835,1818,1754,1754,1837,1837,1837,1760,1760,1760,1839,1830,34,30,30,20,30,62,51,49,64,68,27,25,30,26,19,0.00912,0.00891,0.00911,0.00891,0.008,0.0079,0.008,0.00791,0.00848,0.00829,0.00853,0.00837,0.00977,0.00989,0.00971,0.00981
91,25,12,568.0,525.0,524.0,525.0,558.0,852.0,556.0,844.0,132.0,138.0,136.0,137.0,147.0,150.0,138.0,142.0,136.0,140.0,147.0,150.0,58.0,55.0,56.0,55.0,57.0,116.0,58.0,54.0,55.0,54.0,57.0,119.0,166.0,161.0,166.0,207.0,178.0,219.0,172.0,170.0,160.0,170.0,178.0,228.0,514.0,505.0,505.0,506.998,521.487,797.054,526.254,974.183,130.989,129.0,132.087,130.53,136.0,202.016,130.351,132.569,131.804,129.0,132.615,173.543,56.033,54.403,52.825,52.983,55.303,106.472,53.485,53.777,52.633,52.666,53.0,107.801,206.0,181.0,156.0,192.0,197.388,208.0,159.924,157.0,160.485,162.0,171.0,216.892,512.121,511.165,510.732,504.617,514.279,840.132,532.51,983.737,131.398,131.978,131.371,129.282,131.0,185.726,131.565,131.928,134.169,129.661,131.094,175.929,58.144,57.259,55.467,56.837,56.389,107.288,56.188,55.0,52.0,55.794,55.168,108.0,187.136,175.38,171.219,193.898,199.439,215.304,161.543,160.856,159.569,160.867,169.325,221.857,512.761,508.0,508.0,509.0,545.0,865.567,580.308,1001.0,125.101,128.674,126.713,127.752,127.764,164.0,129.678,132.015,129.454,127.759,128.0,175.588,60.0,60.0,57.0,57.0,56.0,107.0,60.301,59.713,59.572,60.816,58.921,111.84,177.0,169.382,168.861,180.0,187.0,206.834,166.813,168.803,169.783,170.099,169.037,224.378,556.407,556.763,556.292,566.072,585.659,946.714,633.109,1068.452,139.248,142.961,138.716,140.795,139.391,170.04,141.885,144.117,141.581,142.423,139.053,183.074,66.898,66.735,65.252,64.017,61.076,122.436,65.775,64.858,64.584,65.091,65.746,132.791,195.095,194.151,191.865,196.82,199.304,224.873,191.8,192.201,192.239,196.006,200.821,240.272,900,900,909,909,949,1038,947,993,993,993,993,994,1042,997,992,992,993,1063,1056,1053,1053,1059,1313,1295,1295,1302,1249,1371,1371,1351,1326,1315,1341,1341,1341,1341,1299,1366,1366,1366,1366,1359,21,27,25,19,31,119,112,104,108,66,27,22,22,28,38,0.00758,0.00745,0.00767,0.00746,0.0081,0.00809,0.00804,0.00789,0.00803,0.00781,0.00817,0.0078,0.00854,0.0084,0.00846,0.00843
18,38,11,935.792,806.631,690.593,869.592,1089.38,880.488,1013.642,853.368,178.237,157.008,179.873,160.261,248.871,188.168,142.786,142.931,143.787,142.745,190.469,184.473,101.116,99.402,98.882,115.793,111.871,145.747,97.946,94.623,83.386,96.68,117.547,122.518,363.547,361.477,360.924,353.307,348.644,326.798,315.453,310.79,310.286,322.446,341.159,315.602,923.786,812.459,737.874,812.216,962.219,867.145,992.681,826.733,175.498,162.591,168.206,148.0,223.253,198.664,163.514,161.0,149.104,130.0,164.896,203.206,99.32,97.668,98.982,106.0,104.422,141.005,93.263,90.423,83.553,88.682,104.427,134.416,325.603,325.378,319.669,311.0,319.504,311.631,307.661,305.846,308.164,297.334,312.404,289.618,952.167,928.0,765.061,793.264,847.172,1015.463,971.322,986.0,186.042,183.459,187.049,170.903,202.222,195.563,191.0,178.26,176.993,175.166,154.953,208.343,92.0,94.0,96.505,99.985,103.695,141.294,93.958,94.233,93.0,84.17,93.701,153.977,308.389,311.0,298.697,306.73,292.466,318.599,297.21,293.309,293.797,292.657,310.916,311.243,820.849,809.675,774.386,789.924,828.893,1009.0,873.849,939.061,167.291,166.0,168.621,167.169,185.865,177.072,185.188,183.609,175.685,176.742,180.667,186.489,82.131,82.292,84.241,85.138,92.692,127.061,86.223,86.267,85.297,81.0,85.108,140.909,268.764,270.771,271.0,270.442,274.046,279.0,256.87,257.0,264.696,268.098,284.397,300.035,776.384,770.0,751.943,746.0,765.0,983.301,837.594,948.0,168.221,166.0,169.0,163.235,172.308,172.0,178.016,177.0,171.144,171.0,171.146,183.0,76.015,76.0,76.248,77.759,82.148,130.86,82.37,81.926,81.0,78.67,77.0,136.0,260.14,261.0,248.377,253.034,242.0,281.238,238.098,238.491,238.841,241.6,255.168,281.139,1485,1572,1651,1651,1692,1738,1600,1805,1740,1697,1865,1662,1769,1727,1775,1775,1673,1766,1766,1839,1768,1682,1720,1806,1634,1811,1913,1827,1827,1762,1866,1956,1872,1872,1827,1777,1872,1914,1939,1908,1951,1809,90,99,83,85,83,32,36,48,47,38,69,62,61,58,65,0.01235,0.01124,0.01086,0.0103,0.01127,0.01087,0.0108,0.01061,0.01313,0.01325,0.01306,0.01232,0.01078,0.01024,0.01069,0.01049
178,29,8,673.406,657.458,633.797,604.788,601.792,900.005,563.583,902.395,214.525,212.934,228.336,222.297,206.257,219.635,202.581,208.353,220.429,209.436,166.121,144.072,57.724,58.675,56.993,54.583,56.701,141.177,58.368,57.572,59.097,55.277,56.8,198.804,282.998,273.364,271.628,272.921,252.928,241.995,180.425,174.167,172.686,165.794,176.822,240.426,634.64,606.404,573.0,541.82,532.0,830.652,518.331,820.778,200.0,199.184,217.704,212.611,183.0,207.066,191.0,203.026,218.74,212.086,167.0,130.93,53.234,54.606,53.197,50.0,50.0,107.077,52.703,52.0,53.309,50.0,50.0,183.952,249.981,243.731,241.17,244.163,233.328,219.04,160.952,156.942,156.837,150.399,165.196,215.204,695.359,696.622,699.0,592.262,555.808,876.0,514.073,776.644,179.0,186.743,192.317,206.0,191.621,195.106,200.256,206.108,218.484,228.0,190.371,129.023,52.036,54.576,51.402,51.163,51.137,122.0,50.818,51.8,52.945,51.403,51.198,177.0,234.0,229.655,226.311,231.0,222.979,227.096,156.0,155.284,153.56,150.0,163.426,209.883,696.731,695.748,707.555,692.721,653.146,906.689,522.459,776.0,188.442,188.893,188.762,189.126,181.763,195.325,190.73,193.881,210.736,216.082,203.383,130.317,51.774,52.943,52.0,50.0,50.542,144.716,51.786,54.24,54.0,50.0,51.181,166.553,246.503,240.929,232.423,225.219,223.758,238.474,160.964,159.461,159.429,155.261,156.896,207.477,664.15,668.766,663.0,663.689,646.0,872.395,512.051,773.097,182.101,182.01,181.314,183.779,179.362,189.579,188.183,189.168,190.483,197.101,186.707,131.244,51.281,52.0,51.815,50.349,50.155,129.467,52.283,52.0,53.374,50.886,51.272,152.058,230.742,228.743,224.884,219.726,218.768,235.0,171.303,172.105,170.61,164.289,157.806,214.0,1095,1052,1072,1031,1018,1132,947,986,1031,969,948,1017,1035,1035,1008,989,985,1106,1127,1080,1083,1040,1243,1243,1226,1170,1224,1256,1250,1341,1341,1272,1391,1354,1354,1311,1360,1451,1396,1398,1319,1375,68,51,58,56,50,94,109,83,97,90,63,47,54,41,49,0.00855,0.00833,0.00876,0.00907,0.00902,0.00839,0.00874,0.00873,0.00763,0.00742,0.00815,0.00782,0.00756,0.00742,0.00784,0.0078
126,37,8,1089.21,1092.667,1066.073,998.298,1046.021,1455.491,605.743,1601.434,238.278,238.517,247.381,271.639,293.477,245.913,141.861,140.153,140.27,137.837,140.208,136.086,54.798,54.191,54.475,57.191,56.537,179.501,76.489,74.597,81.875,82.072,86.5,219.341,174.702,172.366,171.781,170.914,169.117,343.218,174.171,172.864,171.35,165.978,171.152,223.193,1014.0,1038.21,1008.451,921.0,972.68,1325.809,551.0,1456.829,203.45,197.0,202.0,234.216,273.433,226.449,127.83,125.0,125.0,126.493,127.211,129.0,51.189,51.0,50.354,52.043,50.0,169.0,69.016,65.0,73.357,76.695,90.0,204.0,156.818,154.628,153.901,158.192,160.0,315.0,157.043,154.966,152.924,151.648,153.0,200.0,1020.428,1026.0,1007.581,932.785,912.619,1255.739,544.711,1337.066,213.254,208.566,215.555,222.0,250.0,213.191,125.202,126.016,126.237,125.0,125.0,168.159,52.128,52.175,52.0,52.011,51.253,156.024,71.216,69.466,70.0,70.418,85.2,198.867,150.971,150.319,151.319,151.319,172.981,305.653,151.844,153.267,153.956,152.043,156.41,201.846,982.303,980.809,956.762,923.137,885.317,1179.923,574.875,1145.927,208.728,206.175,210.914,218.53,245.151,199.581,125.224,125.269,126.278,125.077,128.032,181.558,50.168,50.04,51.674,51.086,50.0,145.647,76.002,75.359,74.0,74.479,78.0,181.08,150.037,150.0,150.308,151.0,196.698,302.0,167.732,168.0,169.301,169.0,174.552,200.0,896.693,892.744,881.355,864.704,866.145,1110.476,622.66,1124.0,203.609,204.712,208.035,212.243,233.279,197.894,126.527,126.71,126.606,125.142,129.061,190.031,50.288,51.335,51.327,51.134,51.626,140.386,73.529,72.492,72.429,72.647,75.763,166.201,149.554,148.341,148.812,148.331,199.27,297.774,188.639,187.05,184.083,183.196,180.513,202.513,1236,1271,1311,1369,1375,1373,997,1122,1139,1139,1158,1188,1096,1096,1230,1230,1225,1219,1219,1362,1362,1379,1608,1787,1787,1787,1806,1787,1787,1787,1787,1809,1991,1991,1991,1997,1963,1893,2024,1814,1901,2085,79,82,91,87,96,35,32,24,29,43,51,50,53,68,75,0.0113,0.01136,0.01072,0.0106,0.01056,0.0105,0.01055,0.01072,0.00784,0.00784,0.00804,0.00853,0.0097,0.00992,0.01128,0.01146
