,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
109,0.0095,0.01731,0.01784,0.01114,0.03858,0.03542,0.00518,0.00862,0.00712,0.03049,0.01199,0.01234,0.03012,0.00214,0.00498,0.00677
110,0.01177,0.01259,0.03896,0.0122,0.03858,0.00442,0.00518,0.01667,0.00672,0.00684,0.01998,0.00955,0.0237,0.00214,0.01866,0.03184
111,0.00356,0.00157,0.00486,0.00318,0.03858,0.03542,0.03338,0.0046,0.00234,0.03049,0.02787,0.0028,0.01161,0.00128,0.00498,0.00349
112,0.0184,0.0257,0.00486,0.01539,0.02264,0.0212,0.03338,0.01725,0.00733,0.03556,0.00977,0.02679,0.01161,0.02565,0.00995,0.0107
113,0.01553,0.02798,0.03896,0.01857,0.01132,0.03542,0.03338,0.01782,0.01995,0.00912,0.00621,0.02788,0.01926,0.0306,0.03342,0.01354
114,0.00376,0.02798,0.03896,0.02949,0.00252,0.03542,0.00647,0.0023,0.00193,0.03049,0.02787,0.00443,0.00988,0.00064,0.00373,0.00109
115,0.00178,0.00315,0.03896,0.02949,0.03858,0.00707,0.03338,0.02543,0.00183,0.03049,0.02787,0.0028,0.00173,0.0306,0.03342,0.03184
116,,,,,,,,,,,,,,,,
117,0.00257,0.00262,0.03896,0.02949,0.03858,0.00618,0.00518,0.0023,0.00163,0.00775,0.00977,0.00314,0.00321,0.00171,0.00498,0.00306
118,0.00326,0.02798,0.01135,0.00531,0.03858,0.03542,0.00777,0.0023,0.00214,0.03049,0.02787,0.00443,0.01136,0.0306,0.00622,0.00633
119,0.00277,0.00315,0.00486,0.00265,0.01824,0.0053,0.00518,0.00345,0.00173,0.00456,0.00355,0.00559,0.03361,0.01154,0.03342,0.03184
120,0.00148,0.02798,0.03896,0.0069,0.03858,0.03542,0.01036,0.0023,0.00244,0.03049,0.00843,0.00489,0.03361,0.00171,0.00373,0.00437
121,0.0187,0.03094,0.02108,0.01432,0.01509,0.01678,0.05438,0.01782,0.01476,0.0196,0.02441,0.02981,0.03361,0.03676,0.04106,0.0083
122,0.01781,0.02832,0.03896,0.02122,0.0327,0.03268,0.03338,0.023,0.0117,0.03692,0.02787,0.05078,0.02568,0.02971,0.00871,0.01572
123,0.00613,0.00367,0.03896,0.00955,0.03858,0.03542,0.03338,0.01035,0.01343,0.02188,0.00888,0.00454,0.00963,0.00299,0.03342,0.03184
124,0.00317,0.00315,0.03896,0.00424,0.01195,0.01325,0.00388,0.00287,0.00254,0.00729,0.00133,0.00349,0.00346,0.00278,0.00622,0.00873
125,0.00613,0.00367,0.03896,0.00743,0.03858,0.03542,0.00777,0.00805,0.00346,0.00638,0.00222,0.00792,0.0042,0.00107,0.00373,0.00087
126,0.01029,0.00629,0.00973,0.02281,0.03858,0.01148,0.0246,0.0138,0.01058,0.02507,0.03374,0.03296,0.02642,0.0306,0.01244,0.02096
127,0.00119,0.02798,0.03896,0.00159,0.03858,0.03542,0.03338,0.00287,0.00132,0.00365,0.02787,0.00163,0.0037,0.00128,0.03342,0.03184
128,0.0253,0.00839,0.00811,0.00584,0.00377,0.00795,0.00647,0.00287,0.00692,0.00866,0.00621,0.0106,0.00815,0.0306,0.00373,0.00524
129,,,,,,,,,,,,,,,,
130,0.00237,0.00315,0.03896,0.00265,0.00629,0.00265,0.00388,0.00345,0.00224,0.00319,0.00266,0.02788,0.00247,0.0306,0.03342,0.03184
131,0.00297,0.0021,0.00486,0.00424,0.03858,0.03542,0.01036,0.00287,0.00163,0.00684,0.02787,0.00955,0.00296,0.00449,0.00746,0.00917
132,0.00317,0.0021,0.03896,0.00796,0.03858,0.03542,0.00647,0.00402,0.00275,0.00137,0.02787,0.00303,0.00741,0.0306,0.03342,0.00917
133,0.00465,0.00682,0.03896,0.00265,0.01006,0.00618,0.00777,0.00517,0.00214,0.01915,0.0071,0.00757,0.00642,0.0306,0.00498,0.00852
134,0.00505,0.01573,0.00486,0.02069,0.03858,0.00353,0.01554,0.00575,0.02438,0.01185,0.00533,0.01374,0.01605,0.0306,0.03342,0.03184
135,0.00346,0.00262,0.03896,0.00318,0.03858,0.00265,0.00647,0.0046,0.0055,0.0041,0.00222,0.0028,0.03361,0.0306,0.03342,0.03184
136,0.00376,0.00367,0.00486,0.00265,0.03858,0.03542,0.03338,0.00287,0.00153,0.01003,0.00311,0.00221,0.03361,0.01646,0.03342,0.00699
137,0.02622,0.04353,0.03896,0.02334,0.03333,0.09273,0.03237,0.03047,0.01812,0.05971,0.02264,0.0163,0.04025,0.03954,0.02115,0.02096
138,0.01019,0.00472,0.00649,0.01432,0.00943,0.00795,0.01295,0.00747,0.00875,0.02097,0.0071,0.01432,0.05136,0.0306,0.0112,0.01419
139,0.00475,0.00577,0.03896,0.01167,0.03858,0.03542,0.00906,0.0023,0.00356,0.00319,0.00133,0.00664,0.03361,0.0015,0.00373,0.00808
140,0.01029,0.01259,0.03896,0.01698,0.02704,0.01413,0.01295,0.01035,0.0113,0.0237,0.02787,0.00967,0.02988,0.0306,0.03342,0.02729
141,0.00346,0.00367,0.03896,0.00477,0.03858,0.03542,0.00647,0.0046,0.00193,0.00182,0.00222,0.00338,0.03361,0.00791,0.03342,0.03184
142,,,,,,,,,,,,,,,,
143,0.00722,0.00787,0.03896,0.00955,0.03858,0.00618,0.01165,0.0115,0.0058,0.00729,0.02787,0.00501,0.00617,0.00449,0.00498,0.03184
144,0.0094,0.00577,0.01297,0.00849,0.02012,0.00707,0.01165,0.00747,0.00641,0.01276,0.00488,0.01025,0.01383,0.00534,0.00373,0.01965
145,0.01533,0.01573,0.00811,0.03979,0.03858,0.02738,0.03338,0.01667,0.0117,0.01504,0.01065,0.02026,0.03951,0.02843,0.01369,0.00808
146,0.00178,0.02798,0.03896,0.00371,0.03858,0.03542,0.03338,0.02543,0.00193,0.00365,0.02787,0.02788,0.00543,0.0306,0.03342,0.03184
147,0.01118,0.00787,0.01459,0.01698,0.03858,0.03542,0.00647,0.0069,0.00946,0.03049,0.00266,0.0099,0.01556,0.0306,0.03342,0.03184
148,0.00485,0.00262,0.03896,0.00212,0.00377,0.03542,0.03338,0.0023,0.00387,0.00547,0.02787,0.00186,0.03361,0.0306,0.00746,0.00502
149,0.00307,0.0042,0.03896,0.01167,0.03858,0.03542,0.00388,0.0023,0.00132,0.00684,0.00311,0.00594,0.0079,0.00064,0.00622,0.03184
150,0.0253,0.00315,0.03896,0.00743,0.03858,0.03542,0.00388,0.0069,0.00193,0.00593,0.02787,0.01071,0.00593,0.0306,0.03342,0.03184
151,0.01484,0.01626,0.01135,0.02016,0.02138,0.0106,0.01295,0.01265,0.01374,0.01641,0.01731,0.01735,0.03136,0.01004,0.01244,0.00873
152,0.01583,0.00839,0.00649,0.01698,0.02955,0.00618,0.00647,0.00747,0.00855,0.01048,0.01332,0.01537,0.02099,0.00577,0.03342,0.00699
153,0.00208,0.02798,0.03896,0.00318,0.03858,0.03542,0.00647,0.02543,0.00142,0.03049,0.02787,0.00128,0.00642,0.0306,0.00373,0.00175
154,0.01227,0.00734,0.00973,0.0069,0.01446,0.03542,0.01295,0.01207,0.006,0.00684,0.01376,0.00873,0.00889,0.01111,0.01369,0.02271
155,,,,,,,,,,,,,,,,
156,0.00524,0.00839,0.03896,0.00584,0.03858,0.01148,0.00388,0.0046,0.00244,0.00866,0.00266,0.0071,0.01383,0.00085,0.03342,0.0024
157,0.01069,0.00157,0.03896,0.0191,0.03858,0.03542,0.03338,0.00805,0.00936,0.03049,0.01509,0.01118,0.03361,0.00107,0.00746,0.00437
158,0.01039,0.00472,0.03896,0.02812,0.03858,0.03542,0.00518,0.01092,0.00957,0.00274,0.01509,0.00885,0.03361,0.0306,0.03342,0.03184
159,0.00425,0.00629,0.03896,0.00477,0.0088,0.03542,0.03338,0.0046,0.00193,0.00821,0.00311,0.00466,0.00173,0.0306,0.03342,0.00328
160,0.00317,0.00157,0.03896,0.00212,0.0044,0.03542,0.01683,0.00287,0.00163,0.00319,0.02787,0.02788,0.03361,0.0306,0.03342,0.00306
161,0.00317,0.00315,0.03896,0.00371,0.03858,0.03542,0.00777,0.00747,0.00336,0.01504,0.02787,0.00268,0.00864,0.01111,0.03342,0.03184
162,0.00564,0.00944,0.03896,0.00531,0.01886,0.00353,0.00388,0.00862,0.00244,0.01869,0.00133,0.00547,0.03361,0.00492,0.00871,0.03184
163,0.00861,0.02937,0.03896,0.02122,0.03858,0.01413,0.0246,0.01667,0.01048,0.01413,0.0182,0.01398,0.03926,0.0109,0.00995,0.01463
164,0.00356,0.00682,0.03896,0.00477,0.03858,0.03542,0.03338,0.00345,0.00122,0.01094,0.02787,0.0021,0.03361,0.0306,0.03342,0.03184
165,0.01454,0.02937,0.03896,0.0122,0.03333,0.01236,0.01683,0.01552,0.00733,0.03647,0.03285,0.029,0.02025,0.01539,0.01369,0.00502
166,0.01425,0.00944,0.02919,0.00955,0.01132,0.00883,0.01295,0.01207,0.00824,0.01869,0.01065,0.00978,0.02691,0.02864,0.00746,0.00808
167,0.01316,0.02098,0.01297,0.0122,0.03858,0.03709,0.0259,0.01782,0.0113,0.02097,0.00533,0.03436,0.01457,0.06561,0.03235,0.03603
168,,,,,,,,,,,,,,,,
169,0.00584,0.00996,0.03896,0.00477,0.01006,0.03542,0.00777,0.0046,0.00336,0.01368,0.02787,0.02788,0.00963,0.0306,0.03342,0.03184
170,0.00188,0.0042,0.03896,0.00637,0.03858,0.03542,0.03338,0.00402,0.00285,0.00957,0.02787,0.00268,0.01062,0.0306,0.03342,0.03184
171,0.00326,0.00262,0.03896,0.00212,0.03858,0.00618,0.03338,0.00345,0.00153,0.00456,0.0071,0.02788,0.0037,0.00321,0.00498,0.00808
172,0.00396,0.00629,0.00973,0.00477,0.03858,0.03542,0.00906,0.0069,0.00458,0.00456,0.02787,0.00233,0.00519,0.00919,0.03342,0.03184
173,0.00277,0.00787,0.00486,0.01167,0.00314,0.00353,0.00647,0.0046,0.00315,0.0114,0.00266,0.00722,0.00914,0.0306,0.00746,0.00262
174,0.00623,0.00734,0.03896,0.00371,0.01383,0.0106,0.00518,0.00575,0.00397,0.01595,0.02787,0.01048,0.00889,0.01111,0.03342,0.00328
175,0.00623,0.00472,0.03896,0.01008,0.03858,0.00442,0.00518,0.00575,0.00417,0.01048,0.01998,0.00757,0.00765,0.00235,0.00498,0.03184
176,0.00208,0.02798,0.03896,0.00424,0.03858,0.03542,0.00388,0.00287,0.00071,0.03049,0.00577,0.00384,0.00148,0.0306,0.03342,0.03184
177,0.00534,0.00315,0.01784,0.01008,0.03858,0.03542,0.00518,0.00862,0.00305,0.00274,0.00444,0.00722,0.01185,0.0306,0.03342,0.03184
178,0.01306,0.01783,0.03896,0.00849,0.03858,0.01148,0.01165,0.01322,0.00885,0.0196,0.01332,0.01269,0.03361,0.02073,0.0112,0.01266
179,0.00851,0.01206,0.00486,0.01645,0.00314,0.01413,0.00647,0.01725,0.0055,0.03282,0.02787,0.02178,0.02469,0.0306,0.01866,0.03184
