,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
45,0.04808,0.02798,0.12809,0.0626,0.01886,0.03542,0.03367,0.0391,0.08457,0.0465,0.02787,0.02725,0.03482,0.0306,0.03484,0.05066
46,0.02622,0.04353,0.03896,0.02334,0.03333,0.09273,0.03237,0.03047,0.01812,0.05971,0.02264,0.0163,0.04025,0.03954,0.02115,0.02096
47,0.01791,0.04143,0.05351,0.05093,0.02452,0.01766,0.01424,0.02472,0.02636,0.02051,0.05948,0.01339,0.01037,0.03826,0.01617,0.00655
48,0.028,0.01154,0.03896,0.01698,0.03333,0.02473,0.05309,0.00977,0.0174,0.01368,0.03329,0.01619,0.00963,0.00898,0.0647,0.04716
49,0.04383,0.06608,0.01621,0.04934,0.13645,0.07242,0.01295,0.03795,0.02158,0.07293,0.02131,0.06207,0.07333,0.11199,0.03342,0.0214
50,0.02028,0.00577,0.06324,0.02494,0.02327,0.0159,0.01295,0.02127,0.03766,0.01185,0.02131,0.02154,0.05556,0.00085,0.01866,0.0297
51,,,,,,,,,,,,,,,,
52,0.00752,0.0021,0.03896,0.01963,0.03858,0.03542,0.00518,0.01092,0.04081,0.03049,0.00266,0.00652,0.00864,0.0306,0.0535,0.03184
53,0.02434,0.02308,0.03729,0.02971,0.01761,0.01943,0.03338,0.03335,0.02208,0.03419,0.01243,0.01584,0.02123,0.01838,0.03342,0.03184
54,0.01702,0.01311,0.03729,0.04085,0.00377,0.03542,0.04532,0.023,0.0289,0.01732,0.00666,0.00955,0.02025,0.03013,0.00995,0.02424
55,0.02206,0.02989,0.03896,0.02759,0.02893,0.03003,0.05179,0.02357,0.02127,0.04741,0.02885,0.0184,0.02815,0.02265,0.03981,0.0535
56,0.02117,0.02622,0.03243,0.02494,0.02264,0.01501,0.03884,0.01552,0.00987,0.01732,0.01509,0.02178,0.05408,0.02308,0.00746,0.03184
57,0.0187,0.03094,0.02108,0.01432,0.01509,0.01678,0.05438,0.01782,0.01476,0.0196,0.02441,0.02981,0.03361,0.03676,0.04106,0.0083
58,0.01781,0.02832,0.03896,0.02122,0.0327,0.03268,0.03338,0.023,0.0117,0.03692,0.02787,0.05078,0.02568,0.02971,0.00871,0.01572
59,0.01039,0.01364,0.00973,0.01008,0.03858,0.03542,0.01942,0.01322,0.02646,0.01322,0.02308,0.01293,0.00864,0.00449,0.0112,0.02533
60,0.01771,0.01416,0.03896,0.02865,0.00503,0.01236,0.02849,0.0138,0.01771,0.00547,0.03507,0.03389,0.04617,0.00556,0.03981,0.03184
61,0.02335,0.03724,0.01297,0.01486,0.0327,0.02031,0.01165,0.02127,0.01649,0.02917,0.0111,0.02981,0.03361,0.01624,0.00746,0.02205
62,0.01306,0.02885,0.03896,0.00902,0.02893,0.01413,0.03338,0.01897,0.00519,0.02416,0.02787,0.01153,0.00765,0.02693,0.03342,0.00437
63,0.02216,0.01678,0.02919,0.02706,0.01886,0.03179,0.04143,0.01897,0.01781,0.02325,0.01509,0.01689,0.0237,0.03013,0.02239,0.03184
64,,,,,,,,,,,,,,,,
65,0.01316,0.02098,0.01297,0.0122,0.03858,0.03709,0.0259,0.01782,0.0113,0.02097,0.00533,0.03436,0.01457,0.06561,0.03235,0.03603
66,0.01187,0.02675,0.01135,0.02494,0.0044,0.0053,0.03338,0.01955,0.01354,0.01778,0.02264,0.01805,0.02889,0.01646,0.03342,0.03184
67,0.00475,0.00577,0.03896,0.01167,0.03858,0.03542,0.00906,0.0023,0.00356,0.00319,0.00133,0.00664,0.03361,0.0015,0.00373,0.00808
68,0.00148,0.00367,0.03896,0.00477,0.00189,0.00883,0.03338,0.00345,0.00295,0.03049,0.02787,0.00477,0.03361,0.0306,0.00373,0.00131
69,0.01771,0.01049,0.02919,0.01539,0.03647,0.05211,0.01683,0.01437,0.02595,0.02188,0.00799,0.03401,0.02469,0.0306,0.02613,0.0369
70,0.02117,0.03042,0.01784,0.01698,0.01132,0.01413,0.01813,0.02242,0.01384,0.01915,0.0142,0.03319,0.02963,0.00727,0.02364,0.03184
71,0.0253,0.00839,0.00811,0.00584,0.00377,0.00795,0.00647,0.00287,0.00692,0.00866,0.00621,0.0106,0.00815,0.0306,0.00373,0.00524
72,0.01771,0.02885,0.01621,0.02334,0.04653,0.02826,0.02719,0.01495,0.01262,0.0114,0.01332,0.01968,0.01506,0.02009,0.02239,0.03184
73,0.00317,0.00577,0.03896,0.02949,0.03858,0.00795,0.00518,0.00287,0.00112,0.03049,0.00621,0.02788,0.00395,0.0306,0.03342,0.03184
74,0.01771,0.02517,0.01784,0.02387,0.0088,0.03091,0.02201,0.0184,0.01812,0.03738,0.0182,0.017,0.05087,0.01154,0.0112,0.01266
75,0.02276,0.02832,0.03891,0.0451,0.01258,0.02649,0.03496,0.02185,0.02422,0.01231,0.01554,0.01852,0.03361,0.01026,0.04479,0.02424
76,0.0097,0.01049,0.03896,0.02653,0.03858,0.03533,0.01942,0.00977,0.00794,0.00729,0.00755,0.02788,0.04148,0.01133,0.00746,0.01114
77,,,,,,,,,,,,,,,,
78,0.00317,0.0021,0.03896,0.00796,0.03858,0.03542,0.00647,0.00402,0.00275,0.00137,0.02787,0.00303,0.00741,0.0306,0.03342,0.00917
79,0.00416,0.0021,0.03896,0.00849,0.03858,0.03542,0.03338,0.00402,0.00204,0.03049,0.00178,0.00291,0.03361,0.0306,0.03342,0.03184
80,0.01435,0.03147,0.03896,0.02812,0.03333,0.04592,0.02719,0.01495,0.0117,0.15726,0.01687,0.01642,0.04173,0.05108,0.02986,0.02467
81,0.00158,0.02798,0.03896,0.00159,0.03858,0.03542,0.00388,0.00402,0.00244,0.03049,0.02787,0.00151,0.00617,0.0306,0.00373,0.03184
82,0.00317,0.00315,0.03896,0.00371,0.03858,0.03542,0.00777,0.00747,0.00336,0.01504,0.02787,0.00268,0.00864,0.01111,0.03342,0.03184
83,0.01069,0.01364,0.00973,0.02812,0.00566,0.01413,0.01295,0.00747,0.00835,0.02006,0.01199,0.00477,0.0163,0.00513,0.03342,0.01354
84,0.00188,0.02798,0.00811,0.00265,0.03858,0.03542,0.03338,0.00172,0.02438,0.00365,0.02787,0.02788,0.03361,0.0306,0.03342,0.03184
85,0.00425,0.00944,0.03896,0.00265,0.00943,0.03886,0.03338,0.00402,0.0058,0.0114,0.00133,0.00582,0.03361,0.00513,0.03342,0.00415
86,0.01672,0.01468,0.04864,0.02706,0.02201,0.03542,0.05179,0.01955,0.02438,0.03647,0.03773,0.05008,0.04025,0.00598,0.03981,0.03184
87,0.00218,0.02798,0.00649,0.00637,0.03858,0.03542,0.00388,0.00287,0.02438,0.00228,0.02787,0.00373,0.00815,0.00128,0.00622,0.03184
88,0.00267,0.00315,0.03896,0.00265,0.03858,0.00795,0.03338,0.00287,0.00122,0.0041,0.00355,0.00245,0.00765,0.00278,0.03342,0.03184
89,0.00534,0.02798,0.03896,0.00424,0.03858,0.03542,0.03338,0.00287,0.00366,0.03049,0.00222,0.00419,0.03361,0.0306,0.01369,0.03184
90,,,,,,,,,,,,,,,,
91,0.00336,0.02798,0.03896,0.00265,0.03858,0.03542,0.03338,0.00172,0.00183,0.03049,0.02787,0.02131,0.01012,0.0306,0.03342,0.03184
92,0.00277,0.00315,0.00486,0.00265,0.01824,0.0053,0.00518,0.00345,0.00173,0.00456,0.00355,0.00559,0.03361,0.01154,0.03342,0.03184
93,0.01069,0.00157,0.03896,0.0191,0.03858,0.03542,0.03338,0.00805,0.00936,0.03049,0.01509,0.01118,0.03361,0.00107,0.00746,0.00437
94,0.0253,0.00157,0.03896,0.00371,0.03858,0.00353,0.00647,0.02543,0.00315,0.03049,0.02787,0.00314,0.00963,0.0306,0.03342,0.00655
95,0.01286,0.03986,0.03896,0.02016,0.03858,0.02385,0.02849,0.02543,0.00946,0.03054,0.01332,0.02434,0.03361,0.03377,0.02115,0.02467
96,0.00228,0.00577,0.03896,0.0069,0.03858,0.00353,0.03338,0.00345,0.00214,0.0041,0.00311,0.00291,0.03361,0.0306,0.0112,0.00284
97,0.00317,0.00157,0.03896,0.00212,0.0044,0.03542,0.01683,0.00287,0.00163,0.00319,0.02787,0.02788,0.03361,0.0306,0.03342,0.00306
98,0.00307,0.0042,0.03896,0.01167,0.03858,0.03542,0.00388,0.0023,0.00132,0.00684,0.00311,0.00594,0.0079,0.00064,0.00622,0.03184
99,0.00425,0.00629,0.03896,0.00477,0.0088,0.03542,0.03338,0.0046,0.00193,0.00821,0.00311,0.00466,0.00173,0.0306,0.03342,0.00328
100,0.00257,0.02798,0.00486,0.00371,0.03858,0.03542,0.00388,0.00172,0.00173,0.03049,0.02787,0.00186,0.03361,0.0306,0.00498,0.03184
101,0.00208,0.02798,0.03896,0.00318,0.03858,0.03542,0.00647,0.02543,0.00142,0.03049,0.02787,0.00128,0.00642,0.0306,0.00373,0.00175
102,0.00317,0.00157,0.03896,0.00265,0.00692,0.00353,0.01165,0.00287,0.00214,0.00137,0.00178,0.00151,0.01111,0.0306,0.03342,0.03184
103,,,,,,,,,,,,,,,,
104,0.00237,0.00367,0.03896,0.0122,0.03858,0.03542,0.01036,0.00575,0.00346,0.00319,0.00178,0.00314,0.00272,0.0015,0.00995,0.03184
105,0.00257,0.00262,0.03896,0.02949,0.03858,0.00618,0.00518,0.0023,0.00163,0.00775,0.00977,0.00314,0.00321,0.00171,0.00498,0.00306
106,0.01187,0.01468,0.03896,0.0122,0.0132,0.0053,0.00647,0.01207,0.0114,0.04011,0.01199,0.0106,0.02148,0.02223,0.03342,0.00328
107,0.00604,0.00262,0.03896,0.00796,0.03858,0.0053,0.01036,0.00287,0.00967,0.03049,0.00888,0.00594,0.00988,0.0306,0.00995,0.00633
108,0.00406,0.00262,0.03896,0.00477,0.03858,0.03542,0.03338,0.01092,0.02438,0.03049,0.00444,0.00477,0.00321,0.00214,0.00995,0.03184
109,0.00495,0.01049,0.03896,0.00424,0.00503,0.00707,0.00777,0.0069,0.00265,0.01413,0.02787,0.00373,0.0121,0.01582,0.00498,0.03184
110,0.0253,0.0021,0.00486,0.00318,0.03858,0.03542,0.00647,0.0046,0.00641,0.03049,0.02787,0.02788,0.0037,0.0306,0.03342,0.03184
111,0.00326,0.02798,0.01135,0.00531,0.03858,0.03542,0.00777,0.0023,0.00214,0.03049,0.02787,0.00443,0.01136,0.0306,0.00622,0.00633
112,0.00129,0.02798,0.03896,0.00212,0.03858,0.03542,0.03338,0.00287,0.00132,0.00182,0.00133,0.00338,0.03361,0.00107,0.03342,0.03184
113,0.0253,0.02798,0.03896,0.00159,0.03858,0.03542,0.03338,0.0023,0.00092,0.00182,0.00133,0.00175,0.00642,0.0306,0.03342,0.03184
114,0.00475,0.00367,0.03896,0.01114,0.03858,0.03542,0.03338,0.00632,0.00417,0.03049,0.00932,0.00454,0.02148,0.00107,0.03342,0.03184
115,0.0092,0.00996,0.01135,0.00796,0.0132,0.00795,0.00906,0.00977,0.00397,0.00684,0.00488,0.01083,0.02222,0.01218,0.00746,0.00415
116,,,,,,,,,,,,,,,,
117,0.01128,0.01783,0.01784,0.01698,0.0459,0.03542,0.01683,0.01035,0.00702,0.02507,0.00932,0.02073,0.04049,0.02094,0.00746,0.00699
118,0.00326,0.0021,0.03896,0.00424,0.03858,0.00442,0.01165,0.00172,0.00224,0.00182,0.02787,0.00314,0.03361,0.0306,0.03342,0.03184
119,0.00821,0.00472,0.01135,0.02122,0.0044,0.00883,0.02978,0.0115,0.00794,0.01641,0.03107,0.0106,0.00593,0.0306,0.00373,0.03184
120,0.00277,0.00524,0.03896,0.00212,0.03858,0.03542,0.03338,0.0023,0.00234,0.00456,0.02787,0.00151,0.03361,0.0306,0.03342,0.03184
121,0.00089,0.00157,0.03896,0.02949,0.03858,0.0053,0.03338,0.00172,0.00173,0.00365,0.02787,0.00151,0.00222,0.0306,0.03342,0.03184
122,0.02008,0.01049,0.01784,0.03449,0.01824,0.01766,0.01813,0.02817,0.02412,0.01094,0.02175,0.0177,0.02321,0.03078,0.03342,0.02555
123,0.00514,0.00367,0.0227,0.00743,0.03858,0.03542,0.02978,0.00632,0.00875,0.00182,0.00799,0.00827,0.00667,0.0306,0.03342,0.03184
124,0.00178,0.02798,0.03896,0.00371,0.03858,0.03542,0.03338,0.02543,0.00193,0.00365,0.02787,0.02788,0.00543,0.0306,0.03342,0.03184
125,0.00158,0.02798,0.00649,0.00584,0.03858,0.03542,0.03338,0.02543,0.00102,0.03049,0.02787,0.0021,0.01136,0.0306,0.03342,0.03184
126,0.00317,0.00315,0.03896,0.00159,0.00629,0.03542,0.03338,0.0023,0.00214,0.03049,0.00799,0.02788,0.00889,0.0306,0.00746,0.00961
127,0.00613,0.00315,0.03896,0.00477,0.00943,0.00618,0.00777,0.0046,0.00204,0.00456,0.00755,0.00734,0.03361,0.0047,0.03342,0.00131
128,0.01019,0.00472,0.00649,0.01432,0.00943,0.00795,0.01295,0.00747,0.00875,0.02097,0.0071,0.01432,0.05136,0.0306,0.0112,0.01419
129,,,,,,,,,,,,,,,,
130,0.00376,0.00367,0.00486,0.00265,0.03858,0.03542,0.03338,0.00287,0.00153,0.01003,0.00311,0.00221,0.03361,0.01646,0.03342,0.00699
131,0.00139,0.02798,0.03896,0.02949,0.03858,0.03542,0.03338,0.02543,0.00102,0.00365,0.02787,0.00256,0.00247,0.0306,0.03342,0.03184
132,0.00228,0.0021,0.03896,0.00265,0.00943,0.0053,0.03338,0.0023,0.00122,0.0155,0.00444,0.0099,0.0037,0.0306,0.03342,0.00284
133,0.00287,0.00577,0.03896,0.00584,0.01258,0.03542,0.00647,0.00402,0.00214,0.00593,0.00133,0.00361,0.03361,0.00449,0.00622,0.03184
134,0.00366,0.00524,0.03896,0.00212,0.03858,0.00353,0.00647,0.00172,0.00204,0.01094,0.02787,0.01991,0.03361,0.00171,0.00746,0.00611
135,0.00485,0.02798,0.03896,0.00743,0.03858,0.03542,0.00388,0.00345,0.00478,0.00228,0.00266,0.00303,0.00988,0.0306,0.03342,0.03184
136,0.00465,0.00577,0.03896,0.01379,0.03858,0.03542,0.03338,0.00345,0.00326,0.03049,0.02787,0.02788,0.00741,0.0306,0.03342,0.00568
137,0.00297,0.00157,0.03896,0.00265,0.03858,0.03542,0.03338,0.00345,0.00173,0.00182,0.00311,0.02788,0.00889,0.0306,0.03342,0.03184
138,0.00267,0.00787,0.03896,0.00159,0.01195,0.01766,0.03338,0.00287,0.00458,0.01276,0.00178,0.00571,0.01235,0.0306,0.03342,0.03184
139,0.00445,0.0042,0.03896,0.00265,0.03858,0.00442,0.03338,0.0023,0.00315,0.01732,0.02787,0.00652,0.00568,0.0306,0.03342,0.01703
140,0.00297,0.0021,0.00486,0.00424,0.03858,0.03542,0.01036,0.00287,0.00163,0.00684,0.02787,0.00955,0.00296,0.00449,0.00746,0.00917
141,0.00534,0.00629,0.00811,0.00796,0.03858,0.0053,0.03338,0.00575,0.00448,0.03049,0.01554,0.00105,0.03361,0.0306,0.02239,0.02555
142,,,,,,,,,,,,,,,,
143,0.00475,0.0042,0.03896,0.00477,0.03858,0.00971,0.01036,0.0023,0.00173,0.00684,0.00355,0.02788,0.03361,0.0306,0.03342,0.03184
144,0.00544,0.00472,0.01459,0.00743,0.00377,0.03542,0.00518,0.00632,0.00519,0.00182,0.01332,0.00536,0.01407,0.0306,0.00871,0.00611
145,0.00881,0.01468,0.03896,0.00849,0.03858,0.02385,0.02072,0.0115,0.00651,0.02826,0.01598,0.01665,0.01383,0.00898,0.00498,0.00677
146,0.00861,0.00524,0.00973,0.01698,0.00252,0.01325,0.01295,0.00805,0.00478,0.01504,0.02787,0.02504,0.01679,0.0015,0.0112,0.00873
147,0.00406,0.02798,0.02594,0.00796,0.03858,0.03542,0.03338,0.02543,0.00254,0.00182,0.00355,0.00186,0.00321,0.00171,0.03342,0.03184
148,0.00247,0.02798,0.03896,0.00212,0.03858,0.03542,0.03338,0.00172,0.00173,0.00957,0.02787,0.00594,0.00543,0.0306,0.00373,0.00633
149,0.00861,0.02937,0.03896,0.02122,0.03858,0.01413,0.0246,0.01667,0.01048,0.01413,0.0182,0.01398,0.03926,0.0109,0.00995,0.01463
150,0.00465,0.00524,0.03896,0.00743,0.01195,0.00353,0.03338,0.00517,0.00377,0.00274,0.01864,0.00477,0.00593,0.0306,0.00498,0.01004
151,0.00455,0.00472,0.03896,0.00902,0.03858,0.03542,0.00906,0.00747,0.02438,0.00456,0.00666,0.0099,0.00173,0.00492,0.03342,0.00917
152,0.00524,0.00839,0.03896,0.00584,0.03858,0.01148,0.00388,0.0046,0.00244,0.00866,0.00266,0.0071,0.01383,0.00085,0.03342,0.0024
153,0.00821,0.00839,0.02432,0.00902,0.00755,0.01855,0.01424,0.00862,0.00631,0.01504,0.00444,0.01409,0.03361,0.0306,0.03342,0.03184
154,0.00613,0.00367,0.03896,0.00743,0.03858,0.03542,0.00777,0.00805,0.00346,0.00638,0.00222,0.00792,0.0042,0.00107,0.00373,0.00087
155,,,,,,,,,,,,,,,,
156,0.00218,0.00734,0.00486,0.00265,0.00189,0.03542,0.03338,0.00287,0.00387,0.00957,0.00488,0.00571,0.00444,0.00214,0.03342,0.03184
157,0.00376,0.00367,0.03896,0.00318,0.03858,0.00353,0.00388,0.00517,0.00183,0.00228,0.00355,0.00606,0.00716,0.0306,0.03342,0.00349
158,0.0253,0.00315,0.03896,0.00743,0.03858,0.03542,0.00388,0.0069,0.00193,0.00593,0.02787,0.01071,0.00593,0.0306,0.03342,0.03184
159,0.00465,0.0042,0.00486,0.00318,0.03858,0.03542,0.03338,0.00517,0.00326,0.03049,0.02787,0.00897,0.00617,0.0306,0.03342,0.03184
160,0.00861,0.01416,0.01459,0.00584,0.02075,0.0106,0.01036,0.0115,0.0059,0.0155,0.0071,0.01258,0.01309,0.01517,0.0112,0.0059
161,0.00702,0.00472,0.03896,0.00318,0.03858,0.01413,0.00906,0.00575,0.00315,0.00684,0.004,0.00582,0.01259,0.0306,0.03342,0.0393
162,0.00366,0.00315,0.03896,0.00318,0.03858,0.03542,0.00388,0.00402,0.00295,0.01003,0.00355,0.00349,0.00444,0.0306,0.03342,0.03184
163,0.01019,0.00892,0.01459,0.01008,0.03899,0.03542,0.03338,0.0115,0.0113,0.01231,0.00977,0.00839,0.00346,0.01175,0.01369,0.03184
164,0.00366,0.00629,0.03896,0.00477,0.00692,0.01325,0.03338,0.00402,0.00193,0.00866,0.00311,0.00408,0.0121,0.00663,0.03342,0.03184
165,0.00485,0.00262,0.03896,0.00212,0.00377,0.03542,0.03338,0.0023,0.00387,0.00547,0.02787,0.00186,0.03361,0.0306,0.00746,0.00502
166,0.02513,0.02517,0.01135,0.02016,0.0459,0.05564,0.01942,0.02472,0.01435,0.03054,0.01864,0.03377,0.03361,0.02052,0.01991,0.02686
167,0.00465,0.00524,0.00811,0.00637,0.03858,0.03542,0.00518,0.00517,0.00265,0.00684,0.004,0.02788,0.01161,0.00299,0.00622,0.03184
168,,,,,,,,,,,,,,,,
169,0.01306,0.01783,0.03896,0.00849,0.03858,0.01148,0.01165,0.01322,0.00885,0.0196,0.01332,0.01269,0.03361,0.02073,0.0112,0.01266
170,0.01296,0.01259,0.00649,0.01326,0.02578,0.03003,0.01036,0.0138,0.00946,0.04057,0.0142,0.01957,0.01432,0.00962,0.01866,0.03184
171,0.00277,0.0042,0.03896,0.00424,0.03858,0.00707,0.00647,0.00345,0.00183,0.00456,0.02787,0.00198,0.00815,0.0306,0.00622,0.03184
172,0.00376,0.02798,0.03896,0.02949,0.00252,0.03542,0.00647,0.0023,0.00193,0.03049,0.02787,0.00443,0.00988,0.00064,0.00373,0.00109
173,0.00435,0.0021,0.03896,0.01061,0.0088,0.00265,0.00647,0.00575,0.00244,0.00274,0.02787,0.00245,0.00963,0.00363,0.00871,0.00895
174,0.00514,0.00944,0.00811,0.00743,0.03858,0.01413,0.00518,0.00632,0.00265,0.0114,0.00266,0.00722,0.03361,0.0306,0.00373,0.00175
175,0.0253,0.00262,0.03896,0.0122,0.03858,0.00265,0.03338,0.0069,0.00448,0.00228,0.00577,0.0092,0.0242,0.0306,0.01244,0.01397
176,0.00722,0.00787,0.03896,0.00955,0.03858,0.00618,0.01165,0.0115,0.0058,0.00729,0.02787,0.00501,0.00617,0.00449,0.00498,0.03184
177,0.00416,0.0021,0.03896,0.01857,0.03858,0.03542,0.03338,0.0046,0.00356,0.00137,0.02787,0.00245,0.01161,0.0306,0.03342,0.00109
178,0.00485,0.00472,0.03896,0.0122,0.00817,0.01501,0.00388,0.00402,0.00234,0.01368,0.00533,0.00443,0.00938,0.00791,0.01742,0.01419
179,0.00396,0.00472,0.01297,0.0069,0.03858,0.00971,0.00518,0.0046,0.00387,0.0155,0.00843,0.01793,0.03361,0.00256,0.00498,0.03184
