,0,1,2,3
150,0.00333,0.0007,0.00146,0.00126
151,0.01921,0.01663,0.01799,0.01748
152,0.02446,0.02326,0.02347,0.02362
153,0.00984,0.00767,0.00821,0.00814
154,0.03133,0.03021,0.03068,0.03069
155,0.01253,0.01066,0.01117,0.01116
156,-0.00901,-0.01285,-0.01115,-0.01184
157,0.01387,0.01209,0.01255,0.01257
158,0.02102,0.01881,0.01968,0.01934
159,0.01316,0.01133,0.01182,0.01182
160,-0.0089,-0.01274,-0.01104,-0.01173
161,0.02132,0.0192,0.01997,0.0197
162,-0.00923,-0.01311,-0.01139,-0.01211
163,0.00945,0.00723,0.0078,0.00772
164,0.04197,0.04149,0.04133,0.04159
165,-0.0059,-0.00984,-0.00796,-0.0088
166,0.02777,0.0266,0.02663,0.02677
167,0.01675,0.01483,0.01546,0.01539
168,0.03176,0.03078,0.03072,0.03091
169,0.01133,0.00931,0.00976,0.00977
170,-0.00936,-0.01326,-0.01153,-0.01225
171,-0.00572,-0.00965,-0.00779,-0.00863
172,0.0863,0.08785,0.08705,0.08736
173,-0.00622,-0.01015,-0.0083,-0.00912
174,,,,
175,0.01198,0.01003,0.01045,0.01047
176,0.0234,0.02099,0.02233,0.02184
177,0.02163,0.02055,0.02057,0.02083
178,-0.00697,-0.01091,-0.00906,-0.00988
179,-0.00864,-0.01245,-0.01077,-0.01146
180,0.02426,0.02258,0.02319,0.02312
181,0.05674,0.0558,0.05685,0.05647
182,0.00603,0.00316,0.00427,0.00392
183,0.01518,0.01343,0.01391,0.01391
184,0.01773,0.01634,0.01652,0.01669
185,0.02763,0.0273,0.02631,0.02696
186,0.01184,0.00992,0.01043,0.01042
187,-0.00024,-0.0033,-0.00208,-0.00249
188,-0.00846,-0.01224,-0.01059,-0.01126
189,0.07621,0.07775,0.07652,0.07708
190,-0.00541,-0.00932,-0.00744,-0.00828
191,-0.00878,-0.01261,-0.01092,-0.01161
192,0.0146,0.01276,0.01331,0.01326
193,0.01087,0.00889,0.00944,0.00941
194,-0.00967,-0.01365,-0.01188,-0.01263
195,0.03169,0.02931,0.0308,0.03007
196,0.01533,0.01356,0.01407,0.01405
197,0.02043,0.01865,0.01925,0.01919
198,0.01793,0.01607,0.0167,0.01663
199,,,,
200,0.0142,0.01156,0.01268,0.01228
201,0.01807,0.01517,0.01674,0.01606
202,-0.0082,-0.01195,-0.01033,-0.01098
203,0.03349,0.03158,0.03266,0.03219
204,0.063,0.06225,0.06339,0.06295
205,0.00805,0.00534,0.00629,0.006
206,-0.0046,-0.00848,-0.0066,-0.00746
207,0.01094,0.00895,0.00952,0.00948
208,0.03625,0.03429,0.03554,0.03496
209,0.03925,0.03744,0.03882,0.03829
210,0.03836,0.03686,0.03764,0.03731
211,0.03122,0.02944,0.03024,0.02997
212,0.06072,0.0599,0.06101,0.06059
213,0.02912,0.02677,0.02812,0.02748
214,0.07188,0.07331,0.07204,0.07263
215,0.06274,0.06182,0.06316,0.06262
216,0.02232,0.01946,0.02116,0.0204
217,0.01613,0.01329,0.01473,0.01414
218,0.01513,0.01333,0.01386,0.01382
219,0.03759,0.03577,0.03685,0.0364
220,-0.00355,-0.00742,-0.00554,-0.00638
221,0.05344,0.05204,0.05357,0.05293
222,0.0462,0.04457,0.04606,0.04546
223,0.01717,0.01461,0.01575,0.01534
224,,,,
225,0.03259,0.0307,0.0317,0.03128
226,0.00684,0.00418,0.00504,0.0048
227,0.01259,0.00979,0.01103,0.01056
228,0.02683,0.02453,0.02574,0.02519
229,0.01276,0.01077,0.0114,0.01131
230,0.00484,0.00244,0.0032,0.00303
231,0.00759,0.00526,0.00605,0.00588
232,0.0103,0.00814,0.00885,0.00873
233,0.01203,0.01022,0.01051,0.0106
234,0.0116,0.00952,0.0102,0.01009
235,0.00565,0.00333,0.00365,0.00366
236,0.01378,0.01188,0.01246,0.0124
237,0.02167,0.01942,0.02038,0.01999
238,-0.00422,-0.0081,-0.00622,-0.00707
239,0.06329,0.06454,0.06316,0.06385
240,0.00826,0.00626,0.00634,0.00649
241,0.00487,0.00232,0.00287,0.00276
242,0.01122,0.00917,0.00965,0.00962
243,0.00543,0.0031,0.00382,0.00368
244,-0.00478,-0.00869,-0.00678,-0.00765
245,0.00522,0.0027,0.00358,0.00337
246,0.00988,0.00713,0.0082,0.00783
247,0.00636,0.00394,0.00476,0.00457
248,0.00879,0.00542,0.0072,0.00634
249,,,,
250,0.01382,0.01154,0.0123,0.01208
251,0.01149,0.00907,0.00991,0.00965
252,0.0049,0.00245,0.00289,0.00283
253,0.00924,0.00711,0.0076,0.00758
254,0.01165,0.00988,0.0101,0.01023
255,0.03308,0.03121,0.03221,0.03177
256,0.01189,0.00947,0.01032,0.01005
257,0.01126,0.00885,0.00968,0.00943
258,0.01225,0.01051,0.01071,0.01085
259,0.02497,0.0227,0.0238,0.02332
260,0.02435,0.02284,0.02331,0.02327
261,0.00373,0.00118,0.00184,0.00172
262,0.00598,0.00333,0.00416,0.00393
263,0.01147,0.00969,0.00992,0.01005
264,0.01142,0.00965,0.00987,0.01
265,0.03027,0.02873,0.0294,0.02924
266,0.00702,0.00476,0.00528,0.00524
267,0.00812,0.00592,0.00642,0.0064
268,0.02967,0.02814,0.0288,0.02864
269,0.01477,0.01312,0.01331,0.01345
270,0.02704,0.02452,0.02604,0.02539
271,0.00412,0.00161,0.00224,0.00214
272,0.00327,0.00064,0.00139,0.00121
273,0.01508,0.0129,0.01359,0.01341
274,,,,
275,0.02805,0.02681,0.02695,0.02704
276,0.04033,0.03904,0.03969,0.03951
277,0.03558,0.0337,0.03479,0.03432
278,-0.00812,-0.01208,-0.01025,-0.01106
279,0.03963,0.03761,0.03904,0.03834
280,0.02315,0.02163,0.02198,0.02202
281,0.03641,0.03566,0.03554,0.03577
282,0.02679,0.02609,0.02594,0.0263
283,0.02587,0.02317,0.02484,0.0241
284,0.04528,0.0432,0.04492,0.04406
285,0.01366,0.01178,0.01219,0.0122
286,-0.00777,-0.01173,-0.00988,-0.01071
287,-0.008,-0.01196,-0.01011,-0.01094
288,0.02904,0.02751,0.02811,0.02799
289,-0.00859,-0.01261,-0.01077,-0.01159
290,-0.00788,-0.01184,-0.01,-0.01083
291,0.00765,0.00558,0.00571,0.00583
292,-0.00836,-0.01234,-0.01051,-0.01133
293,0.02356,0.02131,0.02234,0.02191
294,0.03235,0.03199,0.03169,0.03213
295,0.01978,0.01824,0.01849,0.01859
296,-0.00873,-0.01275,-0.01091,-0.01172
297,0.02677,0.0245,0.02574,0.02521
298,0.04099,0.03886,0.04055,0.0397
299,,,,
300,0.02687,0.02589,0.02605,0.02625
301,0.02145,0.02017,0.0204,0.02055
302,0.00419,0.00127,0.00235,0.00202
303,-0.00738,-0.01132,-0.00948,-0.0103
304,0.03837,0.0364,0.0377,0.0371
305,-0.0091,-0.01312,-0.01127,-0.01209
306,0.02556,0.02475,0.02465,0.02498
307,0.04281,0.04087,0.04231,0.04164
308,-0.00824,-0.01221,-0.01038,-0.0112
309,0.02308,0.02127,0.02188,0.0217
310,0.01843,0.01702,0.01725,0.01741
311,0.02631,0.02557,0.02544,0.02579
312,-0.00764,-0.01159,-0.00975,-0.01056
313,0.01211,0.00938,0.01053,0.01011
314,-0.00969,-0.01372,-0.01187,-0.01267
315,0.01955,0.01818,0.01843,0.01857
316,0.01868,0.01733,0.01747,0.01767
317,0.02727,0.02662,0.02643,0.02682
318,0.02449,0.02359,0.02353,0.02385
319,-0.00931,-0.01333,-0.01149,-0.01231
320,-0.00921,-0.01323,-0.01139,-0.01221
321,0.01982,0.01851,0.01865,0.01884
322,0.01191,0.00903,0.01034,0.00982
323,0.02397,0.02283,0.02303,0.02319
324,,,,
325,0.00463,0.00217,0.00277,0.0027
326,0.02203,0.02015,0.0208,0.02059
327,0.009,0.00631,0.00719,0.00689
328,0.03347,0.03166,0.03287,0.03241
329,0.01903,0.01638,0.01777,0.01722
330,0.03642,0.03447,0.03566,0.03511
331,0.03417,0.03245,0.03361,0.03317
332,0.03615,0.03407,0.03553,0.03483
333,0.03383,0.03265,0.03276,0.03274
334,0.03235,0.03111,0.03112,0.0311
335,0.00353,8e-05,0.00181,0.00104
336,0.00367,0.00022,0.00194,0.00118
337,0.03159,0.0295,0.03075,0.03021
338,0.01018,0.00751,0.00842,0.0081
339,0.03038,0.02874,0.02938,0.02921
340,0.02397,0.02146,0.02282,0.02228
341,0.02814,0.02662,0.02694,0.02687
342,-0.00272,-0.00658,-0.0047,-0.00554
343,0.00341,-5e-05,0.00168,0.00089
344,0.02591,0.02452,0.02463,0.02468
345,0.01037,0.00804,0.00875,0.00858
346,0.00263,-0.00088,0.00088,8e-05
347,0.01575,0.01307,0.01437,0.01388
348,0.01794,0.0163,0.01665,0.01668
349,,,,
350,0.03244,0.03071,0.03167,0.03131
351,0.01698,0.0154,0.0156,0.01573
352,0.04453,0.04335,0.04407,0.04385
353,0.01264,0.00991,0.01115,0.0107
354,0.02167,0.01973,0.02045,0.0202
355,0.05965,0.06079,0.0594,0.06011
356,0.03353,0.03181,0.03274,0.03238
357,0.00675,0.00406,0.00485,0.00459
358,0.03704,0.03539,0.03633,0.03594
359,0.03189,0.03002,0.03123,0.03076
360,0.01425,0.01165,0.01268,0.01228
361,0.01136,0.00897,0.00979,0.00956
362,0.02958,0.02766,0.02879,0.02837
363,0.01554,0.01378,0.01415,0.01417
364,0.03247,0.03075,0.03167,0.03133
365,0.03733,0.03528,0.03661,0.03598
366,0.01176,0.00912,0.01008,0.00973
367,0.02736,0.02544,0.02645,0.02609
368,0.01762,0.01509,0.0162,0.01575
369,0.03144,0.02942,0.03063,0.03008
370,0.00527,0.00286,0.00344,0.00338
371,0.00808,0.00539,0.00624,0.00595
372,0.03369,0.03197,0.03304,0.03264
373,0.033,0.03128,0.03229,0.03192
374,,,,
