,0,1,2,3
323,0.03735,0.03517,0.03665,0.03592
324,,,,
325,0.02203,0.02015,0.0208,0.02059
326,0.02167,0.01973,0.02045,0.0202
327,-0.0089,-0.01274,-0.01104,-0.01173
328,0.02308,0.02127,0.02188,0.0217
329,0.00955,0.00771,0.00767,0.00788
330,0.00921,0.00732,0.00732,0.00751
331,0.01138,0.0094,0.00998,0.00993
332,0.01147,0.00969,0.00992,0.01005
333,0.01121,0.00926,0.00978,0.00976
334,0.02841,0.02736,0.02733,0.02751
335,0.03615,0.03407,0.03553,0.03483
336,0.01106,0.00826,0.00946,0.00901
337,0.02529,0.02331,0.02422,0.02386
338,0.00033,-0.00329,-0.00148,-0.00229
339,0.02132,0.0192,0.01997,0.0197
340,0.00695,0.0048,0.00499,0.00507
341,0.01045,0.00873,0.00861,0.00886
342,0.01366,0.01178,0.01219,0.0122
343,0.01481,0.01355,0.01309,0.01352
344,0.01184,0.00992,0.01043,0.01042
345,-0.00557,-0.00948,-0.00762,-0.00846
346,-0.00541,-0.00932,-0.00744,-0.00828
347,-0.00864,-0.01245,-0.01077,-0.01146
348,0.01087,0.00889,0.00944,0.00941
349,,,,
350,0.03948,0.03987,0.0386,0.03936
351,0.01176,0.00912,0.01008,0.00973
352,0.01325,0.01155,0.01175,0.01189
353,0.0264,0.02489,0.02536,0.02532
354,0.05053,0.05149,0.05005,0.05083
355,0.00952,0.00722,0.00788,0.00774
356,0.02904,0.02751,0.02811,0.02799
357,0.02118,0.01894,0.01986,0.01949
358,0.02958,0.02829,0.02823,0.02823
359,0.0234,0.02099,0.02233,0.02184
360,0.00765,0.00558,0.00571,0.00583
361,0.03038,0.02874,0.02938,0.02921
362,0.00558,0.00293,0.00362,0.00342
363,0.01477,0.01312,0.01331,0.01345
364,-0.00789,-0.01161,-0.01001,-0.01064
365,0.01225,0.01051,0.01071,0.01085
366,0.03027,0.02873,0.0294,0.02924
367,0.07317,0.0738,0.07392,0.07407
368,-0.00873,-0.01275,-0.01091,-0.01172
369,0.01165,0.00988,0.0101,0.01023
370,0.01142,0.00965,0.00987,0.01
371,0.02748,0.02597,0.02655,0.02644
372,-0.0082,-0.01195,-0.01033,-0.01098
373,0.00927,0.00699,0.00762,0.0075
374,,,,
