,0,1,2,3
96,-0.00232,-0.00616,-0.00429,-0.00512
97,0.00418,0.00127,0.00235,0.00202
98,0.05084,0.04979,0.05071,0.05041
99,,,,
100,0.02681,0.02462,0.02588,0.02544
101,0.02958,0.02829,0.02823,0.02823
102,0.00628,0.00293,0.00462,0.00381
103,0.00522,0.0027,0.00358,0.00337
104,0.01425,0.01165,0.01268,0.01228
105,0.03733,0.03528,0.03661,0.03598
106,0.00692,0.00357,0.00527,0.00446
107,0.00448,0.00111,0.00275,0.00201
108,0.02043,0.01865,0.01925,0.01919
109,0.0263,0.02441,0.02528,0.025
110,0.03735,0.03517,0.03665,0.03592
111,0.06777,0.06723,0.06792,0.06746
112,0.03694,0.03722,0.03597,0.03673
113,0.08393,0.08521,0.08462,0.08484
114,0.03339,0.03214,0.03221,0.03215
115,0.02958,0.02804,0.02867,0.02858
116,0.00702,0.00476,0.00528,0.00524
117,0.03458,0.03376,0.03399,0.03413
118,0.00463,0.00125,0.00291,0.00212
119,0.0854,0.0868,0.08613,0.08639
120,0.00411,0.00074,0.00241,0.00163
121,0.01378,0.01188,0.01246,0.0124
122,0.00808,0.00539,0.00624,0.00595
123,0.03133,0.03021,0.03068,0.03069
124,,,,
125,0.01052,0.00717,0.00905,0.00812
126,-0.00493,-0.00885,-0.00695,-0.00782
127,0.00927,0.00699,0.00762,0.0075
128,-0.00955,-0.01349,-0.01173,-0.01248
129,0.03347,0.03225,0.03227,0.03224
130,0.04215,0.04074,0.04166,0.0413
131,0.01793,0.01607,0.0167,0.01663
132,-0.00878,-0.01261,-0.01092,-0.01161
133,0.02283,0.02159,0.02178,0.02193
134,0.01094,0.00895,0.00952,0.00948
135,0.00353,8e-05,0.00181,0.00104
136,0.05674,0.0558,0.05685,0.05647
137,-0.00097,-0.00462,-0.00281,-0.00363
138,-0.00751,-0.01146,-0.00962,-0.01044
139,0.00918,0.0069,0.00752,0.00741
140,0.01521,0.01357,0.01391,0.01399
141,0.04109,0.03962,0.04055,0.04018
142,0.02234,0.02166,0.02082,0.02141
143,0.04386,0.04254,0.04345,0.0431
144,0.01412,0.01238,0.0128,0.01284
145,0.02102,0.01881,0.01968,0.01934
146,0.02805,0.02681,0.02695,0.02704
147,0.01868,0.01733,0.01747,0.01767
148,0.01843,0.01702,0.01725,0.01741
149,,,,
150,0.0136,0.0118,0.01228,0.01228
151,0.02397,0.02283,0.02303,0.02319
152,0.05944,0.06066,0.05929,0.06005
153,0.03158,0.03038,0.03045,0.03047
154,0.01696,0.01549,0.01572,0.01586
155,0.01183,0.00849,0.0104,0.00947
156,-0.00255,-0.00643,-0.00455,-0.00538
157,0.00481,0.0023,0.0028,0.00272
158,0.02113,0.02039,0.01958,0.02016
159,0.01575,0.01307,0.01437,0.01388
160,0.02167,0.01942,0.02038,0.01999
161,0.01639,0.01528,0.01474,0.0152
162,-0.004,-0.00789,-0.00599,-0.00685
163,0.13244,0.13509,0.13493,0.13472
164,0.01087,0.00889,0.00944,0.00941
165,0.01714,0.01508,0.0157,0.01556
166,0.01903,0.01638,0.01777,0.01722
167,0.03628,0.03512,0.03522,0.03515
168,-0.00788,-0.01184,-0.01,-0.01083
169,0.04197,0.04149,0.04133,0.04159
170,0.02189,0.01927,0.02075,0.02015
171,0.00043,-0.00318,-0.00137,-0.00218
172,0.03032,0.02898,0.02902,0.02898
173,0.0049,0.00245,0.00289,0.00283
174,,,,
175,0.03836,0.03686,0.03764,0.03731
176,0.00281,-0.00071,0.00106,0.00027
177,0.03068,0.03059,0.02949,0.03019
178,0.03942,0.03738,0.03883,0.03812
179,-0.00947,-0.01338,-0.01164,-0.01237
180,0.01228,0.01031,0.01075,0.01074
181,0.0103,0.00747,0.00875,0.0083
182,0.02683,0.02453,0.02574,0.02519
183,0.03424,0.03188,0.03345,0.03267
184,0.00518,0.00279,0.00317,0.00315
185,0.02356,0.02131,0.02234,0.02191
186,0.02449,0.02359,0.02353,0.02385
187,0.03656,0.03541,0.03554,0.03547
188,0.01316,0.01133,0.01182,0.01182
189,0.02587,0.02317,0.02484,0.0241
190,0.00706,0.00418,0.00537,0.00498
191,-0.00973,-0.01376,-0.01191,-0.01272
192,0.03837,0.0364,0.0377,0.0371
193,0.04528,0.0432,0.04492,0.04406
194,-0.00638,-0.01031,-0.00846,-0.00928
195,0.01422,0.0124,0.01292,0.01289
196,0.02679,0.02609,0.02594,0.0263
197,0.009,0.00631,0.00719,0.00689
198,0.03249,0.03059,0.03161,0.03118
199,,,,
200,-0.00198,-0.00577,-0.00391,-0.00473
201,0.00565,0.00333,0.00365,0.00366
202,0.02459,0.02213,0.02354,0.02295
203,0.02866,0.02733,0.02728,0.02728
204,-0.00967,-0.01365,-0.01188,-0.01263
205,-0.00965,-0.01368,-0.01183,-0.01263
206,0.03244,0.03071,0.03167,0.03131
207,0.03259,0.0307,0.0317,0.03128
208,0.03308,0.03121,0.03221,0.03177
209,-0.00077,-0.00441,-0.00261,-0.00343
210,0.01773,0.01634,0.01652,0.01669
211,0.03531,0.03363,0.03457,0.03419
212,-0.00622,-0.01015,-0.0083,-0.00912
213,0.03642,0.03447,0.03566,0.03511
214,0.01284,0.01092,0.01149,0.01144
215,0.01206,0.01011,0.0107,0.01064
216,0.02958,0.02766,0.02879,0.02837
217,0.03464,0.03271,0.03385,0.03334
218,0.02584,0.02307,0.0248,0.02403
219,-0.00207,-0.00587,-0.00401,-0.00483
220,0.02797,0.0274,0.02714,0.02757
221,0.02446,0.02326,0.02347,0.02362
222,0.0462,0.04457,0.04606,0.04546
223,0.05324,0.05266,0.05322,0.05302
224,,,,
225,0.07283,0.07239,0.07314,0.07262
226,0.03249,0.03253,0.03136,0.03208
227,0.01606,0.01451,0.01481,0.01491
228,0.0116,0.00952,0.0102,0.01009
229,0.01149,0.00907,0.00991,0.00965
230,0.02653,0.02509,0.02528,0.02529
231,0.03393,0.03206,0.03308,0.03263
232,0.02814,0.02662,0.02694,0.02687
233,0.03243,0.03053,0.03154,0.03111
234,0.02028,0.01912,0.01917,0.01941
235,0.02163,0.02055,0.02057,0.02083
236,0.00812,0.00592,0.00642,0.0064
237,-0.00024,-0.0033,-0.00208,-0.00249
238,0.00652,0.00422,0.00497,0.00481
239,0.08603,0.08752,0.08677,0.08707
240,0.03349,0.03158,0.03266,0.03219
241,0.02497,0.0227,0.0238,0.02332
242,0.08167,0.08281,0.08229,0.08248
243,0.01301,0.01065,0.01147,0.01122
244,0.02591,0.02452,0.02463,0.02468
245,0.01308,0.00976,0.01167,0.01071
246,0.02309,0.02212,0.02209,0.02238
247,0.02917,0.02762,0.028,0.02788
248,-0.00948,-0.0135,-0.01164,-0.01247
249,,,,
250,0.03513,0.03325,0.03432,0.03384
251,0.00558,0.00293,0.00362,0.00342
252,0.01613,0.01329,0.01473,0.01414
253,0.03034,0.02941,0.02934,0.02956
254,0.03383,0.03265,0.03276,0.03274
255,0.01387,0.01209,0.01255,0.01257
256,0.03631,0.03401,0.03558,0.03481
257,0.01036,0.00829,0.00876,0.00875
258,0.00626,0.00402,0.00428,0.00433
259,0.02132,0.0192,0.01997,0.0197
260,0.03038,0.02874,0.02938,0.02921
261,0.02423,0.02172,0.0232,0.02257
262,-0.00355,-0.00742,-0.00554,-0.00638
263,0.01513,0.01333,0.01386,0.01382
264,-0.00898,-0.013,-0.01115,-0.01197
265,0.00505,0.00246,0.00307,0.00292
266,0.03803,0.03603,0.0374,0.03674
267,0.01982,0.01851,0.01865,0.01884
268,0.00608,0.00375,0.0043,0.00425
269,0.03925,0.03744,0.03882,0.03829
270,-0.00824,-0.01221,-0.01038,-0.0112
271,0.04373,0.04253,0.04333,0.04312
272,0.00261,-0.00015,0.00087,0.00058
273,0.07496,0.07572,0.07533,0.07545
274,,,,
275,-0.00969,-0.01368,-0.0119,-0.01265
276,0.03558,0.0337,0.03479,0.03432
277,0.03804,0.03644,0.03732,0.03695
278,0.02901,0.02768,0.02766,0.02764
279,0.00465,0.002,0.00278,0.00258
280,0.01211,0.00938,0.01053,0.01011
281,-0.00777,-0.01173,-0.00988,-0.01071
282,0.03453,0.0347,0.03348,0.03422
283,0.07731,0.07715,0.0777,0.07726
284,-0.00118,-0.00487,-0.00302,-0.00384
285,-0.00789,-0.01161,-0.01001,-0.01064
286,0.00033,-0.00329,-0.00148,-0.00229
287,0.01424,0.01095,0.01284,0.01191
288,-0.00243,-0.00629,-0.00441,-0.00525
289,-0.00873,-0.01275,-0.01091,-0.01172
290,0.04453,0.04335,0.04407,0.04385
291,0.16862,0.17251,0.17195,0.17174
292,0.04696,0.04585,0.04664,0.04637
293,0.00924,0.00711,0.0076,0.00758
294,0.00988,0.00713,0.0082,0.00783
295,-0.0082,-0.01195,-0.01033,-0.01098
296,0.02777,0.0266,0.02663,0.02677
297,0.01955,0.01818,0.01843,0.01857
298,0.00412,0.00161,0.00224,0.00214
299,,,,
300,0.00068,-0.00295,-0.00112,-0.00194
301,-0.00223,-0.00605,-0.0042,-0.00503
302,0.02369,0.02089,0.0226,0.02183
303,0.00349,0.00085,0.00162,0.00142
304,-0.00846,-0.01224,-0.01059,-0.01126
305,0.05714,0.0572,0.05721,0.05737
306,0.00805,0.00534,0.00629,0.006
307,0.03925,0.03788,0.03856,0.03828
308,0.02435,0.02284,0.02331,0.02327
309,0.00373,0.00118,0.00184,0.00172
310,0.07093,0.0712,0.0711,0.07104
311,0.05651,0.0566,0.05655,0.05675
312,0.03417,0.03245,0.03361,0.03317
313,-1e-05,-0.00364,-0.00184,-0.00263
314,0.09164,0.09318,0.09262,0.09278
315,0.02937,0.02815,0.02818,0.02823
316,0.01847,0.01668,0.01731,0.01724
317,0.00331,0.0007,0.00143,0.00126
318,0.02524,0.02341,0.02404,0.02388
319,0.05214,0.0533,0.05169,0.0526
320,0.03704,0.03539,0.03633,0.03594
321,-0.0001,-0.00375,-0.00195,-0.00273
322,0.0146,0.01276,0.01331,0.01326
323,0.00397,0.00134,0.00228,0.00203
324,,,,
325,-0.0089,-0.01274,-0.01104,-0.01173
326,0.04281,0.04087,0.04231,0.04164
327,0.01037,0.00804,0.00875,0.00858
328,0.01121,0.0088,0.00962,0.00938
329,0.01043,0.0083,0.00882,0.00877
330,-0.00058,-0.00422,-0.00244,-0.00323
331,0.05545,0.05476,0.05516,0.05491
332,0.00328,-0.0002,0.00154,0.00074
333,0.07904,0.08006,0.07957,0.07975
334,0.04652,0.0456,0.04619,0.04596
335,0.08856,0.09012,0.08941,0.08966
336,0.01118,0.0088,0.00959,0.00937
337,0.03189,0.03002,0.03123,0.03076
338,0.02308,0.02127,0.02188,0.0217
339,0.04999,0.05105,0.04948,0.05038
340,0.0123,0.01041,0.01079,0.01082
341,0.03195,0.03015,0.03102,0.03068
342,0.05082,0.05186,0.05037,0.05118
343,0.02727,0.02662,0.02643,0.02682
344,0.01762,0.01509,0.0162,0.01575
345,0.01684,0.01373,0.01549,0.01464
346,0.033,0.03128,0.03229,0.03192
347,0.07317,0.0738,0.07392,0.07407
348,0.03247,0.03075,0.03167,0.03133
349,,,,
350,0.01203,0.01022,0.01051,0.0106
351,0.01228,0.01043,0.01077,0.01083
352,0.05743,0.05867,0.05718,0.05801
353,0.01554,0.01378,0.01415,0.01417
354,0.10791,0.10972,0.10953,0.10942
355,0.00247,-0.00105,0.00071,-9e-05
356,0.04453,0.04517,0.04384,0.04461
357,0.06135,0.06119,0.06172,0.06156
358,0.01276,0.01077,0.0114,0.01131
359,0.04824,0.04916,0.04767,0.04853
360,0.00415,0.0015,0.00227,0.00208
361,0.02687,0.02589,0.02605,0.02625
362,-0.00107,-0.00474,-0.00291,-0.00373
363,0.04099,0.03886,0.04055,0.0397
364,0.02741,0.02476,0.02642,0.0257
365,0.0767,0.07669,0.07705,0.07671
366,0.0124,0.00999,0.01084,0.01057
367,-0.00764,-0.01159,-0.00975,-0.01056
368,0.01189,0.00947,0.01032,0.01005
369,0.02955,0.02822,0.02823,0.0282
370,0.02962,0.02858,0.02859,0.02875
371,0.03122,0.02944,0.03024,0.02997
372,0.03948,0.03987,0.0386,0.03936
373,0.04986,0.0491,0.04936,0.04919
374,,,,
