,0,1,2,3
314,0.00056,-0.00307,-0.00124,-0.00206
315,0.03176,0.03078,0.03072,0.03091
316,-0.0001,-0.00375,-0.00195,-0.00273
317,0.02704,0.02452,0.02604,0.02539
318,0.01133,0.00931,0.00976,0.00977
319,0.05344,0.05204,0.05357,0.05293
320,0.00522,0.0027,0.00358,0.00337
321,0.03369,0.03197,0.03304,0.03264
322,-0.0096,-0.01362,-0.01178,-0.01259
323,0.04099,0.03886,0.04055,0.0397
324,,,,
325,0.009,0.00631,0.00719,0.00689
326,0.01149,0.00907,0.00991,0.00965
327,0.05671,0.05789,0.05652,0.05728
328,-0.00955,-0.01349,-0.01173,-0.01248
329,0.02167,0.01973,0.02045,0.0202
330,0.01253,0.01066,0.01117,0.01116
331,0.14341,0.14634,0.14628,0.14597
332,0.0673,0.06771,0.06775,0.06791
333,0.09684,0.0991,0.09776,0.09829
334,0.01203,0.01022,0.01051,0.0106
335,0.03704,0.03539,0.03633,0.03594
336,0.03302,0.03175,0.03184,0.03178
337,0.03189,0.03002,0.03123,0.03076
338,0.02551,0.02425,0.02419,0.02433
339,0.07904,0.08006,0.07957,0.07975
340,0.01453,0.01284,0.01323,0.01328
341,0.01684,0.01373,0.01549,0.01464
342,0.01147,0.00969,0.00992,0.01005
343,0.05545,0.05476,0.05516,0.05491
344,-0.00118,-0.00487,-0.00302,-0.00384
345,0.03249,0.03253,0.03136,0.03208
346,0.00327,0.00064,0.00139,0.00121
347,0.04453,0.04517,0.04384,0.04461
348,0.01508,0.0129,0.01359,0.01341
349,,,,
350,0.00463,0.00217,0.00277,0.0027
351,0.02805,0.02681,0.02695,0.02704
352,0.0124,0.00999,0.01084,0.01057
353,0.00415,0.0015,0.00227,0.00208
354,-0.00097,-0.00462,-0.00281,-0.00363
355,0.01276,0.01077,0.0114,0.01131
356,0.15477,0.15837,0.15761,0.15757
357,0.00312,-0.00036,0.00138,0.0006
358,0.04652,0.0456,0.04619,0.04596
359,0.03122,0.02944,0.03024,0.02997
360,0.00033,-0.00329,-0.00148,-0.00229
361,0.06165,0.06103,0.06159,0.06123
362,0.04528,0.0432,0.04492,0.04406
363,0.06135,0.06119,0.06172,0.06156
364,-0.00232,-0.00616,-0.00429,-0.00512
365,-0.00049,-0.00413,-0.00234,-0.00314
366,0.00702,0.00476,0.00528,0.00524
367,-0.00255,-0.00643,-0.00455,-0.00538
368,0.00618,0.00379,0.0046,0.00442
369,0.00263,-0.00088,0.00088,8e-05
370,0.02901,0.02768,0.02766,0.02764
371,0.01794,0.0163,0.01665,0.01668
372,0.03032,0.02898,0.02902,0.02898
373,0.033,0.03128,0.03229,0.03192
374,,,,
