,0,1,2,3
51,0.01521,0.01357,0.01391,0.01399
52,-0.00965,-0.01362,-0.01185,-0.0126
53,0.17117,0.17477,0.17475,0.17426
54,-0.00971,-0.0137,-0.01191,-0.01267
55,-0.00847,-0.01247,-0.01063,-0.01146
56,0.08983,0.0919,0.09055,0.09112
57,0.17242,0.17621,0.17594,0.17556
58,-0.008,-0.01196,-0.01011,-0.01094
59,-0.00967,-0.01365,-0.01188,-0.01263
60,0.05417,0.05532,0.05388,0.05467
61,0.0767,0.07669,0.07705,0.07671
62,0.04824,0.04916,0.04767,0.04853
63,0.07079,0.07112,0.07099,0.07096
64,0.03518,0.03399,0.03409,0.03402
65,0.11596,0.11854,0.11746,0.11778
66,0.05481,0.05603,0.05445,0.05534
67,0.01453,0.01284,0.01323,0.01328
68,0.03249,0.03253,0.03136,0.03208
69,0.07061,0.07091,0.07078,0.07074
70,-0.00976,-0.01379,-0.01195,-0.01275
71,-0.00509,-0.009,-0.00712,-0.00797
72,0.07511,0.07521,0.07539,0.07515
73,0.01606,0.01451,0.01481,0.01491
74,,,,
75,-0.00972,-0.01372,-0.01193,-0.01269
76,0.01189,0.00947,0.01032,0.01005
77,0.02145,0.02017,0.0204,0.02055
78,0.03259,0.0307,0.0317,0.03128
79,0.01149,0.00907,0.00991,0.00965
80,0.0234,0.02099,0.02233,0.02184
81,0.02681,0.02462,0.02588,0.02544
82,0.03243,0.03053,0.03154,0.03111
83,0.02984,0.02776,0.02898,0.02857
84,0.02763,0.0273,0.02631,0.02696
85,0.02709,0.0264,0.02624,0.02662
86,0.00702,0.00476,0.00528,0.00524
87,0.03629,0.03492,0.03562,0.03548
88,0.00812,0.00592,0.00642,0.0064
89,0.08468,0.08655,0.08526,0.08582
90,0.00418,0.00127,0.00235,0.00202
91,0.00349,0.00085,0.00162,0.00142
92,-0.00974,-0.01374,-0.01194,-0.0127
93,0.07093,0.0712,0.0711,0.07104
94,0.00011,-0.00352,-0.00171,-0.00251
95,0.00481,0.0023,0.0028,0.00272
96,-0.00955,-0.01349,-0.01173,-0.01248
97,0.03963,0.03761,0.03904,0.03834
98,0.03733,0.03528,0.03661,0.03598
99,,,,
100,0.01356,0.01169,0.01224,0.0122
101,0.01387,0.01209,0.01255,0.01257
102,-0.00846,-0.01224,-0.01059,-0.01126
103,-0.00503,-0.0085,-0.00706,-0.00761
104,-0.00024,-0.0033,-0.00208,-0.00249
105,-0.00612,-0.00968,-0.00819,-0.00876
106,0.07183,0.07206,0.07201,0.07191
107,0.01457,0.01184,0.01318,0.01269
108,-0.00824,-0.01221,-0.01038,-0.0112
109,0.00608,0.00375,0.0043,0.00425
110,0.0803,0.08199,0.08075,0.08129
111,-0.00836,-0.01234,-0.01051,-0.01133
112,0.02567,0.0232,0.02463,0.02404
113,-0.00691,-0.01054,-0.00901,-0.00961
114,0.01206,0.01011,0.0107,0.01064
115,0.01476,0.01299,0.01349,0.01347
116,0.01533,0.01356,0.01407,0.01405
117,-0.00525,-0.00915,-0.00728,-0.00812
118,0.02043,0.01865,0.01925,0.01919
119,0.03513,0.03325,0.03432,0.03384
120,0.0124,0.00999,0.01084,0.01057
121,0.04373,0.04253,0.04333,0.04312
122,-0.00812,-0.01208,-0.01025,-0.01106
123,0.01518,0.01343,0.01391,0.01391
124,,,,
125,0.03393,0.03206,0.03308,0.03263
126,0.01793,0.01607,0.0167,0.01663
127,-0.00901,-0.01285,-0.01115,-0.01184
128,0.08695,0.08851,0.08773,0.08803
129,0.0049,0.00245,0.00289,0.00283
130,0.04986,0.0491,0.04936,0.04919
131,0.01301,0.01065,0.01147,0.01122
132,0.03308,0.03121,0.03221,0.03177
133,0.01675,0.01483,0.01546,0.01539
134,0.00331,0.0007,0.00143,0.00126
135,0.02045,0.01853,0.01911,0.01899
136,0.05082,0.05186,0.05037,0.05118
137,0.07621,0.07775,0.07652,0.07708
138,0.01253,0.01066,0.01117,0.01116
139,0.00373,0.00118,0.00184,0.00172
140,0.00463,0.00217,0.00277,0.0027
141,0.00327,0.00064,0.00139,0.00121
142,0.01316,0.01133,0.01182,0.01182
143,-0.0059,-0.00984,-0.00796,-0.0088
144,-0.00878,-0.01261,-0.01092,-0.01161
145,0.02866,0.02733,0.02728,0.02728
146,0.01714,0.01508,0.0157,0.01556
147,0.02704,0.02452,0.02604,0.02539
148,0.04211,0.04261,0.04132,0.04208
149,,,,
150,0.08393,0.08521,0.08462,0.08484
151,0.01037,0.00804,0.00875,0.00858
152,0.01198,0.01003,0.01045,0.01047
153,0.02777,0.0266,0.02663,0.02677
154,0.01422,0.0124,0.01292,0.01289
155,0.00558,0.00293,0.00362,0.00342
156,0.01087,0.00889,0.00944,0.00941
157,0.08167,0.08281,0.08229,0.08248
158,0.01094,0.00895,0.00952,0.00948
159,0.0465,0.04728,0.04588,0.04669
160,0.01136,0.00897,0.00979,0.00956
161,0.01094,0.00809,0.00934,0.00886
162,0.00991,0.0076,0.00828,0.00813
163,0.03253,0.03168,0.03184,0.03201
164,0.01955,0.01818,0.01843,0.01857
165,0.0219,0.02025,0.02088,0.0208
166,-0.00947,-0.01338,-0.01164,-0.01237
167,0.02369,0.02089,0.0226,0.02183
168,0.03837,0.0364,0.0377,0.0371
169,0.0338,0.03185,0.03311,0.03266
170,0.03948,0.03987,0.0386,0.03936
171,0.01036,0.00829,0.00876,0.00875
172,0.07667,0.07756,0.07711,0.07727
173,0.04453,0.04517,0.04384,0.04461
174,,,,
175,0.07496,0.07572,0.07533,0.07545
176,0.03034,0.02941,0.02934,0.02956
177,0.0352,0.03374,0.03436,0.0342
178,0.03038,0.02874,0.02938,0.02921
179,-0.00979,-0.01378,-0.01197,-0.01276
180,0.03176,0.03078,0.03072,0.03091
181,-0.00653,-0.01045,-0.00861,-0.00944
182,-0.00936,-0.01326,-0.01153,-0.01225
183,-0.00978,-0.01378,-0.01197,-0.01276
184,0.02189,0.01927,0.02075,0.02015
185,0.02933,0.02837,0.02829,0.02851
186,0.01843,0.01713,0.01726,0.01745
187,0.02896,0.02783,0.02784,0.02799
188,0.02828,0.02652,0.02722,0.02699
189,0.04099,0.03886,0.04055,0.0397
190,0.02364,0.02104,0.02258,0.02193
191,0.0053,0.00267,0.00332,0.00315
192,0.02805,0.02681,0.02695,0.02704
193,-0.00923,-0.01311,-0.01139,-0.01211
194,0.02592,0.02442,0.02472,0.02472
195,0.02945,0.02848,0.02862,0.0288
196,0.04456,0.04242,0.04423,0.04331
197,0.02383,0.02208,0.02255,0.02245
198,0.01121,0.00926,0.00978,0.00976
199,,,,
200,0.03836,0.03686,0.03764,0.03731
201,0.07188,0.07331,0.07204,0.07263
202,0.01366,0.01178,0.01219,0.0122
203,0.03925,0.03788,0.03856,0.03828
204,0.02656,0.02546,0.02564,0.0258
205,0.0142,0.01156,0.01268,0.01228
206,0.03704,0.03539,0.03633,0.03594
207,0.03804,0.03644,0.03732,0.03695
208,0.03558,0.0337,0.03479,0.03432
209,0.02069,0.01818,0.01939,0.01894
210,0.0259,0.0233,0.02484,0.02419
211,0.04528,0.0432,0.04492,0.04406
212,0.00628,0.0036,0.00436,0.00413
213,0.00232,-0.00119,0.00056,-0.00023
214,0.00826,0.00626,0.00634,0.00649
215,0.0792,0.07998,0.08032,0.08037
216,0.02308,0.02127,0.02188,0.0217
217,0.00675,0.00406,0.00485,0.00459
218,0.04197,0.04149,0.04133,0.04159
219,-0.0098,-0.0138,-0.01198,-0.01277
220,-0.00668,-0.01061,-0.00877,-0.00959
221,0.01717,0.01461,0.01575,0.01534
222,0.03615,0.03407,0.03553,0.03483
223,0.00626,0.00402,0.00428,0.00433
224,,,,
225,0.06958,0.06984,0.07033,0.07023
226,0.06233,0.06254,0.06257,0.06272
227,0.03531,0.03363,0.03457,0.03419
228,0.04182,0.04065,0.04127,0.04101
229,0.0059,0.00323,0.00396,0.00374
230,0.00501,0.00211,0.00323,0.00287
231,0.03247,0.03075,0.03167,0.03133
232,0.01922,0.01799,0.01807,0.01829
233,0.01613,0.01329,0.01473,0.01414
234,0.00518,0.00279,0.00317,0.00315
235,0.03244,0.03071,0.03167,0.03131
236,0.07317,0.0738,0.07392,0.07407
237,0.0673,0.06771,0.06775,0.06791
238,0.033,0.03128,0.03229,0.03192
239,0.02446,0.02326,0.02347,0.02362
240,0.03567,0.03375,0.03498,0.03446
241,0.01325,0.01155,0.01175,0.01189
242,0.0509,0.05181,0.05043,0.05117
243,0.0146,0.01276,0.01331,0.01326
244,0.01569,0.0145,0.01401,0.01445
245,0.02459,0.02213,0.02354,0.02295
246,0.01264,0.00991,0.01115,0.0107
247,0.06135,0.06119,0.06172,0.06156
248,0.05324,0.05266,0.05322,0.05302
249,,,,
250,0.05651,0.0566,0.05655,0.05675
251,0.04215,0.04074,0.04166,0.0413
252,0.01554,0.01378,0.01415,0.01417
253,0.02283,0.02159,0.02178,0.02193
254,0.04578,0.04456,0.04545,0.04512
255,0.03249,0.03059,0.03161,0.03118
256,0.02677,0.0245,0.02574,0.02521
257,0.03988,0.03824,0.0393,0.03886
258,0.04109,0.03962,0.04055,0.04018
259,0.05768,0.05773,0.05776,0.05791
260,0.00775,0.00492,0.00607,0.00569
261,-0.00683,-0.01076,-0.00892,-0.00974
262,0.04386,0.04254,0.04345,0.0431
263,0.00415,0.0015,0.00227,0.00208
264,0.04696,0.04585,0.04664,0.04637
265,0.02028,0.01912,0.01917,0.01941
266,0.05714,0.0572,0.05721,0.05737
267,0.01259,0.00979,0.01103,0.01056
268,0.04051,0.03896,0.03994,0.03955
269,0.02912,0.02677,0.02812,0.02748
270,0.0471,0.04596,0.04681,0.04649
271,0.02524,0.02341,0.02404,0.02388
272,0.00992,0.00713,0.00833,0.00792
273,0.00465,0.002,0.00278,0.00258
274,,,,
275,0.00603,0.00316,0.00427,0.00392
276,-0.00711,-0.01104,-0.0092,-0.01002
277,0.03803,0.03603,0.0374,0.03674
278,0.02132,0.0192,0.01997,0.0197
279,0.00988,0.00713,0.0082,0.00783
280,0.03122,0.02944,0.03024,0.02997
281,0.00419,0.00127,0.00235,0.00202
282,0.02163,0.02055,0.02057,0.02083
283,0.02309,0.02212,0.02209,0.02238
284,0.00805,0.00534,0.00629,0.006
285,0.01807,0.01517,0.01674,0.01606
286,0.00684,0.00418,0.00504,0.0048
287,0.00598,0.00333,0.00416,0.00393
288,-0.00948,-0.0135,-0.01164,-0.01247
289,0.03694,0.03722,0.03597,0.03673
290,-0.0096,-0.01362,-0.01178,-0.01259
291,-0.00973,-0.01376,-0.01191,-0.01272
292,0.03349,0.03158,0.03266,0.03219
293,-0.00965,-0.01368,-0.01183,-0.01263
294,0.01982,0.01851,0.01865,0.01884
295,0.02449,0.02359,0.02353,0.02385
296,-0.00969,-0.01372,-0.01187,-0.01267
297,0.05927,0.05812,0.05959,0.05898
298,0.03341,0.03217,0.0322,0.03215
299,,,,
300,-0.00478,-0.00869,-0.00678,-0.00765
301,-0.00738,-0.01132,-0.00948,-0.0103
302,0.06072,0.0599,0.06101,0.06059
303,-0.00931,-0.01333,-0.01149,-0.01231
304,-0.00422,-0.0081,-0.00622,-0.00707
305,0.063,0.06225,0.06339,0.06295
306,0.00618,0.00388,0.00461,0.00446
307,0.03925,0.03744,0.03882,0.03829
308,0.0116,0.00952,0.0102,0.01009
309,-0.0094,-0.01341,-0.01156,-0.01238
310,0.00759,0.00526,0.00605,0.00588
311,0.01513,0.01333,0.01386,0.01382
312,0.05344,0.05204,0.05357,0.05293
313,0.06274,0.06182,0.06316,0.06262
314,0.00478,0.00233,0.00314,0.00294
315,0.00652,0.00422,0.00497,0.00481
316,0.00543,0.0031,0.00382,0.00368
317,-0.00128,-0.00498,-0.00313,-0.00395
318,0.06379,0.06302,0.06422,0.06375
319,0.00618,0.00379,0.0046,0.00442
320,0.0462,0.04457,0.04606,0.04546
321,0.01868,0.01733,0.01747,0.01767
322,0.00534,0.00288,0.00371,0.00351
323,0.07272,0.07316,0.073,0.07299
324,,,,
325,0.02797,0.0274,0.02714,0.02757
326,-0.00873,-0.01275,-0.01091,-0.01172
327,0.01817,0.01677,0.01696,0.01713
328,-0.00751,-0.01146,-0.00962,-0.01044
329,-0.00921,-0.01323,-0.01139,-0.01221
330,0.02687,0.02589,0.02605,0.02625
331,-0.00898,-0.013,-0.01115,-0.01197
332,0.00397,0.00134,0.00228,0.00203
333,0.00482,0.00192,0.00301,0.00267
334,-0.0091,-0.01312,-0.01127,-0.01209
335,0.02679,0.02609,0.02594,0.0263
336,0.02752,0.02691,0.02668,0.0271
337,-0.00788,-0.01184,-0.01,-0.01083
338,0.01843,0.01702,0.01725,0.01741
339,0.0311,0.03071,0.03038,0.03084
340,0.01052,0.00717,0.00905,0.00812
341,0.00215,-0.00134,0.0004,-0.00038
342,0.00695,0.0048,0.00499,0.00507
343,0.03159,0.0295,0.03075,0.03021
344,0.01386,0.01056,0.01247,0.01152
345,-0.00764,-0.01159,-0.00975,-0.01056
346,0.02167,0.01973,0.02045,0.0202
347,0.03027,0.02873,0.0294,0.02924
348,0.00522,0.0027,0.00358,0.00337
349,,,,
350,0.02254,0.02052,0.02136,0.02105
351,0.06329,0.06454,0.06316,0.06385
352,0.06743,0.06877,0.06743,0.06808
353,0.01698,0.0154,0.0156,0.01573
354,0.01147,0.00969,0.00992,0.01005
355,0.02904,0.02751,0.02811,0.02799
356,0.02212,0.02013,0.02093,0.02064
357,0.01165,0.00988,0.0101,0.01023
358,0.02981,0.02937,0.02904,0.02951
359,0.01794,0.0163,0.01665,0.01668
360,0.0123,0.01041,0.01079,0.01082
361,0.01978,0.01824,0.01849,0.01859
362,0.01171,0.00992,0.01018,0.01029
363,0.00487,0.00232,0.00287,0.00276
364,0.01228,0.01043,0.01077,0.01083
365,0.03318,0.03278,0.03256,0.03296
366,0.0264,0.02489,0.02536,0.02532
367,0.04453,0.04335,0.04407,0.04385
368,0.01477,0.01312,0.01331,0.01345
369,0.01203,0.01022,0.01051,0.0106
370,0.07283,0.07239,0.07314,0.07262
371,0.02315,0.02163,0.02198,0.02202
372,0.02178,0.01981,0.02058,0.0203
373,0.02356,0.02131,0.02234,0.02191
374,,,,
