,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
10,0.638192,0.645436,0.617789,0.613896,0.683117,0.701534,0.685494,0.695035,0.645645,0.640776,0.74499,0.744494,0.647166,0.654953,0.739297,0.762017,0.67389,0.694008,0.678188,0.708911,0.690155,0.710731,0.717622,0.691594,0.689454,0.666061,0.760621,0.740593,0.725558,0.614566,0.61332,0.630342,0.668802,0.703043,0.698309,0.609255,0.602847,0.610602,0.618758,0.592482,0.594845,0.589274,0.590826,0.633752,0.618578,0.676617,0.684752,0.636716,0.630938,0.630109,0.660618,0.660937,0.673763,0.581636,0.580006,0.630368,0.686161,0.671791,0.674022,0.672746,0.625303,0.662994,0.668864,0.640215,0.646238,0.6097,0.653842,0.631288,0.651204,0.631294,0.692647,0.66337,0.608542,0.596816,0.750285,0.646248,0.759597,0.651935,0.652217,0.665883
11,0.134486,0.133546,0.127764,0.121002,0.155025,0.157792,0.153962,0.157345,0.137092,0.132798,0.182757,0.17438,0.133842,0.141672,0.175503,0.180136,0.153111,0.158676,0.157035,0.161693,0.153369,0.158972,0.161061,0.154223,0.162274,0.147628,0.178962,0.170236,0.168568,0.120814,0.120001,0.128801,0.147916,0.154581,0.16007,0.1216,0.119444,0.123196,0.124072,0.110002,0.114109,0.116998,0.113887,0.131504,0.126496,0.154353,0.153825,0.139528,0.133631,0.132212,0.145628,0.147286,0.150015,0.112644,0.111998,0.125422,0.14131,0.146748,0.144374,0.146498,0.129711,0.149023,0.147736,0.128585,0.13606,0.120119,0.134709,0.129927,0.135907,0.13197,0.143632,0.132007,0.126552,0.122579,0.199048,0.149634,0.204536,0.151545,0.157616,0.158901
12,0.163191,0.16265,0.155124,0.147815,0.186684,0.190266,0.184689,0.189021,0.165951,0.161381,0.217865,0.208417,0.162341,0.170909,0.209451,0.21515,0.183809,0.190447,0.188433,0.194036,0.184566,0.191441,0.193464,0.185232,0.193612,0.178014,0.213872,0.204063,0.201895,0.148432,0.147903,0.157437,0.179104,0.187977,0.192778,0.149159,0.146718,0.149975,0.151401,0.136018,0.14024,0.14319,0.140072,0.159754,0.153437,0.184723,0.184588,0.167927,0.161318,0.160504,0.175151,0.176906,0.180537,0.13747,0.136496,0.153397,0.171777,0.177241,0.174697,0.176219,0.15687,0.179038,0.178158,0.156686,0.165151,0.147191,0.163763,0.157593,0.165272,0.160022,0.173739,0.160615,0.153328,0.14841,0.234219,0.179366,0.240831,0.181117,0.186942,0.189381
13,0.183954,0.18374,0.175087,0.167395,0.209419,0.213594,0.206863,0.21175,0.186789,0.182142,0.242784,0.232686,0.183124,0.192055,0.233657,0.240176,0.205894,0.213257,0.210824,0.21724,0.206943,0.214754,0.216843,0.207653,0.216153,0.199842,0.238683,0.22812,0.225531,0.168562,0.16815,0.177974,0.201486,0.211801,0.216031,0.169208,0.166577,0.169523,0.171319,0.155066,0.159474,0.162404,0.159355,0.180452,0.173172,0.206873,0.207043,0.188567,0.181548,0.181059,0.1967,0.198469,0.202704,0.155821,0.154666,0.173894,0.19398,0.199406,0.196733,0.197891,0.176691,0.200763,0.200208,0.177211,0.186302,0.166932,0.185069,0.17779,0.18669,0.180396,0.195944,0.181729,0.173045,0.167318,0.259256,0.200768,0.266723,0.202459,0.20818,0.211294
14,0.370113,0.37374,0.354864,0.347422,0.409787,0.420611,0.405283,0.415036,0.37578,0.370155,0.459524,0.447726,0.370499,0.380545,0.449696,0.46333,0.401652,0.416179,0.407987,0.423835,0.408332,0.424089,0.427078,0.40819,0.414495,0.393454,0.4619,0.444337,0.438278,0.349827,0.350234,0.364437,0.397402,0.423343,0.419236,0.348252,0.34559,0.345958,0.351404,0.330219,0.333906,0.335534,0.333393,0.365482,0.352686,0.402651,0.404739,0.372396,0.364662,0.36489,0.386803,0.388523,0.398151,0.322799,0.321056,0.357571,0.394066,0.395312,0.391464,0.389381,0.356141,0.393736,0.395219,0.362943,0.374519,0.345737,0.377298,0.3623,0.376053,0.362289,0.39813,0.375755,0.349808,0.339707,0.47368,0.386856,0.484132,0.387351,0.391746,0.401698
15,0.200205,0.200225,0.190746,0.182846,0.227062,0.231762,0.224097,0.229424,0.203142,0.198432,0.26217,0.25167,0.199464,0.208634,0.252584,0.259692,0.22304,0.231049,0.228222,0.235343,0.224323,0.232973,0.235239,0.225138,0.233756,0.216806,0.258105,0.247032,0.244035,0.184378,0.183974,0.194147,0.218719,0.2302,0.234093,0.184925,0.182111,0.184891,0.186993,0.170084,0.174596,0.17745,0.174514,0.19671,0.188791,0.224117,0.224511,0.204748,0.197459,0.197207,0.213518,0.215272,0.219951,0.170371,0.169114,0.190027,0.211436,0.216686,0.214022,0.214909,0.192379,0.217684,0.217384,0.193444,0.202924,0.182487,0.20183,0.193721,0.203488,0.196408,0.213463,0.198458,0.18859,0.182301,0.278736,0.217443,0.286746,0.219102,0.224748,0.228379
16,0.384871,0.388689,0.369064,0.361744,0.425046,0.436459,0.420622,0.430457,0.390304,0.38492,0.475632,0.463948,0.38543,0.395336,0.46597,0.480012,0.416566,0.431495,0.42295,0.439547,0.423746,0.439921,0.442919,0.423597,0.429532,0.408272,0.478452,0.46061,0.454245,0.364242,0.364551,0.379006,0.412518,0.439326,0.43474,0.362459,0.35973,0.359955,0.365604,0.344179,0.347878,0.349233,0.347352,0.379962,0.366775,0.417652,0.420054,0.386517,0.378874,0.379239,0.401591,0.403244,0.413056,0.335968,0.334309,0.372415,0.409709,0.410375,0.406649,0.404357,0.370331,0.408554,0.410233,0.377721,0.389291,0.360016,0.392079,0.37636,0.391065,0.376751,0.413617,0.390828,0.363909,0.353279,0.488805,0.400918,0.499516,0.401463,0.405606,0.416006
17,0.645481,0.652804,0.624851,0.621081,0.690446,0.709158,0.693015,0.702281,0.652829,0.647955,0.752293,0.75211,0.6547,0.662465,0.746794,0.769697,0.681162,0.700977,0.685389,0.716288,0.697533,0.718052,0.724977,0.698593,0.696398,0.673513,0.767862,0.747867,0.732658,0.621929,0.620593,0.63763,0.675971,0.710498,0.705932,0.616639,0.609939,0.617799,0.626263,0.599786,0.602173,0.59635,0.598133,0.641044,0.625807,0.683916,0.692203,0.643649,0.638285,0.636995,0.66817,0.668204,0.681076,0.588745,0.586891,0.638005,0.693846,0.679015,0.681407,0.68021,0.632514,0.670084,0.675819,0.647709,0.65347,0.616902,0.661309,0.638709,0.658805,0.638648,0.700389,0.670633,0.615591,0.603814,0.757493,0.653353,0.766902,0.659211,0.659413,0.673254
18,0.474905,0.479861,0.456141,0.449671,0.516758,0.531454,0.513744,0.523512,0.478812,0.475124,0.571833,0.561846,0.476993,0.486026,0.563507,0.57989,0.506958,0.523384,0.513572,0.534445,0.517047,0.534938,0.538389,0.516799,0.520304,0.498648,0.576957,0.558567,0.550083,0.452595,0.452118,0.468394,0.503867,0.535377,0.528336,0.449628,0.44618,0.446202,0.453119,0.430435,0.433622,0.433078,0.432977,0.468304,0.453085,0.508658,0.512846,0.472497,0.465788,0.466429,0.491371,0.492832,0.503239,0.41756,0.416047,0.463113,0.504757,0.501533,0.498875,0.495458,0.457118,0.497747,0.500783,0.468225,0.479277,0.447321,0.482421,0.462689,0.483008,0.465352,0.508117,0.483216,0.450244,0.436934,0.57919,0.486347,0.590824,0.48756,0.489865,0.502553
19,0.659325,0.667154,0.638541,0.635066,0.704027,0.723247,0.706783,0.715895,0.666166,0.661845,0.766259,0.766374,0.669049,0.67669,0.760989,0.783886,0.694726,0.71451,0.698856,0.730181,0.711683,0.732459,0.739039,0.71271,0.709741,0.686803,0.781789,0.762147,0.747005,0.636287,0.634643,0.651759,0.689932,0.724236,0.719847,0.630579,0.623701,0.631784,0.640677,0.613589,0.615996,0.609835,0.611862,0.655172,0.639531,0.697782,0.706652,0.656888,0.65203,0.651117,0.682093,0.682208,0.695197,0.602188,0.600075,0.652749,0.708659,0.693094,0.6959,0.694588,0.64624,0.68329,0.689493,0.662043,0.667325,0.630758,0.675557,0.652708,0.673104,0.653055,0.71507,0.685299,0.629759,0.61741,0.770881,0.667393,0.780188,0.673148,0.673096,0.686992
20,0.151829,0.151106,0.144244,0.137165,0.174184,0.177429,0.172555,0.176555,0.154568,0.15007,0.204112,0.195032,0.151043,0.159366,0.196097,0.20138,0.171704,0.177902,0.176086,0.181281,0.172298,0.178648,0.180676,0.172994,0.181251,0.166042,0.200216,0.190814,0.188847,0.137435,0.136833,0.146232,0.166794,0.17483,0.179897,0.138207,0.135905,0.139349,0.140559,0.125671,0.129794,0.132739,0.129587,0.148496,0.142728,0.172653,0.172323,0.156669,0.150341,0.149288,0.163399,0.165163,0.168441,0.12759,0.12673,0.142253,0.159731,0.165179,0.162684,0.164442,0.146125,0.167175,0.166116,0.145575,0.153657,0.136461,0.152182,0.146628,0.153631,0.14894,0.161757,0.149239,0.142653,0.138188,0.220492,0.16766,0.226579,0.169469,0.175336,0.177418
21,0.47015,0.47514,0.457171,0.45109,0.515363,0.527994,0.514788,0.525359,0.48121,0.475589,0.570231,0.562782,0.475042,0.484072,0.56134,0.579631,0.508781,0.527249,0.514225,0.53569,0.519054,0.537628,0.542509,0.519298,0.523719,0.50071,0.579121,0.559381,0.55021,0.450483,0.44967,0.46435,0.500004,0.528432,0.5246,0.446681,0.441827,0.447852,0.454063,0.430404,0.434537,0.432897,0.431973,0.470813,0.457999,0.510441,0.515673,0.478409,0.470916,0.468643,0.495342,0.49579,0.507129,0.427389,0.425893,0.460857,0.50668,0.502754,0.501928,0.501396,0.46298,0.499736,0.503117,0.470953,0.48008,0.447529,0.48971,0.471002,0.480355,0.463194,0.518171,0.493181,0.449846,0.439641,0.586122,0.487062,0.595191,0.49151,0.495145,0.506072
22,0.649029,0.65632,0.62835,0.624558,0.693823,0.712687,0.696482,0.705614,0.656173,0.65133,0.755897,0.75572,0.658237,0.666053,0.750278,0.773231,0.684534,0.704502,0.688899,0.719825,0.701086,0.721872,0.728514,0.702,0.699615,0.676954,0.771127,0.751348,0.736065,0.625536,0.624077,0.641197,0.679541,0.714056,0.709536,0.620116,0.613331,0.621396,0.629912,0.60323,0.605498,0.599656,0.601544,0.644448,0.629312,0.687374,0.695813,0.647088,0.641849,0.640511,0.671637,0.671689,0.684567,0.592091,0.590301,0.641814,0.697594,0.682506,0.685101,0.683767,0.63601,0.673445,0.679265,0.651368,0.657021,0.620475,0.664901,0.642154,0.662493,0.642224,0.704072,0.674129,0.619138,0.607117,0.760971,0.656971,0.770102,0.662763,0.662979,0.676526
23,0.560436,0.567206,0.541714,0.536807,0.607573,0.623656,0.608471,0.619397,0.57093,0.563745,0.668682,0.664902,0.567904,0.577001,0.661948,0.683585,0.598766,0.618786,0.603717,0.630968,0.613542,0.633277,0.639282,0.614392,0.613823,0.590196,0.68404,0.662378,0.648311,0.535628,0.535805,0.554152,0.590815,0.625145,0.619678,0.531261,0.526422,0.532813,0.540748,0.514573,0.517115,0.514128,0.513259,0.556314,0.541682,0.599253,0.605517,0.563186,0.55658,0.554411,0.582687,0.583548,0.596406,0.506816,0.505657,0.550403,0.605253,0.59518,0.594842,0.593522,0.550363,0.589111,0.593289,0.561846,0.569753,0.533085,0.574446,0.554578,0.570557,0.552421,0.61174,0.583777,0.531628,0.521455,0.675557,0.571927,0.686251,0.576128,0.577739,0.591261
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.438358,0.442988,0.424988,0.419072,0.484296,0.497578,0.482797,0.494138,0.450761,0.443007,0.539756,0.529417,0.442269,0.452549,0.532373,0.548212,0.478118,0.496553,0.484003,0.503641,0.488362,0.507559,0.50946,0.486848,0.491057,0.468971,0.548936,0.527352,0.520962,0.418443,0.417477,0.434687,0.467793,0.495595,0.493189,0.41296,0.410177,0.415405,0.421603,0.398448,0.40085,0.401467,0.397833,0.43728,0.425872,0.477662,0.480226,0.447369,0.440418,0.436468,0.461898,0.462651,0.475034,0.395847,0.394517,0.428789,0.474985,0.4708,0.469142,0.468898,0.432343,0.469726,0.472343,0.438095,0.447993,0.415924,0.455328,0.441337,0.446419,0.431359,0.48272,0.458936,0.417201,0.409423,0.55875,0.460812,0.567728,0.461414,0.465736,0.479199
26,0.446487,0.451494,0.429983,0.423187,0.48913,0.501584,0.486542,0.4976,0.453188,0.448041,0.543277,0.533302,0.44752,0.457023,0.53475,0.551394,0.480191,0.496585,0.487256,0.507335,0.490139,0.507429,0.510426,0.488945,0.493011,0.471978,0.549069,0.530108,0.52208,0.422416,0.424113,0.439604,0.474795,0.506588,0.498912,0.420783,0.417645,0.41871,0.42589,0.402567,0.405329,0.40515,0.404516,0.439934,0.425875,0.479629,0.483902,0.447047,0.439549,0.438926,0.462985,0.464749,0.474975,0.391276,0.389984,0.431299,0.473697,0.47264,0.46921,0.465759,0.429994,0.469919,0.472292,0.438773,0.450439,0.419147,0.454526,0.435854,0.452252,0.435731,0.480504,0.456291,0.421353,0.409682,0.553125,0.457321,0.563274,0.459809,0.462526,0.473604
27,0.326619,0.328805,0.315794,0.307745,0.363484,0.371349,0.360566,0.368183,0.332114,0.328489,0.408736,0.397717,0.329069,0.338604,0.397495,0.409201,0.35749,0.370061,0.363295,0.37655,0.360958,0.374535,0.379232,0.36338,0.371507,0.349765,0.407013,0.393454,0.386193,0.309043,0.307552,0.319991,0.351462,0.370458,0.370625,0.308332,0.303877,0.307953,0.31179,0.290839,0.295529,0.29675,0.295507,0.325882,0.31452,0.359863,0.36287,0.333213,0.324892,0.324943,0.346324,0.34772,0.355855,0.290194,0.288517,0.3168,0.348145,0.351471,0.349847,0.349548,0.318024,0.349983,0.351747,0.323031,0.333573,0.305598,0.336621,0.321802,0.335299,0.322021,0.355697,0.335931,0.313015,0.303127,0.426864,0.345816,0.436043,0.349569,0.354349,0.36059
28,0.435436,0.440115,0.42324,0.416937,0.480684,0.492532,0.479707,0.490884,0.447755,0.441002,0.534055,0.525383,0.438486,0.448074,0.525327,0.542667,0.474571,0.492849,0.480475,0.500116,0.484491,0.50278,0.506203,0.483496,0.48844,0.466451,0.54298,0.522521,0.515214,0.415486,0.415399,0.430093,0.464851,0.492498,0.489057,0.411642,0.407694,0.413398,0.419299,0.395972,0.39983,0.399255,0.397199,0.435616,0.423739,0.47492,0.479146,0.445028,0.437288,0.434377,0.459943,0.460424,0.472055,0.393969,0.392587,0.424593,0.4697,0.467104,0.465596,0.465117,0.429228,0.465992,0.468724,0.435267,0.444979,0.413862,0.454227,0.437656,0.443664,0.427915,0.480929,0.456754,0.414968,0.406172,0.552655,0.454164,0.561246,0.45736,0.461747,0.472877
29,0.442613,0.447312,0.430205,0.423989,0.48799,0.499898,0.487165,0.498251,0.454785,0.448189,0.541679,0.533308,0.445872,0.455418,0.533016,0.55053,0.481807,0.500182,0.487707,0.50765,0.491921,0.510235,0.513826,0.490954,0.495807,0.473767,0.550514,0.53024,0.522641,0.42254,0.422367,0.437177,0.472067,0.500105,0.49647,0.418719,0.414606,0.420378,0.426353,0.402851,0.406768,0.405985,0.404144,0.442749,0.430722,0.482192,0.486582,0.452005,0.444279,0.441324,0.467244,0.467627,0.479262,0.400748,0.399264,0.43189,0.477301,0.474413,0.472993,0.472521,0.436329,0.473023,0.475881,0.442659,0.452246,0.420849,0.461564,0.444577,0.451189,0.435134,0.488654,0.464292,0.421956,0.412935,0.559761,0.460818,0.568442,0.464344,0.468588,0.479731
30,0.43315,0.43787,0.42107,0.41469,0.478397,0.490214,0.477382,0.48856,0.445516,0.438666,0.531609,0.522929,0.436164,0.4458,0.522907,0.540217,0.47233,0.490561,0.478211,0.497717,0.482178,0.500428,0.503827,0.481119,0.486158,0.46412,0.540555,0.52004,0.512882,0.413291,0.413211,0.427874,0.462627,0.490143,0.486735,0.409474,0.405513,0.411212,0.417086,0.393823,0.39766,0.397121,0.395049,0.433402,0.421527,0.472685,0.476811,0.442824,0.435009,0.432204,0.457711,0.458186,0.469788,0.391894,0.390466,0.422257,0.467295,0.464785,0.463257,0.462793,0.427011,0.463726,0.466418,0.432952,0.4427,0.411645,0.451943,0.43551,0.441448,0.4257,0.478465,0.454401,0.412787,0.404036,0.550436,0.452088,0.558983,0.455207,0.459604,0.470744
31,0.605889,0.612911,0.586093,0.581608,0.651743,0.668962,0.653299,0.663125,0.614104,0.608597,0.71289,0.711472,0.614253,0.622498,0.70655,0.729362,0.642441,0.662404,0.646889,0.676267,0.657944,0.678355,0.684742,0.658829,0.657881,0.634681,0.7286,0.707663,0.692916,0.581925,0.581113,0.59832,0.636426,0.670663,0.665617,0.577023,0.571223,0.578234,0.586479,0.559812,0.562587,0.558116,0.558764,0.601691,0.586374,0.644271,0.651838,0.606057,0.599975,0.598282,0.628343,0.629009,0.641564,0.550283,0.548791,0.597195,0.652416,0.640038,0.641055,0.639734,0.594034,0.632204,0.637212,0.607557,0.614289,0.577492,0.620785,0.598984,0.617896,0.59871,0.658998,0.629989,0.576634,0.565443,0.718762,0.615075,0.729118,0.620477,0.621412,0.634667
32,0.217545,0.21782,0.20759,0.199522,0.246023,0.251242,0.242706,0.248488,0.220571,0.215909,0.28282,0.271978,0.216996,0.226377,0.272805,0.280519,0.241511,0.250179,0.246875,0.254771,0.243076,0.252549,0.255018,0.244097,0.252673,0.23504,0.278919,0.267339,0.263821,0.201424,0.200937,0.211459,0.237284,0.249892,0.253376,0.201795,0.198807,0.20148,0.203883,0.186294,0.190908,0.193703,0.190835,0.214163,0.205648,0.242769,0.243394,0.222042,0.214546,0.214516,0.231605,0.233372,0.238562,0.186202,0.184831,0.20742,0.230215,0.235336,0.23264,0.233284,0.209319,0.235924,0.235923,0.210956,0.220711,0.199242,0.219765,0.210865,0.221486,0.213603,0.232408,0.216542,0.205352,0.198513,0.299472,0.235349,0.308015,0.237065,0.242612,0.246834
33,0.57123,0.578083,0.552375,0.547386,0.618112,0.634387,0.619077,0.629876,0.581108,0.574287,0.679135,0.675939,0.578911,0.587906,0.67251,0.694519,0.609107,0.629317,0.613986,0.6418,0.624073,0.64404,0.650354,0.624808,0.624347,0.601045,0.694524,0.673109,0.65869,0.546563,0.546574,0.564648,0.601615,0.636201,0.630724,0.542243,0.53701,0.543608,0.551692,0.525325,0.527966,0.524659,0.524196,0.567073,0.552391,0.609977,0.616554,0.57338,0.567054,0.564877,0.593766,0.594444,0.60717,0.517217,0.515994,0.561572,0.616448,0.605938,0.605946,0.604539,0.560742,0.599384,0.603577,0.572662,0.580472,0.543648,0.58554,0.565063,0.581828,0.563482,0.623186,0.594599,0.542346,0.531717,0.685813,0.581988,0.696293,0.586732,0.588282,0.601448
