,0,1,2,3
97,0.02446,0.02326,0.02347,0.02362
98,0.03733,0.03528,0.03661,0.03598
99,,,,
100,0.06958,0.06984,0.07033,0.07023
101,0.03133,0.03021,0.03068,0.03069
102,0.00764,0.00429,0.00601,0.00519
103,-0.00024,-0.0033,-0.00208,-0.00249
104,-0.00612,-0.00968,-0.00819,-0.00876
105,0.00922,0.00584,0.00765,0.00677
106,0.0288,0.0275,0.02743,0.02743
107,0.00463,0.00125,0.00291,0.00212
108,0.01268,0.00936,0.01127,0.0103
109,0.00397,0.00134,0.00228,0.00203
110,0.02656,0.02546,0.02564,0.0258
111,0.00838,0.00504,0.0068,0.00595
112,0.01298,0.01156,0.0112,0.01157
113,0.01253,0.01066,0.01117,0.01116
114,0.01513,0.01333,0.01386,0.01382
115,0.00434,0.00099,0.00264,0.00188
116,0.0219,0.02025,0.02088,0.0208
117,0.01533,0.01356,0.01407,0.01405
118,0.03341,0.03217,0.0322,0.03215
119,-0.00668,-0.01061,-0.00877,-0.00959
120,0.00477,0.0014,0.00306,0.00227
121,0.0146,0.01276,0.01331,0.01326
122,0.01518,0.01343,0.01391,0.01391
123,0.02945,0.02848,0.02862,0.0288
124,,,,
125,0.00964,0.00628,0.00811,0.00722
126,-0.00478,-0.00869,-0.00678,-0.00765
127,-0.00751,-0.01146,-0.00962,-0.01044
128,-0.00738,-0.01132,-0.00948,-0.0103
129,-0.00921,-0.01323,-0.01139,-0.01221
130,0.00353,8e-05,0.00181,0.00104
131,-0.00931,-0.01333,-0.01149,-0.01231
132,0.02283,0.02159,0.02178,0.02193
133,0.02763,0.0273,0.02631,0.02696
134,0.03207,0.03081,0.03084,0.03081
135,0.02189,0.01927,0.02075,0.02015
136,0.03347,0.03225,0.03227,0.03224
137,0.01843,0.01702,0.01725,0.01741
138,0.02308,0.02127,0.02188,0.0217
139,0.03158,0.03038,0.03045,0.03047
140,-0.00525,-0.00915,-0.00728,-0.00812
141,0.04099,0.03886,0.04055,0.0397
142,0.02364,0.02104,0.02258,0.02193
143,-0.00509,-0.009,-0.00712,-0.00797
144,0.02805,0.02681,0.02695,0.02704
145,0.01868,0.01733,0.01747,0.01767
146,0.02937,0.02815,0.02818,0.02823
147,0.00626,0.00402,0.00428,0.00433
148,0.02425,0.02169,0.02322,0.02257
149,,,,
150,-0.00971,-0.0137,-0.01191,-0.01267
151,0.00022,-0.00339,-0.00159,-0.0024
152,0.01554,0.01378,0.01415,0.01417
153,0.03628,0.03512,0.03522,0.03515
154,0.063,0.06225,0.06339,0.06295
155,-0.00967,-0.01365,-0.01188,-0.01263
156,0.00487,0.00232,0.00287,0.00276
157,0.01228,0.01043,0.01077,0.01083
158,0.03247,0.03075,0.03167,0.03133
159,0.03417,0.03245,0.03361,0.03317
160,-0.00683,-0.01076,-0.00892,-0.00974
161,0.02752,0.02691,0.02668,0.0271
162,-0.00788,-0.01184,-0.01,-0.01083
163,0.02028,0.01912,0.01917,0.01941
164,0.03347,0.03166,0.03287,0.03241
165,-0.00973,-0.01376,-0.01191,-0.01272
166,0.01955,0.01818,0.01843,0.01857
167,0.00518,0.00279,0.00317,0.00315
168,0.02912,0.02677,0.02812,0.02748
169,0.03244,0.03071,0.03167,0.03131
170,0.02113,0.02039,0.01958,0.02016
171,0.07392,0.07456,0.07424,0.07432
172,0.02423,0.02172,0.0232,0.02257
173,0.01606,0.01451,0.01481,0.01491
174,,,,
175,0.03302,0.03175,0.03184,0.03178
176,0.09164,0.09318,0.09262,0.09278
177,-0.00965,-0.01362,-0.01185,-0.0126
178,0.17117,0.17477,0.17475,0.17426
179,0.17242,0.17621,0.17594,0.17556
180,0.0049,0.00245,0.00289,0.00283
181,0.05417,0.05532,0.05388,0.05467
182,0.01094,0.00895,0.00952,0.00948
183,-0.004,-0.00789,-0.00599,-0.00685
184,0.01843,0.01713,0.01726,0.01745
185,0.01206,0.01011,0.0107,0.01064
186,0.05214,0.0533,0.05169,0.0526
187,-0.00947,-0.01338,-0.01164,-0.01237
188,0.08468,0.08655,0.08526,0.08582
189,0.01453,0.01284,0.01323,0.01328
190,0.0136,0.0118,0.01228,0.01228
191,0.0263,0.02441,0.02528,0.025
192,-0.00878,-0.01261,-0.01092,-0.01161
193,0.00465,0.002,0.00278,0.00258
194,-0.00923,-0.01311,-0.01139,-0.01211
195,0.03735,0.03517,0.03665,0.03592
196,-0.00955,-0.01349,-0.01173,-0.01248
197,0.01766,0.01675,0.01605,0.01658
198,0.04453,0.04517,0.04384,0.04461
199,,,,
200,0.00505,0.00246,0.00307,0.00292
201,0.01521,0.01357,0.01391,0.01399
202,0.01356,0.01169,0.01224,0.0122
203,-0.00976,-0.01376,-0.01196,-0.01273
204,-0.00503,-0.0085,-0.00706,-0.00761
205,0.0059,0.00323,0.00396,0.00374
206,0.02163,0.02055,0.02057,0.02083
207,0.01149,0.00907,0.00991,0.00965
208,0.00501,0.00211,0.00323,0.00287
209,0.01084,0.00848,0.00924,0.00904
210,0.03243,0.03053,0.03154,0.03111
211,0.03308,0.03121,0.03221,0.03177
212,0.01424,0.01095,0.01284,0.01191
213,0.00341,-5e-05,0.00168,0.00089
214,0.03159,0.0295,0.03075,0.03021
215,0.00327,0.00064,0.00139,0.00121
216,0.01118,0.0088,0.00959,0.00937
217,0.00312,-0.00036,0.00138,0.0006
218,-0.00965,-0.01368,-0.01183,-0.01263
219,0.00418,0.00127,0.00235,0.00202
220,0.03656,0.03541,0.03554,0.03547
221,-0.00077,-0.00441,-0.00261,-0.00343
222,0.02356,0.02131,0.02234,0.02191
223,0.01121,0.00926,0.00978,0.00976
224,,,,
225,-0.00972,-0.01372,-0.01193,-0.01269
226,0.03393,0.03206,0.03308,0.03263
227,-0.00901,-0.01285,-0.01115,-0.01184
228,0.03034,0.02941,0.02934,0.02956
229,0.01301,0.01065,0.01147,0.01122
230,0.00684,0.00418,0.00504,0.0048
231,0.00598,0.00333,0.00416,0.00393
232,0.02045,0.01853,0.01911,0.01899
233,0.02567,0.0232,0.02463,0.02404
234,-0.0094,-0.01341,-0.01156,-0.01238
235,0.03318,0.03278,0.03256,0.03296
236,0.01308,0.00976,0.01167,0.01071
237,0.01476,0.01299,0.01349,0.01347
238,0.03349,0.03158,0.03266,0.03219
239,0.0311,0.03071,0.03038,0.03084
240,0.03837,0.0364,0.0377,0.0371
241,-0.00379,-0.00766,-0.00577,-0.00663
242,0.02449,0.02359,0.02353,0.02385
243,-0.00332,-0.00719,-0.00531,-0.00614
244,-0.00021,-0.00384,-0.00206,-0.00284
245,0.02866,0.02733,0.02728,0.02728
246,-0.00355,-0.00742,-0.00554,-0.00638
247,0.05324,0.05266,0.05322,0.05302
248,0.03195,0.03015,0.03102,0.03068
249,,,,
250,0.03803,0.03603,0.0374,0.03674
251,0.02102,0.01881,0.01968,0.01934
252,0.00328,-0.0002,0.00154,0.00074
253,0.03249,0.03059,0.03161,0.03118
254,-0.00824,-0.01221,-0.01038,-0.0112
255,0.00805,0.00534,0.00629,0.006
256,0.02167,0.01942,0.02038,0.01999
257,-0.00198,-0.00577,-0.00391,-0.00473
258,0.01922,0.01799,0.01807,0.01829
259,0.02984,0.02776,0.02898,0.02857
260,0.00927,0.00699,0.00762,0.0075
261,0.02971,0.02891,0.02899,0.02922
262,0.01982,0.01851,0.01865,0.01884
263,0.02167,0.01973,0.02045,0.0202
264,0.00618,0.00379,0.0046,0.00442
265,0.03513,0.03325,0.03432,0.03384
266,0.033,0.03128,0.03229,0.03192
267,0.03415,0.03241,0.03354,0.03311
268,0.03948,0.03987,0.0386,0.03936
269,0.02459,0.02213,0.02354,0.02295
270,0.01036,0.00829,0.00876,0.00875
271,0.00481,0.0023,0.0028,0.00272
272,0.07667,0.07756,0.07711,0.07727
273,0.02383,0.02208,0.02255,0.02245
274,,,,
275,-0.00216,-0.00596,-0.00411,-0.00493
276,0.01387,0.01209,0.01255,0.01257
277,-0.00969,-0.01368,-0.0119,-0.01265
278,0.01762,0.01509,0.0162,0.01575
279,-0.00898,-0.013,-0.01115,-0.01197
280,0.00558,0.00293,0.00362,0.00342
281,0.0123,0.01041,0.01079,0.01082
282,-0.00189,-0.00566,-0.00381,-0.00462
283,0.00263,-0.00088,0.00088,8e-05
284,0.08603,0.08752,0.08677,0.08707
285,0.03558,0.0337,0.03479,0.03432
286,0.02679,0.02609,0.02594,0.0263
287,0.00702,0.00476,0.00528,0.00524
288,0.0792,0.07998,0.08032,0.08037
289,0.02524,0.02341,0.02404,0.02388
290,0.07283,0.07239,0.07314,0.07262
291,-0.00969,-0.01372,-0.01187,-0.01267
292,0.01121,0.0088,0.00962,0.00938
293,-0.0098,-0.0138,-0.01198,-0.01277
294,0.00011,-0.00352,-0.00171,-0.00251
295,-0.00976,-0.01379,-0.01195,-0.01275
296,0.01325,0.01155,0.01175,0.01189
297,0.03189,0.03002,0.03123,0.03076
298,0.03963,0.03761,0.03904,0.03834
299,,,,
300,0.00988,0.00713,0.0082,0.00783
301,-0.00873,-0.01275,-0.01091,-0.01172
302,0.00033,-0.00329,-0.00148,-0.00229
303,0.00281,-0.00071,0.00106,0.00027
304,0.02736,0.02544,0.02645,0.02609
305,-0.00948,-0.0135,-0.01164,-0.01247
306,-0.00243,-0.00629,-0.00441,-0.00525
307,0.03694,0.03722,0.03597,0.03673
308,0.01613,0.01329,0.01473,0.01414
309,0.00373,0.00118,0.00184,0.00172
310,0.00247,-0.00105,0.00071,-9e-05
311,0.05344,0.05204,0.05357,0.05293
312,0.01386,0.01056,0.01247,0.01152
313,0.00215,-0.00134,0.0004,-0.00038
314,0.02896,0.02783,0.02784,0.02799
315,0.01203,0.01022,0.01051,0.0106
316,0.02828,0.02652,0.02722,0.02699
317,0.02369,0.02089,0.0226,0.02183
318,0.01316,0.01133,0.01182,0.01182
319,0.07317,0.0738,0.07392,0.07407
320,0.14341,0.14634,0.14628,0.14597
321,0.04211,0.04261,0.04132,0.04208
322,-0.00789,-0.01161,-0.01001,-0.01064
323,0.00534,0.00288,0.00371,0.00351
324,,,,
325,0.00808,0.00539,0.00624,0.00595
326,0.01457,0.01184,0.01318,0.01269
327,0.05671,0.05789,0.05652,0.05728
328,0.01171,0.00992,0.01018,0.01029
329,0.02677,0.0245,0.02574,0.02521
330,0.04824,0.04916,0.04767,0.04853
331,0.00331,0.0007,0.00143,0.00126
332,-0.00255,-0.00643,-0.00455,-0.00538
333,0.05082,0.05186,0.05037,0.05118
334,0.01137,0.00897,0.00979,0.00955
335,0.07621,0.07775,0.07652,0.07708
336,0.04696,0.04585,0.04664,0.04637
337,0.00463,0.00217,0.00277,0.0027
338,0.00812,0.00592,0.00642,0.0064
339,0.03518,0.03399,0.03409,0.03402
340,0.10578,0.10821,0.10695,0.10741
341,-0.00128,-0.00498,-0.00313,-0.00395
342,0.02901,0.02768,0.02766,0.02764
343,0.01684,0.01373,0.01549,0.01464
344,0.02435,0.02284,0.02331,0.02327
345,0.04652,0.0456,0.04619,0.04596
346,0.02592,0.02442,0.02472,0.02472
347,0.04456,0.04242,0.04423,0.04331
348,0.00522,0.0027,0.00358,0.00337
349,,,,
350,0.08393,0.08521,0.08462,0.08484
351,0.01189,0.00947,0.01032,0.01005
352,-0.00086,-0.00451,-0.00271,-0.00353
353,0.13722,0.14021,0.13944,0.13949
354,0.03122,0.02944,0.03024,0.02997
355,0.02687,0.02589,0.02605,0.02625
356,0.01794,0.0163,0.01665,0.01668
357,0.00608,0.00375,0.0043,0.00425
358,0.08167,0.08281,0.08229,0.08248
359,0.02516,0.02389,0.02384,0.02397
360,0.02681,0.02462,0.02588,0.02544
361,0.00415,0.0015,0.00227,0.00208
362,0.01018,0.00751,0.00842,0.0081
363,-0.00058,-0.00422,-0.00244,-0.00323
364,-0.00232,-0.00616,-0.00429,-0.00512
365,-0.00041,-0.00405,-0.00226,-0.00305
366,-0.00764,-0.01159,-0.00975,-0.01056
367,0.05481,0.05603,0.05445,0.05534
368,0.02704,0.02452,0.02604,0.02539
369,-0.00097,-0.00462,-0.00281,-0.00363
370,0.06135,0.06119,0.06172,0.06156
371,0.1017,0.10335,0.10308,0.10305
372,-0.00068,-0.00432,-0.00253,-0.00333
373,0.03615,0.03407,0.03553,0.03483
374,,,,
