,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
10,0.516427,0.522065,0.496888,0.490835,0.558558,0.573676,0.556725,0.566577,0.519975,0.517035,0.615101,0.606713,0.51931,0.527889,0.607183,0.62495,0.548303,0.564867,0.555076,0.578136,0.55972,0.577824,0.581767,0.559334,0.561568,0.540163,0.621019,0.602915,0.592928,0.491936,0.492175,0.508946,0.545132,0.579071,0.570339,0.489552,0.485556,0.486214,0.494049,0.470265,0.473014,0.471245,0.472355,0.508496,0.492702,0.549409,0.555182,0.512166,0.505739,0.506207,0.531812,0.533746,0.544043,0.454961,0.453617,0.503271,0.546997,0.542406,0.540442,0.53636,0.496511,0.537401,0.540984,0.509246,0.519756,0.486755,0.523423,0.501644,0.524534,0.505805,0.551913,0.526148,0.489289,0.475268,0.619497,0.52358,0.63059,0.526314,0.527529,0.540129
11,0.523469,0.529094,0.503674,0.497699,0.565499,0.581167,0.563624,0.57321,0.526629,0.523999,0.622164,0.613875,0.526644,0.535098,0.614365,0.632104,0.555233,0.571869,0.561952,0.585015,0.566754,0.58512,0.588954,0.566536,0.568591,0.547075,0.628018,0.6101,0.600212,0.499796,0.499426,0.516363,0.552515,0.586138,0.577782,0.496882,0.492776,0.493235,0.500955,0.477393,0.480294,0.478429,0.479613,0.515902,0.499907,0.556828,0.562599,0.518754,0.512545,0.513551,0.539315,0.541014,0.551356,0.462067,0.4607,0.511518,0.555019,0.549789,0.548049,0.544101,0.503741,0.544644,0.548417,0.516857,0.527223,0.494176,0.530856,0.508927,0.532261,0.513312,0.559117,0.53328,0.496774,0.482464,0.626203,0.531185,0.637533,0.533544,0.534639,0.547664
12,0.517657,0.523184,0.497962,0.491886,0.559676,0.575302,0.557601,0.567208,0.520874,0.518129,0.616199,0.607623,0.520683,0.529214,0.608392,0.625875,0.549455,0.566063,0.556155,0.578923,0.560818,0.579187,0.582932,0.560608,0.562694,0.541278,0.621943,0.603929,0.594273,0.494289,0.493804,0.510698,0.546722,0.580036,0.571911,0.491243,0.487243,0.487584,0.495193,0.471761,0.474728,0.473048,0.474069,0.510241,0.49433,0.551116,0.5567,0.51323,0.507029,0.507975,0.533652,0.535317,0.545657,0.456782,0.455375,0.505906,0.549132,0.544126,0.542226,0.538374,0.498218,0.53916,0.542847,0.511121,0.521578,0.488653,0.525088,0.503499,0.526385,0.507631,0.553025,0.527208,0.491356,0.477064,0.620703,0.526024,0.632127,0.528139,0.529398,0.542465
13,0.053123,0.051456,0.049493,0.04472,0.064381,0.065489,0.065546,0.066183,0.054502,0.051471,0.081202,0.076155,0.052955,0.057173,0.078206,0.079919,0.064383,0.067232,0.065594,0.068954,0.06359,0.065989,0.068252,0.065378,0.071745,0.05984,0.079524,0.073872,0.072994,0.043465,0.041763,0.04718,0.059093,0.06122,0.066428,0.044096,0.043062,0.046516,0.046352,0.036933,0.040227,0.042085,0.039701,0.050949,0.048345,0.068317,0.066454,0.056752,0.053275,0.050766,0.060689,0.061693,0.062053,0.040301,0.040408,0.046678,0.055013,0.059539,0.057326,0.060661,0.051493,0.062888,0.060693,0.048526,0.052926,0.043495,0.051595,0.049633,0.052803,0.052307,0.05849,0.051142,0.051248,0.048558,0.093722,0.063223,0.097985,0.064223,0.072043,0.068759
14,0.267529,0.267699,0.2562,0.249447,0.302304,0.30782,0.299197,0.308551,0.275957,0.268518,0.34614,0.334262,0.26884,0.27955,0.335163,0.344652,0.297826,0.308265,0.30326,0.313598,0.301255,0.312885,0.316949,0.303519,0.30999,0.290348,0.345929,0.331497,0.325778,0.247398,0.247582,0.265647,0.2884,0.305959,0.308745,0.247696,0.24551,0.249941,0.253277,0.232743,0.236361,0.239794,0.235277,0.264728,0.257652,0.297825,0.297946,0.27602,0.268422,0.266262,0.283416,0.286274,0.294398,0.236165,0.234228,0.255365,0.287061,0.291114,0.287599,0.288486,0.262349,0.290823,0.290876,0.264496,0.273811,0.247447,0.273642,0.266375,0.271955,0.263438,0.292707,0.276,0.252414,0.249112,0.368195,0.289987,0.374688,0.291951,0.296443,0.304325
15,0.051043,0.049376,0.047072,0.042715,0.062808,0.063917,0.064051,0.065129,0.053365,0.049938,0.080384,0.074348,0.050858,0.055023,0.076907,0.078138,0.062784,0.065461,0.064212,0.066981,0.062429,0.06476,0.066359,0.063839,0.069749,0.058353,0.079108,0.073405,0.072237,0.040667,0.03891,0.046751,0.056785,0.060007,0.064745,0.041329,0.040561,0.04386,0.04388,0.034256,0.037181,0.039218,0.036659,0.048859,0.046919,0.067766,0.065145,0.055033,0.051703,0.048849,0.058027,0.059421,0.059815,0.037972,0.038171,0.044173,0.053658,0.057495,0.055159,0.058526,0.05022,0.061293,0.059029,0.047107,0.051227,0.042031,0.049532,0.04867,0.050598,0.050552,0.056029,0.04905,0.048756,0.047008,0.093419,0.061804,0.096932,0.062617,0.069871,0.068205
16,0.05209,0.050427,0.0483,0.043472,0.062992,0.064043,0.064016,0.064801,0.052966,0.050093,0.07947,0.074516,0.05147,0.055674,0.076784,0.078469,0.062941,0.065564,0.064252,0.067583,0.062162,0.064505,0.066417,0.063653,0.070168,0.058571,0.077861,0.07216,0.0716,0.042246,0.040972,0.046044,0.05809,0.060442,0.065227,0.043122,0.042184,0.045262,0.045084,0.035905,0.039013,0.040926,0.03859,0.049158,0.04657,0.06596,0.064052,0.055002,0.051622,0.049192,0.05897,0.060003,0.06019,0.038353,0.038652,0.045054,0.053161,0.057924,0.055367,0.058468,0.049706,0.061206,0.058888,0.046722,0.051381,0.042234,0.049878,0.047815,0.051175,0.050671,0.056632,0.049387,0.050003,0.047103,0.091203,0.061162,0.095612,0.062123,0.06998,0.066413
17,0.229034,0.229455,0.220444,0.212797,0.259578,0.264555,0.256627,0.26377,0.235225,0.229389,0.298577,0.287573,0.230002,0.239859,0.288678,0.296918,0.256298,0.265389,0.260717,0.270133,0.25764,0.267942,0.271772,0.259516,0.267888,0.248879,0.295613,0.282669,0.279868,0.213042,0.212577,0.224243,0.249096,0.262397,0.266068,0.21292,0.210452,0.214635,0.217474,0.199609,0.203457,0.206546,0.202901,0.227881,0.220656,0.257722,0.258147,0.237034,0.229738,0.228159,0.245191,0.247412,0.254099,0.201802,0.200228,0.218659,0.244074,0.249355,0.246422,0.247585,0.222754,0.249843,0.249795,0.224127,0.233197,0.210318,0.23586,0.228437,0.233408,0.225551,0.250209,0.234107,0.21786,0.213247,0.320888,0.2511,0.32703,0.252324,0.258702,0.263172
18,0.048086,0.04637,0.044639,0.039968,0.058663,0.059644,0.059894,0.060524,0.04924,0.046367,0.074598,0.069844,0.047679,0.051639,0.072045,0.073595,0.058791,0.061371,0.05987,0.063137,0.057969,0.060188,0.062218,0.059587,0.065993,0.054413,0.073199,0.067682,0.067038,0.038555,0.037053,0.042127,0.053572,0.055629,0.060555,0.03931,0.038403,0.041661,0.041462,0.032439,0.035599,0.037423,0.035101,0.045639,0.043248,0.062343,0.060385,0.051357,0.048088,0.045549,0.055194,0.056152,0.056296,0.035452,0.035716,0.041448,0.049339,0.053872,0.051514,0.054813,0.046337,0.057319,0.055013,0.043202,0.047539,0.038703,0.046245,0.044414,0.047351,0.04701,0.053063,0.046,0.046569,0.043918,0.086678,0.057393,0.090912,0.058316,0.066325,0.062577
19,0.524645,0.530322,0.504871,0.49889,0.566673,0.582321,0.564854,0.57449,0.52782,0.525214,0.623383,0.615131,0.527834,0.536291,0.615549,0.633376,0.55642,0.573015,0.563127,0.58628,0.567982,0.586295,0.590179,0.567737,0.569761,0.548261,0.629273,0.61135,0.601373,0.500829,0.500536,0.517466,0.553656,0.587388,0.578915,0.497984,0.493861,0.49437,0.502115,0.478529,0.481397,0.479461,0.480734,0.517006,0.500997,0.55798,0.563811,0.519918,0.51363,0.514672,0.540387,0.542155,0.552462,0.463105,0.461733,0.512547,0.556123,0.550909,0.549183,0.545196,0.504803,0.545739,0.549509,0.517978,0.528313,0.495247,0.532012,0.50996,0.533407,0.514385,0.560368,0.534514,0.49781,0.483505,0.627285,0.532146,0.638602,0.534581,0.535643,0.548597
20,0.053623,0.051961,0.049607,0.045174,0.065716,0.06685,0.066938,0.068058,0.056032,0.052549,0.083626,0.077526,0.053445,0.057755,0.080033,0.081368,0.065656,0.068454,0.067184,0.069984,0.065354,0.067758,0.069371,0.06672,0.072703,0.061219,0.082278,0.076512,0.07532,0.043172,0.041407,0.049287,0.059638,0.062932,0.067747,0.043798,0.042983,0.046355,0.046382,0.036585,0.039535,0.041601,0.039027,0.05144,0.049432,0.070466,0.067923,0.057742,0.054311,0.051497,0.060814,0.0622,0.062687,0.04035,0.040505,0.046684,0.056403,0.060282,0.057998,0.061349,0.052758,0.064084,0.061852,0.049686,0.053902,0.044483,0.052259,0.051277,0.05325,0.053093,0.058782,0.051666,0.051153,0.049355,0.096894,0.064578,0.100378,0.065485,0.072663,0.071128
21,0.524757,0.530466,0.505003,0.499016,0.566776,0.5824,0.565027,0.57468,0.52798,0.525355,0.623542,0.615297,0.527946,0.536414,0.615675,0.633584,0.556535,0.573142,0.563272,0.586475,0.568095,0.58638,0.59031,0.567869,0.569845,0.5484,0.629452,0.611495,0.601479,0.500801,0.500588,0.517495,0.553717,0.58754,0.57901,0.498036,0.493903,0.494472,0.502249,0.478611,0.481475,0.479511,0.480812,0.517062,0.501082,0.558073,0.56394,0.520073,0.51376,0.514736,0.540416,0.542235,0.552561,0.46314,0.461779,0.512523,0.556153,0.550971,0.549274,0.545235,0.504823,0.545805,0.54954,0.517988,0.528373,0.495304,0.532071,0.509994,0.533441,0.51444,0.560514,0.534691,0.49784,0.483548,0.627402,0.532087,0.638664,0.534618,0.535628,0.548583
22,0.521164,0.526761,0.501396,0.495372,0.563175,0.578861,0.561207,0.570817,0.524323,0.521673,0.619817,0.6114,0.524306,0.532773,0.612011,0.629613,0.552934,0.569553,0.559654,0.58257,0.564386,0.582767,0.586599,0.56419,0.566262,0.544774,0.625636,0.607648,0.597902,0.497658,0.497239,0.514125,0.550232,0.583733,0.575467,0.494674,0.490599,0.490999,0.498699,0.475175,0.478082,0.476313,0.477421,0.513651,0.497699,0.554603,0.560272,0.516578,0.510371,0.511367,0.537087,0.538777,0.549117,0.459999,0.458608,0.509345,0.552704,0.547518,0.545741,0.541846,0.501566,0.542483,0.546253,0.514609,0.524999,0.492018,0.528589,0.50681,0.529956,0.511067,0.556711,0.530888,0.494649,0.480343,0.624054,0.529183,0.635438,0.531417,0.532573,0.545656
23,0.051516,0.049831,0.048001,0.043242,0.062576,0.063633,0.063787,0.064422,0.052868,0.049876,0.079086,0.07415,0.051257,0.055387,0.076259,0.077926,0.062657,0.065434,0.063843,0.067155,0.061869,0.064204,0.066347,0.063536,0.069962,0.05821,0.077522,0.071898,0.071138,0.04193,0.04029,0.045564,0.057331,0.059455,0.064568,0.042585,0.041589,0.044996,0.044813,0.035524,0.038767,0.040614,0.038244,0.04926,0.046739,0.066397,0.064503,0.055085,0.051679,0.049105,0.058983,0.059957,0.060254,0.038803,0.038956,0.044991,0.0532,0.057737,0.055492,0.058838,0.04989,0.061162,0.058925,0.046831,0.051215,0.042026,0.049969,0.048048,0.051045,0.050591,0.056814,0.049538,0.049755,0.047088,0.091586,0.061362,0.095783,0.062348,0.070254,0.066799
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.510044,0.515419,0.495508,0.489527,0.554173,0.56803,0.553449,0.562988,0.518052,0.514266,0.61019,0.604314,0.517608,0.525865,0.601118,0.619965,0.546341,0.564568,0.551435,0.575145,0.556553,0.575401,0.582987,0.559704,0.562918,0.538315,0.618666,0.600124,0.588373,0.49145,0.489224,0.503935,0.540179,0.568727,0.565004,0.487342,0.481456,0.488023,0.494538,0.470509,0.474794,0.472362,0.472722,0.511167,0.497216,0.550772,0.557204,0.515667,0.508482,0.507665,0.535198,0.536094,0.547155,0.465599,0.464063,0.503281,0.548737,0.543328,0.543651,0.542794,0.500867,0.537247,0.541471,0.511567,0.519851,0.485423,0.52922,0.50811,0.523225,0.504642,0.559806,0.534105,0.490819,0.479005,0.623689,0.526121,0.633372,0.531487,0.534343,0.544795
26,0.05254,0.050871,0.048957,0.044193,0.063723,0.064812,0.064909,0.065539,0.053902,0.050887,0.080427,0.075418,0.052335,0.05652,0.077499,0.079198,0.063758,0.066586,0.064963,0.068305,0.062963,0.065333,0.067558,0.064711,0.071105,0.059255,0.078801,0.073143,0.072326,0.04291,0.041234,0.046591,0.058458,0.060578,0.065759,0.043553,0.042528,0.045974,0.045794,0.036433,0.039701,0.041548,0.039175,0.050335,0.047755,0.067613,0.065747,0.056143,0.052693,0.050166,0.060072,0.061061,0.061397,0.039762,0.039884,0.04607,0.05435,0.05889,0.056671,0.060003,0.050908,0.062257,0.060052,0.047912,0.052298,0.042955,0.051006,0.049055,0.052164,0.051673,0.057883,0.050565,0.050706,0.048027,0.092945,0.06254,0.097188,0.063536,0.07139,0.06804
27,0.512283,0.517529,0.497299,0.491276,0.555899,0.569749,0.555162,0.564471,0.519396,0.515748,0.612065,0.606159,0.519936,0.528176,0.603036,0.621571,0.547814,0.565878,0.553068,0.577179,0.558271,0.576908,0.584922,0.561626,0.564615,0.539897,0.619928,0.601805,0.589872,0.493302,0.490915,0.50575,0.541928,0.570344,0.566774,0.489262,0.483173,0.489791,0.496323,0.472023,0.476398,0.474142,0.474643,0.512606,0.498547,0.552517,0.558888,0.517316,0.510162,0.50901,0.536755,0.537628,0.548599,0.466674,0.465016,0.505489,0.550597,0.545492,0.546009,0.545268,0.502824,0.539114,0.543426,0.513569,0.521895,0.487206,0.530381,0.509069,0.525636,0.506827,0.561223,0.535654,0.492656,0.48048,0.625373,0.527826,0.635167,0.533528,0.536088,0.546681
28,0.511068,0.516447,0.496462,0.490497,0.555129,0.569003,0.554427,0.56389,0.518934,0.515161,0.611155,0.605291,0.518643,0.526906,0.602098,0.620942,0.547262,0.565471,0.552416,0.576107,0.557477,0.5763,0.584009,0.560617,0.563907,0.539271,0.619543,0.601069,0.589251,0.492488,0.490165,0.504916,0.541127,0.569704,0.565987,0.488378,0.482432,0.489007,0.495528,0.471429,0.475753,0.473341,0.473741,0.512114,0.498147,0.55179,0.558193,0.516552,0.509416,0.508572,0.536154,0.537062,0.548077,0.466455,0.464939,0.504336,0.549789,0.544276,0.54468,0.543814,0.501816,0.538202,0.542418,0.512533,0.520843,0.48638,0.530161,0.509,0.52434,0.505661,0.560822,0.53507,0.491821,0.479919,0.624633,0.527087,0.634322,0.532496,0.535327,0.545747
29,0.511509,0.516723,0.496508,0.490477,0.555193,0.568982,0.554381,0.563664,0.518631,0.514907,0.611288,0.605297,0.519104,0.527386,0.602248,0.620786,0.547019,0.565068,0.552303,0.57638,0.557503,0.57615,0.584068,0.56077,0.563792,0.539143,0.619072,0.600951,0.589091,0.492483,0.490085,0.504972,0.541133,0.569541,0.566002,0.488469,0.482384,0.488985,0.495503,0.471165,0.475533,0.47332,0.473789,0.511709,0.497676,0.551701,0.557969,0.516551,0.509401,0.508117,0.535877,0.536799,0.547798,0.465847,0.464138,0.504689,0.54976,0.544691,0.545155,0.544458,0.502027,0.538364,0.542613,0.512719,0.521111,0.486396,0.529513,0.508263,0.524819,0.506022,0.560297,0.534793,0.491784,0.479625,0.624636,0.527057,0.634408,0.532716,0.535295,0.545964
30,0.053411,0.051753,0.049764,0.04498,0.064718,0.065825,0.065875,0.066513,0.054803,0.05176,0.081593,0.076522,0.053263,0.057505,0.078566,0.08029,0.064704,0.067565,0.065921,0.069285,0.063909,0.06632,0.068599,0.065716,0.072072,0.060143,0.079904,0.074238,0.073345,0.043739,0.042023,0.047482,0.059412,0.06155,0.066768,0.044365,0.043328,0.046787,0.046636,0.037187,0.040472,0.042341,0.039948,0.051244,0.048625,0.068654,0.066792,0.057046,0.053562,0.051053,0.060989,0.061999,0.06237,0.040562,0.040653,0.046966,0.055331,0.059859,0.057646,0.060979,0.051768,0.063195,0.061003,0.048826,0.053231,0.043745,0.05188,0.049914,0.053119,0.052615,0.058789,0.051414,0.051503,0.048817,0.094108,0.06355,0.098389,0.06456,0.072361,0.069112
31,0.060535,0.058903,0.05644,0.051644,0.072858,0.0741,0.073906,0.074806,0.062335,0.05903,0.091091,0.085469,0.060574,0.065201,0.087409,0.089259,0.072656,0.075782,0.074111,0.077496,0.072045,0.074676,0.077014,0.073841,0.080109,0.067961,0.089198,0.08331,0.082079,0.050391,0.048583,0.05506,0.067117,0.069745,0.075126,0.050937,0.049866,0.053435,0.053435,0.043346,0.046653,0.048699,0.046135,0.058334,0.055727,0.076631,0.074709,0.064522,0.060815,0.058289,0.068371,0.069567,0.070248,0.047056,0.047037,0.053955,0.063324,0.067654,0.065532,0.068896,0.058999,0.071007,0.068897,0.056278,0.060767,0.050553,0.059104,0.057254,0.060546,0.059932,0.066232,0.058486,0.057853,0.055455,0.104283,0.07164,0.108414,0.072775,0.080152,0.077947
32,0.062178,0.060572,0.057937,0.052808,0.0742,0.07543,0.074955,0.075964,0.063052,0.060043,0.092086,0.086728,0.061524,0.066269,0.088872,0.090927,0.073889,0.076873,0.075602,0.07908,0.073212,0.075877,0.077831,0.074619,0.081389,0.069427,0.09008,0.084034,0.083406,0.051904,0.050693,0.056021,0.069244,0.071993,0.076971,0.052786,0.051661,0.054786,0.054699,0.044929,0.048144,0.050186,0.047768,0.059085,0.056102,0.076576,0.074912,0.065222,0.061465,0.059186,0.069497,0.070602,0.071043,0.04721,0.047406,0.054877,0.063717,0.068731,0.066161,0.069098,0.059272,0.07184,0.069651,0.056542,0.061685,0.051623,0.0601,0.057586,0.061536,0.06056,0.066865,0.059091,0.059187,0.056018,0.104146,0.071849,0.108752,0.072971,0.080508,0.077513
33,0.522858,0.528461,0.50694,0.501916,0.570004,0.584394,0.570336,0.58142,0.534484,0.528183,0.629036,0.623135,0.529531,0.538419,0.621241,0.640826,0.56264,0.582034,0.568002,0.592059,0.575814,0.595398,0.600018,0.575801,0.577293,0.554508,0.642026,0.620809,0.609258,0.500362,0.499411,0.518073,0.552967,0.584286,0.580382,0.495691,0.490617,0.497803,0.50475,0.479354,0.482768,0.480233,0.479094,0.521109,0.50809,0.562833,0.568613,0.529261,0.522534,0.519371,0.547257,0.54801,0.560189,0.475482,0.47429,0.513821,0.565372,0.557346,0.557239,0.556512,0.516,0.553175,0.557141,0.525352,0.533854,0.498406,0.540892,0.521947,0.532938,0.515493,0.574364,0.548306,0.498235,0.488422,0.639932,0.538256,0.649762,0.541938,0.544122,0.55753
