,0,1,2,3,4,5
41,0.05831,0.04939,0.04591,0.04307,0.05438,0.04306
42,0.0649,0.05259,0.08053,0.0538,0.06476,0.04585
43,,,,,,
44,0.05522,0.06346,0.0737,0.06871,0.0515,0.0687
45,0.05027,0.04939,0.03626,0.0545,0.04689,0.05448
46,0.05027,0.04939,0.06047,0.0545,0.04689,0.05448
47,0.06428,0.05387,0.05735,0.05896,0.06649,0.068
48,0.05522,0.0478,0.03982,0.04307,0.0515,0.04306
49,0.0614,0.04939,0.04428,0.05143,0.06649,0.05142
50,0.05007,0.05946,0.0737,0.0715,0.04669,0.07148
51,0.06428,0.05387,0.05735,0.06802,0.06649,0.068
52,0.0614,0.04939,0.04428,0.05143,0.06649,0.05142
53,0.05501,0.05099,0.0474,0.04446,0.05131,0.04445
54,,,,,,
55,0.041,0.03181,0.02957,0.06802,0.04669,0.068
56,0.05625,0.07033,0.06835,0.06453,0.06418,0.06452
57,0.041,0.03181,0.06047,0.0623,0.0515,0.06549
58,0.041,0.03181,0.02957,0.06802,0.04669,0.068
59,0.041,0.03181,0.06642,0.06802,0.0515,0.068
60,0.041,0.03181,0.06047,0.0623,0.04689,0.06549
61,0.05831,0.04939,0.06196,0.04307,0.05438,0.04306
62,0.041,0.03181,0.06047,0.0623,0.04689,0.06549
63,0.041,0.03181,0.06047,0.0623,0.0515,0.06549
64,0.041,0.03181,0.02957,0.06802,0.04669,0.068
65,,,,,,
66,0.05934,0.06346,0.06776,0.0715,0.0661,0.07148
67,0.041,0.03181,0.03626,0.0545,0.04689,0.05448
68,0.0616,0.0478,0.05527,0.06049,0.0638,0.0595
69,0.041,0.03181,0.03626,0.0545,0.04689,0.05448
70,0.041,0.03181,0.02957,0.06802,0.04669,0.068
71,0.05522,0.06346,0.06612,0.06523,0.0515,0.06521
72,0.05501,0.05099,0.0474,0.04446,0.05131,0.04445
73,0.05007,0.0462,0.06047,0.06802,0.04669,0.068
74,0.06449,0.07433,0.06107,0.05882,0.06341,0.05783
75,0.0614,0.06346,0.06776,0.0715,0.0661,0.07148
76,,,,,,
77,0.05934,0.05259,0.04888,0.04586,0.05534,0.04585
78,0.05007,0.05227,0.0737,0.0715,0.04669,0.07148
79,0.0616,0.0478,0.05097,0.05924,0.05822,0.05922
80,0.05831,0.04939,0.04591,0.04307,0.05438,0.04306
81,0.05522,0.0446,0.04591,0.04307,0.0515,0.04306
82,0.05893,0.0478,0.05097,0.05882,0.05726,0.05783
83,0.06037,0.0478,0.04591,0.04307,0.06149,0.04306
84,0.05975,0.05707,0.05572,0.05129,0.05726,0.05128
85,0.05522,0.06346,0.0737,0.06523,0.0515,0.06521
86,0.0614,0.06346,0.06776,0.0715,0.0661,0.07148
87,,,,,,
88,0.05522,0.06714,0.07831,0.06035,0.05246,0.06034
89,0.05522,0.06314,0.05869,0.0545,0.05246,0.05685
90,0.05934,0.047,0.06642,0.0715,0.06014,0.07148
91,0.041,0.03181,0.06642,0.06802,0.05726,0.068
92,0.05522,0.04939,0.0474,0.04446,0.0515,0.04445
93,0.05934,0.06346,0.06776,0.0715,0.0661,0.07148
94,0.05522,0.05099,0.0474,0.04446,0.0515,0.04445
95,0.05748,0.0446,0.06122,0.05143,0.06014,0.05518
96,0.041,0.03181,0.06642,0.06802,0.0515,0.068
97,0.07994,0.07049,0.09539,0.08182,0.0759,0.0818
98,,,,,,
99,0.06037,0.04939,0.05483,0.0506,0.0563,0.05142
100,0.05027,0.04939,0.03626,0.0545,0.04689,0.05448
101,0.0614,0.04939,0.05869,0.0545,0.05726,0.05518
102,0.05563,0.04939,0.05186,0.04864,0.05188,0.04863
103,0.05563,0.04939,0.05186,0.04864,0.05188,0.04863
104,0.05831,0.04939,0.06196,0.04307,0.05438,0.04306
105,0.05563,0.04939,0.05186,0.04864,0.05188,0.04863
106,0.06037,0.0478,0.04591,0.04307,0.06149,0.04306
107,0.05748,0.0446,0.04888,0.04195,0.05534,0.04097
108,0.06428,0.05387,0.05735,0.05896,0.06649,0.068
109,,,,,,
110,0.05707,0.0446,0.04309,0.04167,0.05323,0.03874
111,0.05707,0.0446,0.04146,0.04167,0.05323,0.03874
112,0.05522,0.04939,0.04591,0.04307,0.0515,0.04306
113,0.04079,0.0446,0.02942,0.04307,0.05034,0.04306
114,0.05707,0.0446,0.04309,0.04167,0.05323,0.03874
115,0.05728,0.0446,0.04146,0.04167,0.05342,0.03874
116,0.04079,0.0446,0.02942,0.04307,0.05034,0.04306
117,0.05728,0.0478,0.04443,0.04167,0.05726,0.03874
118,0.05748,0.0446,0.04888,0.04195,0.05534,0.04097
119,0.05522,0.0446,0.03982,0.04307,0.0515,0.04306
120,,,,,,
121,0.04079,0.0446,0.02942,0.04307,0.05034,0.04306
122,0.05728,0.0478,0.0474,0.04446,0.05438,0.04445
123,0.05522,0.047,0.06047,0.06523,0.0515,0.06521
124,0.0513,0.0398,0.06047,0.0623,0.0515,0.06521
125,0.041,0.03181,0.03626,0.0623,0.04689,0.06549
126,0.05522,0.05099,0.0474,0.04446,0.0515,0.04445
127,0.0614,0.04939,0.04428,0.05143,0.06649,0.05142
128,0.05748,0.0446,0.06122,0.05519,0.06495,0.05518
129,0.05522,0.06346,0.0737,0.06523,0.0515,0.06521
130,0.05748,0.0446,0.05869,0.05143,0.06014,0.05588
131,,,,,,
132,0.05625,0.06314,0.05869,0.0545,0.05246,0.05518
133,0.05748,0.0446,0.04443,0.04167,0.05438,0.04166
134,0.05522,0.05099,0.0474,0.04446,0.0515,0.04445
135,0.05728,0.0478,0.04443,0.04167,0.05726,0.03874
136,0.05707,0.04939,0.05423,0.05143,0.05323,0.05142
137,0.05975,0.05707,0.05572,0.0506,0.05726,0.05058
138,0.05707,0.0446,0.04309,0.04167,0.05323,0.04166
139,0.05934,0.04939,0.04888,0.04307,0.05534,0.04306
140,0.05501,0.05099,0.0474,0.04446,0.05131,0.04445
141,0.041,0.03181,0.03626,0.0545,0.04689,0.05448
142,,,,,,
143,0.06428,0.05179,0.05483,0.05143,0.06649,0.05142
144,0.05522,0.06346,0.0737,0.06523,0.0515,0.06521
145,0.05439,0.0478,0.04591,0.04307,0.05073,0.04306
146,0.05522,0.0446,0.04591,0.04307,0.0515,0.04306
147,0.05831,0.04939,0.04591,0.04307,0.05438,0.04306
148,0.05831,0.04939,0.04591,0.04307,0.05438,0.04306
149,0.05522,0.0446,0.04591,0.04307,0.0515,0.04306
150,0.05213,0.05099,0.0474,0.04446,0.04862,0.04445
151,0.05728,0.05419,0.05201,0.05687,0.05342,0.04724
152,0.06428,0.05387,0.0633,0.05896,0.06649,0.068
153,,,,,,
154,0.05522,0.0446,0.03982,0.04307,0.0515,0.04306
155,0.05934,0.04939,0.04888,0.04307,0.05534,0.04306
156,0.05707,0.0446,0.04309,0.04167,0.05323,0.04166
157,0.05563,0.0446,0.0474,0.04446,0.05188,0.04445
158,0.0614,0.06346,0.06776,0.0715,0.06591,0.07148
159,0.05522,0.0446,0.03982,0.04307,0.0515,0.04306
160,0.05439,0.0478,0.04591,0.04307,0.05073,0.04306
161,0.05728,0.0446,0.04443,0.04167,0.05342,0.04166
162,0.05522,0.06346,0.06612,0.06523,0.0515,0.06521
163,0.05501,0.05099,0.0474,0.04446,0.05131,0.04445
164,,,,,,
