,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115
10,-0.074195,0.301557,-0.668859,0.203761,-0.141787,-1.654053,-2.409686,-4.657618,-3.513973,0.996351,4.372835,1.064267,-0.572468,-2.892061,3.647378,2.732683,-0.292759,5.382796,5.382796,5.382796,5.382796,5.382796,5.382796,5.382796,5.382796,5.382796,5.382796,5.382796,5.382796,-0.886489,-0.517621,-0.81931,0.05635,-0.394865,-0.436266,-0.384605,-0.790166,-0.998623,-0.054101,-0.981947,-1.012339,-0.475575,0.229113,1.464644,0.244389,-1.408821,4.780499,4.780499,4.780499,4.780499,4.780499,4.780499,4.780499,4.780499,4.780499,4.780499,4.780499,4.780499,-0.70271,-0.119139,-0.695762,0.054095,0.07513,-0.096372,-0.330971,0.328006,4.15374,7.454059,1.182847,2.889629,2.631357,3.963234,3.972296,1.054569,0.338896,4.493571,4.493571,4.493571,4.493571,4.493571,4.493571,4.493571,4.493571,4.493571,4.493571,4.493571,4.493571,-0.455461,0.270702,-0.607574,-0.375329,-0.131107,-0.657507,-0.315388,0.406751,0.876483,1.916291,1.001854,1.614703,1.330883,2.089712,3.981993,1.37209,-0.253558,3.715898,3.715898,3.715898,3.715898,3.715898,3.715898,3.715898,3.715898,3.715898,3.715898,3.715898,3.715898
11,3.206956,3.437287,2.778291,1.720423,0.224983,-0.659382,0.775716,0.31011,2.00442,0.98552,0.969182,0.026021,0.520078,0.483306,0.499917,-0.102846,0.642127,-0.587952,-0.587952,-0.587952,-0.587952,-0.587952,-0.587952,-0.587952,-0.587952,-0.587952,-0.587952,-0.587952,-0.587952,9.038311,9.6479,2.7664,2.74324,0.713681,3.103768,6.052015,3.697869,3.038244,2.124048,3.13097,-0.068172,0.606471,-0.588157,-0.804507,-0.931125,-0.461763,-0.377321,-0.377321,-0.377321,-0.377321,-0.377321,-0.377321,-0.377321,-0.377321,-0.377321,-0.377321,-0.377321,-0.377321,0.742326,0.242086,-0.235046,0.142369,0.544682,-0.154065,1.224725,0.080856,0.726244,0.361384,1.380352,-0.625982,-0.215633,-0.570959,-0.846493,-0.901309,-0.592411,-0.635183,-0.635183,-0.635183,-0.635183,-0.635183,-0.635183,-0.635183,-0.635183,-0.635183,-0.635183,-0.635183,-0.635183,0.784691,-1.044887,-2.162287,-1.643748,0.001942,-0.732102,2.240204,1.44027,0.890589,0.343318,2.337569,0.05897,0.112726,-0.614942,-0.859388,-0.595064,-0.25846,-0.421373,-0.421373,-0.421373,-0.421373,-0.421373,-0.421373,-0.421373,-0.421373,-0.421373,-0.421373,-0.421373,-0.421373
12,9.439499,10.719304,5.20128,0.092351,-0.824945,-1.914697,1.988367,-0.602832,0.819664,0.304248,-0.083937,-0.118803,0.392481,0.150725,1.104136,-0.035754,-0.328425,-0.703898,-0.703898,-0.703898,-0.703898,-0.703898,-0.703898,-0.703898,-0.703898,-0.703898,-0.703898,-0.703898,-0.703898,7.827439,9.712561,0.650971,0.536977,3.773899,0.56285,0.46727,-1.293274,-0.993728,-0.752585,-0.937126,-0.942695,-1.322706,-1.072963,0.077367,-0.599588,-0.816065,-0.628092,-0.628092,-0.628092,-0.628092,-0.628092,-0.628092,-0.628092,-0.628092,-0.628092,-0.628092,-0.628092,-0.628092,4.604771,0.901463,-0.329301,5.225826,3.516471,-0.42646,1.160089,-0.728606,-0.567355,-0.447669,-0.933057,-1.082067,-0.898851,-0.523075,-0.105942,-0.840618,-0.818258,-0.652859,-0.652859,-0.652859,-0.652859,-0.652859,-0.652859,-0.652859,-0.652859,-0.652859,-0.652859,-0.652859,-0.652859,2.650521,0.890697,-0.512798,1.010442,1.255323,0.385604,0.317212,-0.506704,-0.134033,0.579347,0.125528,0.109472,-0.136752,0.044677,0.607857,0.11562,0.134504,-0.582698,-0.582698,-0.582698,-0.582698,-0.582698,-0.582698,-0.582698,-0.582698,-0.582698,-0.582698,-0.582698,-0.582698
13,0.257594,0.040066,-0.461273,-0.520752,1.561767,0.202587,-0.742545,0.716907,-1.159767,0.857673,-1.209777,-0.368117,-1.714511,-0.423556,0.08709,-0.728221,-0.225252,5.338674,5.338674,5.338674,5.338674,5.338674,5.338674,5.338674,5.338674,5.338674,5.338674,5.338674,5.338674,0.801131,0.499879,-0.493068,-0.407418,-0.38563,0.874465,1.586375,2.230764,2.053919,0.643154,1.335618,0.531892,2.190744,1.53574,0.514643,0.116946,0.021889,4.633443,4.633443,4.633443,4.633443,4.633443,4.633443,4.633443,4.633443,4.633443,4.633443,4.633443,4.633443,-0.344606,-1.049776,-1.609566,0.138726,-1.245305,-0.291159,0.447294,2.17207,-0.043734,-0.310842,0.739237,0.612292,0.363168,-0.092782,0.043821,-0.586516,0.088167,1.702126,1.702126,1.702126,1.702126,1.702126,1.702126,1.702126,1.702126,1.702126,1.702126,1.702126,1.702126,0.818717,-0.595301,-1.487716,-0.161747,-1.482097,0.778985,1.664532,2.822705,0.81591,0.478428,0.709431,-0.029763,0.719893,0.706477,0.494018,-0.260841,-0.027307,1.41038,1.41038,1.41038,1.41038,1.41038,1.41038,1.41038,1.41038,1.41038,1.41038,1.41038,1.41038
14,-0.58101,-0.173445,-0.629352,1.194159,0.181454,1.03523,-1.414285,-0.461275,0.492635,-1.769181,-1.13889,-0.485758,-1.196477,-0.052888,1.012223,1.567485,-1.106613,0.556125,0.556125,0.556125,0.556125,0.556125,0.556125,0.556125,0.556125,0.556125,0.556125,0.556125,0.556125,-0.750371,-0.355937,-0.765026,2.333721,1.790927,0.752727,0.783643,0.269909,2.39178,2.277194,1.261477,1.216222,0.789073,3.433346,2.653069,0.75662,4.319315,1.176836,1.176836,1.176836,1.176836,1.176836,1.176836,1.176836,1.176836,1.176836,1.176836,1.176836,1.176836,-0.72575,0.179438,-0.259629,0.790271,0.27979,0.160484,-0.10879,-0.210224,0.84969,0.393693,0.80572,0.39441,0.205837,2.089788,2.247564,1.46192,1.240809,0.637488,0.637488,0.637488,0.637488,0.637488,0.637488,0.637488,0.637488,0.637488,0.637488,0.637488,0.637488,-0.676458,0.405403,-0.212294,-0.591259,0.464952,0.654083,0.302003,-0.157207,2.982556,2.443003,0.688013,0.80654,0.246961,4.249321,2.740788,0.691056,4.907579,1.398128,1.398128,1.398128,1.398128,1.398128,1.398128,1.398128,1.398128,1.398128,1.398128,1.398128,1.398128
15,0.685088,0.736247,-0.590025,-0.990958,-0.442418,-2.289703,-1.838333,-0.023688,2.035012,-0.683684,-1.016368,4.143483,3.984076,-2.318772,-2.65805,2.559456,0.066711,0.313971,0.313971,0.313971,0.313971,0.313971,0.313971,0.313971,0.313971,0.313971,0.313971,0.313971,0.313971,-0.888559,-0.950812,-0.989072,-1.026999,-1.693903,-0.587218,-0.982149,-0.765082,-0.380643,-0.855996,-0.169501,0.438047,0.151832,0.78524,1.417516,0.21919,-0.395214,0.087068,0.087068,0.087068,0.087068,0.087068,0.087068,0.087068,0.087068,0.087068,0.087068,0.087068,0.087068,-0.365883,-0.924026,-1.633809,0.070348,-1.393557,1.452495,0.923992,3.711799,4.619362,2.006458,4.863581,2.513146,3.326003,2.95917,1.756154,1.637509,0.893557,0.046022,0.046022,0.046022,0.046022,0.046022,0.046022,0.046022,0.046022,0.046022,0.046022,0.046022,0.046022,-0.58617,-1.436784,-2.147419,-0.0853,-1.986558,-0.283135,-0.343733,-0.226717,1.302639,0.601664,3.092321,2.849614,2.801073,2.320948,3.809874,0.776748,-0.147944,-0.249838,-0.249838,-0.249838,-0.249838,-0.249838,-0.249838,-0.249838,-0.249838,-0.249838,-0.249838,-0.249838,-0.249838
16,1.270436,0.949067,0.763296,2.771397,-0.142545,0.164858,0.822896,0.894358,0.875286,-0.248626,1.324529,-0.194624,0.535373,0.069377,-0.03877,0.058934,-0.36056,-0.257555,-0.257555,-0.257555,-0.257555,-0.257555,-0.257555,-0.257555,-0.257555,-0.257555,-0.257555,-0.257555,-0.257555,4.26608,4.201531,1.807554,2.083142,1.821092,0.947908,0.542761,1.299182,0.502809,0.188296,0.227306,0.100672,0.594653,1.071041,0.748697,0.051484,0.00785,-0.098688,-0.098688,-0.098688,-0.098688,-0.098688,-0.098688,-0.098688,-0.098688,-0.098688,-0.098688,-0.098688,-0.098688,1.392418,0.359512,0.202168,7.915519,-0.270291,-0.255135,-0.369381,-0.217166,-0.487914,-0.810718,-0.755437,-0.509451,-0.793526,-0.564373,-0.590346,-0.819419,-0.994125,0.139841,0.139841,0.139841,0.139841,0.139841,0.139841,0.139841,0.139841,0.139841,0.139841,0.139841,0.139841,1.60831,0.712943,-0.945342,12.715904,1.96367,-0.72345,-0.068038,0.438638,-0.390323,-0.443135,-0.435225,0.124363,-0.511038,0.058143,-0.150804,-0.461964,-0.781551,0.221885,0.221885,0.221885,0.221885,0.221885,0.221885,0.221885,0.221885,0.221885,0.221885,0.221885,0.221885
17,1.274313,1.394716,-0.196677,-1.088247,-1.285298,-1.847565,-2.425685,-2.114876,-2.927798,-2.370015,-1.758687,0.959713,-0.077792,-0.766636,1.185654,1.60882,4.451051,-0.720316,-0.720316,-0.720316,-0.720316,-0.720316,-0.720316,-0.720316,-0.720316,-0.720316,-0.720316,-0.720316,-0.720316,0.839743,0.593279,-0.70756,-1.06806,-1.07174,-0.905287,-0.480131,-0.512756,0.415601,0.879322,0.614555,1.551178,1.176929,1.888378,0.334291,-0.658713,0.004128,-0.795272,-0.795272,-0.795272,-0.795272,-0.795272,-0.795272,-0.795272,-0.795272,-0.795272,-0.795272,-0.795272,-0.795272,2.519701,1.624933,-0.288118,0.135923,-0.074535,-0.921555,0.820413,-0.43635,0.73742,0.615968,2.341411,4.175051,8.408375,3.580689,2.209877,1.855061,3.014132,-0.703167,-0.703167,-0.703167,-0.703167,-0.703167,-0.703167,-0.703167,-0.703167,-0.703167,-0.703167,-0.703167,-0.703167,3.356396,2.767011,-0.416466,-0.001476,0.019317,0.451756,-0.168043,-0.302843,0.791617,1.288711,0.077601,2.364961,1.786109,5.442332,1.34917,-0.059304,0.607057,-0.790991,-0.790991,-0.790991,-0.790991,-0.790991,-0.790991,-0.790991,-0.790991,-0.790991,-0.790991,-0.790991,-0.790991
18,-0.558022,-0.529253,-0.836503,0.089245,0.334887,-0.472674,-0.776092,-1.324728,-4.0951,-6.433113,-2.48559,0.891063,0.696392,0.610118,-2.519555,-2.257742,0.876407,3.737993,3.737993,3.737993,3.737993,3.737993,3.737993,3.737993,3.737993,3.737993,3.737993,3.737993,3.737993,-1.026565,-1.065826,-0.857617,-0.272,-0.799189,-1.019898,-1.116044,-0.825313,-0.108052,-0.842309,0.661641,0.254401,-1.082169,-0.809032,3.46336,3.498936,0.667841,2.111807,2.111807,2.111807,2.111807,2.111807,2.111807,2.111807,2.111807,2.111807,2.111807,2.111807,2.111807,-0.904341,-1.264557,-0.982343,0.100894,-0.356809,-0.4668,-0.417822,1.316772,1.123739,4.118972,5.384159,3.297935,2.946136,1.219937,4.618542,2.800771,1.130616,1.737478,1.737478,1.737478,1.737478,1.737478,1.737478,1.737478,1.737478,1.737478,1.737478,1.737478,1.737478,-0.800068,-0.971208,-0.369622,-0.206006,-0.807503,-0.898037,-0.778475,0.237946,2.432986,2.183143,3.851849,1.508635,0.416609,0.536904,6.437855,5.254191,1.740125,0.636429,0.636429,0.636429,0.636429,0.636429,0.636429,0.636429,0.636429,0.636429,0.636429,0.636429,0.636429
19,6.738941,7.425843,1.754488,-0.28932,-1.352546,-4.366687,-0.302893,-2.541188,3.948652,-1.801094,-0.215553,1.631396,3.613897,-0.588673,1.695343,-0.373362,2.020438,-0.704925,-0.704925,-0.704925,-0.704925,-0.704925,-0.704925,-0.704925,-0.704925,-0.704925,-0.704925,-0.704925,-0.704925,1.055461,1.25668,-0.657107,-0.902866,-0.933221,-0.451682,0.4971,1.26373,1.619153,1.666763,1.476235,3.108274,1.559661,2.158311,0.664836,0.624999,0.215028,-0.753477,-0.753477,-0.753477,-0.753477,-0.753477,-0.753477,-0.753477,-0.753477,-0.753477,-0.753477,-0.753477,-0.753477,2.096844,0.398607,-0.921286,-0.365977,1.465457,-0.217126,3.006533,0.10364,2.951138,0.43607,3.430854,0.19018,2.518823,-0.200772,0.828863,-0.728029,0.01288,-0.636543,-0.636543,-0.636543,-0.636543,-0.636543,-0.636543,-0.636543,-0.636543,-0.636543,-0.636543,-0.636543,-0.636543,0.618078,-0.182612,-0.704155,0.885042,0.428151,-1.406801,-0.213127,0.746029,1.087488,0.771151,1.045441,1.372612,0.959328,0.443996,0.010135,-0.169951,0.015664,-0.73177,-0.73177,-0.73177,-0.73177,-0.73177,-0.73177,-0.73177,-0.73177,-0.73177,-0.73177,-0.73177,-0.73177
20,-0.08425,-0.295174,-0.605908,-0.13781,1.514141,0.305381,0.312506,-0.951605,0.429581,0.33757,-0.127061,-0.592517,-1.871668,1.263742,-0.743025,-0.531312,-1.460039,4.589638,4.589638,4.589638,4.589638,4.589638,4.589638,4.589638,4.589638,4.589638,4.589638,4.589638,4.589638,-0.060402,-0.313191,-0.755882,-0.31306,-0.832323,0.353891,0.043853,1.621859,0.706953,0.451634,0.344862,-0.228063,0.317797,2.728261,1.036243,0.611326,-0.337184,2.707774,2.707774,2.707774,2.707774,2.707774,2.707774,2.707774,2.707774,2.707774,2.707774,2.707774,2.707774,-0.241186,-0.999442,-0.776645,0.347781,-1.066598,0.854879,1.313043,2.025488,-0.154021,0.329876,-0.216026,-0.331835,0.288698,1.293835,-0.367257,-0.14729,-0.047853,1.409792,1.409792,1.409792,1.409792,1.409792,1.409792,1.409792,1.409792,1.409792,1.409792,1.409792,1.409792,0.385582,-0.688756,-0.70599,-0.161747,-1.881793,0.991135,0.297596,1.290452,0.6061,0.678362,0.591915,0.071731,0.518232,2.522042,0.455777,0.348999,-0.766245,1.104067,1.104067,1.104067,1.104067,1.104067,1.104067,1.104067,1.104067,1.104067,1.104067,1.104067,1.104067
