,0,1
308,0.01199,-0.00388
309,0.03918,0.0096
310,0.01705,-0.03725
311,0.01304,0.04873
312,0.03783,0.01592
313,0.01872,0.04661
314,0.05184,0.01227
315,0.01095,0.05088
316,0.01199,-0.00388
317,0.01413,-0.0114
318,-0.01493,-0.02325
319,0.02712,0.03744
320,0.01199,-0.00388
321,0.01872,0.04661
322,0.03972,0.00605
323,0.03972,0.00605
324,0.03783,0.01592
325,0.03226,-0.00332
326,0.02712,0.03744
327,-0.00585,0.01733
328,-0.01493,-0.02325
329,0.03191,0.03548
330,-0.00585,0.01733
331,0.03602,0.0115
332,0.0139,-0.00844
333,0.04063,0.03618
334,0.0139,-0.00844
335,0.01635,-0.04305
336,0.01199,-0.00388
337,0.01413,-0.0114
338,0.02847,0.01514
339,0.01304,0.04873
340,0.03382,0.02493
341,,
342,0.03602,0.0115
343,0.03479,0.00156
344,0.02847,0.01514
345,0.0139,-0.00844
346,-0.01493,-0.02325
347,0.03479,0.00156
348,0.03226,-0.00332
349,0.01705,-0.03725
350,0.03191,0.03548
351,0.02252,0.05868
352,0.01199,-0.00388
353,0.02252,0.05868
354,0.03783,0.05644
355,0.03911,0.03357
356,0.02712,0.03744
357,-0.01493,-0.02325
358,0.03911,0.03357
359,0.03191,0.03548
360,0.03226,-0.00332
361,0.03783,0.01592
362,0.01199,-0.00388
363,0.02847,0.01514
364,0.03783,0.01592
365,0.02847,0.01514
366,0.03972,0.00605
367,0.03954,0.02172
368,0.03191,0.03548
369,-0.00585,0.05181
370,0.02252,0.05868
371,0.03918,0.0096
372,0.01872,0.04661
373,0.03479,0.00156
374,0.01199,-0.00388
375,0.03954,0.02172
376,-0.00585,0.01733
377,0.02712,0.03744
378,0.03972,0.00605
379,,
380,0.00856,0.01879
381,0.03918,0.0096
382,0.01413,-0.0114
383,0.01304,0.04873
384,0.01199,-0.00388
385,0.01635,-0.04305
386,0.03911,0.03357
387,0.03972,0.00605
388,0.03602,0.0115
389,0.0421,0.01266
390,0.03479,0.00156
391,0.03918,0.0096
392,0.03602,0.0115
393,0.02847,0.01514
394,0.0139,-0.00844
395,0.03479,0.00156
396,-0.01493,-0.02325
397,0.03972,0.00605
398,0.03783,0.05644
399,0.03911,0.03357
400,0.03479,0.00156
401,0.03918,0.0096
402,0.02712,0.03744
403,0.01413,-0.0114
404,-0.00585,0.05181
405,0.03191,0.03548
406,0.04977,-6e-05
407,0.01304,0.04873
408,-0.00585,0.05181
409,0.03918,0.0096
410,0.00856,0.01879
411,0.03972,0.00605
412,0.04063,0.03618
413,0.02712,0.03744
414,0.03911,0.03357
415,0.03382,0.02493
416,0.03602,0.0115
417,,
418,0.04977,-6e-05
419,0.02712,0.03744
420,-0.01493,-0.02325
421,0.03972,0.00605
422,0.03954,0.02172
423,-0.00119,0.01785
424,0.03954,0.02172
425,0.01304,0.04873
426,0.03783,0.05644
427,0.03783,0.01592
428,0.00856,0.01879
429,0.03226,-0.00332
430,0.0139,-0.00844
431,0.02847,0.01514
432,0.03783,0.05644
433,0.02712,0.03744
434,0.01705,-0.03725
435,0.01095,0.05088
436,0.0421,0.01266
437,0.01413,-0.0114
438,0.03226,-0.00332
439,0.03954,0.02172
440,0.01199,-0.00388
441,0.05184,0.01227
442,0.0421,0.01266
443,0.01199,-0.00388
444,0.03382,0.02493
445,0.03783,0.01592
446,0.03479,0.00156
447,0.03783,0.01592
448,-0.00119,0.01785
449,-0.00585,0.05181
450,0.02252,0.05868
451,0.01304,0.04873
452,0.03384,0.06776
453,0.03226,-0.00332
454,0.03783,0.05644
455,,
456,0.01304,0.04873
457,0.03972,0.00605
458,0.03783,0.01592
459,0.03479,0.00156
460,0.01199,-0.00388
461,0.01705,-0.03725
462,0.01872,0.04661
463,0.03911,0.03357
464,0.01199,-0.00388
465,0.01705,-0.03725
466,0.03191,0.03548
467,0.02712,0.03744
468,-0.01493,-0.02325
469,0.03954,0.02172
470,0.03191,0.03548
471,0.02847,0.01514
472,0.03384,0.06776
473,0.01199,-0.00388
474,0.02712,0.03744
475,0.00856,0.01879
476,0.03602,0.0115
477,0.00856,0.01879
478,0.0421,0.01266
479,0.02712,0.03744
480,-0.01493,-0.02325
481,0.03911,0.03357
482,-0.00119,0.01785
483,0.01304,0.04873
484,0.00856,0.01879
485,0.01705,-0.03725
486,0.01199,-0.00388
487,0.03191,0.03548
488,0.03783,0.05644
489,0.02712,0.03744
490,0.03783,0.01592
491,0.03602,0.0115
492,0.01635,-0.04305
493,,
494,0.02252,0.05868
495,0.02712,0.03744
496,0.01199,-0.00388
497,0.01199,-0.00388
498,0.01199,-0.00388
499,0.0139,-0.00844
500,0.03479,0.00156
501,0.03783,0.01592
502,0.03602,0.0115
503,0.0139,-0.00844
504,0.03479,0.00156
505,-0.01493,-0.02325
506,-0.00119,0.01785
507,-0.00119,0.01785
508,0.05184,0.01227
509,0.03191,0.03548
510,0.02847,0.01514
511,0.03972,0.00605
512,0.03783,0.05644
513,0.03954,0.02172
514,0.01872,0.04661
515,-0.01493,-0.02325
516,0.03479,0.00156
517,0.03783,0.01592
518,0.03972,0.00605
519,0.02847,0.01514
520,0.03911,0.03357
521,0.03191,0.03548
522,0.03479,0.00156
523,0.01304,0.04873
524,0.01199,-0.00388
525,0.03972,0.00605
526,0.03384,0.06776
527,-0.00119,0.01785
528,0.02712,0.03744
529,-0.03346,0.07232
530,0.00856,0.01879
531,,
532,-0.01493,-0.02325
533,0.02712,0.03744
534,0.03911,0.03357
535,0.03479,0.00156
536,0.01304,0.04873
537,-0.01493,-0.02325
538,0.03226,-0.00332
539,0.03191,0.03548
540,0.03911,0.03357
541,0.01199,-0.00388
542,0.04977,-6e-05
543,0.03954,0.02172
544,0.02712,0.03744
545,0.03911,0.03357
546,0.00856,0.01879
547,0.04977,-6e-05
548,0.01413,-0.0114
549,0.03972,0.00605
550,0.03972,0.00605
551,-0.01493,-0.02325
552,0.03191,0.03548
553,0.03911,0.03357
554,0.03602,0.0115
555,0.03602,0.0115
556,0.03954,0.02172
557,0.01413,-0.0114
558,0.03191,0.03548
559,0.01635,-0.04305
560,0.03191,0.03548
561,0.01095,0.05088
562,0.03479,0.00156
563,0.01705,-0.03725
564,0.03911,0.03357
565,0.04063,0.03618
566,0.02712,0.03744
567,0.03783,0.01592
568,0.03382,0.02493
569,,
