,0,1
176,0.03783,0.01592
177,0.03972,0.00605
178,0.01199,-0.00388
179,0.03911,0.03357
180,0.02252,0.05868
181,0.04977,-6e-05
182,0.03226,-0.00332
183,0.04977,-6e-05
184,0.02847,0.01514
185,-0.00585,0.05181
186,-0.00585,0.01733
187,0.01635,-0.04305
188,-0.00119,0.01785
189,,
190,0.03191,0.03548
191,0.01199,-0.00388
192,0.02847,0.01514
193,0.03602,0.0115
194,0.02847,0.01514
195,0.02712,0.03744
196,0.0421,0.01266
197,0.02712,0.03744
198,0.03191,0.03548
199,0.01705,-0.03725
200,-0.01493,-0.02325
201,0.02252,0.05868
202,0.01705,-0.03725
203,-0.00585,0.01733
204,0.0421,0.01266
205,0.03191,0.03548
206,0.03479,0.00156
207,0.02712,0.03744
208,0.03226,-0.00332
209,0.01304,0.04873
210,0.01304,0.04873
211,0.01199,-0.00388
212,0.03783,0.05644
213,0.03602,0.0115
214,0.03384,0.06776
215,0.01635,-0.04305
216,0.03226,-0.00332
217,0.01635,-0.04305
218,0.02712,0.03744
219,0.03783,0.01592
220,0.03191,0.03548
221,-0.00585,0.01733
222,-0.00119,0.01785
223,0.03602,0.0115
224,0.00856,0.01879
225,0.03954,0.02172
226,0.02712,0.03744
227,,
228,0.03783,0.05644
229,0.03384,0.06776
230,-0.01493,-0.02325
231,0.02847,0.01514
232,-0.03346,0.07232
233,0.03911,0.03357
234,0.03972,0.00605
235,0.01199,-0.00388
236,0.00856,0.01879
237,0.03602,0.0115
238,-0.00585,0.05181
239,0.01199,-0.00388
240,0.03972,0.00605
241,0.01635,-0.04305
242,-0.01493,-0.02325
243,0.03783,0.01592
244,0.01304,0.04873
245,-0.00585,0.01733
246,0.03384,0.06776
247,-0.00585,0.01733
248,0.03972,0.00605
249,0.01304,0.04873
250,0.03972,0.00605
251,-0.00119,0.01785
252,0.03479,0.00156
253,0.03918,0.0096
254,0.01199,-0.00388
255,0.03191,0.03548
256,0.03382,0.02493
257,0.02847,0.01514
258,0.01199,-0.00388
259,0.05184,0.01227
260,0.01413,-0.0114
261,0.01872,0.04661
262,0.01872,0.04661
263,0.03226,-0.00332
264,0.05184,0.01227
265,,
266,0.05184,0.01227
267,0.03479,0.00156
268,0.02847,0.01514
269,-0.00585,0.05181
270,0.04063,0.03618
271,0.04063,0.03618
272,-0.00119,0.01785
273,0.02252,0.05868
274,0.01413,-0.0114
275,0.03382,0.02493
276,0.03783,0.05644
277,0.03911,0.03357
278,0.01199,-0.00388
279,0.03911,0.03357
280,0.03783,0.01592
281,0.03911,0.03357
282,-0.00119,0.01785
283,0.0421,0.01266
284,0.01413,-0.0114
285,0.03191,0.03548
286,0.03226,-0.00332
287,0.01199,-0.00388
288,0.01199,-0.00388
289,0.03191,0.03548
290,0.03783,0.05644
291,0.03191,0.03548
292,0.02847,0.01514
293,0.03918,0.0096
294,0.03918,0.0096
295,0.03382,0.02493
296,0.03602,0.0115
297,0.05184,0.01227
298,0.05184,0.01227
299,0.03911,0.03357
300,0.01705,-0.03725
301,0.02847,0.01514
302,0.03911,0.03357
303,,
304,0.03783,0.01592
305,0.03954,0.02172
306,-0.00585,0.05181
307,0.02252,0.05868
308,0.00856,0.01879
309,0.01304,0.04873
310,0.01872,0.04661
311,0.02712,0.03744
312,-0.01493,-0.02325
313,-0.01493,-0.02325
314,0.01199,-0.00388
315,0.03954,0.02172
316,0.03911,0.03357
317,0.01199,-0.00388
318,0.03911,0.03357
319,0.02847,0.01514
320,0.05184,0.01227
321,0.02252,0.05868
322,0.03226,-0.00332
323,-0.00585,0.05181
324,0.01413,-0.0114
325,-0.00585,0.05181
326,0.00856,0.01879
327,0.03911,0.03357
328,0.01705,-0.03725
329,0.0139,-0.00844
330,0.01872,0.04661
331,0.03783,0.05644
332,0.03479,0.00156
333,-0.00585,0.05181
334,0.03911,0.03357
335,-0.01493,-0.02325
336,0.01095,0.05088
337,0.03783,0.05644
338,0.03783,0.05644
339,0.0139,-0.00844
340,0.04063,0.03618
341,,
342,0.01413,-0.0114
343,0.02712,0.03744
344,0.02847,0.01514
345,0.03479,0.00156
346,0.0139,-0.00844
347,0.03918,0.0096
348,0.03191,0.03548
349,0.03972,0.00605
350,0.03602,0.0115
351,0.03911,0.03357
352,0.03382,0.02493
353,-0.00585,0.01733
354,0.03911,0.03357
355,0.03918,0.0096
356,0.01872,0.04661
357,0.02712,0.03744
358,0.01199,-0.00388
359,0.05184,0.01227
360,0.04063,0.03618
361,0.03972,0.00605
362,0.03479,0.00156
363,0.01199,-0.00388
364,0.01095,0.05088
365,-0.01493,-0.02325
366,0.03911,0.03357
367,0.03191,0.03548
368,0.05184,0.01227
369,0.03972,0.00605
370,0.03226,-0.00332
371,-0.01493,-0.02325
372,0.03911,0.03357
373,0.04977,-6e-05
374,0.03226,-0.00332
375,0.03384,0.06776
376,0.03602,0.0115
377,-0.00585,0.05181
378,0.05184,0.01227
379,,
380,0.03972,0.00605
381,0.04063,0.03618
382,0.00856,0.01879
383,0.03783,0.05644
384,0.02712,0.03744
385,0.03191,0.03548
386,0.03972,0.00605
387,0.01199,-0.00388
388,0.03918,0.0096
389,0.03479,0.00156
390,0.00856,0.01879
391,0.03191,0.03548
392,0.03783,0.05644
393,-0.00585,0.01733
394,0.01199,-0.00388
395,0.03226,-0.00332
396,0.01872,0.04661
397,0.01872,0.04661
398,0.03602,0.0115
399,0.01413,-0.0114
400,0.00856,0.01879
401,0.02252,0.05868
402,0.03783,0.05644
403,0.02712,0.03744
404,0.05184,0.01227
405,0.01199,-0.00388
406,0.03226,-0.00332
407,0.03783,0.05644
408,0.01095,0.05088
409,0.03384,0.06776
410,-0.00119,0.01785
411,0.0421,0.01266
412,-0.00119,0.01785
413,0.0139,-0.00844
414,0.03954,0.02172
415,0.03972,0.00605
416,0.01705,-0.03725
417,,
418,0.02252,0.05868
419,0.03972,0.00605
420,0.03972,0.00605
421,0.0139,-0.00844
422,0.01872,0.04661
423,0.01199,-0.00388
424,0.04063,0.03618
425,0.02712,0.03744
426,0.03972,0.00605
427,0.02712,0.03744
428,0.02712,0.03744
429,0.01199,-0.00388
430,-0.00585,0.05181
431,0.03918,0.0096
432,0.01199,-0.00388
433,0.03783,0.05644
434,0.03191,0.03548
435,0.03783,0.01592
436,0.01304,0.04873
437,0.02252,0.05868
438,0.01199,-0.00388
439,0.03783,0.01592
440,0.04977,-6e-05
441,-0.00119,0.01785
442,0.02252,0.05868
443,0.02712,0.03744
444,0.03783,0.05644
445,0.03602,0.0115
446,0.05184,0.01227
447,0.01413,-0.0114
448,0.02712,0.03744
449,0.01199,-0.00388
450,-0.00585,0.05181
451,0.01304,0.04873
452,0.03783,0.01592
453,0.04977,-6e-05
454,0.03783,0.05644
455,,
456,-0.00119,0.01785
457,0.02252,0.05868
458,0.0421,0.01266
459,0.03783,0.01592
460,0.05184,0.01227
461,0.03602,0.0115
462,0.03602,0.0115
463,0.03382,0.02493
464,0.0421,0.01266
465,0.02252,0.05868
466,0.03479,0.00156
467,0.02847,0.01514
468,0.03783,0.01592
469,0.03602,0.0115
470,0.03783,0.05644
471,0.04977,-6e-05
472,0.01872,0.04661
473,0.02712,0.03744
474,0.02712,0.03744
475,0.01304,0.04873
476,0.01304,0.04873
477,0.01304,0.04873
478,0.01199,-0.00388
479,0.03783,0.01592
480,0.01199,-0.00388
481,0.03479,0.00156
482,0.00856,0.01879
483,0.03602,0.0115
484,0.01872,0.04661
485,0.01413,-0.0114
486,0.03972,0.00605
487,0.01199,-0.00388
488,0.04063,0.03618
489,0.02847,0.01514
490,0.02712,0.03744
491,0.01304,0.04873
492,0.03783,0.01592
493,,
494,0.01413,-0.0114
495,0.00856,0.01879
496,0.01095,0.05088
497,0.01304,0.04873
498,0.02847,0.01514
499,0.05184,0.01227
500,0.03191,0.03548
501,0.03783,0.01592
502,0.03972,0.00605
503,0.0139,-0.00844
504,0.03602,0.0115
505,0.03382,0.02493
506,0.03954,0.02172
507,0.02252,0.05868
508,0.03479,0.00156
509,0.03602,0.0115
510,0.03602,0.0115
511,0.04977,-6e-05
512,0.01199,-0.00388
513,0.03911,0.03357
514,0.02712,0.03744
515,0.04063,0.03618
516,0.03954,0.02172
517,0.04977,-6e-05
518,0.03954,0.02172
519,0.04977,-6e-05
520,-0.00119,0.01785
521,0.01095,0.05088
522,0.01304,0.04873
523,-0.00119,0.01785
524,0.03384,0.06776
525,0.0421,0.01266
526,0.03226,-0.00332
527,0.01199,-0.00388
528,-0.00585,0.05181
529,0.03602,0.0115
530,0.03602,0.0115
531,,
532,0.00856,0.01879
533,-0.00119,0.01785
534,0.01304,0.04873
535,0.03191,0.03548
536,0.03783,0.05644
537,0.0139,-0.00844
538,0.03384,0.06776
539,0.03602,0.0115
540,0.01705,-0.03725
541,0.04063,0.03618
542,0.05184,0.01227
543,0.02252,0.05868
544,0.03602,0.0115
545,0.03382,0.02493
546,0.00856,0.01879
547,0.02712,0.03744
548,0.03918,0.0096
549,-0.00585,0.01733
550,0.02712,0.03744
551,0.01413,-0.0114
552,0.02252,0.05868
553,0.02252,0.05868
554,0.02712,0.03744
555,-0.01493,-0.02325
556,0.02712,0.03744
557,0.01199,-0.00388
558,0.03972,0.00605
559,0.01199,-0.00388
560,0.05184,0.01227
561,0.03382,0.02493
562,0.03602,0.0115
563,0.0421,0.01266
564,0.03972,0.00605
565,0.03954,0.02172
566,0.01413,-0.0114
567,0.02712,0.03744
568,0.03226,-0.00332
569,,
