,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115
10,-1.063868,-0.992343,1.183451,-0.797087,-0.784146,-0.265752,0.861773,1.17416,0.461466,0.24543,1.106208,-0.050071,1.806608,1.717581,1.854873,1.873062,1.679579,-0.744942,-0.744942,-0.744942,-0.744942,-0.744942,-0.744942,-0.744942,-0.744942,-0.744942,-0.744942,-0.744942,-0.744942,-0.465589,-0.423134,0.423335,-0.458404,-0.908313,-0.371095,-1.05809,-1.168395,-1.026309,-0.771598,-0.080938,-0.611903,-0.450125,-0.990493,-0.933646,-0.994138,-0.601206,-0.818491,-0.818491,-0.818491,-0.818491,-0.818491,-0.818491,-0.818491,-0.818491,-0.818491,-0.818491,-0.818491,-0.818491,-0.71445,-0.191441,3.607091,-1.201917,-0.363976,-1.0198,-1.04276,-0.303775,-1.155336,-0.344021,0.683057,0.514354,0.267181,-0.728451,-0.639437,-0.520021,-0.803071,-0.7358,-0.7358,-0.7358,-0.7358,-0.7358,-0.7358,-0.7358,-0.7358,-0.7358,-0.7358,-0.7358,-0.7358,-0.395269,0.329803,2.221472,0.234571,0.58719,0.699801,-0.842382,-0.933082,-1.078943,-0.569059,-0.247929,-0.5888,0.125816,-1.198159,-1.189212,-0.949857,-1.016503,-0.827748,-0.827748,-0.827748,-0.827748,-0.827748,-0.827748,-0.827748,-0.827748,-0.827748,-0.827748,-0.827748,-0.827748
11,1.944432,1.804033,0.535236,0.41373,-1.282223,-0.579517,0.332842,-1.331335,0.199608,0.333893,-0.211192,-1.259453,-1.531897,-1.582613,-1.015881,0.251058,1.864067,0.116964,0.116964,0.116964,0.116964,0.116964,0.116964,0.116964,0.116964,0.116964,0.116964,0.116964,0.116964,1.332083,0.876015,0.237281,0.022767,0.593509,-0.216242,-0.379401,-0.60718,0.336993,-0.76406,0.272034,1.937149,1.325781,0.579301,2.44095,3.155143,2.957877,0.775913,0.775913,0.775913,0.775913,0.775913,0.775913,0.775913,0.775913,0.775913,0.775913,0.775913,0.775913,4.682987,3.713924,1.864536,0.520125,2.042929,0.633491,-0.185086,-0.155082,-0.15379,-0.682067,0.478364,1.168833,0.74057,0.932193,2.702222,3.874719,2.59864,0.675559,0.675559,0.675559,0.675559,0.675559,0.675559,0.675559,0.675559,0.675559,0.675559,0.675559,0.675559,2.349209,1.745514,1.251032,-0.132912,0.045886,0.119135,-0.555483,-0.747866,0.014265,-1.04452,-0.07708,2.100909,1.267298,0.643217,2.983549,3.733032,2.426382,1.741198,1.741198,1.741198,1.741198,1.741198,1.741198,1.741198,1.741198,1.741198,1.741198,1.741198,1.741198
12,1.28146,3.033564,1.292394,-2.832952,2.045556,-0.825136,-1.334685,-0.10759,-0.341191,-0.522376,0.829726,-0.009237,0.350025,0.450672,-0.33634,-0.282544,-0.866584,0.25651,0.25651,0.25651,0.25651,0.25651,0.25651,0.25651,0.25651,0.25651,0.25651,0.25651,0.25651,0.475909,0.2489,-0.366348,-1.185396,-0.255643,-1.202657,-1.398508,-0.732543,-1.096254,-1.261716,-1.363983,-0.897807,-1.530686,-1.143958,-1.29587,-0.787607,-0.171312,0.659815,0.659815,0.659815,0.659815,0.659815,0.659815,0.659815,0.659815,0.659815,0.659815,0.659815,0.659815,1.136693,2.929392,2.900977,4.059769,3.500219,0.898165,0.410452,0.206498,-0.441681,-0.445841,0.003983,0.960602,-0.46724,0.074522,-0.84097,0.133659,-0.050971,2.263678,2.263678,2.263678,2.263678,2.263678,2.263678,2.263678,2.263678,2.263678,2.263678,2.263678,2.263678,0.199199,0.186741,0.280873,1.032572,1.688524,0.531416,0.912711,1.3816,1.364192,1.76111,1.500088,2.982041,1.368463,1.560788,1.065947,2.011951,2.143273,4.975866,4.975866,4.975866,4.975866,4.975866,4.975866,4.975866,4.975866,4.975866,4.975866,4.975866,4.975866
13,1.832675,1.466226,0.041957,-3.222673,1.739507,-1.450518,-1.49798,0.221934,0.483345,-0.569391,-1.566942,1.112989,-4.009762,0.964155,-1.387961,-2.738004,-0.175947,4.212041,4.212041,4.212041,4.212041,4.212041,4.212041,4.212041,4.212041,4.212041,4.212041,4.212041,4.212041,-0.779848,-1.0648,-1.003433,-1.460584,-1.920239,-2.496498,-2.44943,-3.092878,-3.200774,-2.798258,-3.124942,-3.213401,-2.260038,-1.918746,-2.516073,-1.67367,-1.444068,0.594801,0.594801,0.594801,0.594801,0.594801,0.594801,0.594801,0.594801,0.594801,0.594801,0.594801,0.594801,-0.322728,-1.142432,-1.487283,1.342614,-1.149753,-1.618252,0.527815,-1.394187,-0.87416,0.559602,-0.570537,-0.504049,1.01797,2.354907,-0.315081,1.461213,1.483933,1.517208,1.517208,1.517208,1.517208,1.517208,1.517208,1.517208,1.517208,1.517208,1.517208,1.517208,1.517208,-0.730724,-1.594537,-1.620441,0.360306,-0.505452,-1.586916,-0.095609,-0.663655,-0.753222,1.001006,-0.46177,0.166242,2.77431,2.379478,0.376704,1.465379,1.715866,0.550661,0.550661,0.550661,0.550661,0.550661,0.550661,0.550661,0.550661,0.550661,0.550661,0.550661,0.550661
14,-0.943449,-0.885983,-1.107909,-0.277742,-1.232081,0.596734,0.824055,0.730007,0.010368,-2.184758,-4.986619,-5.088504,-2.392725,-3.220095,-3.895455,0.164554,2.17886,0.052321,0.052321,0.052321,0.052321,0.052321,0.052321,0.052321,0.052321,0.052321,0.052321,0.052321,0.052321,-1.196363,-1.078324,-1.063554,-0.204834,-0.737654,-0.775405,-1.163244,-1.034158,-0.853555,-0.214559,0.63541,-0.979088,-0.663168,-1.70013,-0.639934,1.954059,3.188874,-0.125003,-0.125003,-0.125003,-0.125003,-0.125003,-0.125003,-0.125003,-0.125003,-0.125003,-0.125003,-0.125003,-0.125003,-0.865393,-1.062288,-1.650347,0.544225,-0.632858,-1.287052,-0.74553,-0.591152,0.423829,2.205998,2.907563,0.814971,0.118525,-0.578451,0.030554,3.527538,5.913108,-0.023322,-0.023322,-0.023322,-0.023322,-0.023322,-0.023322,-0.023322,-0.023322,-0.023322,-0.023322,-0.023322,-0.023322,-0.422432,-0.446476,-1.318009,-0.17717,-1.27652,-0.276418,-0.938687,-0.957525,-0.35199,1.375428,3.53939,2.596508,-0.151234,-0.755833,1.081087,2.92546,3.862138,-0.258006,-0.258006,-0.258006,-0.258006,-0.258006,-0.258006,-0.258006,-0.258006,-0.258006,-0.258006,-0.258006,-0.258006
15,-0.228475,-0.283558,-0.781182,0.294554,-0.217304,0.737871,0.291554,-0.856864,1.371386,-0.99946,1.250683,-1.118207,-1.033902,-0.133046,-1.648796,-0.236337,0.00981,0.097468,0.097468,0.097468,0.097468,0.097468,0.097468,0.097468,0.097468,0.097468,0.097468,0.097468,0.097468,0.408429,0.059504,-0.783943,0.455943,0.356873,0.518515,1.913208,2.474895,2.575447,3.636986,1.928441,2.369789,2.157833,3.094105,2.237849,2.103369,1.71376,0.583965,0.583965,0.583965,0.583965,0.583965,0.583965,0.583965,0.583965,0.583965,0.583965,0.583965,0.583965,1.456169,0.66109,-0.429455,0.381409,-0.988345,0.346558,1.839218,2.254198,0.970926,1.202209,1.565723,1.399477,3.632552,2.044506,1.743033,1.137872,1.300548,0.296205,0.296205,0.296205,0.296205,0.296205,0.296205,0.296205,0.296205,0.296205,0.296205,0.296205,0.296205,2.895571,1.647653,-0.91545,-0.47793,0.267937,-0.391412,1.092502,2.229965,1.441864,1.40642,0.489483,0.879736,1.307486,3.6917,3.533374,1.38884,0.851546,0.99992,0.99992,0.99992,0.99992,0.99992,0.99992,0.99992,0.99992,0.99992,0.99992,0.99992,0.99992
16,0.593623,0.798477,-0.032106,-0.758962,0.938575,-1.261205,0.630873,1.384714,-0.313665,-1.654853,-1.0126,0.354861,-2.986547,-0.171293,-0.271638,-2.233351,-0.580771,-0.079017,-0.079017,-0.079017,-0.079017,-0.079017,-0.079017,-0.079017,-0.079017,-0.079017,-0.079017,-0.079017,-0.079017,0.145877,0.279872,-0.509077,-0.481654,-0.098526,-0.705793,0.044586,1.813518,-0.093224,0.186378,0.403885,-0.064189,0.397128,0.260345,0.391483,0.417353,0.476277,-0.190017,-0.190017,-0.190017,-0.190017,-0.190017,-0.190017,-0.190017,-0.190017,-0.190017,-0.190017,-0.190017,-0.190017,-0.106953,0.405345,0.131075,-0.833408,0.017077,-0.209014,0.022905,2.151501,-0.356953,1.242744,0.154646,-0.193464,0.479027,0.566031,0.754895,0.931553,1.150656,-0.307497,-0.307497,-0.307497,-0.307497,-0.307497,-0.307497,-0.307497,-0.307497,-0.307497,-0.307497,-0.307497,-0.307497,-0.032241,0.068878,-0.485395,0.227195,1.122168,-0.816413,1.358647,1.940537,0.221444,1.180426,0.983972,0.052144,0.997542,0.36833,0.776685,0.795217,0.259302,-0.388699,-0.388699,-0.388699,-0.388699,-0.388699,-0.388699,-0.388699,-0.388699,-0.388699,-0.388699,-0.388699,-0.388699
17,0.457667,2.424788,1.549566,-1.609851,2.28023,-1.474163,0.42647,-1.275331,-0.468982,0.696786,-0.150748,-0.183799,0.344656,-0.186518,-0.378411,-0.46726,-0.841101,-0.066704,-0.066704,-0.066704,-0.066704,-0.066704,-0.066704,-0.066704,-0.066704,-0.066704,-0.066704,-0.066704,-0.066704,0.822386,0.902158,0.915224,-0.057859,0.165809,-0.762251,-0.648971,-0.229054,-0.314302,0.033299,0.457391,-0.19723,-0.792108,-0.749579,-0.29894,-0.762118,-0.232665,0.155179,0.155179,0.155179,0.155179,0.155179,0.155179,0.155179,0.155179,0.155179,0.155179,0.155179,0.155179,0.244139,2.859723,2.110335,4.649383,2.992116,-0.244373,-0.797415,-1.16132,-0.5834,0.561068,-0.498002,-0.464668,-0.490642,-0.751242,-0.675964,-0.614393,0.006856,-0.269426,-0.269426,-0.269426,-0.269426,-0.269426,-0.269426,-0.269426,-0.269426,-0.269426,-0.269426,-0.269426,-0.269426,-0.094603,0.032886,0.087121,0.536336,-0.019795,0.198523,0.397763,0.787421,1.335268,1.752044,2.285653,1.57635,1.514679,0.858545,1.044014,0.911003,1.340872,-0.129354,-0.129354,-0.129354,-0.129354,-0.129354,-0.129354,-0.129354,-0.129354,-0.129354,-0.129354,-0.129354,-0.129354
18,-0.356041,0.394162,-0.253619,-0.8033,-0.682186,-0.201986,0.067363,1.11277,0.086012,-0.50308,-1.482773,-0.316368,0.667614,1.70511,-0.333053,-0.136559,0.777392,-0.686455,-0.686455,-0.686455,-0.686455,-0.686455,-0.686455,-0.686455,-0.686455,-0.686455,-0.686455,-0.686455,-0.686455,-0.62016,-0.173423,-0.698186,0.327731,1.978468,-0.624007,0.01472,-0.783549,-1.22673,-0.531424,0.232914,0.874526,1.283377,0.735014,0.40266,-0.047464,-0.123973,-0.719422,-0.719422,-0.719422,-0.719422,-0.719422,-0.719422,-0.719422,-0.719422,-0.719422,-0.719422,-0.719422,-0.719422,-0.359713,1.195228,0.918227,0.927026,0.697797,0.222993,0.218618,0.110096,-0.81215,0.15849,0.777438,2.098019,0.971087,1.527192,-0.165768,-0.201057,0.087129,-0.593032,-0.593032,-0.593032,-0.593032,-0.593032,-0.593032,-0.593032,-0.593032,-0.593032,-0.593032,-0.593032,-0.593032,-0.675812,0.203013,-0.541041,5.568434,3.531844,-0.777367,-0.280428,0.059719,-0.556405,0.828559,1.679406,2.989635,2.394474,1.881355,0.933422,-0.020353,0.722208,-0.607203,-0.607203,-0.607203,-0.607203,-0.607203,-0.607203,-0.607203,-0.607203,-0.607203,-0.607203,-0.607203,-0.607203
19,-0.889054,-0.648415,-0.580048,-0.108439,-0.349593,1.054148,-1.007206,-0.151326,-0.162509,-0.056556,0.144997,0.679449,0.87066,0.708871,-0.235753,-0.686271,-0.048854,-0.70082,-0.70082,-0.70082,-0.70082,-0.70082,-0.70082,-0.70082,-0.70082,-0.70082,-0.70082,-0.70082,-0.70082,-0.899339,-0.534043,-0.181469,-0.074446,-0.84864,-0.979539,-0.907474,-1.088486,-1.021196,-0.688565,-0.747786,-0.928723,-1.03402,-0.868373,-0.408181,-0.646132,-0.553567,-0.762765,-0.762765,-0.762765,-0.762765,-0.762765,-0.762765,-0.762765,-0.762765,-0.762765,-0.762765,-0.762765,-0.762765,-0.708159,0.28353,-0.04499,-0.925886,0.245941,0.193037,-0.973044,-0.37347,-0.99814,-0.788081,-0.697753,-0.565843,-0.426762,-0.651474,-0.482534,-0.865367,-0.651968,-0.621586,-0.621586,-0.621586,-0.621586,-0.621586,-0.621586,-0.621586,-0.621586,-0.621586,-0.621586,-0.621586,-0.621586,-0.723626,0.328391,0.681223,0.034736,0.771419,0.325581,-0.973217,-1.307032,-1.11129,-1.250493,-1.077081,-0.986291,-0.760515,-1.262171,-0.477423,-0.902687,-0.653379,-0.629666,-0.629666,-0.629666,-0.629666,-0.629666,-0.629666,-0.629666,-0.629666,-0.629666,-0.629666,-0.629666,-0.629666
20,-0.381664,-0.515201,-0.262325,0.649115,-0.398189,0.960889,-0.621055,-0.88109,-0.854729,-0.023022,0.703739,-0.424528,-0.491128,-0.607243,-0.400694,0.003899,-0.390681,-0.017452,-0.017452,-0.017452,-0.017452,-0.017452,-0.017452,-0.017452,-0.017452,-0.017452,-0.017452,-0.017452,-0.017452,0.033998,-0.035466,0.62079,0.443843,0.638398,0.100596,0.482588,0.510628,0.372997,1.697375,1.441923,1.92988,1.782538,0.758952,3.056199,3.207884,2.995972,0.415237,0.415237,0.415237,0.415237,0.415237,0.415237,0.415237,0.415237,0.415237,0.415237,0.415237,0.415237,1.019208,0.29208,-0.141021,0.097531,-0.742645,0.279176,0.373161,-0.190041,-0.082894,0.831189,1.432799,0.983993,1.270362,0.432572,1.443617,2.444999,1.67902,0.71771,0.71771,0.71771,0.71771,0.71771,0.71771,0.71771,0.71771,0.71771,0.71771,0.71771,0.71771,2.079109,1.494137,1.649081,-0.625459,-0.316233,-0.76592,-0.514337,0.137646,0.146805,0.894064,0.438757,0.714525,1.258771,0.815707,3.435999,3.301285,2.187568,1.692188,1.692188,1.692188,1.692188,1.692188,1.692188,1.692188,1.692188,1.692188,1.692188,1.692188,1.692188
