,0,1
298,0.00856,0.01879
299,0.02712,0.03744
300,0.01705,-0.03725
301,0.03382,0.02493
302,0.03954,0.02172
303,,
304,-0.00585,0.01733
305,0.02252,0.05868
306,0.03783,0.01592
307,0.02847,0.01514
308,0.02847,0.01514
309,0.03911,0.03357
310,0.03972,0.00605
311,0.03191,0.03548
312,0.03382,0.02493
313,0.03783,0.01592
314,0.03602,0.0115
315,0.0139,-0.00844
316,-0.00585,0.05181
317,0.03191,0.03548
318,0.04977,-6e-05
319,0.05184,0.01227
320,0.02712,0.03744
321,0.03384,0.06776
322,0.03226,-0.00332
323,0.03972,0.00605
324,-0.01493,-0.02325
325,0.01705,-0.03725
326,0.04063,0.03618
327,0.03602,0.0115
328,0.03479,0.00156
329,0.0139,-0.00844
330,0.00856,0.01879
331,0.01413,-0.0114
332,0.03226,-0.00332
333,0.02847,0.01514
334,-0.00585,0.05181
335,0.03783,0.01592
336,0.03783,0.01592
337,0.04063,0.03618
338,0.03783,0.01592
339,0.03602,0.0115
340,0.03226,-0.00332
341,,
342,0.03911,0.03357
343,-0.03346,0.07232
344,-0.01493,-0.02325
345,0.02252,0.05868
346,0.05184,0.01227
347,0.00856,0.01879
348,0.01095,0.05088
349,-0.01493,-0.02325
350,0.03783,0.05644
351,0.01304,0.04873
352,0.03972,0.00605
353,0.03384,0.06776
354,0.02712,0.03744
355,0.05184,0.01227
356,0.03191,0.03548
357,0.02712,0.03744
358,0.01635,-0.04305
359,-0.00585,0.05181
360,0.02712,0.03744
361,0.00856,0.01879
362,0.03783,0.05644
363,0.03783,0.01592
364,0.02252,0.05868
365,-0.03346,0.07232
366,0.03191,0.03548
367,0.03783,0.01592
368,0.03384,0.06776
369,0.03783,0.01592
370,0.02712,0.03744
371,0.03191,0.03548
372,0.03191,0.03548
373,0.0421,0.01266
374,0.02712,0.03744
375,0.03602,0.0115
376,0.03226,-0.00332
377,0.03918,0.0096
378,0.03226,-0.00332
379,,
380,0.03479,0.00156
381,0.01304,0.04873
382,0.03479,0.00156
383,0.01413,-0.0114
384,0.03382,0.02493
385,0.03918,0.0096
386,0.03382,0.02493
387,0.02847,0.01514
388,0.02847,0.01514
389,0.04063,0.03618
390,0.03783,0.05644
391,0.03954,0.02172
392,0.03191,0.03548
393,-0.01493,-0.02325
394,0.03783,0.01592
395,0.03382,0.02493
396,0.01413,-0.0114
397,0.03972,0.00605
398,0.03783,0.05644
399,0.0139,-0.00844
400,0.0139,-0.00844
401,0.0139,-0.00844
402,0.01199,-0.00388
403,0.03783,0.05644
404,0.03384,0.06776
405,-0.00585,0.05181
406,0.01199,-0.00388
407,0.02712,0.03744
408,0.03602,0.0115
409,0.03911,0.03357
410,0.01199,-0.00388
411,0.03954,0.02172
412,0.03954,0.02172
413,0.00856,0.01879
414,0.03479,0.00156
415,0.03911,0.03357
416,0.03783,0.01592
417,,
418,0.02252,0.05868
419,0.03972,0.00605
420,0.01635,-0.04305
421,0.03479,0.00156
422,0.01413,-0.0114
423,0.03479,0.00156
424,0.03479,0.00156
425,0.01705,-0.03725
426,0.03602,0.0115
427,0.03382,0.02493
428,0.03191,0.03548
429,0.03384,0.06776
430,0.04977,-6e-05
431,0.01304,0.04873
432,0.03954,0.02172
433,0.0421,0.01266
434,0.01705,-0.03725
435,0.03954,0.02172
436,0.0421,0.01266
437,0.02252,0.05868
438,0.03479,0.00156
439,0.02252,0.05868
440,0.02847,0.01514
441,0.04063,0.03618
442,-0.00119,0.01785
443,0.03783,0.05644
444,0.03783,0.05644
445,0.03226,-0.00332
446,0.02252,0.05868
447,0.03602,0.0115
448,-0.00585,0.01733
449,0.03191,0.03548
450,0.02847,0.01514
451,0.02712,0.03744
452,0.01199,-0.00388
453,0.03783,0.01592
454,-0.00585,0.05181
455,,
456,0.0421,0.01266
457,0.03954,0.02172
458,0.03479,0.00156
459,-0.01493,-0.02325
460,0.0421,0.01266
461,0.01199,-0.00388
462,0.03783,0.05644
463,-0.00585,0.05181
464,0.03972,0.00605
465,0.03783,0.01592
466,0.01304,0.04873
467,0.00856,0.01879
468,0.03954,0.02172
469,0.03783,0.01592
470,0.01413,-0.0114
471,0.03191,0.03548
472,0.03602,0.0115
473,0.03911,0.03357
474,0.01705,-0.03725
475,0.05184,0.01227
476,0.03191,0.03548
477,0.03911,0.03357
478,0.01199,-0.00388
479,0.03911,0.03357
480,0.02712,0.03744
481,0.03918,0.0096
482,0.03918,0.0096
483,0.03191,0.03548
484,-0.00119,0.01785
485,0.01199,-0.00388
486,0.03602,0.0115
487,0.03954,0.02172
488,0.03191,0.03548
489,0.03384,0.06776
490,0.01705,-0.03725
491,0.02712,0.03744
492,0.00856,0.01879
493,,
494,0.01199,-0.00388
495,-0.01493,-0.02325
496,0.01304,0.04873
497,0.03918,0.0096
498,0.03602,0.0115
499,0.03783,0.05644
500,0.00856,0.01879
501,0.03479,0.00156
502,0.03602,0.0115
503,0.03602,0.0115
504,0.02252,0.05868
505,0.03382,0.02493
506,0.03911,0.03357
507,0.03479,0.00156
508,0.03783,0.05644
509,0.01199,-0.00388
510,0.04977,-6e-05
511,0.04977,-6e-05
512,-0.01493,-0.02325
513,-0.00585,0.01733
514,0.03226,-0.00332
515,0.02712,0.03744
516,0.01413,-0.0114
517,0.01304,0.04873
518,0.03382,0.02493
519,-0.00585,0.01733
520,0.00856,0.01879
521,0.03783,0.01592
522,0.03783,0.01592
523,0.04977,-6e-05
524,0.01199,-0.00388
525,0.04977,-6e-05
526,0.03972,0.00605
527,-0.00585,0.01733
528,0.0139,-0.00844
529,0.03911,0.03357
530,0.01705,-0.03725
531,,
532,-0.00585,0.01733
533,0.01872,0.04661
534,-0.01493,-0.02325
535,0.01199,-0.00388
536,0.02847,0.01514
537,0.03384,0.06776
538,0.03191,0.03548
539,0.04977,-6e-05
540,0.03972,0.00605
541,0.03382,0.02493
542,0.02712,0.03744
543,0.01304,0.04873
544,0.03479,0.00156
545,0.03972,0.00605
546,-0.01493,-0.02325
547,0.03783,0.01592
548,0.01413,-0.0114
549,0.03602,0.0115
550,0.01199,-0.00388
551,0.02712,0.03744
552,0.03911,0.03357
553,0.02712,0.03744
554,0.03911,0.03357
555,0.03911,0.03357
556,0.01199,-0.00388
557,0.03954,0.02172
558,0.03479,0.00156
559,-0.01493,-0.02325
560,0.03191,0.03548
561,0.03226,-0.00332
562,0.01199,-0.00388
563,0.00856,0.01879
564,-0.03346,0.07232
565,0.01095,0.05088
566,0.02712,0.03744
567,0.0421,0.01266
568,0.01635,-0.04305
569,,
