,0,1
250,0.03384,0.06776
251,0.01199,-0.00388
252,0.0421,0.01266
253,0.03783,0.05644
254,0.03479,0.00156
255,0.04063,0.03618
256,0.03384,0.06776
257,-0.00119,0.01785
258,0.01095,0.05088
259,0.03382,0.02493
260,0.03783,0.05644
261,0.02847,0.01514
262,0.01199,-0.00388
263,0.03918,0.0096
264,0.0421,0.01266
265,,
266,0.01304,0.04873
267,-0.00585,0.01733
268,0.02847,0.01514
269,0.03783,0.01592
270,0.03479,0.00156
271,0.03479,0.00156
272,0.03602,0.0115
273,0.03972,0.00605
274,-0.00585,0.01733
275,0.01199,-0.00388
276,0.03911,0.03357
277,0.04977,-6e-05
278,0.0139,-0.00844
279,0.02847,0.01514
280,0.01199,-0.00388
281,0.01304,0.04873
282,0.0139,-0.00844
283,0.03911,0.03357
284,0.01872,0.04661
285,-0.03346,0.07232
286,0.03384,0.06776
287,0.05184,0.01227
288,-0.00585,0.01733
289,0.03384,0.06776
290,0.03918,0.0096
291,0.02847,0.01514
292,0.02847,0.01514
293,0.03911,0.03357
294,-0.00585,0.05181
295,0.02712,0.03744
296,-0.00585,0.05181
297,0.01413,-0.0114
298,-0.00585,0.05181
299,-0.01493,-0.02325
300,0.03911,0.03357
301,0.03911,0.03357
302,0.03918,0.0096
303,,
304,0.03972,0.00605
305,0.03191,0.03548
306,0.03783,0.05644
307,0.01872,0.04661
308,0.01199,-0.00388
309,0.02712,0.03744
310,0.0421,0.01266
311,0.03602,0.0115
312,-0.00585,0.01733
313,0.03783,0.05644
314,0.03226,-0.00332
315,-0.00585,0.05181
316,0.03191,0.03548
317,0.02847,0.01514
318,0.03191,0.03548
319,0.03384,0.06776
320,-0.00585,0.05181
321,0.03972,0.00605
322,0.03911,0.03357
323,0.03911,0.03357
324,0.02252,0.05868
325,-0.03346,0.07232
326,0.01304,0.04873
327,0.00856,0.01879
328,0.01095,0.05088
329,-0.01493,-0.02325
330,0.04063,0.03618
331,0.04063,0.03618
332,0.00856,0.01879
333,0.03918,0.0096
334,0.03783,0.05644
335,0.02252,0.05868
336,0.03479,0.00156
337,0.03918,0.0096
338,0.01304,0.04873
339,0.04063,0.03618
340,-0.00585,0.01733
341,,
342,-0.01493,-0.02325
343,0.01705,-0.03725
344,-0.00119,0.01785
345,0.04977,-6e-05
346,0.03972,0.00605
347,0.01199,-0.00388
348,0.0421,0.01266
349,0.03783,0.05644
350,0.01199,-0.00388
351,0.03911,0.03357
352,-0.00585,0.05181
353,0.02252,0.05868
354,-0.01493,-0.02325
355,0.0139,-0.00844
356,0.04977,-6e-05
357,0.04977,-6e-05
358,0.00856,0.01879
359,0.01304,0.04873
360,0.0139,-0.00844
361,0.02847,0.01514
362,0.01199,-0.00388
363,0.01872,0.04661
364,0.01635,-0.04305
365,0.02712,0.03744
366,-0.00119,0.01785
367,0.01413,-0.0114
368,0.04977,-6e-05
369,0.02712,0.03744
370,0.02252,0.05868
371,0.03972,0.00605
372,0.03783,0.05644
373,0.01872,0.04661
374,0.03602,0.0115
375,0.02712,0.03744
376,0.03972,0.00605
377,0.04063,0.03618
378,0.03954,0.02172
379,,
380,0.03191,0.03548
381,0.01872,0.04661
382,0.03479,0.00156
383,0.03602,0.0115
384,0.01413,-0.0114
385,0.0139,-0.00844
386,-0.00585,0.01733
387,0.04977,-6e-05
388,0.0421,0.01266
389,0.01199,-0.00388
390,0.01304,0.04873
391,0.03226,-0.00332
392,0.03226,-0.00332
393,0.01199,-0.00388
394,0.02847,0.01514
395,-0.00585,0.01733
396,0.02712,0.03744
397,0.01095,0.05088
398,0.02847,0.01514
399,0.03191,0.03548
400,0.03384,0.06776
401,0.01199,-0.00388
402,0.01304,0.04873
403,0.03479,0.00156
404,0.03783,0.05644
405,0.03911,0.03357
406,0.01199,-0.00388
407,0.02252,0.05868
408,0.04063,0.03618
409,0.02847,0.01514
410,0.01304,0.04873
411,0.03972,0.00605
412,0.02712,0.03744
413,0.03783,0.01592
414,0.03783,0.01592
415,0.03783,0.05644
416,0.03226,-0.00332
417,,
418,0.01872,0.04661
419,0.00856,0.01879
420,0.01872,0.04661
421,0.01199,-0.00388
422,0.03479,0.00156
423,0.03191,0.03548
424,0.02252,0.05868
425,0.03954,0.02172
426,0.02847,0.01514
427,0.01199,-0.00388
428,0.03954,0.02172
429,0.03191,0.03548
430,0.02252,0.05868
431,-0.01493,-0.02325
432,0.03602,0.0115
433,-0.00585,0.05181
434,-0.01493,-0.02325
435,0.03972,0.00605
436,-0.00119,0.01785
437,0.03911,0.03357
438,0.01413,-0.0114
439,0.03783,0.05644
440,0.04977,-6e-05
441,0.05184,0.01227
442,0.03191,0.03548
443,-0.01493,-0.02325
444,0.05184,0.01227
445,0.03384,0.06776
446,0.03972,0.00605
447,0.03191,0.03548
448,0.00856,0.01879
449,0.03954,0.02172
450,0.02847,0.01514
451,0.01095,0.05088
452,0.04977,-6e-05
453,0.01199,-0.00388
454,0.03226,-0.00332
455,,
456,0.00856,0.01879
457,0.02847,0.01514
458,0.00856,0.01879
459,0.03602,0.0115
460,-0.00585,0.01733
461,0.03191,0.03548
462,0.03783,0.01592
463,0.03954,0.02172
464,0.03191,0.03548
465,0.0139,-0.00844
466,0.02712,0.03744
467,0.03783,0.01592
468,0.03918,0.0096
469,0.01413,-0.0114
470,0.03972,0.00605
471,0.01304,0.04873
472,0.02712,0.03744
473,0.0139,-0.00844
474,0.03226,-0.00332
475,0.01872,0.04661
476,0.03911,0.03357
477,-0.00585,0.01733
478,0.01199,-0.00388
479,0.02847,0.01514
480,0.02712,0.03744
481,0.03602,0.0115
482,0.01199,-0.00388
483,0.0421,0.01266
484,0.05184,0.01227
485,0.02712,0.03744
486,0.05184,0.01227
487,0.03972,0.00605
488,0.03783,0.05644
489,0.03479,0.00156
490,0.00856,0.01879
491,0.01413,-0.0114
492,0.03191,0.03548
493,,
494,0.02712,0.03744
495,0.00856,0.01879
496,0.02712,0.03744
497,0.02847,0.01514
498,-0.00119,0.01785
499,0.03479,0.00156
500,0.02712,0.03744
501,0.0421,0.01266
502,0.01199,-0.00388
503,0.01413,-0.0114
504,0.0139,-0.00844
505,0.00856,0.01879
506,0.03382,0.02493
507,0.02712,0.03744
508,0.03783,0.05644
509,0.03479,0.00156
510,0.02712,0.03744
511,0.00856,0.01879
512,0.01872,0.04661
513,0.01304,0.04873
514,0.02252,0.05868
515,0.01413,-0.0114
516,0.03384,0.06776
517,-0.01493,-0.02325
518,0.03972,0.00605
519,-0.00585,0.01733
520,0.0139,-0.00844
521,0.03191,0.03548
522,0.03954,0.02172
523,-0.00119,0.01785
524,0.02712,0.03744
525,0.03479,0.00156
526,0.02252,0.05868
527,0.0139,-0.00844
528,0.0421,0.01266
529,0.01413,-0.0114
530,0.01199,-0.00388
531,,
532,-0.00585,0.01733
533,0.01413,-0.0114
534,0.01304,0.04873
535,0.03191,0.03548
536,0.03602,0.0115
537,0.03972,0.00605
538,0.03602,0.0115
539,0.0139,-0.00844
540,0.04977,-6e-05
541,0.00856,0.01879
542,0.03783,0.01592
543,0.03954,0.02172
544,-0.01493,-0.02325
545,0.03602,0.0115
546,0.01199,-0.00388
547,0.02712,0.03744
548,0.05184,0.01227
549,0.02847,0.01514
550,0.03191,0.03548
551,-0.00585,0.05181
552,0.03191,0.03548
553,0.04063,0.03618
554,-0.00119,0.01785
555,0.03226,-0.00332
556,0.03972,0.00605
557,0.03226,-0.00332
558,0.05184,0.01227
559,0.01413,-0.0114
560,0.00856,0.01879
561,-0.00585,0.05181
562,0.01199,-0.00388
563,0.03911,0.03357
564,0.02712,0.03744
565,0.04063,0.03618
566,0.02712,0.03744
567,0.03602,0.0115
568,0.03602,0.0115
569,,
