,0,1
127,0.01199,-0.00388
128,0.04977,-6e-05
129,0.01872,0.04661
130,0.01304,0.04873
131,0.05184,0.01227
132,0.03382,0.02493
133,0.03954,0.02172
134,-0.01493,-0.02325
135,0.02712,0.03744
136,0.01635,-0.04305
137,0.01199,-0.00388
138,0.03911,0.03357
139,0.01199,-0.00388
140,0.03479,0.00156
141,0.01635,-0.04305
142,-0.03346,0.07232
143,0.02712,0.03744
144,0.02847,0.01514
145,0.03479,0.00156
146,-0.00119,0.01785
147,-0.00119,0.01785
148,0.03783,0.01592
149,0.03783,0.05644
150,0.03226,-0.00332
151,,
152,0.01635,-0.04305
153,0.03783,0.05644
154,0.03783,0.05644
155,0.03972,0.00605
156,-0.00585,0.05181
157,0.01199,-0.00388
158,0.03972,0.00605
159,0.03783,0.05644
160,0.02712,0.03744
161,0.03191,0.03548
162,0.02712,0.03744
163,-0.00585,0.05181
164,0.03954,0.02172
165,0.03191,0.03548
166,0.00856,0.01879
167,-0.00585,0.05181
168,0.01413,-0.0114
169,0.03972,0.00605
170,0.03479,0.00156
171,0.0421,0.01266
172,0.03479,0.00156
173,0.03382,0.02493
174,-0.00585,0.01733
175,0.01635,-0.04305
176,-0.01493,-0.02325
177,0.03911,0.03357
178,0.00856,0.01879
179,0.02712,0.03744
180,0.04977,-6e-05
181,0.02712,0.03744
182,0.04977,-6e-05
183,0.03783,0.01592
184,0.01095,0.05088
185,0.02712,0.03744
186,0.02712,0.03744
187,0.01199,-0.00388
188,0.03911,0.03357
189,,
190,0.01199,-0.00388
191,0.03479,0.00156
192,-0.01493,-0.02325
193,0.03972,0.00605
194,0.03918,0.0096
195,0.03783,0.01592
196,0.02712,0.03744
197,0.03382,0.02493
198,0.01872,0.04661
199,0.03911,0.03357
200,0.04063,0.03618
201,0.03783,0.05644
202,-0.01493,-0.02325
203,0.03972,0.00605
204,-0.01493,-0.02325
205,0.02252,0.05868
206,-0.00585,0.05181
207,0.01705,-0.03725
208,-0.01493,-0.02325
209,0.03479,0.00156
210,-0.00119,0.01785
211,0.01705,-0.03725
212,0.0139,-0.00844
213,0.03783,0.01592
214,0.01872,0.04661
215,-0.00585,0.05181
216,0.02847,0.01514
217,0.01872,0.04661
218,0.01872,0.04661
219,0.01635,-0.04305
220,0.03191,0.03548
221,0.03191,0.03548
222,0.03602,0.0115
223,0.03918,0.0096
224,0.03783,0.01592
225,-0.01493,-0.02325
226,0.03783,0.01592
227,,
228,0.01872,0.04661
229,0.03783,0.05644
230,0.02847,0.01514
231,-0.00585,0.05181
232,-0.00585,0.01733
233,-0.01493,-0.02325
234,0.01199,-0.00388
235,-0.01493,-0.02325
236,0.02847,0.01514
237,0.02252,0.05868
238,0.03384,0.06776
239,0.03479,0.00156
240,0.04063,0.03618
241,0.03972,0.00605
242,-0.01493,-0.02325
243,-0.01493,-0.02325
244,0.04063,0.03618
245,0.01705,-0.03725
246,0.03384,0.06776
247,0.03602,0.0115
248,0.01413,-0.0114
249,0.01199,-0.00388
250,0.02712,0.03744
251,0.02847,0.01514
252,0.03602,0.0115
253,0.03479,0.00156
254,0.03783,0.01592
255,0.01872,0.04661
256,0.03384,0.06776
257,-0.00585,0.05181
258,0.03384,0.06776
259,0.02847,0.01514
260,0.02712,0.03744
261,0.02712,0.03744
262,0.01705,-0.03725
263,0.03479,0.00156
264,0.01635,-0.04305
265,,
266,0.0421,0.01266
267,0.04063,0.03618
268,0.00856,0.01879
269,0.03479,0.00156
270,0.03911,0.03357
271,0.03602,0.0115
272,0.01304,0.04873
273,-0.00585,0.01733
274,0.03191,0.03548
275,0.03479,0.00156
276,0.03382,0.02493
277,0.04977,-6e-05
278,0.03191,0.03548
279,0.0139,-0.00844
280,0.03911,0.03357
281,0.03602,0.0115
282,0.02252,0.05868
283,0.01199,-0.00388
284,0.02252,0.05868
285,0.03226,-0.00332
286,0.03191,0.03548
287,0.01199,-0.00388
288,0.03918,0.0096
289,0.02252,0.05868
290,0.03191,0.03548
291,-0.01493,-0.02325
292,-0.00585,0.01733
293,0.03191,0.03548
294,0.01199,-0.00388
295,0.03918,0.0096
296,0.01705,-0.03725
297,0.03911,0.03357
298,0.01304,0.04873
299,0.03602,0.0115
300,0.03972,0.00605
301,0.00856,0.01879
302,-0.00585,0.05181
303,,
304,-0.00119,0.01785
305,0.03918,0.0096
306,0.01304,0.04873
307,0.02847,0.01514
308,0.03602,0.0115
309,-0.01493,-0.02325
310,0.02847,0.01514
311,0.02847,0.01514
312,0.02847,0.01514
313,0.03602,0.0115
314,0.01872,0.04661
315,0.03972,0.00605
316,0.05184,0.01227
317,-0.00119,0.01785
318,0.03191,0.03548
319,0.01199,-0.00388
320,0.03954,0.02172
321,0.05184,0.01227
322,0.03783,0.05644
323,-0.00585,0.01733
324,0.01413,-0.0114
325,0.00856,0.01879
326,-0.00119,0.01785
327,0.03479,0.00156
328,-0.00585,0.05181
329,0.01199,-0.00388
330,0.02252,0.05868
331,0.04063,0.03618
332,0.03602,0.0115
333,0.0421,0.01266
334,0.01304,0.04873
335,-0.01493,-0.02325
336,0.02712,0.03744
337,0.01199,-0.00388
338,0.01199,-0.00388
339,0.01199,-0.00388
340,0.03954,0.02172
341,,
342,0.0421,0.01266
343,-0.00585,0.01733
344,0.02252,0.05868
345,0.03191,0.03548
346,0.03479,0.00156
347,0.00856,0.01879
348,0.02712,0.03744
349,0.01199,-0.00388
350,0.02847,0.01514
351,0.01199,-0.00388
352,-0.00585,0.05181
353,0.05184,0.01227
354,0.02252,0.05868
355,0.04063,0.03618
356,0.04977,-6e-05
357,0.03911,0.03357
358,0.02712,0.03744
359,0.03911,0.03357
360,0.02712,0.03744
361,0.01413,-0.0114
362,-0.00585,0.05181
363,0.03783,0.01592
364,-0.00585,0.05181
365,0.03911,0.03357
366,0.03783,0.01592
367,0.03954,0.02172
368,0.03191,0.03548
369,0.01705,-0.03725
370,0.03191,0.03548
371,0.04977,-6e-05
372,0.01199,-0.00388
373,0.03954,0.02172
374,0.02847,0.01514
375,0.01095,0.05088
376,-0.01493,-0.02325
377,0.02847,0.01514
378,0.01199,-0.00388
379,,
380,0.03972,0.00605
381,-0.00585,0.01733
382,0.03783,0.05644
383,0.03479,0.00156
384,0.02252,0.05868
385,0.05184,0.01227
386,0.03384,0.06776
387,0.04977,-6e-05
388,0.03226,-0.00332
389,0.03972,0.00605
390,0.03911,0.03357
391,0.01304,0.04873
392,-0.01493,-0.02325
393,0.03783,0.05644
394,0.04977,-6e-05
395,0.03191,0.03548
396,0.03384,0.06776
397,0.03226,-0.00332
398,0.02712,0.03744
399,0.03783,0.05644
400,0.04977,-6e-05
401,0.0139,-0.00844
402,0.03479,0.00156
403,0.03226,-0.00332
404,0.03191,0.03548
405,0.03972,0.00605
406,-0.03346,0.07232
407,0.03226,-0.00332
408,0.03226,-0.00332
409,0.00856,0.01879
410,-0.00585,0.05181
411,0.00856,0.01879
412,0.01304,0.04873
413,0.0139,-0.00844
414,0.01304,0.04873
415,0.03911,0.03357
416,0.03783,0.01592
417,,
418,0.03918,0.0096
419,0.01304,0.04873
420,0.01095,0.05088
421,-0.00585,0.05181
422,0.02847,0.01514
423,0.03602,0.0115
424,0.03911,0.03357
425,0.01413,-0.0114
426,0.03384,0.06776
427,0.01304,0.04873
428,0.03954,0.02172
429,0.03479,0.00156
430,0.03918,0.0096
431,0.01413,-0.0114
432,0.0421,0.01266
433,0.03783,0.05644
434,0.03954,0.02172
435,0.01304,0.04873
436,0.0139,-0.00844
437,0.03602,0.0115
438,0.02712,0.03744
439,0.05184,0.01227
440,0.01705,-0.03725
441,0.03602,0.0115
442,0.01199,-0.00388
443,0.01199,-0.00388
444,0.03602,0.0115
445,0.03783,0.05644
446,0.03384,0.06776
447,0.04063,0.03618
448,0.03783,0.01592
449,0.02712,0.03744
450,-0.00119,0.01785
451,0.03191,0.03548
452,0.01872,0.04661
453,0.01304,0.04873
454,0.03226,-0.00332
455,,
456,0.03602,0.0115
457,0.03479,0.00156
458,0.03226,-0.00332
459,0.03382,0.02493
460,0.01413,-0.0114
461,0.0139,-0.00844
462,0.03783,0.05644
463,0.0421,0.01266
464,0.04977,-6e-05
465,0.03191,0.03548
466,0.03191,0.03548
467,0.01199,-0.00388
468,-0.00119,0.01785
469,0.03384,0.06776
470,0.03783,0.01592
471,-0.00585,0.05181
472,0.03783,0.05644
473,0.03972,0.00605
474,0.01199,-0.00388
475,0.03479,0.00156
476,0.03972,0.00605
477,0.00856,0.01879
478,0.02712,0.03744
479,0.03382,0.02493
480,0.03783,0.05644
481,0.03911,0.03357
482,0.02712,0.03744
483,0.04977,-6e-05
484,0.03191,0.03548
485,0.03783,0.01592
486,-0.00585,0.05181
487,0.03226,-0.00332
488,0.00856,0.01879
489,0.03911,0.03357
490,0.03918,0.0096
491,0.03382,0.02493
492,0.04977,-6e-05
493,,
494,0.01199,-0.00388
495,0.03191,0.03548
496,0.01872,0.04661
497,-0.00119,0.01785
498,0.03783,0.05644
499,0.03602,0.0115
500,-0.01493,-0.02325
501,0.02712,0.03744
502,0.00856,0.01879
503,0.02252,0.05868
504,0.03479,0.00156
505,0.03382,0.02493
506,0.03783,0.01592
507,0.03602,0.0115
508,0.01872,0.04661
509,-0.00119,0.01785
510,0.03191,0.03548
511,0.05184,0.01227
512,0.02712,0.03744
513,0.03954,0.02172
514,0.04977,-6e-05
515,0.02252,0.05868
516,0.03783,0.05644
517,-0.01493,-0.02325
518,0.03911,0.03357
519,0.03954,0.02172
520,0.03384,0.06776
521,0.03191,0.03548
522,0.01413,-0.0114
523,0.03479,0.00156
524,0.03602,0.0115
525,0.03972,0.00605
526,0.0421,0.01266
527,0.03191,0.03548
528,0.03191,0.03548
529,0.02712,0.03744
530,0.03602,0.0115
531,,
532,-0.01493,-0.02325
533,0.0139,-0.00844
534,0.00856,0.01879
535,0.01199,-0.00388
536,0.02847,0.01514
537,0.03602,0.0115
538,0.03384,0.06776
539,0.03479,0.00156
540,0.02712,0.03744
541,0.02712,0.03744
542,0.02712,0.03744
543,0.00856,0.01879
544,0.02847,0.01514
545,0.04063,0.03618
546,0.01095,0.05088
547,0.01304,0.04873
548,-0.00585,0.05181
549,0.0421,0.01266
550,0.01095,0.05088
551,0.03954,0.02172
552,0.03783,0.05644
553,0.02252,0.05868
554,0.03911,0.03357
555,0.05184,0.01227
556,-0.00119,0.01785
557,0.03384,0.06776
558,0.03918,0.0096
559,0.01199,-0.00388
560,0.01304,0.04873
561,0.00856,0.01879
562,-0.01493,-0.02325
563,0.02252,0.05868
564,0.00856,0.01879
565,0.01872,0.04661
566,0.00856,0.01879
567,0.02712,0.03744
568,0.01705,-0.03725
569,,
