oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,target_oz21,target_oz22,target_oz23,target_oz24,target_oz25,target_oz26
-0.350792,0.294659,0.724716,1.367844,-1.303957,0.95029,1.568046,-1.169855,1.44911,-1.658524,-0.909497,1.270574,-1.338496,-1.273472,1.66065,-0.383168,-0.92346,0.424333,1.084718,-1.197604,0.0476,-0.02853,-0.0141,-0.05653,-0.01039,0.01815
-0.324453,1.000374,0.964517,-1.681534,-1.087884,0.085882,-0.066216,-0.603963,-1.609815,1.472407,1.369058,0.639021,-0.386072,-0.53365,0.163765,0.032326,1.506896,-1.114005,0.837122,0.104525,0.00689,0.06333,0.02886,-0.05056,-0.00168,-0.03355
-0.970737,-1.294736,-0.447949,-0.219196,1.609408,-0.237256,0.401926,-0.729742,-1.090313,-1.121957,1.743994,-1.866129,-1.001936,0.359442,0.839305,-1.030665,-0.491236,-1.550074,1.257918,-1.456952,0.03376,-0.00131,-0.0702,0.0488,-0.03168,-0.02588
-0.849521,0.133038,-0.385141,0.045983,-1.501236,0.118833,0.247306,1.43193,1.068013,-0.307921,0.801163,-0.798226,-1.20628,0.749756,-1.419069,-0.743216,0.289236,-0.571309,1.472785,0.398481,0.03173,0.02041,-0.07246,-0.03946,-0.01889,-0.0271
0.377785,-1.44152,1.291077,-0.132974,0.33878,-1.341193,-0.501544,1.53002,1.197817,1.663956,0.384207,0.491226,-0.608701,-1.002319,-1.095327,-0.629815,0.655546,0.717913,-0.59472,-0.365326,0.03542,0.05876,-0.01575,0.0046,0.0038,-0.0121
1.076808,-1.288489,-1.066801,0.790445,0.837219,1.625894,0.553337,-0.586267,0.466321,-1.628406,-1.243846,0.971327,-1.103769,-0.403246,0.950275,1.220589,0.073789,-0.341456,0.09846,-0.012678,0.05494,-0.04245,0.01559,0.03994,-0.06812,0.02109
-0.325601,1.476066,-0.42475,-0.382791,0.577907,-0.005389,-0.415259,-0.205073,-1.308664,1.032893,-1.110909,1.527533,0.413963,0.100352,-1.483668,-0.923307,0.19731,0.597788,0.822441,0.834361,-0.07302,0.00159,-0.03803,0.0504,-0.01933,0.01855
-0.79491,0.634106,0.237341,0.113709,-1.565487,0.571639,-1.019941,-1.537651,1.571307,0.095273,-0.629454,0.529398,-1.02986,-0.836818,-0.383422,-0.704033,1.043521,-1.025983,0.989772,-0.776645,0.02046,-0.07284,-0.04908,-0.04216,0.0004,-0.02618
0.427248,-0.436717,1.578325,-0.186471,-1.628838,-0.632278,-1.452767,-0.189168,-0.918222,-0.515529,-1.045498,1.543537,-1.414803,1.469038,1.161647,-0.211206,-1.060682,0.913232,-0.066492,-1.291345,0.0457,-0.04092,0.01565,-0.04845,-0.06167,0.016
1.544308,-0.284042,1.033812,0.405735,-0.221048,-0.096734,0.878373,1.261639,-0.126475,-0.293735,-1.284596,-0.563243,-1.619188,-0.528444,0.932604,1.6398,1.259794,-0.334382,-1.459351,0.645515,-0.04801,-0.05572,0.00607,0.06638,0.04641,0.04539
0.780157,-0.881264,1.167637,-0.012435,-1.659917,0.573396,0.552933,-1.393289,1.759836,0.0956,-0.567013,-1.583241,0.759187,1.126967,0.597367,1.623268,-1.210932,-1.731182,-0.710718,-0.791055,-0.0149,0.0387,-0.03106,0.0509,0.0487,-0.01299
-0.48714,-0.50889,1.180783,-0.518676,-1.22904,0.585767,-0.764648,-1.152976,0.512658,-0.261435,-0.986339,1.343388,-0.790583,0.497729,-0.54687,0.107422,0.69186,1.182457,1.509977,0.298211,-0.05645,-0.00674,-0.00477,-0.00016,-0.04995,-0.0205
-0.901613,0.046883,0.480445,-1.368057,1.326159,1.241933,-0.897855,1.1137,-0.584526,-1.454734,0.786667,0.739682,0.711212,-0.19502,-0.028252,1.22343,1.021454,0.404572,-0.23404,1.561773,0.05988,-0.04755,-0.07542,-0.06351,-0.03301,-0.0295
-0.725354,-0.97011,-0.764695,0.334686,0.566285,-1.340442,-1.351478,1.048684,-0.558092,-0.77615,-0.780748,-1.81131,0.349715,-1.500596,0.197002,1.270036,-0.800908,-0.935312,1.034385,-0.633804,-0.04747,0.06679,0.05218,0.03502,-0.04733,-0.01517
0.231455,0.014778,-1.341927,0.083811,-0.030537,-1.679409,0.887471,0.627302,0.793694,-1.362213,0.503489,-1.599432,1.16806,-1.39187,0.758507,-1.478594,1.328937,1.226867,0.020646,1.105038,0.06596,0.04295,0.06082,-0.02437,0.02807,0.04745
0.849033,0.026309,-0.863844,0.648819,1.261346,1.484973,0.207891,-0.593598,1.2608,-1.199759,-0.665423,-0.299082,-0.987969,-0.027203,-0.46737,0.683617,-0.137647,0.354479,-0.266597,-1.473436,-0.00379,0.00753,-0.03752,-0.00183,-0.0633,0.06306
-0.270248,-0.071616,-1.832676,-0.66374,1.611346,-0.871963,-1.256493,-0.263772,0.032321,-0.414207,0.559991,-0.103921,-1.624378,1.560448,0.930789,-1.017202,-0.174161,-1.605819,0.052883,-1.01928,0.03344,0.05118,-0.04321,-0.04393,0.02936,0.02052
0.115287,0.358651,-0.936048,-1.182148,-0.148928,1.705681,1.052477,1.522398,-1.046762,-0.154581,-0.758068,-0.991712,0.123381,-0.072405,0.793756,-0.141307,0.537099,-0.458119,0.933386,-0.612766,-0.07852,0.00034,0.04211,-0.0051,-0.00761,-0.01985
0.717497,0.714535,0.340685,1.564063,0.796527,-0.624557,1.62681,1.457005,0.044646,-0.085794,0.046579,1.083289,-1.303958,-1.324465,0.329268,1.654634,0.761479,-0.622026,0.880716,-0.744925,-0.04723,0.05758,-0.05066,0.0335,0.05161,0.07597
0.77369,-1.269612,-1.608216,-0.834512,1.701057,0.890714,-0.423106,-0.479193,-0.776039,0.008268,1.100044,-0.128546,-0.406914,-0.47788,0.961674,-1.218309,-1.688986,-0.388366,-1.436741,-0.546649,-0.06282,-0.0208,-0.07162,-0.02724,0.04967,0.0032
0.47676,-0.937394,0.933663,-1.60087,-0.966171,1.318572,0.013652,-1.500477,-0.301682,0.841876,1.628769,1.284657,-0.767017,0.74757,-0.805126,-0.450192,-0.823535,0.026315,1.046487,-1.652996,-0.07373,-0.01855,-0.04092,-0.0049,-0.05118,-0.07394
1.48259,-1.392682,0.639474,0.109003,1.554561,-1.093312,0.17597,0.315098,1.547224,-1.192941,-0.359662,-1.627311,0.196138,1.268439,-0.474224,1.104359,-1.449121,1.323087,-1.203071,0.576374,0.02698,0.06706,-0.03079,0.0308,0.05551,-0.02613
-0.334791,0.123758,0.036071,-0.686449,-0.65556,1.670363,-0.922349,-1.663974,-1.291783,-0.822253,0.82088,-0.743554,-1.785792,-1.481075,-1.458167,1.028075,0.985351,1.28405,-0.619667,-0.600191,0.03367,0.01419,0.0071,0.02442,0.06342,-0.04707
-1.431731,1.736869,1.535222,1.24943,0.731394,-1.64019,-0.614919,0.411451,0.046283,0.297469,-0.822218,-0.220053,-0.129823,-0.597574,-0.460457,0.193175,1.373455,0.497748,1.063609,1.682965,-0.07166,0.00378,-0.05561,-0.07772,-0.05536,0.0401
0.567131,1.173183,1.159224,-0.239361,-1.385908,-1.621944,-1.26025,-0.582714,-1.589702,-0.460803,-0.404402,0.184348,-1.388831,-1.28575,-0.960579,0.942596,0.963115,-0.070446,-0.164302,1.727095,-0.01358,-0.00274,0.05351,0.07656,0.07164,0.0302
-0.531223,-0.11408,1.003347,-1.294038,-0.697678,1.197621,1.417705,-0.871546,-0.505996,0.407004,1.176167,1.269176,0.277279,-1.224847,-1.53661,-0.440639,-0.114282,0.189756,-1.375342,-0.258657,0.0198,0.00267,0.04151,-0.0451,-0.07077,-0.04509
-1.162154,-1.650043,1.549108,1.451013,-1.6065,-0.67922,1.433756,0.074458,0.573959,-1.347274,-0.466194,-0.331086,-1.237947,-0.753507,0.488437,-1.665843,1.242393,1.695603,-0.027937,0.777512,-0.07366,0.00592,0.00109,-0.00159,-0.02771,-0.00544
-1.122262,-0.420253,1.45703,1.250127,0.739007,0.804672,1.514271,-0.342297,0.318019,-1.24328,0.210772,1.049801,1.232126,0.580055,-0.078073,-0.902975,-0.807416,1.369305,1.485539,1.493144,0.04175,-0.02972,-0.04901,0.06115,-0.03928,0.03976
0.190931,-0.299915,-0.45524,0.758782,0.802499,-0.405353,-0.198348,-0.892698,0.067978,0.442738,0.218274,-1.720932,-1.526418,-0.177824,1.39409,1.594393,0.65383,-1.517164,-1.244375,1.189998,-0.02128,0.06025,-0.00745,0.06798,0.00373,0.0311
1.693261,-0.108698,-0.060593,1.395378,1.237566,1.266039,1.123421,-1.458217,-0.219816,-0.490494,0.94844,-1.190751,-1.249331,-0.900499,-0.706071,1.60894,-1.315885,-0.838057,-1.630656,1.207206,-0.03298,-0.0353,0.05404,-0.04915,-0.03887,0.07121
0.454632,0.211945,-1.068495,-1.206723,1.251573,0.989799,-0.170345,0.145026,0.648304,-0.305186,-1.14007,-0.422091,0.975726,-0.262702,1.521866,1.181668,0.89082,0.559102,1.065936,-0.745866,-0.05258,-0.02861,-0.01367,0.02016,-0.02029,0.01477
1.18559,0.644234,-0.322088,-1.389281,0.986747,-0.892253,0.698426,-0.585219,0.132949,-0.295311,-0.678317,-1.142486,1.111756,1.14995,-0.846586,-0.051142,1.312937,1.055246,-1.662729,0.108181,-0.02164,-0.05354,0.06162,-0.05359,0.06606,-0.00124
-0.905289,1.478176,1.421022,0.451803,1.089795,-0.576765,-0.303476,-0.903423,0.016326,1.711389,0.148312,1.200346,0.18599,-0.320333,0.717736,0.718144,-1.126988,-0.45185,-1.196632,-1.014366,0.06382,0.02933,0.0595,0.06411,0.04269,0.06579
0.853873,1.564801,-0.552156,-1.600169,-1.537829,0.506073,-1.31236,-1.170551,1.404123,-1.448486,0.12037,-0.541388,1.2432,-0.42653,-0.560754,-0.778921,0.734791,0.189909,0.213058,0.592023,0.00471,0.03221,-0.04506,0.04524,0.05565,-0.04437
1.671262,0.345169,-0.99641,0.552943,1.167877,-1.072304,-0.436317,0.737609,0.353054,0.710778,-1.029265,-1.448758,0.653597,0.970418,1.60878,1.100572,-0.721169,-0.40318,1.320797,0.428463,-0.01202,0.02619,0.00426,-0.05164,0.06017,0.07737
0.403008,-0.611177,-0.516902,0.333993,0.535116,-1.609009,1.562268,0.619876,-1.582037,0.973136,0.133742,-0.457508,-1.440669,-0.692433,0.804806,-0.168431,-0.175742,-1.213405,-1.375514,1.437379,0.0716,0.01388,0.07173,-0.03982,0.07683,-0.0031
-0.059904,-1.205425,0.30684,0.743344,1.326114,1.525614,1.46774,1.381877,-0.623485,1.440035,-0.845229,0.388974,1.107106,-0.730125,0.719227,-0.427772,1.501433,0.276702,-1.266377,-0.679998,0.03848,-0.04951,-0.01341,0.0139,0.03982,-0.01281
1.059132,-0.646566,0.820205,-0.201763,1.288495,1.55091,1.034634,1.598214,0.368623,0.920755,-1.375658,-0.627336,1.137599,-0.061436,-1.156481,-0.461387,1.398554,0.151013,0.09093,-1.180693,-0.06137,0.06927,0.03761,-0.03244,-0.05801,0.01228
-0.075685,-0.422975,1.396336,-1.543081,-0.825153,0.139328,1.591209,-0.784657,-0.417061,-1.664548,1.041213,-1.319016,0.782368,-0.991448,0.649785,1.310652,-0.270304,1.365872,1.298106,1.710011,0.06709,0.00785,-0.01025,-0.06482,-0.04862,-0.03009
-1.445636,1.298936,-0.485304,1.646082,0.159776,0.396853,-1.739515,0.742586,-1.124919,-1.42087,-0.094237,0.029684,1.214203,-0.382411,-1.060058,1.052067,-1.630283,-0.305962,0.118369,1.560371,0.03358,0.03315,-0.00715,0.01978,-0.00398,-0.00581
-1.426901,0.526279,-0.873049,0.678685,1.050859,-0.503816,0.087876,-0.697597,-1.335745,1.607782,-0.365664,1.068134,1.209286,0.498985,-0.646334,-1.037449,0.772088,-1.041551,0.996591,1.135568,-0.05543,0.03578,0.03279,0.02493,-0.02884,-0.0166
-0.429261,0.151626,-0.858092,0.139323,1.542399,0.640245,0.454194,1.14674,0.435016,-1.557055,1.712885,-1.859116,1.671406,1.176214,0.790564,0.50394,1.165632,1.786384,1.557797,0.583707,0.07422,0.05843,-0.06827,-0.06785,-0.02488,0.02108
-0.986522,1.62395,1.437492,-0.169236,1.399535,1.47498,1.372851,1.182619,-1.327162,-0.673011,-1.022227,-0.956532,0.027978,-0.397934,-1.06845,-1.209583,-1.019103,-0.603236,-1.451724,1.188592,-0.04444,-0.04997,-0.00564,0.02727,-0.06296,0.05802
0.091562,1.679622,1.503652,1.538182,-0.34543,0.502791,-1.38013,0.306219,-0.135517,1.386164,-1.346496,-1.171379,-1.545784,1.624225,1.092507,0.293767,0.044173,-1.512149,-0.109084,-0.183597,-0.04877,-0.06868,-0.07653,0.03346,0.00895,0.11639
-0.793627,0.484931,0.166646,1.587403,1.345713,0.971588,-1.329621,1.154038,0.308508,-0.493945,0.258196,-0.600104,-0.584888,1.60654,0.262115,0.196181,-0.79901,-0.54502,-1.112982,-0.73955,-0.07789,-0.03719,-0.03581,-0.02478,-0.01431,0.06691
0.561327,1.404146,1.376147,-1.376061,-1.497511,0.809684,-0.67657,-0.242666,-1.081914,-1.210487,0.258444,0.040846,-0.141413,-0.235628,0.935072,-0.602119,-0.40422,-0.226439,-0.353837,1.121468,0.00275,0.05901,0.0038,-0.07522,-0.07213,0.00905
-1.479272,0.704216,0.351765,1.505185,1.208314,1.151044,1.095834,-1.452902,0.169388,1.665467,-1.216428,1.244375,0.360047,1.665637,1.375504,1.640851,-0.122272,-0.745571,0.093092,-0.373109,-0.04321,-0.04836,-0.058,0.004,0.05589,0.00677
0.571589,-0.668428,-1.135369,0.093172,-1.488148,-0.639407,1.368395,-0.308693,-1.277597,1.179447,-0.448255,-0.824915,-1.064577,1.43942,1.12454,-0.661115,-1.15388,1.352157,-1.503941,-1.551348,-0.03285,0.06293,0.03638,-0.00943,-0.03008,-0.01222
-0.860381,0.427594,-0.562069,-1.039192,-0.018154,-1.263535,-1.448477,-1.295284,1.113907,1.062035,-1.453672,0.196436,1.404057,-0.151572,0.418217,0.071722,-1.359124,0.141963,1.145903,-0.685216,-0.05343,-0.02016,0.01712,0.04352,0.00901,-0.04022
1.54392,-1.588833,-0.341445,1.744878,1.232175,-0.138935,0.738159,0.865767,0.030514,1.011925,1.038447,-1.052191,1.22231,1.335374,1.091086,-1.447326,1.646776,-0.430193,0.310096,-1.160043,-0.0508,-0.04886,0.03644,0.01436,0.05801,-0.00421
-1.190595,0.7536,0.939947,-0.978533,-1.710773,0.655756,0.14704,-0.624347,-1.3324,-0.743853,-0.389254,0.424713,0.20083,-0.807911,-1.689025,-0.105202,-0.753881,-1.258431,-1.675114,0.425644,0.06927,0.06019,0.05523,-0.07176,-0.07345,-0.06101
-0.503083,1.596719,1.551949,1.400409,0.217592,0.909419,-0.131226,-1.219854,1.270074,1.648314,0.339531,-0.79263,1.05884,-1.056687,-0.690316,0.354176,-0.604053,-0.854449,0.652093,-0.569673,0.05504,0.03544,-0.04663,-0.07181,0.04882,0.09983
1.010942,-1.362097,-1.832959,-0.178625,0.90739,0.668086,-0.321214,-1.286722,0.538006,-1.659542,-1.14579,1.663016,0.789153,0.765473,-1.683041,-1.306688,0.667576,-0.992768,0.725433,-1.435461,-0.02444,0.02591,-0.00769,0.00736,-0.03452,0.00203
-0.614286,1.270726,1.454789,0.743387,0.38768,-0.807588,-0.908715,-0.108539,-1.665259,-0.232785,1.043387,1.30885,-0.656726,-0.973709,0.051068,-0.574536,1.079994,0.346173,-1.274274,-0.244165,-0.02498,0.02063,0.01045,-0.07267,-0.00211,0.07239
-0.996245,1.04273,-0.378403,0.071768,0.857217,0.262544,-1.317346,0.609638,-0.061618,-1.549582,1.007357,-0.755834,1.465247,-0.214922,-0.635246,-0.933304,-1.582305,0.729087,-0.638566,-0.836292,0.05301,-0.07481,0.05873,0.06949,-0.00403,0.00295
0.484934,1.074926,0.144681,-1.702023,-0.434115,-1.584241,1.259808,0.484212,1.279673,1.066882,1.662332,-0.585076,-1.435135,1.733509,-0.44198,1.544745,0.174084,0.045323,0.68765,0.571221,0.02876,0.01948,0.0103,-0.00118,0.01201,-0.00844
-0.899156,0.759592,-0.886895,-0.370004,1.140645,-1.015895,1.254243,0.549072,-0.38292,1.515269,0.702233,0.837355,-0.467262,0.831678,-0.147713,-1.672408,0.23264,-1.084375,0.327494,0.391455,0.03647,-0.01506,-0.03297,-0.00433,-0.07079,-0.00666
-1.718865,0.84292,-0.73296,0.890144,0.986221,1.545464,0.067758,0.797798,-1.450141,-0.310446,1.567988,0.815232,-0.818378,-1.494871,-0.456214,-1.359684,-0.035068,0.335923,-1.429231,-1.092453,0.01743,-0.06807,-0.04778,0.0422,0.0244,-0.01593
0.975482,-0.905189,1.406747,1.53624,1.255917,0.30285,-0.362493,0.737803,-0.654859,1.207037,0.135676,-1.329996,-0.138385,-1.059841,-0.262411,-0.313321,-1.452297,0.800788,-0.252029,-0.378292,0.04292,-0.04674,-0.03599,0.00484,-0.07239,0.06813
0.750723,-0.324423,0.801944,-1.173732,1.258539,-0.104781,0.363073,-0.79916,-0.103237,-0.824467,0.918268,-1.28953,-1.018786,-1.28387,1.10972,0.389063,-1.153532,-0.420367,-0.898125,-0.761468,0.07509,0.05334,0.04747,0.05624,-0.04181,-0.00255
-0.023998,-0.695738,1.462971,-0.731138,-0.833685,-1.605773,1.511131,0.354593,-0.513891,-1.202479,1.045023,-1.828457,-0.207392,-1.566072,-1.496979,1.200544,1.218563,-1.420926,0.047047,-1.474625,-0.02483,-0.01152,0.00525,0.00973,0.00939,-0.02216
