oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,target_oz21,target_oz22,target_oz23,target_oz24,target_oz25,target_oz26
-0.023998,-0.695738,1.462971,-0.731138,-0.833685,-1.605773,1.511131,0.354593,-0.513891,-1.202479,1.045023,-1.828457,-0.207392,-1.566072,-1.496979,1.200544,1.218563,-1.420926,0.047047,-1.474625,-0.02483,-0.01152,0.00525,0.00973,0.00939,-0.02216
-0.79491,0.634106,0.237341,0.113709,-1.565487,0.571639,-1.019941,-1.537651,1.571307,0.095273,-0.629454,0.529398,-1.02986,-0.836818,-0.383422,-0.704033,1.043521,-1.025983,0.989772,-0.776645,0.02046,-0.07284,-0.04908,-0.04216,0.0004,-0.02618
1.07596,0.960498,1.010482,-1.063894,-1.265326,1.334839,1.568938,1.338425,-0.523424,1.556932,-0.940836,0.377175,-0.346013,-1.172581,-0.442878,-0.172537,-1.524655,0.32253,-0.212851,1.661876,0.01841,-0.0615,0.0669,-0.06002,0.07398,-0.01714
0.422987,-0.499461,0.814166,-0.468,-0.355433,-1.147382,1.438668,0.788496,-1.704048,1.452987,1.353198,1.327689,0.478787,1.563347,-0.240994,0.192487,1.106473,-0.33402,-0.72301,-1.216748,0.0518,0.06358,0.07138,-0.06073,-0.05957,-0.01008
1.228836,0.249589,1.228832,-0.292462,-1.581468,-0.903751,-1.425313,1.255241,-1.521192,-1.235515,-1.420471,-0.801557,1.078146,-0.21746,-0.458662,0.02325,1.386997,1.233879,0.456943,1.390871,0.00317,-0.07322,-0.06399,0.0333,-0.00883,0.01912
1.48259,-1.392682,0.639474,0.109003,1.554561,-1.093312,0.17597,0.315098,1.547224,-1.192941,-0.359662,-1.627311,0.196138,1.268439,-0.474224,1.104359,-1.449121,1.323087,-1.203071,0.576374,0.02698,0.06706,-0.03079,0.0308,0.05551,-0.02613
-1.470392,0.704559,0.473134,-0.674657,-1.219933,-0.311216,-0.889708,-0.71565,1.37557,-1.223651,-0.073235,-1.03863,1.458408,-1.27561,-1.210728,-0.040118,-1.370387,0.566139,-0.562262,-0.118358,0.0419,-0.03402,0.06887,-0.03652,0.05914,-0.07985
1.300209,1.240878,0.538385,-0.389317,-1.07946,0.231362,0.7332,-0.854994,1.63106,-1.339018,-1.185408,0.720821,1.24043,-1.15971,1.738682,-1.509703,-1.248766,1.676325,0.708431,-0.923083,0.03014,-0.02826,0.03266,-0.01941,-0.00228,-0.02146
-0.143103,-1.305922,0.484472,1.19257,1.008102,-0.202823,-0.511608,-0.183034,1.174275,0.801689,-0.240253,-1.514524,-1.055531,0.526773,0.930659,0.7629,0.954143,-0.737276,-0.09161,0.708758,-0.04027,-0.0551,0.00114,-0.05589,0.01424,0.02068
-0.793627,0.484931,0.166646,1.587403,1.345713,0.971588,-1.329621,1.154038,0.308508,-0.493945,0.258196,-0.600104,-0.584888,1.60654,0.262115,0.196181,-0.79901,-0.54502,-1.112982,-0.73955,-0.07789,-0.03719,-0.03581,-0.02478,-0.01431,0.06691
-1.668689,0.563926,-0.068791,-0.943513,1.020768,-0.532501,0.326364,1.489537,1.69779,0.583095,-0.281056,0.86242,-1.66536,-1.154292,0.729076,-1.656234,1.444594,-1.3201,-1.06539,1.261037,-0.04291,0.03453,0.01599,0.05395,-0.06166,-0.06813
-1.442248,0.325112,-0.443974,-0.198741,1.392318,0.540587,-0.278172,0.510822,-0.682129,-0.833538,-1.466249,-1.775933,1.341041,1.380983,-0.119795,-0.579257,1.24374,0.671006,-1.586174,-0.116363,0.00798,-0.02312,0.02777,0.07523,-0.00905,-0.04162
1.364266,1.405257,-0.561739,-0.816019,-0.549232,1.384001,0.757962,1.117633,0.93591,-0.747483,1.036561,-1.168446,-1.80395,1.347018,-1.223785,-0.211893,1.5937,-0.295774,-0.788638,-0.129829,-0.04799,-0.00063,0.01019,-0.02976,0.07735,-0.04338
1.160758,-0.752452,-1.455358,1.318004,0.277157,-0.968091,-1.250055,0.01303,-1.435508,-0.794995,1.154163,-1.343607,-0.762103,1.017665,1.127534,0.128182,0.158819,-1.781079,0.445684,-0.501329,0.06928,0.05469,-0.05826,0.07466,0.07894,0.05915
-0.031453,0.521464,-1.131751,1.616605,0.428066,0.936071,-0.647832,-0.193242,0.389388,-1.515057,0.229092,0.551395,0.211204,-1.55687,1.01918,1.544081,1.55314,0.868876,1.075232,-1.671546,0.03576,0.03334,0.00459,0.04328,0.02356,0.07446
1.18559,0.644234,-0.322088,-1.389281,0.986747,-0.892253,0.698426,-0.585219,0.132949,-0.295311,-0.678317,-1.142486,1.111756,1.14995,-0.846586,-0.051142,1.312937,1.055246,-1.662729,0.108181,-0.02164,-0.05354,0.06162,-0.05359,0.06606,-0.00124
-1.722118,1.036291,0.969637,-0.979276,0.799572,0.073415,-1.080115,-0.051126,1.060514,1.182189,-0.398619,-0.148573,-0.776186,-1.260401,-1.402641,0.776192,0.998875,-1.522241,-0.15152,1.272921,0.01709,0.00495,-0.02886,-0.00854,0.07863,-0.06905
1.107699,-0.773947,0.09994,1.640737,-0.442836,-1.526173,-0.745678,-0.345585,0.183463,-0.566652,-1.400882,-1.289129,-0.977192,-0.557245,-0.300231,0.806335,-1.647797,-1.78598,-0.11853,-1.670717,0.07494,0.00405,-0.05277,-0.04932,0.0127,0.03587
-0.214325,-0.81231,-0.586875,0.115815,-0.899104,-0.203927,-0.685033,0.232139,-0.952621,-0.640188,1.702079,-1.152858,1.18259,1.688964,-0.312755,-1.612581,1.398596,-0.761175,-1.138929,-1.45614,-0.06591,0.04307,0.04754,-0.00596,0.06873,-0.02119
1.108597,-0.362535,-1.678567,-1.68441,1.161819,0.458226,-0.200874,-1.325788,-0.714382,-0.935068,0.62305,1.717549,-1.525059,1.466733,-1.204199,0.839567,-0.665302,-0.801668,-0.142421,-0.953063,-0.04631,-0.03246,0.04575,-0.05141,0.01664,0.00348
-0.874654,1.370525,1.600103,-0.338881,-0.261775,0.283852,1.20808,-0.535696,0.278747,-0.487343,-0.145318,1.228558,0.531183,1.211552,-0.380532,-1.36682,0.944741,0.882049,1.679607,-0.505906,0.02076,-0.05086,-0.03393,-0.05812,-0.03136,0.02365
-0.421883,-1.346592,0.99497,0.820527,-0.192778,0.873437,-1.722548,-0.196896,1.151037,1.052408,-0.30136,0.694697,-0.875824,0.424601,-1.719061,1.036409,-0.203559,-1.0789,-0.647386,0.415446,0.02429,-8e-05,0.0268,-0.05338,-0.07498,-0.00811
-0.973696,-1.085155,1.409514,0.451589,-0.832523,1.292287,0.458816,-1.275153,1.372351,0.704126,0.325371,1.523745,0.13829,1.052867,0.920065,-0.003834,-1.456076,-1.499386,1.324832,1.438707,-0.01811,0.01105,0.04484,0.01012,-0.07419,-0.0031
-0.701231,-1.469768,-0.570576,0.024566,-0.758883,-0.354231,-1.522947,-1.334612,-0.711134,0.590475,0.349782,0.39398,0.390304,-1.412385,0.534198,-0.267723,-1.392993,1.182403,1.397359,1.674607,-0.07639,-0.05783,-0.04186,-0.01162,-0.06939,-0.05558
-0.288805,0.026731,1.265873,0.351895,0.360937,-1.040672,-1.38484,-1.643448,-0.519876,-0.311535,1.481922,0.773898,-1.010768,-1.312837,0.208079,-1.286241,0.183592,0.014913,-1.013012,-0.935599,-0.03673,0.00149,0.0314,-0.07246,-0.03204,0.03775
-1.216395,-0.310359,-1.141824,-0.918184,-1.669108,0.146838,1.04523,0.182718,-1.053053,-0.662546,-1.568762,0.708877,0.917672,-0.523173,0.480106,-1.343631,-0.965332,0.10638,1.324185,-1.267909,0.0517,-0.06583,0.04774,0.01852,-0.01463,-0.0811
-0.849521,0.133038,-0.385141,0.045983,-1.501236,0.118833,0.247306,1.43193,1.068013,-0.307921,0.801163,-0.798226,-1.20628,0.749756,-1.419069,-0.743216,0.289236,-0.571309,1.472785,0.398481,0.03173,0.02041,-0.07246,-0.03946,-0.01889,-0.0271
0.046499,-1.051349,-1.308398,-0.642469,1.303247,-1.483578,1.411398,-0.537575,-0.586897,1.748499,-1.480102,-1.246126,0.183159,-0.711373,1.202559,1.507536,-1.290682,0.015569,0.224373,-0.885923,0.01007,0.05738,-0.02813,-0.0057,0.04455,-0.01575
-0.911443,0.389297,0.225898,-0.065716,0.535838,-0.757505,0.479916,1.150143,-1.545225,1.387213,0.581227,0.441887,1.319405,0.458329,-1.389057,1.64503,1.572331,1.161669,-0.36938,0.343968,0.00094,0.06574,-0.05672,0.00233,-0.06901,-0.02623
-0.609356,-1.338174,-1.424841,0.373713,-0.379332,0.179593,1.017809,-1.032302,-0.463961,-1.666715,0.61728,0.656985,-0.348221,1.036994,-0.145228,-1.344184,-1.166202,-0.312149,-0.553049,-1.646806,0.06652,-0.0181,0.07753,-0.04226,0.01696,-0.02284
0.742261,1.010782,0.851867,1.720493,-0.933648,-0.024952,-0.154073,0.905111,0.232882,1.337283,-0.202792,0.820016,0.313574,0.391663,0.30669,-0.749964,-0.621559,-0.112885,-0.911895,1.353158,0.0708,0.00332,0.06056,-0.03184,-0.03172,0.08242
-0.006219,1.142081,-0.332865,0.779128,-0.183188,0.206411,0.666681,-0.649216,0.720006,0.673627,-0.277097,-1.342421,-1.76093,0.194876,-0.644974,-1.209279,0.757697,-1.564661,0.250922,-1.310433,-0.0469,-0.07647,0.01191,0.00306,0.03745,0.04596
-0.531223,-0.11408,1.003347,-1.294038,-0.697678,1.197621,1.417705,-0.871546,-0.505996,0.407004,1.176167,1.269176,0.277279,-1.224847,-1.53661,-0.440639,-0.114282,0.189756,-1.375342,-0.258657,0.0198,0.00267,0.04151,-0.0451,-0.07077,-0.04509
-0.568722,0.761117,-0.158554,-0.045735,0.722296,1.705413,-0.497972,-0.892891,-0.344232,0.603817,1.327574,0.609987,0.299479,0.347842,0.009779,-0.097088,1.405456,-0.265375,1.563182,-1.309646,-0.06774,0.05404,0.06752,-0.02529,-0.00375,-0.01301
-1.190595,0.7536,0.939947,-0.978533,-1.710773,0.655756,0.14704,-0.624347,-1.3324,-0.743853,-0.389254,0.424713,0.20083,-0.807911,-1.689025,-0.105202,-0.753881,-1.258431,-1.675114,0.425644,0.06927,0.06019,0.05523,-0.07176,-0.07345,-0.06101
-0.429261,0.151626,-0.858092,0.139323,1.542399,0.640245,0.454194,1.14674,0.435016,-1.557055,1.712885,-1.859116,1.671406,1.176214,0.790564,0.50394,1.165632,1.786384,1.557797,0.583707,0.07422,0.05843,-0.06827,-0.06785,-0.02488,0.02108
-1.479272,0.704216,0.351765,1.505185,1.208314,1.151044,1.095834,-1.452902,0.169388,1.665467,-1.216428,1.244375,0.360047,1.665637,1.375504,1.640851,-0.122272,-0.745571,0.093092,-0.373109,-0.04321,-0.04836,-0.058,0.004,0.05589,0.00677
1.454859,-0.282385,-0.677016,-0.571938,1.274315,1.177988,-1.597811,-0.837542,1.22592,0.997443,0.203664,1.042266,1.138889,-0.801298,-1.580383,-0.97303,0.852199,-1.016317,1.639229,1.451814,0.05318,-0.01974,-0.00943,-0.06401,-0.00965,0.03061
0.577737,-1.343034,1.178436,0.967735,-1.179295,0.044643,-1.700243,-1.075862,-0.007258,-0.509187,0.25027,-0.552971,-1.773499,0.490134,1.022235,1.319075,-0.468242,1.430236,1.243364,-1.028167,0.02062,0.03041,0.04016,0.05134,0.0631,-0.00019
-1.614708,0.128227,1.516906,1.361811,1.324595,0.780246,0.13648,1.445262,-0.466924,-0.790798,1.101282,-0.588147,0.123849,0.408197,-0.653319,1.551427,-0.721268,0.854256,0.930593,-0.279075,0.00438,0.01423,-0.01881,-0.03101,-0.03369,0.04198
-0.004715,-1.229144,1.455492,0.756544,-0.16022,-1.009806,0.040576,-0.874875,-0.934348,1.720271,1.596068,-0.009035,-1.801705,0.089786,1.384688,0.781769,0.876979,-0.476212,-0.631776,0.051903,-0.0393,-0.04274,-0.06119,0.01511,-0.00838,0.01836
1.449459,-1.715335,0.275055,-0.077384,-0.500437,-0.476042,0.355562,1.572559,-0.747806,-0.785856,0.419812,0.715228,-0.695424,-1.585371,0.406221,1.025565,0.609097,-0.981827,1.253216,-0.549795,-0.07008,-0.07488,0.04258,0.0224,-0.00017,-0.06572
1.100141,-0.199234,-0.08466,1.340162,-0.185834,1.532057,-0.155365,1.559057,-0.199979,1.669001,-0.907936,1.556664,1.154166,1.436959,-0.263807,-0.124536,0.620754,0.527396,-1.299721,-0.408157,0.02608,0.02564,0.0467,0.03569,0.04656,0.04301
1.436605,-0.766202,1.018605,1.713266,-1.117557,0.332763,0.238695,-1.662594,0.374165,1.123157,-1.517229,-0.401043,-0.327793,0.088068,-0.652694,-1.613154,-0.960523,-0.718858,-0.514164,0.362792,-0.05327,0.02255,-0.05085,0.00587,0.05349,0.04494
1.378401,0.361129,0.222558,0.785122,-0.115939,-0.343038,1.317422,0.96565,-1.541167,-0.698929,0.369696,1.416303,0.610431,0.773919,-0.84044,-0.343937,-0.192123,-0.851929,1.269444,-1.436185,-0.06022,0.04073,0.02416,-0.07625,-0.06492,0.05304
0.853873,1.564801,-0.552156,-1.600169,-1.537829,0.506073,-1.31236,-1.170551,1.404123,-1.448486,0.12037,-0.541388,1.2432,-0.42653,-0.560754,-0.778921,0.734791,0.189909,0.213058,0.592023,0.00471,0.03221,-0.04506,0.04524,0.05565,-0.04437
-0.116408,0.407694,0.20311,0.297253,0.490386,1.455055,-0.216326,-1.498249,0.65245,-0.161357,1.059153,-0.602519,-0.106192,0.471468,1.739373,0.650483,-1.408078,-0.999515,1.226467,-0.908246,0.0723,-0.0242,-0.01023,0.04251,0.0235,0.02074
-1.744645,-1.409028,-1.793183,0.509871,-0.822826,-0.682515,-0.681292,-1.654454,1.007154,1.669257,-1.235673,0.206318,-0.962173,-0.611874,-0.011298,1.457937,-0.831228,-0.152023,1.031067,0.679033,0.06123,0.06029,0.00791,0.06604,0.05,-0.01666
-0.515648,-1.454764,1.141984,-1.215894,0.676567,0.783262,0.135429,-0.572192,0.891517,-1.628682,-1.642848,-1.726644,1.370914,-0.918735,0.254651,-0.126778,-0.366024,-0.43065,-0.007092,1.683324,0.03748,0.00845,-0.02479,-0.01072,-0.02346,-0.04776
0.151676,-1.618389,1.379689,1.446991,-0.762044,-0.806953,-1.441818,1.071085,-0.294147,0.18486,-1.306424,0.764786,-0.005191,-0.264195,0.934883,0.546562,0.459282,-1.471007,1.436386,1.22734,-0.07665,0.02764,-0.04775,-0.06228,-0.0422,-0.01406
0.838686,0.733918,-0.679986,1.027949,0.224395,-0.961214,-0.915999,0.985142,0.860924,1.267718,-0.798648,-0.374497,-0.483308,-0.397503,-1.55731,0.102046,-0.792067,-0.005702,0.18745,-1.44697,-0.06751,0.02526,-0.02353,-0.03347,0.05277,0.06295
-0.436126,0.551485,-0.834721,-0.220348,0.206092,-0.623804,-0.84927,0.415174,-1.577904,1.359082,-1.550501,0.073185,0.095138,1.222002,-1.427481,0.480861,-0.464644,0.074955,-0.285486,-1.325726,0.04967,-0.06546,-0.02978,0.05975,0.05358,0.00344
-0.899156,0.759592,-0.886895,-0.370004,1.140645,-1.015895,1.254243,0.549072,-0.38292,1.515269,0.702233,0.837355,-0.467262,0.831678,-0.147713,-1.672408,0.23264,-1.084375,0.327494,0.391455,0.03647,-0.01506,-0.03297,-0.00433,-0.07079,-0.00666
-0.816082,-1.658387,-1.257095,1.674595,0.88953,1.662416,-0.859337,1.041165,0.053788,1.130684,-1.378299,1.517775,0.200821,-0.553545,-0.655932,-0.223489,1.077225,-1.416497,0.690916,1.52694,-0.05338,-0.07265,0.01534,0.05044,-0.05608,0.0197
-0.999568,-0.499258,0.714445,-0.021111,-0.774894,-0.520995,0.535379,-1.064289,1.345072,0.06997,0.122949,0.690949,1.157117,1.135459,-1.408195,-0.592053,0.395514,-0.814499,-0.851271,0.869747,-0.05142,0.07557,-0.04566,-0.0233,0.00223,-0.05162
1.289825,0.68848,0.191262,-1.341284,1.200318,-1.46118,1.39072,-0.447941,0.192778,-0.707674,-0.028557,-0.293515,1.662202,0.765816,-1.050091,0.598254,0.938939,0.522278,-0.413086,0.683468,-0.02138,0.0165,-0.02297,-0.03472,-0.00554,0.025
1.608357,-1.209262,-1.779178,-1.439331,0.248525,0.527244,1.551149,1.413984,0.681356,-0.415,0.134913,-1.085891,-0.185342,-0.167342,1.677947,-0.075947,-0.20797,-0.896709,0.989351,1.059349,-0.04112,0.00411,-0.01329,0.0768,0.03857,-0.01727
-1.161061,0.428355,-1.728754,-0.290383,-1.022139,-0.978282,-0.39191,-1.551383,1.093308,0.089224,-0.582005,0.869156,-0.1873,1.354302,0.608523,-1.37993,0.297775,0.810025,1.196677,-0.447606,-0.06916,0.0645,-0.05874,-0.01633,0.01109,-0.01578
-1.390568,-1.345619,0.57804,-0.772001,-0.29434,-1.067911,-1.058319,1.38809,0.368089,-1.120188,-1.353763,0.600378,1.534307,0.299,0.120641,-1.417085,0.600879,0.371289,-1.529906,0.609858,-0.06562,-0.01578,-0.0451,-0.03588,-0.04942,-0.07461
1.071992,-1.686368,1.347944,0.64913,-0.478884,-0.560565,-0.721964,1.241337,1.101075,-1.48523,-1.554947,0.20051,1.542173,0.233319,1.001546,-0.212717,-0.60674,0.303652,-0.837421,1.122649,0.03181,-0.02627,0.07512,0.00156,0.06189,-0.0066
0.541301,0.828732,-1.234414,-1.332901,0.521837,0.015496,-0.805785,1.231032,1.672282,0.833517,-0.400156,-0.226911,1.465319,1.080331,-0.121599,-0.602814,1.570601,-1.197851,0.620822,1.600685,-0.05433,-0.04867,-0.01908,-0.07412,-0.03959,0.01936
1.097048,-1.510224,-1.565711,0.382246,-0.704641,1.087978,-0.570276,-0.858979,-0.890415,-1.611876,-0.666843,1.116985,1.265932,0.101598,-1.203534,1.224452,-1.518186,-0.478072,-1.170714,0.45399,0.04221,0.04486,-0.06104,-0.00973,-0.06887,-0.00695
-1.578613,0.992086,-0.251061,1.324612,-0.109133,-0.863592,1.405858,1.333435,-0.37313,-0.037437,0.504436,-1.48257,0.557131,-1.039846,0.298105,-1.004449,-1.414012,0.097723,0.041818,0.261047,-0.06127,-0.05873,-0.05895,0.00998,0.04485,0.00209
-0.774751,-0.152814,-0.515959,-0.010168,1.454707,1.702816,-0.99552,-1.505117,1.484801,1.489889,1.614701,-0.263385,-1.279821,0.250262,-0.760931,-0.560496,-1.395391,0.096212,-0.429556,-0.994992,-0.00504,-0.05092,-0.04632,-0.00459,0.07247,-0.00022
-1.163274,0.064565,1.058284,1.587829,-1.28755,-0.917727,-1.554135,-1.251197,-1.188816,1.241915,0.941138,-0.985986,0.165725,0.761351,-0.805784,-0.309421,-0.606983,1.669874,-1.185027,-0.177869,0.05713,-0.01529,-0.00795,-0.00919,-0.05566,0.005
-0.379075,1.519664,0.774769,0.772302,1.511067,-1.063462,1.492144,0.193403,-0.193331,-1.499337,1.50961,1.448474,0.966376,1.572543,-0.249488,1.030037,-0.466743,0.882005,-0.991323,-0.51185,-0.04444,0.03733,0.00085,0.01858,0.0294,0.08675
-1.016381,0.469418,-1.347387,-0.210902,-0.36145,1.165501,0.69231,-1.052808,0.333407,-1.081339,0.036463,1.616206,-0.212233,-0.925571,0.234924,-0.742435,-0.806994,-0.537318,0.95643,0.307771,-0.01963,-0.07549,-0.03474,0.04457,0.0668,-0.00962
0.982043,-1.05015,-0.976953,-1.539997,0.116543,0.440014,-0.390025,1.463901,1.159765,-0.285959,1.110826,0.836452,1.397326,-0.227236,0.887564,-0.97815,-1.005472,-1.060746,-0.560341,-0.378166,0.01178,-0.01346,-0.00398,0.07539,0.03699,-0.04065
-0.916873,-0.439891,-0.855955,-0.5088,1.463355,-1.508657,0.587139,-0.248488,0.31998,-0.721365,0.166924,-0.374978,-0.402707,-0.4016,-0.706199,0.428998,-1.348017,1.748621,-0.080667,0.590851,0.03147,0.00203,-0.00744,-0.00568,0.04763,-0.0192
1.20174,0.112205,-0.797851,1.117602,-0.764349,-0.889411,0.419619,-0.03247,0.097284,1.333493,0.737067,-1.160201,1.538281,-1.036393,1.63514,0.92199,-0.605611,-0.180967,-0.633307,-0.103526,0.02464,0.00346,0.01927,-0.06658,-0.00475,0.0421
-0.574352,-1.402999,-1.447391,-1.5486,0.248898,-1.263271,-0.757551,1.15414,-0.673303,0.656254,1.785824,-1.598126,0.157278,-1.614253,-1.25886,-0.50701,-1.354544,1.614451,1.207035,-1.300556,-0.07778,0.04175,-0.03802,-0.03568,-0.06959,-0.06658
1.284636,1.091878,0.893703,0.649468,0.035821,-0.963793,-1.261885,-0.917721,-0.419897,1.38848,-1.160103,-1.731112,-0.574056,-1.315763,0.866507,-1.134964,0.879989,-1.760239,-1.071423,0.212328,0.07039,0.06562,-0.07683,0.04066,0.06536,0.01971
0.842691,1.04221,-0.132034,-0.706763,1.106757,1.228508,-0.958629,-1.076371,-0.88886,-1.445148,-0.064318,-0.440922,1.457983,0.330351,-0.934273,-0.268743,-1.244424,-0.109307,-1.268149,0.691352,0.03072,-0.05818,0.03998,0.03243,-0.04274,0.02161
0.877096,-0.217418,-0.711057,1.330489,1.694649,1.625428,1.581406,1.583136,0.189427,0.935619,1.440466,-1.415179,-0.143867,0.554953,1.229952,1.305925,-1.687859,1.702432,-0.888824,-0.0958,0.03279,-0.02015,0.03517,-0.04318,0.00612,0.07156
0.051438,-0.19121,0.751945,1.524852,-1.493127,-1.015995,0.723455,-0.14901,1.342302,1.751346,1.581451,-0.654254,1.533794,1.063785,0.226146,1.292717,-1.088832,0.881782,0.011405,-1.497321,0.03709,-0.05659,-0.0085,0.0425,-0.07005,0.03273
-0.861537,0.687281,-1.571092,1.447636,0.687154,-0.228427,-1.329809,1.641088,0.7964,-0.237869,-1.456997,0.411414,1.175545,-1.585536,0.836842,0.377866,1.311236,-1.750169,1.43767,1.304741,0.01483,-0.07044,0.03276,0.05109,-0.02399,0.0495
-0.350792,0.294659,0.724716,1.367844,-1.303957,0.95029,1.568046,-1.169855,1.44911,-1.658524,-0.909497,1.270574,-1.338496,-1.273472,1.66065,-0.383168,-0.92346,0.424333,1.084718,-1.197604,0.0476,-0.02853,-0.0141,-0.05653,-0.01039,0.01815
0.955091,-1.620029,0.971307,1.22093,0.477053,-1.043625,-0.779023,1.661911,1.233799,1.308934,1.188398,-0.847526,-0.755836,1.203458,0.746778,-0.232367,-1.084919,0.430295,-0.657955,0.267994,-0.02639,-0.04045,0.00444,-0.07145,-0.00278,-0.00298
-1.426901,0.526279,-0.873049,0.678685,1.050859,-0.503816,0.087876,-0.697597,-1.335745,1.607782,-0.365664,1.068134,1.209286,0.498985,-0.646334,-1.037449,0.772088,-1.041551,0.996591,1.135568,-0.05543,0.03578,0.03279,0.02493,-0.02884,-0.0166
