oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,target_oz21,target_oz22,target_oz23,target_oz24,target_oz25,target_oz26
0.611901,1.634667,0.352114,-0.906861,-1.108436,-1.409136,0.065666,1.036955,1.274205,-0.243681,-0.551617,-0.561263,-0.329591,-0.036569,0.92809,1.319373,0.670259,-1.064933,-0.127372,-1.423647,-0.06228,-0.04137,-0.01505,-0.07382,0.00895,-0.02352
0.115287,0.358651,-0.936048,-1.182148,-0.148928,1.705681,1.052477,1.522398,-1.046762,-0.154581,-0.758068,-0.991712,0.123381,-0.072405,0.793756,-0.141307,0.537099,-0.458119,0.933386,-0.612766,-0.07852,0.00034,0.04211,-0.0051,-0.00761,-0.01985
0.956713,-0.26916,0.85634,0.891907,-0.89153,0.475224,-1.463922,1.128941,0.576305,1.265821,-0.510773,-0.035767,-1.556626,-1.554222,1.691498,0.600761,-0.951423,0.85324,1.113276,-1.223146,0.05364,-0.04588,-0.07014,0.00643,-0.01743,0.03745
1.649249,0.254245,-1.70904,0.165869,-0.866985,-0.114512,0.434432,0.633914,1.127656,1.355134,-1.207269,0.19936,0.185889,-1.584539,1.551164,0.132969,-0.08971,1.187505,-0.940347,1.605111,-0.07396,0.00421,0.04883,0.01852,-0.02843,0.05646
0.737261,0.196399,-0.320757,-1.193279,-1.441512,-0.467668,1.129044,-0.420445,-0.026221,-1.098313,1.734342,0.659893,0.065132,1.106851,-0.522685,0.290632,1.154988,1.631552,0.419265,-0.690698,0.06798,-0.01376,-0.04895,-0.01442,-0.01004,-0.01249
0.065453,-1.530978,-0.081656,-1.614183,0.373594,-0.866745,1.364839,-0.32152,-0.397283,0.950327,0.140667,0.086516,0.710889,-1.091084,1.556595,0.893454,0.521136,1.629723,0.260676,-0.874427,0.02702,-0.03193,0.04462,0.06077,-0.06668,-0.0897
1.110132,-0.223632,0.959076,0.007997,1.2864,0.762198,-0.220579,0.899278,-0.172587,-0.556051,-0.640417,0.110864,-1.521275,-0.724606,0.603677,0.274145,0.38109,0.698656,1.474433,0.618678,-0.03879,-0.00637,0.04287,0.05469,0.05303,0.0578
1.373533,1.327043,-0.529664,-1.607178,-0.958848,-0.021678,1.629248,-0.915897,-0.689861,-0.200825,-1.506533,0.2976,-1.756158,-0.771257,-1.245338,-0.670688,-1.002187,-1.30911,0.037039,1.305791,0.03016,-0.0284,0.03783,0.02694,-0.04203,-0.05959
1.048407,-0.617589,-0.302992,1.4975,-1.542345,0.080002,0.966591,1.053481,1.303607,0.5784,0.795373,-1.780436,0.63232,-1.029707,1.402123,-0.302609,0.21601,-1.169132,-1.454849,-0.7802,-0.02067,0.0318,-0.00909,-0.06582,0.05364,0.04815
-0.6004,1.501412,0.920671,1.677937,-0.618259,-0.413899,-0.930505,0.344715,0.280842,1.137786,-0.971737,1.403562,0.355549,-1.084273,1.353123,1.610952,-1.508262,-0.09522,0.482886,1.256409,0.04436,-0.06838,0.03115,0.07877,0.06078,0.07794
0.755799,0.919017,1.614558,-0.105628,0.352181,-0.907406,-0.636739,-0.786505,-0.974379,0.70317,1.35036,-0.814304,-0.6635,-1.207609,1.030604,-0.51652,-1.068412,-1.678265,-0.202887,-1.28542,0.07099,0.00261,-0.06661,0.06927,0.05773,0.08066
1.665089,0.941592,1.209386,1.317552,1.104764,0.5984,-1.622571,0.918027,-1.289643,0.742653,0.555299,-1.088077,-1.70449,0.479945,-1.198519,1.15012,0.210302,0.35842,-0.795772,0.555359,0.04338,-0.00394,0.04759,0.02778,-0.04524,0.07618
-0.365257,-1.703543,-0.664228,0.981029,-1.213037,0.326206,0.911066,-0.056081,-1.615575,1.556408,-0.992582,-1.328521,1.33743,0.162747,-0.576723,0.582445,1.326178,0.826729,-0.84864,0.92808,0.00559,0.0278,-0.05613,0.04548,-0.04871,-0.04798
0.377785,-1.44152,1.291077,-0.132974,0.33878,-1.341193,-0.501544,1.53002,1.197817,1.663956,0.384207,0.491226,-0.608701,-1.002319,-1.095327,-0.629815,0.655546,0.717913,-0.59472,-0.365326,0.03542,0.05876,-0.01575,0.0046,0.0038,-0.0121
1.46099,-0.881511,0.386481,-1.620224,-1.709818,-1.649222,0.945956,-1.065171,1.395269,-1.2055,1.702389,-0.261778,1.438416,-0.918109,-0.317553,0.839274,-1.25627,0.868057,1.335839,-1.43572,-0.04096,-0.07417,-0.00735,-0.01809,0.04252,-0.07822
0.231455,0.014778,-1.341927,0.083811,-0.030537,-1.679409,0.887471,0.627302,0.793694,-1.362213,0.503489,-1.599432,1.16806,-1.39187,0.758507,-1.478594,1.328937,1.226867,0.020646,1.105038,0.06596,0.04295,0.06082,-0.02437,0.02807,0.04745
0.700141,-1.150358,-1.394396,-0.540388,-1.319643,0.215609,-1.422306,-0.231847,0.835136,-1.013272,-0.135687,-1.683639,-1.367039,1.728572,-0.485329,-0.616837,-0.703667,0.434444,-0.170488,-0.749685,-0.04013,0.05297,-0.03124,0.03284,0.01435,-0.04459
-1.368556,-1.238706,0.593998,-0.372592,0.089116,-1.159183,0.253016,-0.724261,0.97733,-0.853087,-1.28154,-0.183638,0.550246,-0.671318,1.321855,-0.667033,0.742519,0.123223,-0.768713,-0.957625,-0.048,-0.01571,-0.0649,-0.00824,-0.01724,-0.06665
0.672337,-1.237009,0.881452,-0.841024,-0.421621,1.498105,0.54204,0.46221,1.453047,-0.638059,-1.153028,-0.138794,-1.552357,1.444631,1.602467,0.314306,1.583824,-0.289458,-1.618579,1.373519,-0.01681,0.04081,0.07389,0.04174,0.02669,-0.03844
1.189417,0.296697,-1.714323,-1.410295,-0.423931,-1.012088,-0.401272,-0.452114,0.720224,-1.110284,0.270222,0.328927,-0.846814,-0.012957,1.022923,-0.690739,1.632538,0.089879,-1.190088,1.261448,0.00523,0.04913,0.07314,0.07151,0.01101,0.01467
-1.701955,-1.444169,-0.732527,-1.54749,1.00409,-1.659198,-0.584284,-0.266685,-0.205767,-1.003563,-0.106626,0.401353,-0.563114,1.595886,-0.780274,-0.062615,1.368828,0.670884,-1.658411,0.135908,-0.06897,0.07119,-0.05617,-0.03471,-0.06281,-0.08116
1.54392,-1.588833,-0.341445,1.744878,1.232175,-0.138935,0.738159,0.865767,0.030514,1.011925,1.038447,-1.052191,1.22231,1.335374,1.091086,-1.447326,1.646776,-0.430193,0.310096,-1.160043,-0.0508,-0.04886,0.03644,0.01436,0.05801,-0.00421
0.034584,0.226938,0.33651,0.295967,1.499737,1.356256,-0.939121,-1.099669,-0.736361,0.593642,-1.214222,-0.061934,0.002478,0.066995,0.040128,0.94412,1.497856,0.173425,0.899956,-1.005167,0.0669,0.07089,0.0392,-0.02964,-0.02406,0.03707
1.023804,-1.561366,0.271041,1.086125,-1.43658,1.622245,-0.465137,-1.174306,0.982663,0.823386,-0.689412,0.472802,0.856446,1.428125,-0.854023,-0.047267,-0.049882,0.184911,0.553332,-0.718367,-0.03736,0.03114,0.04887,0.06972,-0.04192,-0.06055
1.114104,1.073514,1.111166,-0.48401,1.330303,1.284671,0.871297,0.907786,0.459077,-0.612196,0.173329,-1.416191,-1.216076,1.585258,-0.095188,-0.863423,1.169255,0.970123,-0.381678,-0.176853,-0.05674,0.07848,0.06491,-0.03413,-0.00173,0.05199
0.348064,0.32601,-1.724639,0.626023,-0.652131,-1.154304,-0.477072,-0.601715,0.370697,-0.449223,0.833466,-1.760283,-1.588909,-0.610105,0.556299,-0.967623,-1.345954,-0.620003,0.125287,0.95037,0.07598,-0.07152,0.04771,-0.05469,0.00991,0.07419
0.164938,-0.676975,0.896375,-0.597856,1.395671,1.651767,1.142662,-0.633122,-1.563376,-0.909211,-0.653026,-0.106684,-0.329914,-1.417195,1.568417,1.043298,1.231157,-1.375139,0.903111,1.100302,0.06496,-0.03813,0.07558,-0.03237,0.07459,0.00789
1.645682,1.086314,1.114556,-1.211163,-0.58957,0.408421,1.677204,0.755227,-0.800395,1.143695,-0.392795,1.664304,-1.072614,-0.805492,0.054032,-1.395709,-0.977624,0.856313,-0.454402,-1.451685,0.03244,-0.04508,0.07502,0.04298,0.02404,-0.03015
-1.718865,0.84292,-0.73296,0.890144,0.986221,1.545464,0.067758,0.797798,-1.450141,-0.310446,1.567988,0.815232,-0.818378,-1.494871,-0.456214,-1.359684,-0.035068,0.335923,-1.429231,-1.092453,0.01743,-0.06807,-0.04778,0.0422,0.0244,-0.01593
-0.655968,1.745932,0.612061,-1.237836,0.708227,1.400148,-1.040661,1.274265,-1.18459,-1.182285,0.81887,0.543225,-0.897947,-0.40608,0.563036,1.651596,1.376159,1.673285,1.416327,0.831755,0.02574,-0.05592,0.03535,-0.02137,-0.01391,0.01306
0.560867,1.199218,0.552802,-1.320674,1.600544,0.132811,-1.666819,-0.43199,-0.377622,-0.300216,-0.690194,-0.071402,0.940588,0.058665,0.479256,0.112346,1.501876,-0.339454,-1.03467,-0.921947,0.01141,-0.00271,0.0061,-0.03898,-0.0056,0.03195
1.296675,-0.654921,-0.909703,0.38707,-1.438641,-0.495728,-0.605135,-0.246225,1.257563,-1.061331,-1.475286,-1.175397,0.497793,0.504747,0.873475,1.350427,-0.088915,0.693916,-0.893868,-0.566774,-0.00799,-0.068,0.03774,0.04047,-0.02502,-0.00579
0.855529,1.084291,-1.631347,0.507977,-1.179375,-1.437311,1.186579,-0.037829,1.306151,-1.471708,-0.141685,-0.987435,-0.173028,-0.71028,0.040055,-0.586249,-1.226495,1.779175,-1.019516,-1.224443,-0.0525,-0.03983,0.03317,0.0342,0.04833,0.04965
1.650191,-0.259963,0.581005,-0.563945,0.424485,-0.906652,-0.114408,1.257751,-0.171571,0.068229,-1.060514,1.606759,0.666593,-0.516393,0.206228,1.619563,-0.614275,1.051325,1.69491,-0.70555,0.00748,0.05838,-0.02915,-0.05446,-0.0381,0.00835
0.010488,1.248868,0.910127,1.103671,1.515239,1.577039,-1.543037,1.676151,-0.836355,-1.646837,-1.347637,0.384099,0.4436,1.619163,-0.642163,1.515454,-0.50159,-1.118926,-0.374963,-0.201929,-0.00319,0.03743,-0.0636,-0.0013,-0.05995,0.09336
-0.986522,1.62395,1.437492,-0.169236,1.399535,1.47498,1.372851,1.182619,-1.327162,-0.673011,-1.022227,-0.956532,0.027978,-0.397934,-1.06845,-1.209583,-1.019103,-0.603236,-1.451724,1.188592,-0.04444,-0.04997,-0.00564,0.02727,-0.06296,0.05802
-0.782734,1.064091,0.57274,-0.77104,-0.374492,-0.085567,0.363656,-1.088375,-0.153514,-1.267722,1.64246,-0.125269,-1.73925,0.346148,-1.235624,1.620666,-0.214977,1.676141,1.100401,1.746976,-0.01986,-0.06173,-0.03387,0.05872,-0.02051,-0.01715
0.560832,-0.546023,1.480182,0.7267,0.916431,0.830868,-1.200054,-1.641258,1.204868,-0.356824,0.024918,0.271898,-0.870696,-0.072207,-0.127158,1.428814,-0.759086,-0.818756,1.00169,0.73521,-0.06452,0.06427,-0.00226,-0.05366,-0.02574,0.0634
-1.582963,0.174901,-1.830543,1.03982,-0.759313,-0.006875,0.086518,-0.746248,0.992706,1.286316,-0.570192,0.422106,1.202627,1.485025,-0.839215,0.094396,0.606053,0.85579,-1.091204,-1.318215,0.04974,-0.05437,-0.06502,0.07762,-0.02057,0.01649
-0.206869,-0.962341,0.246437,-0.390127,-0.972152,-0.091849,-0.728168,1.457723,-0.263688,1.35954,0.596539,-0.25311,0.563438,0.863748,0.900181,0.688964,-1.584302,0.199221,-0.957396,-0.426649,0.03465,0.03203,0.03874,-0.02561,-0.05587,-0.0465
