oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,target_oz21,target_oz22,target_oz23,target_oz24,target_oz25,target_oz26
1.544308,-0.284042,1.033812,0.405735,-0.221048,-0.096734,0.878373,1.261639,-0.126475,-0.293735,-1.284596,-0.563243,-1.619188,-0.528444,0.932604,1.6398,1.259794,-0.334382,-1.459351,0.645515,-0.04801,-0.05572,0.00607,0.06638,0.04641,0.04539
1.221108,1.038477,-1.633207,-1.054323,0.761847,1.255513,1.342148,0.041507,-1.625858,1.346175,-0.40388,0.396513,-0.962885,0.430634,-0.04217,0.075089,-0.463527,0.132803,-1.13483,-0.362254,0.02244,0.02632,-0.04634,0.0152,0.03298,0.03388
-0.036542,-0.83392,-0.783214,-1.600876,1.154188,-0.38368,-1.201923,0.885508,1.578445,-1.234349,1.464751,-1.861689,-1.727885,-1.579517,-0.767139,-1.573334,-1.681151,0.454663,-1.44487,-1.046245,0.05413,0.0442,0.01073,-0.063,-0.01146,-0.0541
-0.79491,0.634106,0.237341,0.113709,-1.565487,0.571639,-1.019941,-1.537651,1.571307,0.095273,-0.629454,0.529398,-1.02986,-0.836818,-0.383422,-0.704033,1.043521,-1.025983,0.989772,-0.776645,0.02046,-0.07284,-0.04908,-0.04216,0.0004,-0.02618
0.455058,-0.755425,-0.436295,-1.039236,1.499621,0.032753,1.573689,0.456499,-0.494322,0.857839,-0.225216,0.066932,0.671465,-1.504872,0.589687,1.504691,1.519535,-0.987116,-0.304464,-0.553254,0.02457,-0.068,-0.03625,-0.07376,-0.05818,-0.02772
0.065453,-1.530978,-0.081656,-1.614183,0.373594,-0.866745,1.364839,-0.32152,-0.397283,0.950327,0.140667,0.086516,0.710889,-1.091084,1.556595,0.893454,0.521136,1.629723,0.260676,-0.874427,0.02702,-0.03193,0.04462,0.06077,-0.06668,-0.0897
1.582561,0.47212,-0.920806,1.622788,0.332454,-0.381595,-1.511046,0.79004,-1.662312,-0.653327,-1.44385,1.528893,1.193687,1.238519,1.685236,1.444357,-1.40279,0.176402,1.139391,-0.503011,0.06921,0.0357,-0.04195,-0.03796,-0.03702,0.08644
0.403008,-0.611177,-0.516902,0.333993,0.535116,-1.609009,1.562268,0.619876,-1.582037,0.973136,0.133742,-0.457508,-1.440669,-0.692433,0.804806,-0.168431,-0.175742,-1.213405,-1.375514,1.437379,0.0716,0.01388,0.07173,-0.03982,0.07683,-0.0031
-1.669849,1.374512,-0.192631,1.760661,-1.673279,-1.703413,-0.160502,-1.640128,1.689683,0.0219,1.726093,-0.725178,0.578349,0.075548,-1.372451,-1.005142,-0.859128,-1.769455,-0.2618,-1.186155,-0.07383,-0.0631,0.04397,-0.06237,-0.00517,-0.0255
1.100141,-0.199234,-0.08466,1.340162,-0.185834,1.532057,-0.155365,1.559057,-0.199979,1.669001,-0.907936,1.556664,1.154166,1.436959,-0.263807,-0.124536,0.620754,0.527396,-1.299721,-0.408157,0.02608,0.02564,0.0467,0.03569,0.04656,0.04301
-0.155605,-0.874916,0.353895,-1.072459,-1.623746,1.236129,-1.619019,-1.365431,0.964399,0.936599,-0.375014,0.905228,-0.55029,-1.153187,1.614807,-1.3598,-0.014127,1.41737,-1.348766,1.729641,-0.07344,-0.01629,-0.04273,-0.04344,-0.06635,-0.0676
-0.375886,-1.061443,-0.390789,-0.812813,-0.153783,1.169527,-0.327894,1.562652,-1.602199,-1.066094,0.646323,-0.273696,-0.029835,1.141698,-0.671641,0.4358,1.18751,1.555037,-0.156225,1.367358,-0.03704,-0.03374,0.02326,0.03833,-0.0303,-0.06542
0.454632,0.211945,-1.068495,-1.206723,1.251573,0.989799,-0.170345,0.145026,0.648304,-0.305186,-1.14007,-0.422091,0.975726,-0.262702,1.521866,1.181668,0.89082,0.559102,1.065936,-0.745866,-0.05258,-0.02861,-0.01367,0.02016,-0.02029,0.01477
-1.188774,0.416388,-0.808596,-1.26778,-1.174311,-0.245925,-0.153343,-1.553453,-1.483624,-0.336224,1.147836,-0.460231,-1.449064,1.035321,1.110141,0.655908,-1.375738,-0.074317,1.08332,0.714059,0.07667,-0.04172,0.03053,0.07794,-0.02906,-0.0657
0.499857,1.181218,0.714927,-0.571071,-0.815354,-0.952341,0.647961,1.211279,1.443603,0.86485,-0.229089,1.554696,-0.979428,-0.582807,0.214047,0.224662,1.622926,1.044288,-0.589978,-0.60842,0.02937,0.03843,0.02167,0.04426,0.03647,0.02035
-1.010113,0.650893,-0.162576,0.699233,0.188688,-1.339608,1.143762,-0.672483,-1.41228,0.755571,-0.030742,-0.747237,-0.561419,1.025451,-0.461506,-1.55527,-0.613927,0.739034,-0.017417,1.24058,-0.0132,0.05698,-0.04436,-0.06254,-0.04272,-0.00418
-0.231196,-1.63373,0.542192,-0.73875,1.152644,1.054131,0.322965,-1.538612,-1.029875,0.717882,-0.815862,-1.01796,-0.401814,1.701935,1.755831,1.448705,1.284457,-0.002184,-0.740138,-0.714468,0.00875,-0.07074,0.04893,-0.06176,-0.03638,-0.06668
0.463031,-1.127877,-1.10461,-1.472189,-1.006109,1.66152,1.108888,-0.845406,-0.579679,0.866735,-1.387083,1.384341,-0.329869,0.409141,1.603736,-1.50973,-0.559413,-0.062717,1.566939,0.770308,-0.06357,-0.06768,-0.02691,0.0551,-0.07461,-0.07459
1.454859,-0.282385,-0.677016,-0.571938,1.274315,1.177988,-1.597811,-0.837542,1.22592,0.997443,0.203664,1.042266,1.138889,-0.801298,-1.580383,-0.97303,0.852199,-1.016317,1.639229,1.451814,0.05318,-0.01974,-0.00943,-0.06401,-0.00965,0.03061
-0.30085,0.426576,0.229168,-1.122803,-1.244852,1.541656,-0.713499,0.643824,0.792102,-0.655205,0.34959,-1.337969,0.760568,0.328268,1.780619,-0.888815,-1.015713,0.440926,0.857262,-0.515414,0.0488,0.00255,-0.04026,0.02132,-0.0578,-0.03694
-1.326743,-1.205367,1.195696,-0.460225,-0.085561,-1.607006,1.274151,0.380043,-0.89182,0.730743,0.772555,1.536253,-1.31565,0.486804,1.386771,0.609111,-0.598812,0.173441,0.18633,0.113581,0.05327,-0.03874,-0.0313,0.05823,-0.02276,-0.04248
0.056401,-0.346674,0.47863,-0.329376,0.704068,0.048131,-1.624899,0.960885,-1.662058,-0.82779,-0.49179,-1.343374,-0.189985,0.031451,1.652415,1.169517,1.441444,-1.697429,-0.542566,1.555752,-0.06953,0.03676,0.03981,0.05666,0.05492,-0.00046
0.343268,0.697241,0.715113,-0.932342,-1.409577,-1.079244,-0.22493,-0.43332,0.594038,0.800588,0.679627,-0.33716,-1.290273,-0.716777,-0.395862,1.475927,-0.670964,-0.780918,-0.22803,1.424616,-0.05763,0.07791,-0.05427,0.04886,0.05402,-0.02411
-0.29556,-1.565911,-0.106035,1.444628,-0.375386,0.521686,1.089968,0.049385,-1.402032,0.049816,-0.440537,-0.330232,-0.391182,-0.081946,1.732628,-0.785502,-1.082849,1.779679,1.130766,-1.23163,-0.00161,0.0449,-0.01905,0.04178,0.07707,-0.01267
0.983082,0.819469,-0.911225,1.46898,0.695079,1.21282,-1.536076,1.282111,0.809284,0.5522,-0.237284,1.665756,0.102276,0.286717,0.770466,1.51801,0.160802,-0.805249,0.750841,1.407576,0.00774,0.06013,-0.0756,-0.04821,0.02792,0.08328
-0.627252,-0.515058,-0.760352,-0.685006,1.001391,1.55715,-0.119772,0.820625,1.179538,-0.658756,-1.249462,-0.343689,0.805319,-0.552436,-0.936188,-1.48455,1.106843,-0.14858,-0.15711,-1.326866,0.00795,-0.05262,-0.07463,-0.06629,-0.06458,-0.0356
1.598779,-1.502522,-1.262249,1.410805,-1.240887,-0.293303,-1.69724,-1.348859,-1.319008,1.708466,0.278579,-1.466014,1.02018,1.408886,1.598401,1.135428,1.291658,-0.32611,0.807009,1.414777,-0.01041,0.00747,-0.03688,-0.03215,-0.06199,0.00644
0.171238,0.071197,1.580164,0.733185,0.534962,-0.978682,-0.462832,0.817975,-0.534889,0.768924,-1.497372,-0.046371,-1.586495,0.181478,-1.066067,0.683334,0.563394,1.742323,1.109564,1.774868,-0.01208,-0.06799,-0.06563,0.02377,0.07462,0.07759
0.353769,0.595443,1.457077,-0.614138,-1.289186,1.324138,-0.990031,0.254023,1.661685,1.58463,-1.588583,-0.554016,1.232368,-0.825504,-0.902339,0.102287,0.657418,-0.347004,1.411453,-0.952735,-0.06432,-0.01637,0.04639,0.01521,0.04865,0.02812
0.115287,0.358651,-0.936048,-1.182148,-0.148928,1.705681,1.052477,1.522398,-1.046762,-0.154581,-0.758068,-0.991712,0.123381,-0.072405,0.793756,-0.141307,0.537099,-0.458119,0.933386,-0.612766,-0.07852,0.00034,0.04211,-0.0051,-0.00761,-0.01985
-1.429307,0.825165,-0.317639,-1.002791,1.169682,-0.941122,-1.037432,0.987451,-1.421914,0.002134,1.607788,1.260794,0.353019,-0.911801,-0.933666,-1.132601,1.230607,1.555187,-1.437943,-0.842879,0.01144,0.07094,-0.04487,0.0635,0.01173,-0.05434
