oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,target_oz21,target_oz22,target_oz23,target_oz24,target_oz25,target_oz26
-0.754341,-0.15805,0.514698,-1.340084,1.549561,0.754244,1.114164,-1.465303,0.845537,-1.52397,-1.3119,-0.55868,0.165197,0.264199,0.24626,-1.283747,-1.136558,1.167476,-0.132994,1.461165,-0.01778,-0.02409,-0.01681,-0.03728,0.01116,-0.03137
1.665089,0.941592,1.209386,1.317552,1.104764,0.5984,-1.622571,0.918027,-1.289643,0.742653,0.555299,-1.088077,-1.70449,0.479945,-1.198519,1.15012,0.210302,0.35842,-0.795772,0.555359,0.04338,-0.00394,0.04759,0.02778,-0.04524,0.07618
0.051438,-0.19121,0.751945,1.524852,-1.493127,-1.015995,0.723455,-0.14901,1.342302,1.751346,1.581451,-0.654254,1.533794,1.063785,0.226146,1.292717,-1.088832,0.881782,0.011405,-1.497321,0.03709,-0.05659,-0.0085,0.0425,-0.07005,0.03273
-1.375372,0.331474,0.172024,-0.407913,0.997185,0.714005,0.899196,1.588272,-0.482522,1.493392,-1.399243,-1.187681,0.282568,1.078344,-1.04578,0.187391,-0.350122,-1.075603,-1.431333,-0.518042,0.03923,0.05452,-0.00519,0.06657,0.06003,-0.05071
-1.429307,0.825165,-0.317639,-1.002791,1.169682,-0.941122,-1.037432,0.987451,-1.421914,0.002134,1.607788,1.260794,0.353019,-0.911801,-0.933666,-1.132601,1.230607,1.555187,-1.437943,-0.842879,0.01144,0.07094,-0.04487,0.0635,0.01173,-0.05434
-0.701149,-0.333184,-1.826687,-0.269017,-0.268919,0.500918,-0.11059,1.418529,1.473842,-1.114562,-0.237698,0.200524,0.085754,-0.59129,1.574721,1.176194,-0.154629,1.56527,-0.241365,-1.424728,-0.00405,0.01872,0.03742,0.00222,0.07689,-0.00844
-0.090455,1.077035,0.54459,1.204643,0.426287,-0.638601,-1.56899,0.639521,1.530476,0.673819,-0.325419,-1.172173,1.135167,0.768267,1.398517,0.896251,-1.047571,0.814751,-0.469787,1.114692,-0.00534,0.00635,-0.04985,-0.04419,-0.05429,0.07135
-1.508645,0.025913,-1.564021,-0.619254,0.879018,-0.465251,1.338239,0.355226,1.037022,-1.450084,-0.451036,-0.452746,0.794862,-1.024604,-0.81844,-1.626791,1.248227,0.315931,0.899175,-0.67324,-0.01764,-0.00522,0.01707,-0.06601,-0.01645,-0.01174
-1.485502,1.149497,0.324685,-1.693295,-1.028349,-0.887001,0.63686,-1.497073,-1.509057,1.451042,0.499074,1.334617,0.607386,0.924572,0.132526,-1.183526,-1.660948,-0.785074,1.609801,-0.53665,0.04781,-0.07003,-0.04534,-0.02513,-0.06969,-0.10702
1.487445,-1.098667,0.764495,0.105279,0.700219,1.29923,-1.696771,-1.114294,-0.486882,-1.130222,0.898652,0.958525,1.371636,1.192914,1.040725,0.911348,-0.721699,-0.793429,-1.591238,1.139847,0.06413,0.06691,-0.02942,0.06188,0.04834,0.01418
